Timestamp,x,y,z,Key,Orientation
13906320159351,3.8897705,0.8580322,8.772766,KEYCODE_1,272
13906360442554,3.8897705,0.8580322,8.772766,KEYCODE_3,269
13906571929370,3.8897705,0.8580322,8.772766,KEYCODE_3,270
13906682708179,3.8897705,0.8580322,8.772766,KEYCODE_1,271
13906894194995,3.8897705,0.8580322,8.772766,KEYCODE_8,272
13907060363208,3.8897705,0.8580322,8.772766,KEYCODE_8,273
13907251708423,3.8897705,0.8580322,8.772766,KEYCODE_8,272
13907377593433,3.8897705,0.8580322,8.772766,KEYCODE_1,274
13907538726245,3.8897705,0.8580322,8.772766,KEYCODE_5,274
13907699859058,3.8897705,0.8580322,8.772766,KEYCODE_4,268
13907876098071,3.8897705,0.8580322,8.772766,KEYCODE_3,271
13908062407886,3.8897705,0.8580322,8.772766,KEYCODE_7,272
13908087584888,3.8897705,0.8580322,8.772766,KEYCODE_9,272
13908369567310,3.8897705,0.8580322,8.772766,KEYCODE_0,270
13908581054126,3.8897705,0.8580322,8.772766,KEYCODE_4,271
13908732116138,3.8897705,0.8580322,8.772766,KEYCODE_8,271
13908908355151,3.8897705,0.8580322,8.772766,KEYCODE_4,276
13908933532153,3.8897705,0.8580322,8.772766,KEYCODE_2,272
13909215514575,3.8897705,0.8580322,8.772766,KEYCODE_1,270
13909517638599,3.8897705,0.8580322,8.772766,KEYCODE_6,271
13909764373218,3.8897705,0.8580322,8.772766,KEYCODE_9,268
13909970824634,3.8897705,0.8580322,8.772766,KEYCODE_4,269
13910182311450,3.8897705,0.8580322,8.772766,KEYCODE_0,270
13910408904468,3.8897705,0.8580322,8.772766,KEYCODE_4,269
13910524718677,3.8897705,0.8580322,8.772766,KEYCODE_5,272
13910776488696,3.8897705,0.8580322,8.772766,KEYCODE_2,274
13910982940112,3.8897705,0.8580322,8.772766,KEYCODE_4,268
13911134002124,3.8897705,0.8580322,8.772766,KEYCODE_6,271
13911355559741,3.8897705,0.8580322,8.772766,KEYCODE_4,271
13911496550952,3.8897705,0.8580322,8.772766,KEYCODE_0,270
13911758391773,3.8897705,0.8580322,8.772766,KEYCODE_4,272
13911849028980,3.8897705,0.8580322,8.772766,KEYCODE_5,272
13912120940601,3.8897705,0.8580322,8.772766,KEYCODE_5,272
13912302215015,3.8897705,0.8580322,8.772766,KEYCODE_4,270
13912438170825,3.8897705,0.8580322,8.772766,KEYCODE_3,271
13912700011521,3.8897705,0.8580322,8.772766,KEYCODE_1,270
13912911498337,3.8897705,0.8580322,8.772766,KEYCODE_9,271
13913681914597,3.8897705,0.8580322,8.772766,KEYCODE_0,273
13914079711228,3.8897705,0.8580322,8.772766,KEYCODE_7,271
13914417083054,3.8897705,0.8580322,8.772766,KEYCODE_8,273
13914835021286,3.8897705,0.8580322,8.772766,KEYCODE_9,270
13915157286911,3.8897705,0.8580322,8.772766,KEYCODE_4,270
13915338561325,3.8897705,0.8580322,8.772766,KEYCODE_6,269
13915650756149,3.8897705,0.8580322,8.772766,KEYCODE_5,267
13915932738571,3.8897705,0.8580322,8.772766,KEYCODE_6,270
13916255004196,3.8897705,0.8580322,8.772766,KEYCODE_4,270
13916486632614,3.8897705,0.8580322,8.772766,KEYCODE_3,270
13916718261032,3.8897705,0.8580322,8.772766,KEYCODE_1,269
13917156340866,3.8897705,0.8580322,8.772766,KEYCODE_2,272
13917523925095,3.8897705,0.8580322,8.772766,KEYCODE_2,273
13917690093308,3.8897705,0.8580322,8.772766,KEYCODE_1,271
13917992217331,3.8897705,0.8580322,8.772766,KEYCODE_5,271
13918314482956,3.8897705,0.8580322,8.772766,KEYCODE_7,270
13918606536179,3.8897705,0.8580322,8.772766,KEYCODE_0,271
13918943908005,3.8897705,0.8580322,8.772766,KEYCODE_8,272
13919422271042,3.8897705,0.8580322,8.772766,KEYCODE_4,272
13919875457077,3.8897705,0.8580322,8.772766,KEYCODE_5,268
13920197722702,3.8897705,0.8580322,8.772766,KEYCODE_6,270
13920464598923,3.8897705,0.8580322,8.772766,KEYCODE_4,269
13920600554733,3.8897705,0.8580322,8.772766,KEYCODE_3,271
13921038634567,3.8897705,0.8580322,8.772766,KEYCODE_8,274
13921265227585,3.8897705,0.8580322,8.772766,KEYCODE_0,270
13921396147995,3.8897705,0.8580322,8.772766,KEYCODE_2,270
13921914794235,3.8897705,0.8580322,8.772766,KEYCODE_2,274
13921970183640,3.8897705,0.8580322,8.772766,KEYCODE_0,271
13922347838669,3.8897705,0.8580322,8.772766,KEYCODE_4,270
13922609673400,3.8897705,0.8580322,8.772766,KEYCODE_6,270
13922871514221,3.8897705,0.8580322,8.772766,KEYCODE_7,271
13923098107238,3.8897705,0.8580322,8.772766,KEYCODE_3,270
13923370018859,3.8897705,0.8580322,8.772766,KEYCODE_1,270
13923692284484,3.8897705,0.8580322,8.772766,KEYCODE_0,272
13923974266906,3.8897705,0.8580322,8.772766,KEYCODE_2,270
13924407311340,3.8897705,0.8580322,8.772766,KEYCODE_2,274
13924784966369,3.8897705,0.8580322,8.772766,KEYCODE_2,274
13925288506408,3.8897705,0.8580322,8.772766,KEYCODE_4,271
13925681267639,3.8897705,0.8580322,8.772766,KEYCODE_3,273
13926119347473,3.8897705,0.8580322,8.772766,KEYCODE_9,271
13926391259094,3.8897705,0.8580322,8.772766,KEYCODE_6,271
13926743737121,3.8897705,0.8580322,8.772766,KEYCODE_4,270
13927151604553,3.8897705,0.8580322,8.772766,KEYCODE_0,275
13927448693176,3.8897705,0.8580322,8.772766,KEYCODE_8,275
13927740746398,3.8897705,0.8580322,8.772766,KEYCODE_5,273
13928037835021,3.8897705,0.8580322,8.772766,KEYCODE_2,276
13928209038635,3.8897705,0.8580322,8.772766,KEYCODE_1,273
13928501091857,3.8897705,0.8580322,8.772766,KEYCODE_3,273
13928888817687,3.8897705,0.8580322,8.772766,KEYCODE_5,275
13929190941711,3.8897705,0.8580322,8.772766,KEYCODE_4,271
13929382286926,3.8897705,0.8580322,8.772766,KEYCODE_8,273
13929603844543,3.8897705,0.8580322,8.772766,KEYCODE_7,272
13929815331359,3.8897705,0.8580322,8.772766,KEYCODE_9,271
13930097313781,3.8897705,0.8580322,8.772766,KEYCODE_6,272
13930540429016,3.8897705,0.8580322,8.772766,KEYCODE_3,272
13930923119445,3.8897705,0.8580322,8.772766,KEYCODE_2,274
13931089287658,3.8897705,0.8580322,8.772766,KEYCODE_1,271
13931305809875,3.8897705,0.8580322,8.772766,KEYCODE_5,273
13931748925109,3.8897705,0.8580322,8.772766,KEYCODE_0,273
13932005730529,3.8897705,0.8580322,8.772766,KEYCODE_7,273
13932353173156,3.8897705,0.8580322,8.772766,KEYCODE_0,273
13932604948488,3.8897705,0.8580322,8.772766,KEYCODE_7,271
13932836576906,3.8897705,0.8580322,8.772766,KEYCODE_9,272
13933058134523,3.8897705,0.8580322,8.772766,KEYCODE_6,272
13933697630372,3.8897705,0.8580322,8.772766,KEYCODE_8,273
13934120604005,3.8897705,0.8580322,8.772766,KEYCODE_1,271
13934387480226,3.8897705,0.8580322,8.772766,KEYCODE_3,271
13934563719240,3.8897705,0.8580322,8.772766,KEYCODE_3,271
13934755064455,3.8897705,0.8580322,8.772766,KEYCODE_1,270
13935117613283,3.8897705,0.8580322,8.772766,KEYCODE_2,273
13935344206300,3.8897705,0.8580322,8.772766,KEYCODE_2,273
13935555693117,3.8897705,0.8580322,8.772766,KEYCODE_1,269
13935832640138,3.8897705,0.8580322,8.772766,KEYCODE_1,270
13935988737550,3.8897705,0.8580322,8.772766,KEYCODE_1,269
13936305967775,3.8897705,0.8580322,8.772766,KEYCODE_5,272
13936980711427,3.8897705,0.8580322,8.772766,KEYCODE_8,271
13937403685060,3.8897705,0.8580322,8.772766,KEYCODE_7,269
13937761198488,3.8897705,0.8580322,8.772766,KEYCODE_0,271
13937947508302,3.8897705,0.8580322,8.772766,KEYCODE_0,271
13938194242921,3.8897705,0.8580322,8.772766,KEYCODE_8,274
13938526579347,3.8897705,0.8580322,8.772766,KEYCODE_8,272
13938763243165,3.8897705,0.8580322,8.772766,KEYCODE_8,273
13939004942384,3.8897705,0.8580322,8.772766,KEYCODE_8,272
13939307066408,3.8897705,0.8580322,8.772766,KEYCODE_8,273
13939634367433,3.8897705,0.8580322,8.772766,KEYCODE_0,272
13939926420656,3.8897705,0.8580322,8.772766,KEYCODE_0,273
13940273863283,3.8897705,0.8580322,8.772766,KEYCODE_8,272
13940550810304,3.8897705,0.8580322,8.772766,KEYCODE_5,272
13940963713136,3.8897705,0.8580322,8.772766,KEYCODE_2,273
13941210447755,3.8897705,0.8580322,8.772766,KEYCODE_1,268
13941462217775,3.8897705,0.8580322,8.772766,KEYCODE_3,271
13941713987794,3.8897705,0.8580322,8.772766,KEYCODE_1,270
13941905333009,3.8897705,0.8580322,8.772766,KEYCODE_6,273
13942293058839,3.8897705,0.8580322,8.772766,KEYCODE_9,272
13942469297853,3.8897705,0.8580322,8.772766,KEYCODE_7,270
13942831831180,3.8897705,0.8580322,8.772766,KEYCODE_0,272
13943083601200,3.8897705,0.8580322,8.772766,KEYCODE_8,271
13943637495243,3.8897705,0.8580322,8.772766,KEYCODE_5,271
13944100752079,3.8897705,0.8580322,8.772766,KEYCODE_6,271
13944332380496,3.8897705,0.8580322,8.772766,KEYCODE_1,271
13944443159305,3.8897705,0.8580322,8.772766,KEYCODE_3,271
13944780531131,3.8897705,0.8580322,8.772766,KEYCODE_2,264
13945127973758,3.8897705,0.8580322,8.772766,KEYCODE_9,270
13945425062381,3.8897705,0.8580322,8.772766,KEYCODE_6,269
13945878248416,3.8897705,0.8580322,8.772766,KEYCODE_5,267
13946140089237,3.8897705,0.8580322,8.772766,KEYCODE_3,271
13946381788455,3.8897705,0.8580322,8.772766,KEYCODE_2,267
13946900434696,3.8897705,0.8580322,8.772766,KEYCODE_0,272
13947162275516,3.8897705,0.8580322,8.772766,KEYCODE_7,271
13947424116336,3.8897705,0.8580322,8.772766,KEYCODE_8,271
13947645673954,3.8897705,0.8580322,8.772766,KEYCODE_5,271
13948159284793,3.8897705,0.8580322,8.772766,KEYCODE_3,270
13948355665409,3.8897705,0.8580322,8.772766,KEYCODE_1,268
13948698072635,3.8897705,0.8580322,8.772766,KEYCODE_2,272
13948975019657,3.8897705,0.8580322,8.772766,KEYCODE_1,266
13949211683475,3.8897705,0.8580322,8.772766,KEYCODE_6,271
13949634657108,3.8897705,0.8580322,8.772766,KEYCODE_5,272
13950087843143,3.8897705,0.8580322,8.772766,KEYCODE_8,270
13950425214969,3.8897705,0.8580322,8.772766,KEYCODE_9,269
13950717268192,3.8897705,0.8580322,8.772766,KEYCODE_7,270
13950974073612,3.8897705,0.8580322,8.772766,KEYCODE_0,271
13951281233036,3.8897705,0.8580322,8.772766,KEYCODE_8,273
13951769666873,3.8897705,0.8580322,8.772766,KEYCODE_6,269
13952091932498,3.8897705,0.8580322,8.772766,KEYCODE_5,272
13952343702518,3.8897705,0.8580322,8.772766,KEYCODE_1,271
13952519950715,3.8897705,0.8580322,8.772766,KEYCODE_3,270
13952852287140,3.8897705,0.8580322,8.772766,KEYCODE_2,273
13953411216584,3.8897705,0.8580322,8.772766,KEYCODE_3,271
13953839225617,3.8897705,0.8580322,8.772766,KEYCODE_6,271
13954302482453,3.8897705,0.8580322,8.772766,KEYCODE_0,272
13954856376496,3.8897705,0.8580322,8.772766,KEYCODE_5,271
13955143394318,3.8897705,0.8580322,8.772766,KEYCODE_2,273
13955581474152,3.8897705,0.8580322,8.772766,KEYCODE_3,270
13955994376984,3.8897705,0.8580322,8.772766,KEYCODE_6,271
13956392173615,3.8897705,0.8580322,8.772766,KEYCODE_9,271
13956593589631,3.8897705,0.8580322,8.772766,KEYCODE_7,269
13956860465851,3.8897705,0.8580322,8.772766,KEYCODE_0,271
13957661094513,3.8897705,0.8580322,8.772766,KEYCODE_9,270
13957887687531,3.8897705,0.8580322,8.772766,KEYCODE_6,270
13958290519562,3.8897705,0.8580322,8.772766,KEYCODE_5,273
13958668174592,3.8897705,0.8580322,8.772766,KEYCODE_3,270
13958995475617,3.8897705,0.8580322,8.772766,KEYCODE_2,272
13959388236847,3.8897705,0.8580322,8.772766,KEYCODE_5,272
13959670219269,3.8897705,0.8580322,8.772766,KEYCODE_6,270
13959896812287,3.8897705,0.8580322,8.772766,KEYCODE_7,270
13960168723908,3.8897705,0.8580322,8.772766,KEYCODE_9,269
13960496024933,3.8897705,0.8580322,8.772766,KEYCODE_0,271
13961160697785,3.8897705,0.8580322,8.772766,KEYCODE_9,268
13961412467804,3.8897705,0.8580322,8.772766,KEYCODE_7,268
13961477928010,3.8897705,0.8580322,8.772766,KEYCODE_6,270
13961830406037,3.8897705,0.8580322,8.772766,KEYCODE_5,272
13962344016877,3.8897705,0.8580322,8.772766,KEYCODE_3,271
13962736776443,3.8897705,0.8580322,8.772766,KEYCODE_2,274
13963487051101,3.8897705,0.8580322,8.772766,KEYCODE_6,270
13963940237137,3.8897705,0.8580322,8.772766,KEYCODE_9,270
13964146688553,3.8897705,0.8580322,8.772766,KEYCODE_7,271
13964408529373,3.8897705,0.8580322,8.772766,KEYCODE_0,268
13965098379226,3.8897705,0.8580322,8.772766,KEYCODE_6,269
13965390432449,3.8897705,0.8580322,8.772766,KEYCODE_5,271
13965763052078,3.8897705,0.8580322,8.772766,KEYCODE_3,269
13966055105301,3.8897705,0.8580322,8.772766,KEYCODE_2,272
13966674459549,3.8897705,0.8580322,8.772766,KEYCODE_6,271
13966991689773,3.8897705,0.8580322,8.772766,KEYCODE_5,273
13967308919998,3.8897705,0.8580322,8.772766,KEYCODE_7,269
13967525442215,3.8897705,0.8580322,8.772766,KEYCODE_9,269
13968129690262,3.8897705,0.8580322,8.772766,KEYCODE_0,272
13969393575760,3.8897705,0.8580322,8.772766,KEYCODE_3,268
13969735982986,3.8897705,0.8580322,8.772766,KEYCODE_2,271
13970879018875,3.8897705,0.8580322,8.772766,KEYCODE_7,266
13971186178299,3.8897705,0.8580322,8.772766,KEYCODE_9,268
13972092550369,3.8897705,0.8580322,8.772766,KEYCODE_0,270
13972500406152,3.8897705,0.8580322,8.772766,KEYCODE_9,270
13972787423974,3.8897705,0.8580322,8.772766,KEYCODE_7,270
13973920389062,3.8897705,0.8580322,8.772766,KEYCODE_2,272
13975028177148,3.8897705,0.8580322,8.772766,KEYCODE_7,269
13975582071191,3.8897705,0.8580322,8.772766,KEYCODE_9,270
13975909372216,3.8897705,0.8580322,8.772766,KEYCODE_0,273
13976146036034,3.8897705,0.8580322,8.772766,KEYCODE_7,270
13976458230859,3.8897705,0.8580322,8.772766,KEYCODE_9,270
13976760354882,3.8897705,0.8580322,8.772766,KEYCODE_7,271
13980330453759,3.8897705,0.8580322,8.772766,KEYCODE_7,269
13980451303368,3.8897705,0.8580322,8.772766,KEYCODE_9,268
13981644693261,3.8897705,0.8580322,8.772766,KEYCODE_7,268
13983251005199,3.8897705,0.8580322,8.772766,KEYCODE_7,269
13983467527415,3.8897705,0.8580322,8.772766,KEYCODE_9,271
13984353757884,3.8897705,0.8580322,8.772766,KEYCODE_9,270
