Timestamp,x,y,z,alpha,beta,gamma,keyPressed,key_x,key_y,key_down,key_released
112155367893803,-0.0026550293,-0.0709325,-0.042738438,0.016204834,-0.0927124,-0.0055999756,KEYCODE_9,1457.0,896.0,105946889,105946922
112155921787846,-0.010853767,-0.05346118,0.8258767,-0.07460022,0.029891968,0.014587402,KEYCODE_7,333.0,860.0,105947463,105947546
112156541142094,-0.14883041,-0.039092623,-0.13056755,0.12690735,-0.04486084,-0.018615723,KEYCODE_3,1502.0,582.0,105948029,105948095
112157095036137,0.051216125,-0.16321582,0.30775356,0.24502563,-0.08772278,-0.03831482,KEYCODE_5,1019.0,754.0,105948620,105948685
112157684177983,0.03810215,0.0833472,0.083331585,0.2836914,-0.08540344,-0.022201538,KEYCODE_3,1515.0,584.0,105949177,105949251
112158248142827,-0.007616043,0.17736626,-0.13610649,0.19419861,-0.08862305,-0.02911377,KEYCODE_6,1454.0,763.0,105949718,105949775
112158771824467,0.117310524,0.07511271,0.32817745,0.16526794,-0.14839172,-0.013442993,KEYCODE_9,1418.0,910.0,105950275,105950366
112159360966313,0.09142208,0.1234179,0.46801662,0.09428406,0.006576538,-0.054626465,KEYCODE_2,1027.0,613.0,105950924,105950990
112159990391362,0.13420677,-0.14681333,0.50107527,0.21157837,-0.10076904,-0.04736328,KEYCODE_3,1499.0,591.0,105951482,105951556
112160554356206,0.010830879,-0.118498445,0.83232975,0.3274994,-0.103149414,-0.060302734,KEYCODE_8,1005.0,867.0,105952081,105952155
112161148533452,-0.0030384064,0.042201445,0.43680382,-0.06680298,0.023147583,-0.0019989014,KEYCODE_4,297.0,734.0,105952671,105952762
112161762852299,-0.06869316,-0.013913743,0.5579114,-0.07380676,0.03755188,-0.026428223,KEYCODE_7,339.0,867.0,105953320,105953411
112162407390599,0.030355453,0.082545884,-0.33831406,-0.10397339,0.05821228,-0.0018005371,KEYCODE_4,289.0,705.0,105953936,105954027
112163021709447,-0.008719444,0.08359561,-0.11055803,-0.08479309,0.05847168,-0.024032593,KEYCODE_7,359.0,873.0,105954535,105954618
112163615886693,-0.014397621,-0.01886028,0.025965214,0.08569336,-0.04989624,-0.03892517,KEYCODE_6,1454.0,724.0,105955076,105955125
112164119426732,0.09874058,-0.034755126,0.21833277,0.115356445,-0.105392456,0.0015258789,KEYCODE_0,1020.0,987.0,105955700,105955766
112164763957982,0.042476654,0.012330297,0.6122036,0.17047119,-0.052368164,-0.02330017,KEYCODE_8,1083.0,847.0,105956266,105956324
112165322887426,-0.05217552,0.1630606,-0.25874758,0.18132019,-0.09950256,-0.049819946,KEYCODE_6,1481.0,716.0,105956882,105956948
112165942241674,0.07485485,0.041509654,0.642663,-0.0897522,0.08848572,-0.015014648,KEYCODE_4,277.0,712.0,105957439,105957530
112166531383519,0.16752815,-0.028250597,0.474308,0.20126343,-0.027053833,-0.017715454,KEYCODE_0,999.0,1013.0,105958030,105958112
112167110454564,0.006621361,0.019135136,0.13196516,0.0013885498,0.01322937,-0.013092041,KEYCODE_1,239.0,598.0,105958645,105958752
112167749950414,-0.04345703,0.07454926,0.116233826,-0.13835144,0.10461426,-0.019439697,KEYCODE_7,321.0,874.0,105959302,105959384
112168384410863,0.027684212,0.03504083,-0.045143127,0.16433716,-0.081100464,-0.024276733,KEYCODE_9,1403.0,888.0,105959875,105959933
112168928234105,0.020876884,0.16922338,-0.18917179,0.2118988,-0.023422241,-0.037460327,KEYCODE_5,1069.0,736.0,105960457,105960531
112169527446752,0.030301094,-0.15134227,0.445621,0.1918335,-0.05899048,-0.057495117,KEYCODE_2,1069.0,585.0,105961064,105961122
112170121623998,0.047430992,-0.017541122,-0.0054092407,-0.01826477,0.018585205,0.003921509,KEYCODE_4,278.0,727.0,105961621,105961695
112170690624242,0.09356785,0.11067204,-0.0027022362,0.15020752,-0.021057129,-0.019683838,KEYCODE_8,966.0,888.0,105962228,105962277
112171279766088,0.026116371,-0.08231464,0.28417683,0.13421631,-0.06929016,-0.04525757,KEYCODE_3,1498.0,592.0,105962752,105962818
112171813518529,0.13921261,0.24018301,0.27283144,0.20037842,-0.026123047,-0.020263672,KEYCODE_5,1050.0,726.0,105963309,105963375
112172372459737,-0.007555008,-0.059438393,0.6990862,-0.10954285,0.068740845,0.008361816,KEYCODE_7,337.0,868.0,105963891,105963974
112172971672383,0.06782818,0.110674605,0.19458961,0.123535156,-0.008621216,-0.026153564,KEYCODE_5,1050.0,740.0,105964473,105964522
112173520531026,-0.05507469,-0.023816051,0.45969486,-0.062820435,0.04978943,-0.007797241,KEYCODE_4,275.0,722.0,105965047,105965129
112174124779072,0.014316559,-0.05058219,0.030772686,-0.030288696,0.015457153,-8.544922E-4,KEYCODE_7,345.0,863.0,105965687,105965753
112174749168721,-0.017626762,-0.010809649,0.06683302,-0.047027588,0.05732727,-0.007904053,KEYCODE_7,345.0,861.0,105966477,105966526
112175524620381,0.07121658,0.062711075,0.14268255,0.23628235,-0.057495117,-0.023345947,KEYCODE_5,1014.0,724.0,105967100,105967166
112176164116231,-0.022968292,0.027546082,0.07347107,0.16847229,-0.013916016,-0.0011749268,KEYCODE_8,1028.0,876.0,105967699,105967773
112176773399678,-0.018655777,0.05981302,0.4031744,-0.03704834,0.054489136,-0.018157959,KEYCODE_4,260.0,710.0,105968256,105968338
112177337364522,0.0697279,0.08739804,0.11221647,0.21942139,-0.13781738,-0.010406494,KEYCODE_6,1457.0,749.0,105968788,105968863
112177856010762,0.026299477,0.09695423,-0.04740572,0.18110657,-0.10575867,-0.017440796,KEYCODE_6,1490.0,741.0,105969396,105969462
112178460258809,0.0060253143,0.17510271,-0.1555748,0.22570801,-0.03338623,-0.052612305,KEYCODE_2,1042.0,627.0,105970045,105970110
112179109825459,0.0028572083,-0.14245372,0.30827713,0.2035675,-0.0725708,-0.039352417,KEYCODE_0,964.0,1004.0,105970635,105970709
112179704002705,0.06491089,0.08787226,0.24712753,0.25294495,-0.049942017,-0.030181885,KEYCODE_5,993.0,784.0,105971209,105971274
112180273002949,0.0013713837,0.06164421,-0.12930393,0.19049072,-0.061676025,-0.0206604,KEYCODE_5,1049.0,728.0,105971940,105972006
112181003136006,0.020619392,0.012902722,-0.1021471,0.18981934,-0.08001709,-0.051361084,KEYCODE_8,1047.0,863.0,105972539,105972588
112181582207051,0.08306599,0.12170163,0.5191908,0.10507202,1.5258789E-4,0.0042877197,KEYCODE_8,1050.0,869.0,105973146,105973220
112182221702504,-0.08199787,-0.033695463,0.4549079,-0.09312439,0.05848694,-0.017974854,KEYCODE_1,238.0,619.0,105973779,105973878
112182876304554,0.049552917,0.08833549,0.24089289,0.120285034,-0.09512329,-0.007980347,KEYCODE_9,1416.0,910.0,105974386,105974452
112183450340199,-0.10999775,0.07635164,-0.07385588,0.15124512,-0.07676697,-0.028030396,KEYCODE_5,1069.0,762.0,105974935,105975001
112183999198841,0.053970337,0.03633606,0.23013687,0.1767273,-0.040740967,-0.011444092,KEYCODE_8,1037.0,862.0,105975501,105975575
112184573234486,-0.05666828,0.036317885,-0.010113716,0.1273346,-0.10614014,0.0051879883,KEYCODE_9,1564.0,888.0,105976092,105976174
112185169578480,-0.008143425,0.107179485,0.22836828,0.17695618,-0.05444336,-0.024368286,KEYCODE_5,1075.0,733.0,105976666,105976740
112185736411976,-0.0014915466,-0.0192273,0.57721996,-0.075531006,0.031723022,0.008682251,KEYCODE_7,338.0,870.0,105977298,105977372
112186370872425,0.12280369,0.026007086,0.3744607,0.18565369,-0.13111877,-0.03765869,KEYCODE_9,1403.0,904.0,105977830,105977879
112186879447865,0.08428097,0.028281346,0.40458012,0.1485138,-0.0728302,-0.03489685,KEYCODE_8,1037.0,850.0,105978412,105978461
112187458518910,-0.07044697,-0.05716381,0.5148573,-0.06359863,0.049224854,-0.009811401,KEYCODE_7,359.0,889.0,105978994,105979076
112188072837757,0.046352386,0.047089495,0.10843468,0.11968994,-0.04597473,-0.014511108,KEYCODE_9,1398.0,889.0,105979534,105979592
112188591483998,0.04508114,0.22612411,-0.15996027,0.20256042,-0.045913696,-0.07495117,KEYCODE_2,1084.0,577.0,105980142,105980207
112189205802845,0.06860256,-0.07451874,0.25973368,0.14479065,-0.03843689,-0.05781555,KEYCODE_2,1082.0,581.0,105980807,105980864
112189860404896,0.012869835,0.020454647,0.41508436,-0.0035247803,0.031036377,-0.0022277832,KEYCODE_1,257.0,578.0,105981414,105981504
112190499900746,0.060048103,-0.027069587,0.4267497,0.18005371,-0.06210327,-0.010269165,KEYCODE_0,982.0,1008.0,105982029,105982111
112191109184193,0.01965046,-0.10056357,0.18347502,0.12171936,-0.05003357,-0.013687134,KEYCODE_9,1462.0,888.0,105982627,105982685
112191683219838,0.03763771,0.11840592,0.13819265,0.1387024,-0.114868164,-0.018371582,KEYCODE_8,1029.0,875.0,105983184,105983242
112192237118821,0.0394516,0.07476266,-0.030173779,0.10447693,-0.042251587,-0.03883362,KEYCODE_6,1482.0,744.0,105983775,105983841
112192841366867,-0.03703499,0.025441375,-0.027680397,0.1591034,-0.083724976,-0.027282715,KEYCODE_8,1003.0,859.0,105984332,105984389
112193385190110,-0.13977432,-0.027631495,0.3694849,-0.12283325,0.07746887,-0.035568237,KEYCODE_7,340.0,874.0,105984931,105985013
112194009579758,-0.047938347,-0.0013178065,0.13838291,-0.04272461,0.032196045,-0.012435913,KEYCODE_7,331.0,856.0,105985695,105985786
112194785031418,0.03633499,-0.08487787,0.7545676,0.23986816,-0.10877991,0.008865356,KEYCODE_0,1004.0,988.0,105986361,105986435
112195434598069,0.13131237,-0.04657899,0.47315073,0.19589233,-0.007217407,-0.07054138,KEYCODE_2,1086.0,593.0,105986951,105987008
112196003598313,0.0969429,-0.042748958,0.6000681,0.21148682,-0.08482361,-0.018341064,KEYCODE_6,1523.0,721.0,105987475,105987549
112196547421555,-0.031822205,0.18355563,-0.3257866,0.16441345,-0.054473877,-0.06567383,KEYCODE_2,1061.0,595.0,105988032,105988097
112197096280197,-0.0020713806,0.028434165,-0.21279001,-0.13296509,0.114364624,-0.008758545,KEYCODE_7,331.0,873.0,105988605,105988696
112197695492844,0.008616447,0.02157833,0.26461267,-0.08984375,0.09599304,-0.023406982,KEYCODE_1,231.0,575.0,105989213,105989304
112198304776291,0.042304993,0.20991781,-0.22119188,0.1817627,-0.017333984,-0.056259155,KEYCODE_2,1030.0,605.0,105989854,105989911
112198909024338,0.060599327,0.004768152,-0.06399202,-0.0821228,0.035476685,-0.01171875,KEYCODE_1,272.0,589.0,105990436,105990510
112199508236985,0.08401489,0.16833162,0.11155367,0.1867218,-0.039260864,-0.040863037,KEYCODE_2,1042.0,590.0,105991010,105991075
112200072201828,-0.029479027,-0.038624287,0.22119904,-0.053634644,0.05630493,-0.02168274,KEYCODE_4,289.0,721.0,105991558,105991649
112200646237473,-0.03470993,-0.05127919,-0.009589195,-0.0592041,0.020629883,-0.01020813,KEYCODE_7,352.0,887.0,105992182,105992264
112201260556321,-0.07223225,0.003229797,-0.1765585,-0.08380127,0.054611206,0.020523071,KEYCODE_7,344.0,856.0,105992839,105992921
112201915158371,0.004620552,0.004560724,0.8104615,-0.106552124,0.0864563,-0.010772705,KEYCODE_7,339.0,869.0,105993471,105993553
112202554644272,0.085017204,0.068481945,0.11721659,0.07095337,-0.049224854,-0.015655518,KEYCODE_0,945.0,991.0,105994144,105994193
112203189104721,0.11188698,0.09562405,0.4771223,0.100357056,-0.07571411,-0.057159424,KEYCODE_2,1060.0,586.0,105994701,105994742
112203737963364,0.015797615,0.19298819,-0.09768772,0.21176147,-0.11526489,-0.02519226,KEYCODE_6,1429.0,749.0,105995258,105995324
112204319994614,0.044867516,0.038781725,0.04547882,0.093811035,-0.049331665,-0.036117554,KEYCODE_9,1396.0,898.0,105995840,105995889
112204886034653,0.06484032,0.100205734,0.30085802,0.18461609,-0.06237793,-0.014160156,KEYCODE_9,1391.0,882.0,105996405,105996471
112205470141098,0.011624336,0.024133777,0.50955486,-0.063690186,0.04914856,8.239746E-4,KEYCODE_1,239.0,571.0,105997087,105997178
112206175097153,0.017989159,0.004473486,-0.029815197,-0.10014343,0.06523132,-0.020324707,KEYCODE_7,310.0,898.0,105997661,105997752
112206749132797,0.058828354,-0.032048192,0.35700798,0.11695862,-0.04321289,-0.023040771,KEYCODE_6,1455.0,741.0,105998210,105998284
112207282885239,0.07447815,0.0015200004,0.4658203,0.13972473,-0.07106018,-0.02519226,KEYCODE_6,1492.0,736.0,105998800,105998857
112207851885483,-0.025302887,-0.0046245093,-0.074728966,0.22276306,-0.05168152,-0.02784729,KEYCODE_8,1014.0,866.0,105999424,105999490
112208484697983,-0.018680573,-0.107671686,0.34647846,0.17572021,-0.054763794,-0.025390625,KEYCODE_0,977.0,1016.0,106000048,106000131
112209130877182,-0.08427143,0.025341898,0.10056782,-0.07594299,0.048706055,0.029327393,KEYCODE_7,330.0,850.0,106000656,106000738
112209735125229,-0.0197258,-0.038672816,0.65420914,-0.061782837,0.016235352,0.0056762695,KEYCODE_1,241.0,576.0,106001279,106001337
112210334337875,0.03239441,0.044634137,0.56574726,0.19218445,-0.092315674,-0.010696411,KEYCODE_0,994.0,1003.0,106001862,106001927
112210928515122,0.07157135,-0.036347255,0.41195107,0.1607666,-0.061538696,-0.041625977,KEYCODE_8,1060.0,872.0,106002435,106002485
112211482409164,-0.004930496,0.10479653,0.025589466,0.24447632,-0.12294006,-0.021957397,KEYCODE_9,1455.0,893.0,106003051,106003125
112212121905248,0.048197746,-0.14661151,0.54917526,0.11961365,-0.029159546,0.014099121,KEYCODE_9,1449.0,897.0,106003651,106003741
112212741259496,0.044151306,0.1102962,0.032530785,0.17106628,-0.052764893,-0.022628784,KEYCODE_8,1032.0,878.0,106004291,106004349
112213345507543,0.095342636,-0.13591672,0.80141306,0.108810425,-0.095458984,0.0024414063,KEYCODE_0,1004.0,1000.0,106004899,106004982
112213979967992,0.1019783,-0.12693748,0.6940713,0.16555786,-0.14141846,0.0038757324,KEYCODE_0,994.0,992.0,106005556,106005622
112214619463842,0.099907875,0.16252989,0.026441574,0.23983765,-0.050247192,-0.018814087,KEYCODE_8,1022.0,875.0,106006172,106006247
112215243853490,0.05308914,-0.124188095,0.39749002,0.17951965,-0.12174988,-0.027282715,KEYCODE_8,1055.0,868.0,106006788,106006846
112215843066137,0.022213936,2.4266914E-4,0.49632978,0.27268982,-0.073898315,-0.04750061,KEYCODE_8,1050.0,885.0,106007388,106007462
112216457384984,0.1061964,0.02325423,0.20221233,0.20707703,-0.12571716,-0.020202637,KEYCODE_0,1019.0,984.0,106007995,106008060
112217056597631,0.0029726028,-0.09538926,0.42577648,0.21304321,-0.04121399,-0.056396484,KEYCODE_8,1046.0,882.0,106008552,106008609
112217605456273,-0.037639618,-0.047277633,0.23672199,0.08088684,-0.09938049,5.493164E-4,KEYCODE_0,1030.0,1005.0,106009109,106009175
112218169421117,-0.019339561,0.0029688813,0.15716028,0.0819397,-0.046936035,-0.012786865,KEYCODE_0,1011.0,997.0,106009682,106009757
