Timestamp,x,y,z,alpha,beta,gamma
1481369106106,-0.019171715,-0.092482984,-0.13564014,-0.04434204,0.032928467,-0.01234436
1481369106112,0.06264877,-0.05868742,-0.21866989,-0.04975891,0.034225464,-0.010192871
1481369106116,0.0089941025,-0.07483572,-0.18546772,-0.049240112,0.030136108,-0.008224487
1481369106121,-0.021114826,-0.050986648,-0.15753365,-0.04550171,0.020523071,-0.00680542
1481369106126,0.021570683,-0.044309855,-0.033392906,-0.03816223,0.005493164,-0.0035858154
1481369106132,0.051556587,0.0112665,-0.019176483,-0.0262146,-0.008743286,-1.9836426E-4
1481369106135,0.017101288,0.0114014745,0.04894924,-0.012771606,-0.019485474,0.0037231445
1481369106140,0.0014157295,0.010755688,0.18944454,0.0036468506,-0.029800415,0.005859375
1481369106144,-0.009698868,0.0022928715,0.20348358,0.021118164,-0.037597656,0.008010864
1481369106150,-0.009046078,-0.030200958,0.27633286,0.034240723,-0.041488647,0.0093688965
1481369106154,0.01286459,-0.0037071705,0.28011608,0.043304443,-0.042633057,0.007217407
1481369106161,-0.002939701,-0.029551327,0.26509666,0.049331665,-0.038375854,0.0048675537
1481369106170,-0.011071682,0.0038599074,0.1560154,0.05256653,-0.0289917,0.001449585
1481369106170,-0.035145283,0.008792281,0.118927956,0.051498413,-0.016326904,-0.0028381348
1481369106178,-0.08925152,0.06110391,0.011572838,0.04977417,-0.004989624,-0.0069122314
1481369106180,-0.055273056,0.05896303,0.032744408,0.045028687,0.0035858154,-0.009689331
1481369106188,-0.073396206,-0.01828137,-0.07129383,0.037460327,0.0071868896,-0.010986328
1481369106190,-0.067650795,0.04493302,-0.044553757,0.02571106,0.00894165,-0.012893677
1481369106198,-0.03344536,0.04444012,-0.017918587,0.0134887695,0.013214111,-0.013519287
1481369106200,-0.07017946,-0.021595478,-0.06693649,-2.4414063E-4,0.017288208,-0.012435913
1481369106208,-0.05216694,-0.081909984,-0.1201725,-0.012634277,0.020507813,-0.010650635
1481369106210,-0.045944214,-0.018591076,-0.16578293,-0.02357483,0.023956299,-0.006362915
1481369106218,0.03128767,0.00917834,-0.10464573,-0.03489685,0.0287323,-0.002319336
1481369106220,0.05376625,-0.012627035,-0.022667885,-0.043533325,0.03416443,0.0011291504
1481369106228,0.07141256,0.03902769,-0.16322231,-0.04838562,0.03605652,0.0051727295
1481369106230,0.07707834,5.378127E-4,-0.17043114,-0.050582886,0.036102295,0.008392334
1481369106241,0.068300724,0.0023123622,-0.20839405,-0.048721313,0.031845093,0.011352539
1481369106241,0.0733552,0.029841095,-0.045607567,-0.044433594,0.023269653,0.012954712
1481369106248,0.10387325,0.02383095,-0.035499573,-0.039611816,0.012039185,0.0134887695
1481369106253,0.11018944,-0.015468329,0.016825676,-0.032913208,0.0032043457,0.014556885
1481369106266,0.092638016,0.006574452,-0.025830269,-0.024597168,-0.0023956299,0.0126953125
1481369106267,0.056275845,0.032676727,0.009708405,-0.013320923,-0.004776001,0.0116119385
1481369106267,0.067424774,-0.05760929,0.0024356842,-4.7302246E-4,-0.004776001,0.009979248
1481369106272,0.092591286,-0.020071566,0.009342194,0.011566162,-0.005355835,0.0064697266
1481369106278,0.056048393,-0.09647784,-0.016936302,0.021209717,-0.007797241,0.0021820068
1481369106280,0.0575037,-0.13002431,0.025409698,0.030258179,-0.010116577,-0.002090454
1481369106287,0.032972336,-0.10911089,0.06739426,0.0362854,-0.010116577,-0.0063934326
1481369106291,0.022844315,-0.052880555,-0.004255295,0.037506104,-0.009506226,-0.011001587
1481369106296,-0.04148054,-0.018254101,0.033288956,0.036758423,-0.008300781,-0.01574707
1481369106302,-0.05104637,-0.0121544,0.077570915,0.036132813,-0.009674072,-0.01802063
1481369106309,-0.065467834,-0.04381919,0.045840263,0.034301758,-0.013397217,-0.01802063
1481369106309,-0.06114912,-0.020892173,0.122826576,0.033233643,-0.020233154,-0.01739502
1481369106314,-0.10177755,0.011238426,0.23454857,0.032165527,-0.023376465,-0.013961792
1481369106319,-0.08742523,0.024161607,0.21096516,0.030761719,-0.017669678,-0.008178711
1481369106324,-0.12449503,-0.043245196,0.10056019,0.02798462,-0.003479004,-0.00390625
1481369106330,-0.07805824,-0.017977089,0.02441883,0.024353027,0.010498047,6.866455E-4
1481369106335,-0.07418728,-0.025987357,-0.08633995,0.022201538,0.019378662,0.0057525635
1481369106340,-0.0726738,-0.057579637,-0.1395073,0.020736694,0.020507813,0.00970459
1481369106345,-0.061754227,-0.034644693,-0.08837986,0.020385742,0.01979065,0.012573242
1481369106349,-0.09574413,-0.07314536,-0.03293419,0.01725769,0.020126343,0.014709473
1481369106356,-0.06551218,-0.044915557,-0.034484863,0.009429932,0.023605347,0.01651001
1481369106360,-0.063447,-0.014193982,-0.04523754,8.239746E-4,0.032913208,0.01687622
1481369106368,-0.0043439865,0.018963903,-0.11941528,-0.0074005127,0.04257202,0.01687622
1481369106373,0.0025310516,-0.009369642,-0.10080528,-0.012741089,0.04826355,0.018295288
1481369106377,0.044702053,0.08996934,-0.1461153,-0.01272583,0.04788208,0.018661499
1481369106382,0.034235477,0.08214036,-0.023633957,-0.0105896,0.04069519,0.019729614
1481369106387,0.009358883,0.08366883,0.017391205,-0.0077056885,0.031829834,0.020431519
1481369106392,0.0010209084,0.0023026466,0.010753632,-0.0019378662,0.02722168,0.020065308
1481369106397,0.07054138,0.02744618,-0.047834396,0.0074005127,0.024368286,0.018997192
1481369106404,0.10156727,0.009473324,-0.035212517,0.018096924,0.021469116,0.017547607
1481369106405,0.09662914,-0.048876733,-0.11964893,0.028442383,0.015274048,0.015396118
1481369106414,0.053586483,-0.05272159,-0.1280508,0.03730774,0.0064086914,0.0121154785
1481369106415,0.048387527,-0.056600273,-0.15305519,0.042099,-3.2043457E-4,0.0071411133
1481369106424,-0.0017876625,-0.06738773,-0.1496048,0.04170227,-0.004501343,0.002456665
1481369106425,-0.039892197,0.05668956,-0.18165874,0.03944397,-0.0074310303,-0.00289917
1481369106434,-0.042506218,0.040804982,-0.029426575,0.034362793,-0.012512207,-0.007858276
1481369106435,-0.045339584,0.011205673,0.043530464,0.0287323,-0.0181427,-0.012145996
1481369106444,-0.064694405,-0.0085045695,0.11587906,0.024856567,-0.019592285,-0.014404297
1481369106445,-0.06248617,-0.053849876,0.02955532,0.020828247,-0.015975952,-0.013748169
1481369106454,-0.060085773,-0.0466654,-0.020524025,0.015472412,-0.011276245,-0.013336182
1481369106455,-0.0881176,-0.09826988,-0.10544205,0.008850098,-0.005065918,-0.012680054
1481369106464,-0.07775688,-0.092366904,-0.017112732,-9.918213E-4,0.003692627,-0.012252808
1481369106465,-0.064754486,-0.09315252,0.06596851,-0.01234436,0.012710571,-0.010757446
1481369106474,-0.049354553,-0.07715115,-0.030958176,-0.020065308,0.016586304,-0.008621216
1481369106475,-0.046000004,-0.016485393,0.040460587,-0.020706177,0.014434814,-0.0064697266
1481369106484,0.0041308403,-0.022679329,0.078017235,-0.01576233,0.0055999756,-0.004760742
1481369106485,-0.0010857582,-0.0197618,0.20225811,-0.007827759,-0.009185791,-0.003250122
1481369106494,-0.011508942,-0.04561934,0.20006466,0.0011901855,-0.02218628,-0.0015563965
1481369106495,-0.005540848,-0.055184066,0.07972813,0.01083374,-0.02810669,-3.0517578E-5
1481369106504,0.028839588,-0.027284205,0.09971905,0.018692017,-0.025772095,0.0025482178
1481369106505,0.0019364357,-0.011678427,-0.0053834915,0.023590088,-0.017211914,0.0053100586
1481369106514,0.04637432,0.010684043,0.015644073,0.027435303,-0.009979248,0.007003784
1481369106519,0.099954605,0.05862224,-0.10038948,0.03111267,-0.007843018,0.008544922
1481369106521,0.06787968,0.025729567,-0.17309284,0.03492737,-0.01272583,0.009292603
1481369106529,0.106476784,-0.0424006,-0.16278648,0.038604736,-0.022232056,0.00730896
1481369106533,0.12320471,-0.057960927,-0.15743923,0.039154053,-0.029693604,0.0040740967
1481369106538,0.1161499,-0.056542873,-0.17574692,0.033447266,-0.030548096,3.9672852E-4
1481369106543,0.04814768,-0.019203633,-0.1512003,0.023086548,-0.02268982,-0.0024719238
1481369106548,0.038045883,0.018521637,-0.03913784,0.0077209473,-0.006729126,-0.0040130615
1481369106553,0.0145020485,0.037782073,-0.14718246,-0.008453369,0.008483887,-0.006164551
1481369106558,0.069489,0.019749224,-0.13132763,-0.022476196,0.01890564,-0.0078125
1481369106563,0.06987715,0.042480797,-0.03524685,-0.03338623,0.022994995,-0.009384155
1481369106568,0.027730465,-0.040859193,-0.06744194,-0.04096985,0.022003174,-0.010040283
1481369106572,-0.032975674,-0.1138829,0.044621468,-0.046401978,0.021347046,-0.008483887
1481369106603,-0.05294609,-0.16974029,0.0023698807,-0.048202515,0.023406982,-0.0063323975
1481369106603,-0.03234911,-0.14495683,-0.11257172,-0.04762268,0.029632568,-0.004196167
1481369106603,-0.032845974,-0.18192694,-0.05643654,-0.04458618,0.03727722,-0.0025482178
1481369106604,-0.007360935,-0.16458389,-0.0054950714,-0.038146973,0.037521362,-0.0014801025
1481369106604,-0.055547714,-0.17842579,0.073189735,-0.030700684,0.03112793,-4.119873E-4
1481369106604,-0.044701576,-0.1640932,0.10380077,-0.02420044,0.022079468,-3.6621094E-4
1481369106608,-0.0013389587,-0.04622549,0.15752697,-0.018875122,0.011886597,-0.001449585
1481369106612,0.03432989,0.0043650866,0.21066761,-0.0134887695,0.00592041,-0.0025177002
1481369106617,0.017764568,0.061397076,0.15240669,-0.0076141357,0.0058898926,-0.004119873
1481369106623,-0.019862652,0.089286566,0.20794582,9.460449E-4,0.0069732666,-0.005203247
1481369106639,0.00664711,0.10002035,0.26068974,0.019104004,0.013885498,-0.0062713623
1481369106639,-0.039156437,0.07797781,0.08759785,0.025009155,0.020858765,-0.0057373047
1481369106641,-0.030563831,0.0031332374,0.016615868,0.02659607,0.02784729,-0.0057373047
1481369106645,-0.047789574,-0.02609396,-0.077261925,0.023880005,0.033203125,-0.00680542
1481369106651,-0.03640032,-0.03595698,-0.19387913,0.018493652,0.036361694,-0.0073394775
1481369106656,-0.055778027,-0.03368047,-0.24813175,0.012069702,0.036880493,-0.006225586
1481369106661,-0.037328243,0.025491863,-0.29725266,0.0050811768,0.034088135,-0.004638672
1481369106666,-0.06185007,0.044282407,-0.2705841,-7.324219E-4,0.026489258,-0.004135132
1481369106671,-0.03241682,-0.007739961,-0.23024654,-0.0050201416,0.013473511,-0.0030059814
1481369106676,-0.0370059,-0.07814914,-0.12688255,-0.0076141357,-0.0037384033,-8.544922E-4
1481369106684,-0.044486523,-0.058282286,-0.03883648,-0.008682251,-0.016815186,0.0018463135
1481369106688,-0.054439545,-0.055062592,-0.0271492,-0.010894775,-0.02079773,0.003921509
1481369106694,-0.071205616,-0.037627548,-0.08391571,-0.013534546,-0.016174316,0.005569458
1481369106698,0.011631966,-0.050966054,-0.031455994,-0.015686035,-0.008758545,0.0071411133
1481369106704,0.025531292,-0.049996138,-0.154006,-0.016647339,-0.0041046143,0.0076141357
1481369106708,0.046420574,-0.044362128,-0.098483086,-0.015487671,-0.0038146973,0.0076141357
1481369106714,0.059871197,-0.08136758,-0.06240654,-0.012741089,-0.008346558,0.0070343018
1481369106718,0.03749895,-0.040231913,0.039307594,-0.01071167,-0.015365601,0.0059509277
1481369106724,0.057620525,0.05950725,0.0692606,-0.007843018,-0.01927185,0.003692627
1481369106728,0.04456234,0.08513942,0.117863655,-0.0041656494,-0.017929077,0.001083374
1481369106734,0.050679207,0.11999023,0.055208206,-0.0027618408,-0.013504028,-0.0016784668
1481369106738,0.014452457,0.13332027,0.07107544,-0.0015563965,-0.008758545,-0.004272461
1481369106744,0.035292625,0.14179593,0.0042476654,-1.5258789E-5,-0.00630188,-0.00642395
1481369106748,-0.0055589676,0.1430299,0.058286667,0.0035095215,-0.0101623535,-0.008560181
