"Timestamp","XminA","YminA","ZminA","XminG","YminG","ZminG","XminO","YminO","ZminO","XmaxA","YmaxA","ZmaxA","XmaxG","YmaxG","ZmaxG","XmaxO","YmaxO","ZmaxO","XmeanA","YmeanA","ZmeanA","XmeanG","YmeanG","ZmeanG","XmeanO","YmeanO","ZmeanO","XmedianA","YmedianA","ZmedianA","XmedianG","YmedianG","ZmedianG","XmedianO","YmedianO","ZmedianO","XsdA","YsdA","ZsdA","XsdG","YsdG","ZsdG","XsdO","YsdO","ZsdO","XvarA","YvarA","ZvarA","XvarG","YvarG","ZvarG","XvarO","YvarO","ZvarO","XrmsA","YrmsA","ZrmsA","XrmsG","YrmsG","ZrmsG","MagnRmsA","MagnRmsG","MagnRmsO","TotalTime","WindowSize","XskewA","YskewA","ZskewA","XskewG","YskewG","ZskewG","XskewO","YskewO","ZskewO"
"1482277608770",-0.10036278,-0.025462449,-0.071510315,-0.0069274902,-0.01020813,-0.005142212,168.07495,11.5955,-71.40216,0.011498451,0.07178652,0.092323065,0.020843506,-0.001953125,0.0028076172,168.21881,11.739742,-71.38527,-0.0339386624366667,0.0407208752666667,0.00418475464666667,0.00648295094,-0.00543518062,-0.000831095373333333,168.135038666667,11.6503986,-71.3921598666667,-0.031075478,0.04404223,-0.011351347,0.0072021484,-0.005218506,-0.0005950928,168.12201,11.632591,-71.38946,0.0302514767533569,0.0262090481098416,0.0529675247997244,0.0112432796699954,0.00287362913119998,0.00296615356211084,0.0497252308572754,0.0464460431665452,0.00569827996437134,0.000915151845758894,0.000686914202823989,0.00280555868340942,0.000126411337737732,8.25774438368117e-06,8.79806695402282e-06,174.036306357529,12.0593976821049,73.8979063162728,0.0463600951870053,0.0496341213832259,0.0531443479991213,0.013093587639116,0.00631735843841559,0.00308838527100167,0.0862387740838464,0.0148623409490151,189.459667372651,69,14,-0.283938314153435,-0.380176500811507,0.879941154815724,-0.191900623601661,-0.226203114710407,-0.238695571613006,0.786039588478564,1.15021208175778,-1.4214113821404
"1482277608804",-0.10036278,-0.034824133,-0.071510315,-0.0069274902,-0.01020813,-0.005142212,167.99115,11.531276,-71.40216,0.011498451,0.08022052,0.092941046,0.007583618,-0.001953125,0.0053863525,168.12201,11.632591,-71.36449,-0.04327710502,0.0323970751733333,0.028398609,-0.00038350426,-0.00555114743333333,-0.000495402031333333,168.062553333333,11.5880696666667,-71.3854663333333,-0.04498768,0.0412845,0.046479702,-0.0015258789,-0.0051574707,-0.001739502,168.07495,11.5955,-71.38617,0.0328071997266964,0.0302601539655752,0.0515300783988518,0.00524858574609447,0.00254801670468623,0.00387531988813093,0.0425852777489144,0.0336330169214435,0.0123848019054826,0.00107631235390735,0.000915676918020315,0.00265534897979181,2.75476523341061e-05,6.49238912736008e-06,1.50181042353431e-05,173.96127501809,11.9948388172056,73.8909786692426,0.0555247629688029,0.0451687582051099,0.0593248325589766,0.00526357608909066,0.00628559586436714,0.00390909933803301,0.0929658635128188,0.00908267616126472,189.383943598365,70,14,0.156420693712062,-0.881101745560574,-1.05265275515685,0.652961404422164,-0.463509598594031,0.96309466411561,-0.873306503229962,-0.662771349120002,0.170450849044863
"1482277608839",-0.10036278,-0.038311124,-0.037779093,-0.012786865,-0.007293701,-0.005706787,167.91663,11.496283,-71.38617,0.013586998,0.08022052,0.092941046,0.007583618,0.0140686035,0.006011963,168.07495,11.5955,-71.35915,-0.0392298382,0.0179986676466667,0.0347599348133333,-0.000869750986666667,0.000545247373333333,0.00145467123066667,167.988278,11.5371543333333,-71.3713893333333,-0.03718853,0.019279063,0.046479702,0.0005187988,-0.0037231445,0.002532959,167.99115,11.531276,-71.37324,0.0335304394312139,0.0326021931428521,0.0428489364674237,0.00619879867820923,0.00832948097876505,0.00392366540090688,0.0547981032257783,0.0332767856785362,0.00837139109165976,0.0011242903684503,0.00106290299772383,0.00183603135638932,3.84251050529685e-05,6.93802533756088e-05,1.53951501782738e-05,173.884396166108,11.9421356503821,73.8764070263284,0.0526611596070827,0.0375498930224471,0.0559516596286844,0.00626383310546502,0.00834857972407979,0.00420266181243483,0.0855206431942839,0.01125152233665,189.304308849703,70,14,-0.182637767469852,-0.117819867000026,-0.820540822214576,-0.672009138584158,1.5373317560416,-0.824449329255324,-0.15723171958142,0.529949021229385,0.663211160388549
"1482277608874",-0.08022976,-0.05073303,-0.046940327,-0.014404297,-0.0051574707,-0.007873535,167.91663,11.496283,-71.39074,0.013586998,0.058363497,0.09634924,0.007583618,0.0140686035,0.006011963,167.99115,11.607666,-71.35915,-0.0305613200666667,-0.00375345146,0.02422741272,-0.00595296226966667,0.00566101072466667,-0.00225524901133333,167.953106,11.5458769333333,-71.3757583333333,-0.032336235,-0.002822101,0.0063807964,-0.00793457,0.0048980713,-0.004058838,167.95264,11.531276,-71.3792,0.026805621373072,0.029496537202131,0.051189247871601,0.00763221441274589,0.00690991408533062,0.00524689450367469,0.0217324730037142,0.042210768878953,0.011754254954007,0.000718541337196494,0.000870045706916696,0.0026203390976602,5.82506968421261e-05,4.77469126666505e-05,2.75299019326917e-05,173.847982411135,11.951192579109,73.8809298316996,0.0414638336247123,0.02975130953273,0.05700204274148,0.00980916536623817,0.00905996851817683,0.00574276469384666,0.0765089719867654,0.0145355461218852,189.273198803428,70,14,0.198642841585051,-0.0947247251720838,1.04591982078532,0.778911973577691,0.331236864269997,1.03123227696126,0.0643276998309088,1.03771623126824,0.878405312831898
"1482277608909",-0.10249424,-0.073497,-0.046940327,-0.014404297,-0.006225586,-0.007873535,167.8966,11.525274,-71.39074,-0.01876545,0.037938476,0.09634924,0.0289917,0.0140686035,0.0049438477,167.97949,11.618088,-71.378975,-0.0544689178,-0.01949875764,0.0200261115866667,0.00371907564366667,0.00297342938466667,-0.00221252441333333,167.94954,11.5878234666667,-71.3832763333333,-0.05090332,-0.011107862,0.0063807964,-7.6293945e-05,0.0018463135,-0.004058838,167.95764,11.595431,-71.381775,0.0241536931403248,0.028435599292866,0.0459994040814561,0.0172126789750412,0.00638072569415073,0.00510912993685771,0.0230667840968633,0.0271618991186359,0.00375712963513937,0.000583400892316973,0.000808583307144442,0.00211594517584908,0.000296276317497827,4.07136603839953e-05,2.61032087116957e-05,173.844291422412,11.9945675774558,73.8887108614994,0.0613366341168526,0.0348703614862803,0.0504543001431646,0.0176379082409356,0.0070842404571189,0.00559894050026865,0.0867396172340243,0.0198149036004592,189.275589826857,70,14,-0.442863678769753,-0.885252554755032,0.889923388735869,0.661495446612936,0.529931518149999,1.08412603093955,-1.05346284501548,-0.840243161949633,-1.19878748868394
"1482277608944",-0.10249424,-0.073497,-0.14237404,-0.0072021484,-0.006225586,-0.004058838,167.74908,11.506451,-71.41927,0.013903618,0.07272035,0.07555294,0.0289917,0.0059661865,0.006011963,167.97034,11.618088,-71.378975,-0.0373012540733333,0.00345269832666667,-0.0360707758,0.0146718344103333,-0.000106811524666667,0.00332641601333333,167.87432,11.5636287,-71.3894219333333,-0.038074493,0.008642077,-0.0206635,0.016601563,-0.00088500977,0.004562378,167.8966,11.5646305,-71.3822,0.0378967117587845,0.0345286721405855,0.0753806647795419,0.0118070451162129,0.00353072967655033,0.00306881093841573,0.0819998619336842,0.0438842770065282,0.0128699422102535,0.00143616076212839,0.00119222919979205,0.00568224462260567,0.000139406314376287,1.24660520488732e-05,9.41760057574e-06,173.766449142771,11.9695733074943,73.8950731870768,0.0541010984846545,0.0347131363392604,0.0841206351950609,0.0192365524007434,0.00353246028398712,0.0046122667224538,0.105868843185211,0.0200946815909968,189.204998280104,69,14,0.0612115582683054,-0.450875607281201,-0.613178824240676,-0.490316223239509,0.661221602861705,-1.20824841751711,-0.815123323671452,-0.0684846647821135,-1.68344190254103
"1482277608979",-0.046135902,-0.037964463,-0.14237404,-0.024612427,-0.0043029785,0.0042419434,167.70819,11.501301,-71.44217,0.013903618,0.07272035,0.080994606,0.0287323,0.008163452,0.009887695,167.8966,11.5646305,-71.3822,-0.012980079616,0.0152344744533333,-0.0570814924533333,-0.00234883629333333,0.00236307779533333,0.00579325358,167.766402666667,11.5209764666667,-71.4160296,-0.008882523,0.014268458,-0.06952381,-0.0072021484,0.002609253,0.005279541,167.74908,11.517784,-71.41927,0.0192400820679815,0.0293041253103993,0.0710857951084016,0.0201771545804719,0.00374983598431748,0.00146414716428188,0.0607327512804663,0.0179649094412119,0.023419912046317,0.000370180757982663,0.000858731760207583,0.00505319026619366,0.000407117566964259,1.40612699092823e-05,2.14372691867466e-06,173.654735362659,11.9253571360535,73.9226173278097,0.0234669488160975,0.0332776016702624,0.0924349637920052,0.0203231068640262,0.00447708314428613,0.00617274529394098,0.10100652944682,0.0217065826548389,189.110376789036,69,14,-0.638909429001705,0.098895610406483,0.525097209408414,0.721605034145477,-0.196948777783522,1.05258390522232,0.855683282978999,0.533117076450646,0.415082686081901
"1482277609013",-0.046135902,-0.08543247,-0.11733365,-0.024612427,-0.021759033,0.0030670166,167.6792,11.498871,-71.44217,0.00935936,0.0498088,0.10643005,0.01927185,0.008163452,0.009887695,167.74908,11.522381,-71.409546,-0.0134531656826667,-0.0172261757302667,0.00628414124666667,-0.00799357102,-0.00168762208,0.00620930989333333,167.710043333333,11.5111716666667,-71.4324724,-0.008882523,-0.019182444,0.01983118,-0.012374878,0.0025024414,0.0057678223,167.70819,11.510909,-71.43491,0.014800352669048,0.0368774740359828,0.0719742851469841,0.0149100308661347,0.00940388725229988,0.00189698337100376,0.0174305309593192,0.00708355001461311,0.00993080809400657,0.000219050439128197,0.00135994809127459,0.00518029772241938,0.00022230902042909,8.84330954539681e-05,3.5985459098648e-06,173.596388165306,11.9151967778415,73.9396341997717,0.0203215598935043,0.0409619947827902,0.0722676199878876,0.0170519876319114,0.00956475808307734,0.00670134625605618,0.085518768184559,0.0206679200944413,189.06281338193,70,14,-0.926459548269803,0.159143351398569,-0.564661617367977,0.881548875251084,-1.33670152594883,0.698194196240728,0.318980529796108,0.111243655846662,0.736375119808815
"1482277609048",-0.04831314,-0.08543247,0.0144536495,-0.018218994,-0.023208618,-0.0046691895,167.63367,11.444493,-71.44048,0.00935936,0.025006235,0.17805028,0.02168274,0.0031738281,0.009887695,167.70819,11.517784,-71.35658,-0.01777655276,-0.0220329446769333,0.0785523091666667,0.00600891118866667,-0.00826009118,0.00235493974933333,167.676136666667,11.4845546333333,-71.403823,-0.0169878,-0.013012648,0.080994606,0.0053710938,-0.005722046,0.0030670166,167.6792,11.498871,-71.409546,0.0137031899530519,0.0323196542911454,0.0441368982435249,0.0122106141368401,0.00913499430221426,0.00522029551009389,0.0274848333934689,0.0299447407226251,0.0319470710551052,0.000187777414889422,0.00104456005349916,0.00194806578655927,0.000149099097598798,8.3448120901487e-05,2.72514852127064e-05,173.561292732095,11.8876811403211,73.9099854909648,0.0229424298577484,0.0395561088979406,0.0925163692632141,0.0137034734165217,0.0125120236091687,0.00576136709547025,0.10320038478887,0.0194301124361769,189.017261785808,70,14,-0.17267937524817,-0.837288969338197,-0.16600374724055,0.156704007231464,-0.833512894272346,-0.409216403146032,-0.334366225489778,-1.43427857325033,0.537420158811902
"1482277609083",-0.05443573,-0.06680453,-0.07443333,-0.0047302246,-0.023208618,-0.00894165,167.63367,11.444493,-71.409546,-0.0077724457,0.060937047,0.17805028,0.02168274,0.0140686035,0.0030670166,167.6792,11.500673,-71.34838,-0.0279939014466667,-0.00253007421333333,0.0746857798666667,0.00522969570333333,-2.03450666666666e-05,-0.00422465003066667,167.652160666667,11.4682398666667,-71.3684175333333,-0.026928902,0.0012945533,0.09407234,0.0005493164,0.001159668,-0.0046691895,167.65308,11.464709,-71.366264,0.0160294635303011,0.0315258538120887,0.0679838963172675,0.00987697961659329,0.0138034916159782,0.00370235515207768,0.0142184208821145,0.0194216196768913,0.017863996012999,0.000256943701069253,0.00099387945858119,0.00462181015847697,9.75547263465993e-05,0.000190536380792379,1.37074336721161e-05,173.536473620578,11.8707719251391,73.8733326067069,0.0331146165268179,0.0316344427495133,0.102947569156433,0.0112631254419466,0.0138035076802947,0.00572974126587258,0.112674388354271,0.0187142927724994,188.979078665299,75,14,-0.199320353670001,-0.363951523990138,-0.855492014293801,1.42160239820794,-0.256459691394476,0.36020812515828,-0.193973720626916,0.545402503819199,-0.361654805301208
