"Timestamp","XminA","YminA","ZminA","XminG","YminG","ZminG","XminO","YminO","ZminO","XmaxA","YmaxA","ZmaxA","XmaxG","YmaxG","ZmaxG","XmaxO","YmaxO","ZmaxO","XmeanA","YmeanA","ZmeanA","XmeanG","YmeanG","ZmeanG","XmeanO","YmeanO","ZmeanO","XmedianA","YmedianA","ZmedianA","XmedianG","YmedianG","ZmedianG","XmedianO","YmedianO","ZmedianO","XsdA","YsdA","ZsdA","XsdG","YsdG","ZsdG","XsdO","YsdO","ZsdO","XvarA","YvarA","ZvarA","XvarG","YvarG","ZvarG","XvarO","YvarO","ZvarO","XrmsA","YrmsA","ZrmsA","XrmsG","YrmsG","ZrmsG","MagnRmsA","MagnRmsG","MagnRmsO","TotalTime","WindowSize","XskewA","YskewA","ZskewA","XskewG","YskewG","ZskewG","XskewO","YskewO","ZskewO"
"1482277609063",-0.04831314,-0.08543247,0.0144536495,-0.0012054443,-0.023208618,-0.005554199,167.63367,11.444493,-71.43491,0.00935936,0.025006235,0.17805028,0.02168274,0.0051574707,0.0065307617,167.70203,11.513054,-71.34953,-0.0178875554923077,-0.0259565393615385,0.0921067087307692,0.00970693741153846,-0.00940880411538461,0.000177236710769231,167.666443846154,11.4756035769231,-71.3913057692308,-0.014530182,-0.02357775,0.09407234,0.011505127,-0.008758545,0.00077819824,167.66492,11.464709,-71.38521,0.0153711673545801,0.0333270545874236,0.0459662468433115,0.00858452085761334,0.00933946658318839,0.00449783938820119,0.0267517920080326,0.0282691059962448,0.0306593825882443,0.00023627278584251,0.00111069256747311,0.00211289584886024,7.36939983547985e-05,8.72256360584926e-05,2.02305591620541e-05,167.66644581616,11.4756357176653,71.3913118462326,0.0231961763584584,0.041218886609109,0.102147007749433,0.0127377338314988,0.0130015986181692,0.00432501735893381,0.112565849186643,0.018708212232738,182.593665483975,60,13,-0.655260608682521,-0.214131376833655,-0.128287476412714,-0.628406506881551,-0.208874599933294,-0.400833474050155,0.170887186180305,1.15616428668003,-0.596466926222982
"1482277609093",-0.05443573,-0.06680453,-0.07443333,-0.0047302246,-0.02041626,-0.00894165,167.63367,11.444493,-71.38521,-0.009953499,0.060937047,0.17805028,0.020935059,0.0140686035,0.00077819824,167.66492,11.500673,-71.34838,-0.0296313210769231,0.000375256984615385,0.0699552021538462,0.00288391119615385,0.003435575,-0.00525371841230769,167.648592307692,11.4647794230769,-71.3628970769231,-0.029061317,0.0012945533,0.08935952,-0.00044250488,0.0051574707,-0.005554199,167.6507,11.4598055,-71.361664,0.0162078053702571,0.0305599786550952,0.0721811779958866,0.0082983243315007,0.0111877119749238,0.00270688634712976,0.011398959129266,0.0182135430767949,0.0109594978174315,0.000262692954920134,0.000933912295399874,0.00521012245687386,6.88621867107765e-05,0.000125164899233853,7.32723369627749e-06,167.648592665408,11.4647927776748,71.3628978537365,0.0334738852436548,0.0293634757116034,0.0985041832346758,0.00847832761885466,0.0112845028974538,0.00586218026768593,0.108100827073163,0.015283559871513,182.565482187104,65,13,-0.105505476633331,-0.0902451201710519,-0.806483839066452,1.20256184620068,-0.461728645819485,0.333017957710993,-0.554706517621921,0.81926779253512,-0.33753652136604
"1482277609123",-0.07061577,-0.042146742,-0.07443333,-0.0047302246,0.00440979,-0.00894165,167.63525,11.457253,-71.39755,-0.015285492,0.060937047,0.1546948,0.013320923,0.0140686035,0.0007171631,167.67383,11.537881,-71.34838,-0.0377770937692308,-0.00285973907692308,0.00905796223076923,0.00179818964769231,0.0111729549,-0.00501544653846154,167.658592307692,11.4984355,-71.3703736153846,-0.039196014,-0.0056470037,-0.004283905,-0.000579834,0.012908936,-0.0057373047,167.65955,11.500673,-71.37049,0.0173460715625693,0.0317190401984316,0.0690248804765896,0.00606081926084628,0.00336291712154099,0.00324214484253905,0.012596200587111,0.0282883719028982,0.0169543369158563,0.000300886198653777,0.00100609751110972,0.00476443412480748,3.67335301126452e-05,1.13092115663535e-05,1.05115031800026e-05,167.658592744471,11.4984676206588,71.3703754742654,0.0412898282885615,0.0306085527664833,0.0669326965832397,0.00609437117012098,0.0116307434591487,0.00590403506023431,0.0843902796207093,0.0143969852178922,182.579705810962,65,13,0.245402002231633,0.263620646051082,0.579872089831184,1.17708029823031,-1.54863861099662,0.667945014732728,-0.228090756666554,-0.237288311361484,0.0205937777382555
"1482277609158",-0.07061577,-0.042146742,-0.080845594,-0.010528564,0.0012512207,-0.00894165,167.59088,11.491992,-71.416756,0.027784348,0.071650326,0.033982754,0.013320923,0.0140686035,0.0037384033,167.67383,11.537881,-71.37049,-0.0227100666153846,0.0139844600307692,-0.0260554275461538,0.00394967894153846,0.00756835941538462,-0.00154583267923077,167.646108461538,11.515226,-71.3948557692308,-0.026956558,0.0098570585,-0.025265694,0.0059661865,0.0077819824,-0.0016326904,167.66473,11.515648,-71.39755,0.0308888790240563,0.0433496595067649,0.0387242318583069,0.00730133411979459,0.00472637563056129,0.00376295151511623,0.0317963134252364,0.016890780108292,0.0155415971248873,0.000954122847362787,0.00187919297935245,0.00149956613301591,5.33094799288766e-05,2.23386266011636e-05,1.41598041051156e-05,167.646111244889,11.5152374349596,71.3948573306958,0.0373694515327191,0.0439340960485202,0.0454213627781857,0.00805038598110742,0.00882611664035817,0.00393194443970154,0.073415127188369,0.012576535153647,182.578873263003,60,13,0.41242915108459,0.285635567457581,-0.061181346272549,-0.82855031370004,-0.135594164311067,0.0692470156102033,-1.75695259502171,-0.0749521331687694,0.520068320052127
"1482277609188",-0.033756256,-0.022941649,-0.12635899,-0.021881104,0.0012512207,-0.008728027,167.573,11.491992,-71.44708,0.03534031,0.071650326,0.033185482,0.013320923,0.018981934,0.0037384033,167.66943,11.546676,-71.39755,-0.00177940943846154,0.0316816567538462,-0.0393548932230769,-0.00614694452769231,0.00795335037692308,-0.00258577783307692,167.606539230769,11.5145685384615,-71.4181646153846,-0.009654999,0.040519357,-0.038421154,-0.010528564,0.0077819824,-0.002532959,167.59088,11.510178,-71.416756,0.0242077847220669,0.0300776268261172,0.0430215609908649,0.0128193247155478,0.00567340836519618,0.0043743988422524,0.0335923509303192,0.0190376787827692,0.014920203989548,0.000586016841149936,0.000904663635491162,0.00185085471009071,0.000164335086162654,3.2187562478278e-05,1.91353652310991e-05,167.606542338173,11.5145830658632,71.4181660540133,0.0233260566866675,0.0428812488127071,0.0570726632588032,0.0137651317725306,0.00964195925898349,0.0049345375732188,0.0751012337564415,0.0175155899737501,182.55161763254,60,13,0.975998793606179,-0.881489117866159,-0.0651119486302598,1.02539398202313,0.0906164156846227,-0.0362236057901796,1.39846396595406,0.691870870126208,-0.283229784041538
"1482277609218",-0.08592987,-0.07147884,-0.13944602,-0.021881104,-0.010223389,-0.008728027,167.573,11.491992,-71.46983,0.03534031,0.04379189,0.09892583,0.0051727295,0.018981934,0.0012512207,167.65057,11.627739,-71.416756,-0.0193135919461538,-0.000708116569230769,-0.0307675881384615,-0.0134124756769231,0.00649202788461538,-0.00460111171115385,167.604506923077,11.556158,-71.4452757692308,-0.013061523,-0.0016581416,-0.039354324,-0.014694214,0.0084991455,-0.004043579,167.59088,11.546676,-71.44708,0.033603955096763,0.0359651736535243,0.0691721832765467,0.00815930134752748,0.0097615862139029,0.00330773692863957,0.0271058125330506,0.0534823430442238,0.0197510347077219,0.00112922579814527,0.00129349371592816,0.00478479093924416,6.65741984797638e-05,9.52885654114592e-05,1.09411235890859e-05,167.604508946315,11.5562722386681,71.4452782893093,0.0376214979642432,0.0345614760737142,0.0732350638534701,0.0155353664286706,0.0114063623394598,0.00559193416235696,0.0892930418066789,0.0200679455741799,182.562993613236,61,13,-0.558154740549223,0.0792454144602304,0.372407033642808,0.471267674210365,-0.616841639689455,-0.505662381726789,1.50819198579244,0.531876473259204,0.274046012665662
"1482277609248",-0.08592987,-0.07147884,-0.13944602,-0.021881104,-0.010223389,-0.008728027,167.58936,11.541953,-71.46983,0.014753342,0.03413278,0.15903997,0.01977539,0.018981934,0.005630493,167.65948,11.627739,-71.44653,-0.0234109436861538,-0.00589839263769231,-0.00397979361538462,0.00185922466923077,-0.000934307384615385,2.34751196153846e-05,167.624395384615,11.59096,-71.4553702307692,-0.016077995,-0.0020717978,-0.013140678,0.0051727295,-0.0047912598,0.0012512207,167.62598,11.597507,-71.450035,0.0300275763183171,0.0330931888112874,0.0792900415009061,0.0170844578974473,0.00947080310527741,0.00521949695182164,0.024218451166891,0.0319492023061612,0.00894137045008529,0.000901655339552357,0.00109515914569952,0.00628691068121541,0.000291878701649648,8.96961114589322e-05,2.72431484300754e-05,167.624396999581,11.5910006450599,71.4553707471633,0.0371533244917078,0.0323373958475361,0.076283293875506,0.0165191770437005,0.00914709466805841,0.00501478541006521,0.0908031806462923,0.0195371600744977,182.587403108872,65,13,-0.732621435218601,-0.346892666600971,0.346609140739724,-0.581845473352303,1.22173981631043,-0.70566891314466,-0.196290263200048,-0.614757132643984,-1.79007148815181
"1482277609279",-0.073574066,-0.039202034,-0.08725858,-0.00033569336,-0.010223389,0.0012512207,167.47522,11.459808,-71.469284,0.04367256,0.08247197,0.15903997,0.01977539,0.011489868,0.008148193,167.65948,11.627739,-71.44468,-0.0168699853476923,0.0285242479623077,0.00711470353846154,0.0114393967415385,-0.00105755148461538,0.00522906964615385,167.585045384615,11.5423397692308,-71.4515952307692,-0.016005516,0.03413278,-0.010809422,0.011245728,-0.0037231445,0.0053863525,167.58936,11.541953,-71.448784,0.0291807013036674,0.033529767216895,0.0694647973557311,0.00735892009015705,0.00737061485066331,0.00184706346695443,0.0581629906119267,0.0598251172545918,0.00728717068042536,0.000851513328573859,0.00112424528961917,0.00482535807167279,5.41537048933171e-05,5.43259632768185e-05,3.41164345095771e-06,167.585054701401,11.5424828820273,71.4515955737848,0.0327201575321743,0.0430278700906819,0.0671177747544145,0.0134479676195498,0.00715999009547972,0.00552199046573544,0.0861788953367077,0.0162051124638955,182.546733688645,65,13,-0.0888740820890064,-0.501810704626629,0.774095349908167,0.0789526476028069,1.08495413315949,-0.25545877008573,-0.222544370874114,0.0193949923637162,-1.1573342628478
"1482277609313",-0.056015015,-0.07993764,-0.08725858,-0.004272461,-0.006225586,0.0053100586,167.43134,11.449329,-71.48198,0.04367256,0.08247197,0.07582641,0.019042969,0.011489868,0.008148193,167.58936,11.541953,-71.44468,-0.00367296678923077,0.0170787710307692,-0.0192715571538462,0.00271489069538462,0.00226651707307692,0.00673029969230769,167.499516923077,11.4766230769231,-71.4648684615385,-0.00071430206,0.025709331,-0.030444145,-0.00033569336,0.0028686523,0.0065460205,167.47522,11.459808,-71.469284,0.0260341701078325,0.04355919827828,0.0529443143984721,0.0079660000416674,0.00668096754220533,0.000980616266657443,0.0559787777323692,0.0305543958388464,0.0150783539144445,0.000677778013203559,0.00189740375464651,0.00280310042712426,6.3457156663845e-05,4.46353273000011e-05,9.61608262433181e-07,167.499525557656,11.476660620917,71.4648699298667,0.0252810586802041,0.0452010402490379,0.0543954982740248,0.00812074309459167,0.00680727112925331,0.00679592321501422,0.0751074976288419,0.0125884860479683,182.469264357426,62,13,-0.340936321416365,-0.594402122423881,0.633075787632237,1.148851634231,-0.27038084968348,0.56376545619368,1.30211434017439,1.65099748773597,0.878518667209495
"1482277609344",-0.07608318,-0.082434475,-0.08725858,-0.004272461,-0.00680542,0.006011963,167.41565,11.429335,-71.48198,0.034810066,0.037285507,0.16022396,0.011230469,0.011489868,0.0110321045,167.47522,11.459808,-71.447876,-0.0232648847738462,-0.0310491325846154,0.0253710743076923,0.00152118393153846,-0.00122891939615385,0.00751906166153846,167.441458461538,11.4486482307692,-71.4701599230769,-0.02221489,-0.027798831,0.03011179,-0.00093078613,-0.0051574707,0.007217407,167.43646,11.452015,-71.47336,0.0330932779730175,0.0349279155908685,0.0780184784762929,0.00617883748258215,0.0064799528084068,0.00126977135131454,0.01947740564781,0.00951326017684302,0.0106935157647186,0.00109516504699941,0.00121995928752283,0.00608688298375577,3.81780326361622e-05,4.19897883991792e-05,1.61231928461915e-06,167.441459507238,11.4486518792526,71.4701606615321,0.0393976705578635,0.045718321269079,0.0791350278151275,0.00612823477426328,0.00634586854247774,0.00761738688752786,0.0995223290138935,0.0116554661854934,182.416276293405,59,13,-0.0951850198734251,-0.279172249156357,-0.182292033306503,1.19050067352497,1.8187869973757,0.712698379655924,0.769886138150809,-1.06170834230882,0.897761875557484
"1482277609375",-0.07608318,-0.082434475,0.013292551,-0.0032043457,-0.00680542,0.006011963,167.37134,11.390957,-71.47672,0.0071611404,-0.0098698735,0.16022396,0.012954712,0.008331299,0.012420654,167.44012,11.453712,-71.438805,-0.0301774829738462,-0.0484256931923077,0.065145144,0.00767751844384615,-0.00178762581538462,0.00878436736153846,167.412076153846,11.4258693076923,-71.4535196153846,-0.022213936,-0.044196725,0.061184645,0.009689331,-0.0051574707,0.008239746,167.41565,11.429335,-71.447876,0.0264476791560873,0.0255838073229634,0.0435617105223516,0.00514419189261867,0.00541002746769817,0.0021067112486936,0.0231700944245166,0.0219992982554161,0.0136659219016881,0.000699479732743332,0.000654531197138518,0.00189762262363316,2.64627102280837e-05,2.92683972012486e-05,4.43823228537214e-06,167.412077633897,11.4258888572047,71.4535208217035,0.0394506537093133,0.0543068172945901,0.0774308816904805,0.00913079441172637,0.00549659786483888,0.00901454046218354,0.102475001449746,0.0139587225211088,182.38135955106,58,13,-0.90331710319617,-0.495895877293275,0.272750928683197,-1.17325282463154,1.86866604914809,0.77555198208989,-0.462731755213731,-0.47260948064638,-1.23890991589758
"1482277609403",-0.048576355,-0.07795298,-0.052869797,0.004058838,-0.005493164,0.0031280518,167.31854,11.372906,-71.46217,0.06427765,0.031556726,0.16022396,0.012954712,0.009796143,0.012420654,167.41565,11.429335,-71.438805,0.00028206766923077,-0.0263560233769231,0.0244460837692308,0.00814584586923077,0.00506357045384615,0.00781132615384615,167.375093076923,11.3983185384615,-71.4477530769231,-0.006716728,-0.03198868,0.015482187,0.0066375732,0.008270264,0.0074768066,167.37134,11.392848,-71.44639,0.0319206519200438,0.0374173775911278,0.056691562672403,0.00317696786128409,0.00524930747510472,0.00308429188231258,0.0297305096897107,0.0174158230096243,0.00738798501466405,0.0010189280190006,0.00140006014579703,0.003213933278239,1.0093124791632e-05,2.75552289681903e-05,9.5128564152993e-06,167.375095514295,11.3983308200596,71.4477534295142,0.0306696674710692,0.0445758138428214,0.059701914986905,0.00869893875723671,0.00714670145673519,0.00835451461853219,0.0805726401183395,0.0140194433457653,182.343428765688,60,13,0.657768113893317,0.45160754058931,0.474350838820377,1.42425677729816,-1.83263805446444,0.325377331274497,0.378709644963833,0.942339352871407,-0.553497436870343
