"Timestamp","WindowSize","Xd0A","Xd1A","Xd2A","Xd3A","Yd0A","Yd1A","Yd2A","Yd3A","Zd0A","Zd1A","Zd2A","Zd3A","Xd0G","Xd1G","Xd2G","Xd3G","Yd0G","Yd1G","Yd2G","Yd3G","Zd0G","Zd1G","Zd2G","Zd3G","Xd0O","Xd1O","Xd2O","Xd3O","Yd0O","Yd1O","Yd2O","Yd3O","Zd0O","Zd1O","Zd2O","Zd3O","Md0A","Md1A","Md2A","Md3A","Md0G","Md1G","Md2G","Md3G","Md0O","Md1O","Md2O","Md3O","XminA","YminA","ZminA","XminG","YminG","ZminG","XminO","YminO","ZminO","XminLinInterpA","YminLinInterpA","ZminLinInterpA","XminLinInterpG","YminLinInterpG","ZminLinInterpG","XminLinInterpO","YminLinInterpO","ZminLinInterpO","XminPolInterpA","YminPolInterpA","ZminPolInterpA","XminPolInterpG","YminPolInterpG","ZminPolInterpG","XminPolInterpO","YminPolInterpO","ZminPolInterpO","XminCubInterpA","YminCubInterpA","ZminCubInterpA","XminCubInterpG","YminCubInterpG","ZminCubInterpG","XminCubInterpO","YminCubInterpO","ZminCubInterpO","XminMeanNormA","YminMeanNormA","ZminMeanNormA","XminMeanNormG","YminMeanNormG","ZminMeanNormG","XminMeanNormO","YminMeanNormO","ZminMeanNormO","MminA","MminG","MminO","MminLinInterpA","MminLinInterpG","MminLinInterpO","MminPolInterpA","MminPolInterpG","MminPolInterpO","MminCubInterpA","MminCubInterpG","MminCubInterpO","MminMeanNormA","MminMeanNormG","MminMeanNormO","XmaxA","YmaxA","ZmaxA","XmaxG","YmaxG","ZmaxG","XmaxO","YmaxO","ZmaxO","XmaxLinInterpA","YmaxLinInterpA","ZmaxLinInterpA","XmaxLinInterpG","YmaxLinInterpG","ZmaxLinInterpG","XmaxLinInterpO","YmaxLinInterpO","ZmaxLinInterpO","XmaxPolInterpA","YmaxPolInterpA","ZmaxPolInterpA","XmaxPolInterpG","YmaxPolInterpG","ZmaxPolInterpG","XmaxPolInterpO","YmaxPolInterpO","ZmaxPolInterpO","XmaxCubInterpA","YmaxCubInterpA","ZmaxCubInterpA","XmaxCubInterpG","YmaxCubInterpG","ZmaxCubInterpG","XmaxCubInterpO","YmaxCubInterpO","ZmaxCubInterpO","XmaxMeanNormA","YmaxMeanNormA","ZmaxMeanNormA","XmaxMeanNormG","YmaxMeanNormG","ZmaxMeanNormG","XmaxMeanNormO","YmaxMeanNormO","ZmaxMeanNormO","MmaxA","MmaxG","MmaxO","MmaxLinInterpA","MmaxLinInterpG","MmaxLinInterpO","MmaxPolInterpA","MmaxPolInterpG","MmaxPolInterpO","MmaxCubInterpA","MmaxCubInterpG","MmaxCubInterpO","MmaxMeanNormA","MmaxMeanNormG","MmaxMeanNormO","XmeanA","YmeanA","ZmeanA","XmeanG","YmeanG","ZmeanG","XmeanO","YmeanO","ZmeanO","XmeanLinInterpA","YmeanLinInterpA","ZmeanLinInterpA","XmeanLinInterpG","YmeanLinInterpG","ZmeanLinInterpG","XmeanLinInterpO","YmeanLinInterpO","ZmeanLinInterpO","XmeanPolInterpA","YmeanPolInterpA","ZmeanPolInterpA","XmeanPolInterpG","YmeanPolInterpG","ZmeanPolInterpG","XmeanPolInterpO","YmeanPolInterpO","ZmeanPolInterpO","XmeanCubInterpA","YmeanCubInterpA","ZmeanCubInterpA","XmeanCubInterpG","YmeanCubInterpG","ZmeanCubInterpG","XmeanCubInterpO","YmeanCubInterpO","ZmeanCubInterpO","XmeanMeanNormA","YmeanMeanNormA","ZmeanMeanNormA","XmeanMeanNormG","YmeanMeanNormG","ZmeanMeanNormG","XmeanMeanNormO","YmeanMeanNormO","ZmeanMeanNormO","MmeanA","MmeanG","MmeanO","MmeanLinInterpA","MmeanLinInterpG","MmeanLinInterpO","MmeanPolInterpA","MmeanPolInterpG","MmeanPolInterpO","MmeanCubInterpA","MmeanCubInterpG","MmeanCubInterpO","MmeanMeanNormA","MmeanMeanNormG","MmeanMeanNormO","XmedianA","YmedianA","ZmedianA","XmedianG","YmedianG","ZmedianG","XmedianO","YmedianO","ZmedianO","XmedianLinInterpA","YmedianLinInterpA","ZmedianLinInterpA","XmedianLinInterpG","YmedianLinInterpG","ZmedianLinInterpG","XmedianLinInterpO","YmedianLinInterpO","ZmedianLinInterpO","XmedianPolInterpA","YmedianPolInterpA","ZmedianPolInterpA","XmedianPolInterpG","YmedianPolInterpG","ZmedianPolInterpG","XmedianPolInterpO","YmedianPolInterpO","ZmedianPolInterpO","XmedianCubInterpA","YmedianCubInterpA","ZmedianCubInterpA","XmedianCubInterpG","YmedianCubInterpG","ZmedianCubInterpG","XmedianCubInterpO","YmedianCubInterpO","ZmedianCubInterpO","XmedianMeanNormA","YmedianMeanNormA","ZmedianMeanNormA","XmedianMeanNormG","YmedianMeanNormG","ZmedianMeanNormG","XmedianMeanNormO","YmedianMeanNormO","ZmedianMeanNormO","MmedianA","MmedianG","MmedianO","MmedianLinInterpA","MmedianLinInterpG","MmedianLinInterpO","MmedianPolInterpA","MmedianPolInterpG","MmedianPolInterpO","MmedianCubInterpA","MmedianCubInterpG","MmedianCubInterpO","MmedianMeanNormA","MmedianMeanNormG","MmedianMeanNormO","XsdA","YsdA","ZsdA","XsdG","YsdG","ZsdG","XsdO","YsdO","ZsdO","XsdLinInterpA","YsdLinInterpA","ZsdLinInterpA","XsdLinInterpG","YsdLinInterpG","ZsdLinInterpG","XsdLinInterpO","YsdLinInterpO","ZsdLinInterpO","XsdPolInterpA","YsdPolInterpA","ZsdPolInterpA","XsdPolInterpG","YsdPolInterpG","ZsdPolInterpG","XsdPolInterpO","YsdPolInterpO","ZsdPolInterpO","XsdCubInterpA","YsdCubInterpA","ZsdCubInterpA","XsdCubInterpG","YsdCubInterpG","ZsdCubInterpG","XsdCubInterpO","YsdCubInterpO","ZsdCubInterpO","XsdMeanNormA","YsdMeanNormA","ZsdMeanNormA","XsdMeanNormG","YsdMeanNormG","ZsdMeanNormG","XsdMeanNormO","YsdMeanNormO","ZsdMeanNormO","MsdA","MsdG","MsdO","MsdLinInterpA","MsdLinInterpG","MsdLinInterpO","MsdPolInterpA","MsdPolInterpG","MsdPolInterpO","MsdCubInterpA","MsdCubInterpG","MsdCubInterpO","MsdMeanNormA","MsdMeanNormG","MsdMeanNormO","XvarA","YvarA","ZvarA","XvarG","YvarG","ZvarG","XvarO","YvarO","ZvarO","XvarLinInterpA","YvarLinInterpA","ZvarLinInterpA","XvarLinInterpG","YvarLinInterpG","ZvarLinInterpG","XvarLinInterpO","YvarLinInterpO","ZvarLinInterpO","XvarPolInterpA","YvarPolInterpA","ZvarPolInterpA","XvarPolInterpG","YvarPolInterpG","ZvarPolInterpG","XvarPolInterpO","YvarPolInterpO","ZvarPolInterpO","XvarCubInterpA","YvarCubInterpA","ZvarCubInterpA","XvarCubInterpG","YvarCubInterpG","ZvarCubInterpG","XvarCubInterpO","YvarCubInterpO","ZvarCubInterpO","XvarMeanNormA","YvarMeanNormA","ZvarMeanNormA","XvarMeanNormG","YvarMeanNormG","ZvarMeanNormG","XvarMeanNormO","YvarMeanNormO","ZvarMeanNormO","MvarA","MvarG","MvarO","MvarLinInterpA","MvarLinInterpG","MvarLinInterpO","MvarPolInterpA","MvarPolInterpG","MvarPolInterpO","MvarCubInterpA","MvarCubInterpG","MvarCubInterpO","MvarMeanNormA","MvarMeanNormG","MvarMeanNormO","XrmsA","YrmsA","ZrmsA","XrmsG","YrmsG","ZrmsG","XrmsO","YrmsO","ZrmsO","XrmsLinInterpA","YrmsLinInterpA","ZrmsLinInterpA","XrmsLinInterpG","YrmsLinInterpG","ZrmsLinInterpG","XrmsLinInterpO","YrmsLinInterpO","ZrmsLinInterpO","XrmsPolInterpA","YrmsPolInterpA","ZrmsPolInterpA","XrmsPolInterpG","YrmsPolInterpG","ZrmsPolInterpG","XrmsPolInterpO","YrmsPolInterpO","ZrmsPolInterpO","XrmsCubInterpA","YrmsCubInterpA","ZrmsCubInterpA","XrmsCubInterpG","YrmsCubInterpG","ZrmsCubInterpG","XrmsCubInterpO","YrmsCubInterpO","ZrmsCubInterpO","XrmsMeanNormA","YrmsMeanNormA","ZrmsMeanNormA","XrmsMeanNormG","YrmsMeanNormG","ZrmsMeanNormG","XrmsMeanNormO","YrmsMeanNormO","ZrmsMeanNormO","MagnRmsA","MagnRmsG","MagnRmsO","MagnRmsLinInterpA","MagnRmsLinInterpG","MagnRmsLinInterpO","MagnRmsPolInterpA","MagnRmsPolInterpG","MagnRmsPolInterpO","MagnRmsCubInterpA","MagnRmsCubInterpG","MagnRmsCubInterpO","MrmsMeanNormA","MrmsMeanNormG","MrmsMeanNormO","IsKeyProb","TotalTime","XskewA","YskewA","ZskewA","XskewG","YskewG","ZskewG","XskewO","YskewO","ZskewO","XskewLinInterpA","YskewLinInterpA","ZskewLinInterpA","XskewLinInterpG","YskewLinInterpG","ZskewLinInterpG","XskewLinInterpO","YskewLinInterpO","ZskewLinInterpO","XskewPolInterpA","YskewPolInterpA","ZskewPolInterpA","XskewPolInterpG","YskewPolInterpG","ZskewPolInterpG","XskewPolInterpO","YskewPolInterpO","ZskewPolInterpO","XskewCubInterpA","YskewCubInterpA","ZskewCubInterpA","XskewCubInterpG","YskewCubInterpG","ZskewCubInterpG","XskewCubInterpO","YskewCubInterpO","ZskewCubInterpO","XskewMeanNormA","YskewMeanNormA","ZskewMeanNormA","XskewMeanNormG","YskewMeanNormG","ZskewMeanNormG","XskewMeanNormO","YskewMeanNormO","ZskewMeanNormO","MskewA","MskewG","MskewO","MskewLinInterpA","MskewLinInterpG","MskewLinInterpO","MskewPolInterpA","MskewPolInterpG","MskewPolInterpO","MskewCubInterpA","MskewCubInterpG","MskewCubInterpO","MskewMeanNormA","MskewMeanNormG","MskewMeanNormO"
"13608893154676",61,0.00497323182229509,-0.0058311711042239,0.0996910125769483,0.0298636326842032,-0.0355601466557377,-0.0469219784516319,0.162265009062833,0.136247807635925,-0.0172112730327869,0.0437865368053844,0.224445817790312,-0.081649488443136,-0.0355601466557377,-0.0469219784516319,0.162265009062833,0.136247807635925,-0.00830803546393442,-0.00534887779718247,-0.0179842152025741,-0.0642837368573842,0.00838933224983607,-0.0190336388075413,-0.00806240872305846,0.0120162897112826,246.916457377049,-1.57189646500267,-0.659987195974754,0.175393518528589,-7.52346692131148,0.454277549843881,0.127517545773618,-0.0764699212466727,44.0645650163935,0.497338855520392,-0.122999542621495,-0.0364215830955627,0.126797976913965,-0.0254712831761579,-0.268224702308799,-0.108094395754331,0.0361711473935681,0.0827627491960916,0.0103057539893465,0.00170339690803569,250.930348364184,-1.4730151963745,-0.67473429121333,0.168506875174721,-0.059930325,-0.18404925,-0.2842741,-0.0602417,-0.030410767,-0.00074768066,246.53973,-7.61868,43.957684,-0.0599303210365883,-0.179685556784725,-0.280513763196015,-0.0602218635102486,-0.0304107669272017,-0.0602218635102486,246.539730000629,-7.61867999991537,43.9577320000038,-0.0107558972813584,-0.073433169352374,-0.0551111842980694,-0.073433169352374,-0.034083112985186,0.00411034079753337,246.448001212106,-7.59177826899548,43.9335510967103,-0.0377787281225087,-0.157831928098082,-0.257029349583905,-0.0604556413052075,-0.0296557295174099,-0.0009670568302743,246.542687927441,-7.61848648363864,43.9578345875328,-0.0574606415259155,-0.170530045049634,-0.289810870972865,-0.0635605193372444,-0.0288032568418299,-0.000104891771603208,0.15419333748099,0.482220622742983,-1.31256891124015,0.0354800207148618,0.0143773989777232,250.568453319558,0.0354800208423532,0.0143773991437367,250.568453320308,0.0151552907803407,0.0203942958522035,250.477334477586,0.0422951505028418,0.0158617773903422,250.571461749509,-0.214066429980407,-0.0457543785601986,-0.0731674808016294,0.078841686,0.1365189,0.17341518,0.0710907,0.017745972,0.016647339,247.17642,-7.38227,44.17137,0.078841686,0.1365189,0.173415179222255,0.0709594739896674,0.0173980715730114,0.0709594739896674,247.175640000248,-7.38227,44.17137,0.039968092848416,0.0401200717698347,0.0595917113145227,0.0401200717698347,0.00766663747088341,0.0125711331743485,247.141048211499,-7.41318065628884,44.1360483541577,0.077076776373474,0.13292079243553,0.164584921341929,0.0710950650901813,0.0164806948116811,0.0167496707311407,247.171876971544,-7.38198403898376,44.1724200346397,0.0813113694740845,0.150038104950366,0.167878409027135,0.0677718806627556,0.0193534821581701,0.0172901278883968,0.790883337481006,0.718630622742984,-1.09888291124015,0.288733080076262,0.0712662410057642,251.194765140247,0.28458481022118,0.0711557169237151,251.19374068312,0.169848387066558,0.0575450594126768,251.142783882273,0.259853795494947,0.0712621955958547,251.190841097879,0.039186629380993,0.0111344634678424,0.553144339887211,0.00497323182229508,-0.0355601466557377,-0.0172112730327869,0.00404032729508197,-0.00830803546393443,0.00838933224983607,246.916457377049,-7.52346692131148,44.0645650163934,0.00432740717134877,-0.0374387466405472,-0.0175648382966893,0.00454888444596373,-0.00818614994933201,0.00454888444596373,246.917632216007,-7.52403774493018,44.0644526556859,0.00497323182229509,-0.0355601466557377,-0.0172112730327869,-0.0355601466557377,-0.00830803546393442,0.00838933224983607,246.916457377049,-7.52346692131148,44.0645650163935,0.00425764836193418,-0.0374277543254623,-0.0175470698094595,0.00455702791196124,-0.00819186041003048,0.0083648566712243,246.917661155731,-7.52406993607987,44.0644374601452,0.00744291529637956,-0.0220409417053713,-0.0227480440056519,0.000721507957837532,-0.00670052530576437,0.00903212113823286,0.530920714530179,0.577433701431508,-1.20568789484671,0.126797976913965,0.0361711473935681,250.930348364184,0.127373459148415,0.0362084088011647,250.931501398368,0.126797976913965,0.0361711473935681,250.930348364184,0.12724483424829,0.0362052189443315,250.931528158262,-0.122748473781304,-0.0239606301443537,0.288727563824611,-0.0037407875,-0.041850626,-0.004989147,0.0076904297,-0.009490967,0.0071411133,247.03369,-7.5484414,44.091778,-0.00215454002165787,-0.042623775283048,-0.000273473647011059,0.00947811721018723,-0.0084976195649858,0.00947811721018723,247.033521000121,-7.54680092007629,44.0917396001157,0.00229419454940473,-0.0351876562758742,-0.0218334320969188,-0.0351876562758742,-0.00778918527888778,0.00850021942546016,247.011018785579,-7.54173640242651,44.0821221511941,-0.00106734662730291,-0.0398482763084666,0.000924609992790473,0.00936509625038022,-0.00882169130131522,0.00702456043511836,247.033305855156,-7.54675881734718,44.0918536233608,-0.00127110402591553,-0.0283314210496336,-0.0105259179728651,0.00437161036275556,-0.00788345684182994,0.00778390218839679,0.648153337481006,0.552459222742984,-1.17847491124015,0.126432295125573,0.0315965791900984,251.035998269191,0.125029521327723,0.0308552520680406,251.035734530861,0.133495500343011,0.0346853307563643,251.01593303715,0.122272843062321,0.0307473012826792,251.036003259224,-0.123114155569696,-0.0285351983478234,0.394377468831749,0.0326905236701192,0.0726924520748913,0.108976692854029,0.0349413805205724,0.0133751007678188,0.00466344789442852,0.236367193154365,0.0729110548411765,0.0717652100920058,0.0296592968086691,0.0702723233602389,0.106741067740986,0.0345682839792905,0.0131600118830454,0.0345682839792905,0.23428576212164,0.0719238191157248,0.0708332067610117,0.0134561863729172,0.0280163851800967,0.0313474679711129,0.0280163851800967,0.00864526972250443,0.00308672712080575,0.221254170652983,0.0617085171900605,0.0663075355710823,0.0272514870903753,0.0691984182117925,0.105117605957456,0.0346636502845653,0.0130582283834764,0.0044906163062222,0.234344413039675,0.0719755846575059,0.0708556522678198,0.0326905236701192,0.0726924520748913,0.108976692854029,0.0349413805205724,0.0133751007678188,0.00466344789442852,0.236367193154365,0.0729110548411765,0.0717652100920058,0.0591185519162431,0.0158021340566697,0.227452001538801,0.0564015727473388,0.0154861647464891,0.225550045314381,0.0374783661127274,0.0107693877733837,0.210294820806034,0.054330470238316,0.0152718902150342,0.225615375599129,0.0591185519162431,0.0158021340566697,0.227452001538801,0.00106867033782662,0.00528419258866037,0.0118759195854013,0.00122090007268344,0.000178893320549308,2.17477462640498e-05,0.0558694499996729,0.00531602191805304,0.00515024537954973,0.000879673887184729,0.00493819943044598,0.0113936555424857,0.00119496625727287,0.000173185912761897,0.00119496625727287,0.0548898183329175,0.00517303575619151,0.00501734318004824,0.000181068951702684,0.00078491783855954,0.000982663748199949,0.00078491783855954,7.47406885748518e-05,9.52788431831777e-06,0.0489534080313395,0.003807941093796,0.00439668927351034,0.000742643548636893,0.00478842108301414,0.0110497110822269,0.00120156865105064,0.000170517328515027,2.01656348097088e-05,0.0549173039229098,0.0051804847867898,0.0050205234582982,0.00106867033782662,0.00528419258866037,0.0118759195854013,0.00122090007268344,0.000178893320549308,2.17477462640498e-05,0.0558694499996729,0.00531602191805304,0.00515024537954973,0.00349500318067353,0.000249707440744959,0.0517344130040065,0.00318113740837335,0.000239821298555402,0.0508728229413195,0.00140462792647963,0.000115979713013506,0.044223911657842,0.00295179999631654,0.000233230630740057,0.0509022977067358,0.00349500318067353,0.000249707440744959,0.0517344130040065,0.0328006735711159,0.0803871290122188,0.109441583954603,0.0348885305228657,0.0156519678134491,0.00957977669007118,246.916568656681,7.52381441757342,44.064622498089,0.0542759788148783,0.144254641419901,0.19588991308349,0.06313560915488,0.0280826665523041,0.06313560915488,448.213991539073,13.6585255598209,79.9874864214702,0.0142419676656857,0.0451284207920791,0.0355356500691252,0.0451284207920791,0.0119389649741966,0.00893043028591382,246.916554881452,7.52371583939066,44.0646140876823,0.0499462582020815,0.142532849947647,0.192984754680467,0.0633087409332296,0.0279319687799787,0.0172242981322645,448.214044172009,13.6585848857554,79.987458903192,0.0332648183531745,0.0753881263323948,0.110447751833916,0.0346613025018791,0.0148612813221621,0.0101474350497653,0.580370883568398,0.581943771825637,1.20778686650721,0.139697655656916,0.03942037265057,250.930449759448,0.252763451227307,0.0714584692133744,455.500093965664,0.132133751133594,0.0377151204427351,250.930435039475,0.251056809444681,0.0713017738022539,455.500142647249,0.136032701444188,0.0286308517696749,0.366401301832961,0,302124024,0.799683058940423,0.259606568414347,-0.33646073429182,-0.313390800581187,0.265328439000273,0.802980312910109,-1.48793013175406,1.02760049527169,-1.13758394513156,0.655640681721628,0.221354370877449,-0.485980654371105,-0.427782249808224,0.0710036476612314,-0.427782249808224,-1.48394144480676,0.949470235005965,-1.15568441741988,0.597280061076374,-0.0398863426672312,0.442347599020566,-0.0398863426672312,-0.18004650000544,-0.107771602040884,-1.28216442091337,0.888182796165796,-0.794350203913619,0.586205989960574,0.104938322821018,-0.52717181771794,-0.416119043921915,0.14469747490748,0.895397966365208,-1.48044535721901,0.945690738405479,-1.16078939384889,0.799683058940423,0.259606568414347,-0.33646073429182,-0.313390800581187,0.265328439000272,0.802980312910108,-1.48793013175393,1.02760049527167,-1.13758394513164,0.0185567022468612,0.868471597645792,-1.39347955998248,0.124674067043756,1.03702049295408,-1.38638587743405,-0.536111158813722,0.413900028990301,-1.22092411935331,0.274541587666699,1.07214973093756,-1.38920187532754,0.0185567022468619,0.868471597645792,-1.39347955998244
