id,Timestamp,x,y,z,a,b,c,alpha,beta,gamma,x_ra,y_ra,z_ra
736,1485113656371,-0.04236269,-0.03594631,-0.19475031,0.0031433105,-0.0062561035,-0.004989624,7.480194,-5.5356326,38.046738,5.7907257,0.68647766,7.223648
737,1485113656376,-0.011427879,0.0137114525,-0.15525818,1.0681152E-4,-0.0011749268,-0.0059661865,7.4893494,-5.5392013,38.051884,5.8185883,0.728714,7.258255
738,1485113656381,-0.008916378,-0.02193743,-0.17524433,-0.003112793,0.0022277832,-0.0070343018,7.4775085,-5.539835,38.056625,5.8234253,0.70010376,7.241791
739,1485113656386,0.0055150986,-0.0075802207,-0.04646921,-0.0073242188,0.006439209,-0.006134033,7.4768677,-5.539436,38.05681,5.836853,0.71051025,7.3592224
740,1485113656392,0.064838886,-0.02152443,-0.08414698,-0.009490967,0.009521484,-0.0060577393,7.469635,-5.53715,38.059334,5.8893433,0.6992035,7.3357086
741,1485113656396,0.03639078,-0.06605446,-0.015333176,-0.009765625,0.012924194,-0.008026123,7.4636536,-5.531654,38.058224,5.8709106,0.6553192,7.394577
742,1485113656402,0.05790806,-0.025288284,0.029184818,-0.008773804,0.016174316,-0.009185791,7.4702454,-5.528833,38.05525,5.888962,0.6900482,7.442047
743,1485113656406,0.043902397,-0.06760621,0.082736015,-0.0056762695,0.01637268,-0.011276245,7.4827576,-5.5238986,38.049675,5.87677,0.6520233,7.4965515
744,1485113656411,0.0063915253,-0.038884103,0.16183329,-0.0034637451,0.015350342,-0.011398315,7.5061035,-5.521334,38.040173,5.839752,0.6768341,7.576538
745,1485113656417,0.02576971,-0.08132225,0.08454561,7.019043E-4,0.012252808,-0.010375977,7.511444,-5.5173836,38.034573,5.856018,0.63746643,7.508011
746,1485113656422,0.018947124,-0.024417043,0.11183834,0.004714966,0.010192871,-0.0093688965,7.5278625,-5.518155,38.028255,5.8505707,0.68634033,7.529785
747,1485113656426,0.045069695,-0.06009972,0.13431358,0.008285522,0.0068511963,-0.009262085,7.539276,-5.516999,38.023624,5.875122,0.6579895,7.555893
748,1485113656431,-0.016419888,0.01767832,0.09292221,0.011505127,0.005706787,-0.0082092285,7.555481,-5.5222363,38.01801,5.8155975,0.7334442,7.5171967
749,1485113656436,-0.01836586,0.026289523,0.099078655,0.012634277,0.0077819824,-0.00819397,7.575531,-5.5284677,38.011955,5.8117523,0.7447052,7.523224
750,1485113656441,-0.048606396,0.030099511,0.14058113,0.013717651,0.0067596436,-0.006072998,7.599884,-5.534741,38.003273,5.781143,0.749588,7.565674
751,1485113656446,-0.0527153,0.050463557,0.0968194,0.012664795,0.0035705566,-0.003921509,7.619995,-5.54216,37.996387,5.7760315,0.77093506,7.5236206
752,1485113656452,-0.05454874,0.032905698,0.041710854,0.013641357,5.79834E-4,-0.0019378662,7.633148,-5.5487347,37.992123,5.7738037,0.7556305,7.4726257
753,1485113656457,-0.049396038,0.046307087,0.0154623985,0.01373291,-0.0017852783,3.5095215E-4,7.65271,-5.555419,37.989697,5.7783966,0.768692,7.4424133
754,1485113656462,-0.04673481,0.06674135,0.029625416,0.011566162,-0.0039367676,0.0025177002,7.660736,-5.5628886,37.98756,5.7806396,0.78993225,7.456314
755,1485113656467,-0.06777048,0.03760928,-0.03419161,0.008300781,-0.004989624,0.0057373047,7.66333,-5.567564,37.987183,5.759659,0.7617798,7.392746
756,1485113656472,-0.04143095,0.056200862,-0.0077934265,0.001876831,-0.003921509,0.00894165,7.664856,-5.571173,37.987076,5.7860565,0.7810211,7.4181366
757,1485113656477,-0.043720722,0.07714558,-0.075687885,-0.0033874512,-0.003921509,0.011062622,7.6687927,-5.5756783,37.99068,5.784546,0.802124,7.3515167
758,1485113656484,-0.034051895,0.074652076,-0.08916426,-0.0043792725,-0.003921509,0.012054443,7.6636047,-5.5771446,37.992924,5.7930145,0.80023193,7.3341675
759,1485113656493,-0.024335384,0.09117091,-0.11916351,-0.006652832,-0.0016021729,0.012069702,7.6578064,-5.578949,37.99545,5.8042297,0.81466675,7.306183
760,1485113656497,0.02330923,0.053346276,-0.075932026,-0.008880615,0.0038604736,0.011001587,7.720276,-5.5772395,37.996796,5.8495636,0.7772827,7.346863
761,1485113656502,0.018867016,0.034772813,-0.08282709,-0.013031006,0.011291504,0.0098724365,7.720215,-5.573833,37.996357,5.845688,0.7592926,7.34111
762,1485113656507,0.03110981,0.037572324,-0.06379318,-0.014038086,0.016418457,0.0077819824,7.722931,-5.5706215,37.99485,5.855591,0.7600708,7.3600464
763,1485113656512,0.007853031,0.01202935,-0.047287464,-0.014038086,0.014266968,0.0046539307,7.7286987,-5.565602,37.99189,5.8334045,0.73565674,7.37558
764,1485113656517,0.07194662,-0.0134910345,-0.10157251,-0.013977051,0.010879517,4.272461E-4,7.746277,-5.5608735,37.99469,5.895645,0.7070923,7.3248596
765,1485113656522,0.04574585,-0.04354322,-0.044410706,-0.012893677,0.008804321,0.0012664795,7.7426147,-5.554072,37.995213,5.870697,0.67962646,7.379364
766,1485113656527,0.03859043,-0.023828208,-0.027803898,-0.011657715,0.0079956055,-7.171631E-4,7.74057,-5.548891,37.99531,5.864456,0.69992065,7.402542
767,1485113656532,0.043321133,0.009776711,0.0689168,-0.008255005,0.009963989,-7.9345703E-4,7.7472534,-5.5461025,37.992317,5.8688507,0.72958374,7.491394
768,1485113656537,0.043332577,-0.0019215941,0.056231022,-0.0029144287,0.010223389,-0.0017852783,7.7811584,-5.543965,37.98943,5.865387,0.71484375,7.477463
769,1485113656546,0.0033068657,-0.04678482,0.019993305,0.0021209717,0.013183594,-0.0017852783,7.7901,-5.540788,37.98548,5.8284454,0.67459106,7.4456787
770,1485113656547,0.006114006,-0.004112184,0.052523136,0.007873535,0.014450073,-0.0017852783,7.803192,-5.5415287,37.980434,5.831497,0.7133484,7.475662
771,1485113656553,0.013715267,-0.032824874,0.028073788,0.012893677,0.01637268,-0.001663208,7.8151855,-5.5421834,37.975792,5.841034,0.6880188,7.4566803
772,1485113656557,0.04253626,-0.030733645,0.048661232,0.015167236,0.016113281,-4.5776367E-4,7.8323975,-5.543773,37.97136,5.860672,0.6942749,7.4809875
773,1485113656562,-0.0068268776,0.004336059,0.09272385,0.018005371,0.013717651,0.0014190674,7.852844,-5.5477686,37.96384,5.817337,0.7290039,7.5151978
774,1485113656567,7.5531006E-4,0.02963972,0.044454098,0.018005371,0.009597778,0.0014190674,7.8673096,-5.5540037,37.958965,5.8249664,0.7501221,7.46904
775,1485113656573,0.012877464,0.012200773,0.0061249733,0.017929077,0.0065612793,0.0014190674,7.8749084,-5.559754,37.956734,5.836792,0.7363434,7.4331665
776,1485113656577,0.03418684,0.028064251,-0.029414654,0.016494751,0.0032653809,0.0014190674,7.8970337,-5.565983,37.957603,5.855667,0.745636,7.4008484
777,1485113656582,0.024546623,-0.01990509,-0.019744396,0.012969971,9.613037E-4,0.0017242432,7.895508,-5.568859,37.958588,5.848755,0.7064209,7.418442
778,1485113656587,0.03376913,-0.005912125,0.046560764,0.007598877,-0.0017852783,0.00340271,7.896057,-5.5708117,37.958633,5.8576355,0.71138,7.474701
779,1485113656592,0.038132668,-0.05555874,0.039164066,0.0025482178,-0.0016326904,0.002166748,7.8924255,-5.5680146,37.959698,5.858795,0.67778015,7.455902
780,1485113656597,0.01887989,0.0039052367,-0.043740273,-6.2561035E-4,-5.645752E-4,1.9836426E-4,7.909912,-5.568665,37.962204,5.84581,0.7236786,7.3898315
781,1485113656603,0.039961338,-0.026750624,-0.012690067,-0.0038604736,-4.5776367E-5,-6.1035156E-4,7.9038086,-5.5665355,37.96433,5.86409,0.6959686,7.4160156
782,1485113656608,0.039568424,-0.040489256,-0.014917374,-0.009048462,-0.0044403076,3.5095215E-4,7.895752,-5.5624967,37.966972,5.8621826,0.6795807,7.4127197
783,1485113656612,0.057433605,-0.02941668,-1.6212463E-4,-0.013168335,-0.0065612793,-0.0015869141,7.8536987,-5.5509973,37.9749,5.869232,0.6929321,7.4134064
784,1485113656622,-0.021142006,-0.026349783,-0.082669735,-0.0138549805,-0.0033416748,-3.2043457E-4,7.8436584,-5.546349,37.978245,5.804138,0.6905365,7.3335114
785,1485113656628,-0.023413658,-0.04922843,-0.14333868,-0.01373291,-1.6784668E-4,0.0012359619,7.830536,-5.5401845,37.982582,5.8034363,0.67233276,7.28627
786,1485113656633,-0.03237772,-0.04487133,-0.04457569,-0.017120361,0.002746582,6.2561035E-4,7.8692627,-5.525938,37.98496,5.8072815,0.6776428,7.311676
787,1485113656642,-0.01066494,-0.08866984,-0.04206562,-0.01637268,0.005004883,0.0024871826,7.866577,-5.515113,37.98457,5.796631,0.6651001,7.380966
788,1485113656647,0.013269901,-0.07074046,-0.023084164,-0.016815186,0.0067596436,0.0024871826,7.8642883,-5.5053825,37.984173,5.818878,0.6315918,7.3867493
789,1485113656653,-0.026751518,-0.048302293,-0.023121834,-0.014663696,0.0065307617,0.0027160645,7.8664856,-5.497596,37.982277,5.8295135,0.649353,7.401947
790,1485113656657,-0.038191795,-0.049813986,-0.032524586,-0.0116119385,0.005004883,0.0033416748,7.9160156,-5.491041,37.980824,5.7948914,0.66581726,7.3999176
791,1485113656662,-0.06612873,-0.10111213,-0.006365776,-0.005706787,0.0022583008,0.0020599365,7.9201355,-5.4828415,37.97811,5.779724,0.6532898,7.397766
792,1485113656667,-0.013577461,-0.031864703,0.07153702,-0.0012817383,0.0015869141,1.5258789E-5,7.9275513,-5.480708,37.974907,5.7652893,0.6225586,7.4311066
793,1485113656672,-0.048810482,-0.020151377,0.061484814,0.005584717,0.0019836426,-0.0022735596,7.9388123,-5.48176,37.97062,5.801117,0.6833496,7.49498
794,1485113656677,-0.048360348,0.0030606985,0.06335306,0.011520386,5.950928E-4,-0.0036621094,7.9577026,-5.485907,37.96636,5.773636,0.6980591,7.488205
795,1485113656682,-0.02425003,-0.054349482,0.010883331,0.016082764,0.0019226074,-0.0028533936,7.963318,-5.487983,37.96442,5.7794037,0.7024689,7.4773407
796,1485113656687,-0.02620697,0.0065584183,0.0508523,0.0211792,0.004333496,-0.003112793,7.97641,-5.4951224,37.96021,5.7968445,0.6742859,7.447525
797,1485113656693,-0.035064697,0.01252991,-0.032376766,0.024154663,0.007736206,-0.0036621094,7.987732,-5.504123,37.95693,5.7928467,0.72273254,7.458832
798,1485113656697,-0.013055325,0.030510604,0.021892548,0.022720337,0.012054443,-0.0026397705,7.9292603,-5.5118895,37.951977,5.7896423,0.73187256,7.4053345
799,1485113656702,0.0065994263,0.06265128,-0.030677319,0.019012451,0.017211914,-6.5612793E-4,7.942627,-5.5207925,37.947887,5.8119507,0.7559967,7.435837
800,1485113656707,-0.021075249,0.06410265,0.06820536,0.014709473,0.019577026,0.0033569336,7.966614,-5.527084,37.93925,5.818329,0.7812195,7.424011
801,1485113656712,0.019834518,0.10120833,0.019965649,0.009841919,0.018112183,0.005996704,7.9811707,-5.5341063,37.93444,5.8084717,0.7933502,7.484192
802,1485113656717,0.048513412,0.11230278,0.019382,0.0037078857,0.014526367,0.0073547363,7.9169617,-5.539842,37.931442,5.8457336,0.82432556,7.4495544
803,1485113656723,0.10539675,0.13301802,0.023406982,-0.0015563965,0.01612854,0.009185791,7.9231567,-5.544706,37.929638,5.8813934,0.83854675,7.4508057
804,1485113656727,0.11463499,0.1253758,0.01555109,-0.006729126,0.019485474,0.009963989,7.928009,-5.548003,37.928165,5.9257813,0.8527374,7.4526825
805,1485113656732,0.06728029,0.15336025,-0.008886337,-0.011779785,0.022781372,0.009033203,7.9388733,-5.551963,37.9244,5.919174,0.8555908,7.440216
806,1485113656737,0.06980276,0.08433008,0.014160156,-0.0143585205,0.0211792,0.006134033,7.9241333,-5.551396,37.920914,5.886215,0.85517883,7.430496
807,1485113656742,0.081505775,0.12899917,0.058466434,-0.013809204,0.014831543,0.002670288,7.932068,-5.554973,37.91826,5.89151,0.82055664,7.460968
808,1485113656747,0.055127144,0.12811863,0.029427052,-0.009506226,0.0075531006,-0.0034332275,7.9371033,-5.5613427,37.917114,5.8916473,0.852005,7.4835205
809,1485113656753,0.0406847,0.17883551,-0.0063524246,-0.005004883,0.003982544,-0.008682251,7.9415894,-5.5738935,37.917004,5.8694153,0.86738586,7.453354
810,1485113656757,0.049924374,0.18166953,-0.022890568,-6.713867E-4,0.0024871826,-0.013870239,7.97287,-5.588695,37.918114,5.8618317,0.9056244,7.423752
811,1485113656762,0.0071787834,0.20790678,-0.041653156,9.1552734E-4,0.0024871826,-0.018493652,7.9796143,-5.60667,37.917828,5.8549957,0.9183502,7.405319
812,1485113656767,-0.0068998337,0.14885515,-0.076762676,0.0019683838,0.0021209717,-0.019943237,7.983368,-5.621795,37.91836,5.821289,0.9188843,7.3806763
813,1485113656772,-0.013858318,0.09495664,0.0065159798,0.004119873,3.3569336E-4,-0.019943237,7.9911804,-5.6334515,37.916805,5.809326,0.8630066,7.384674
814,1485113656777,-0.05150938,0.062841535,-0.038328648,0.0030212402,-0.0017852783,-0.019210815,8.026428,-5.6426725,37.915714,5.791565,0.81762695,7.424591
815,1485113656782,-0.029694557,-0.03489983,0.018576145,-8.087158E-4,6.1035156E-4,-0.01676941,8.033661,-5.643619,37.912968,5.7733917,0.76582336,7.413208
816,1485113656787,-0.047969818,-0.063063204,0.058280468,-0.0053863525,0.0079193115,-0.013320923,8.04837,-5.6399837,37.906628,5.782242,0.69114685,7.4640045
817,1485113656792,-0.03993416,-0.10024333,0.07860041,-0.008026123,0.013931274,-0.0087890625,8.0659485,-5.63224,37.8986,5.7714386,0.6573944,7.500122
818,1485113656797,0.17110205,-0.026096106,-0.19401217,-0.006362915,0.016082764,-0.0033111572,8.11441,-5.6303744,37.906815,5.8535156,0.66000366,7.413681
819,1485113656802,0.023936272,0.047391593,0.10690594,-7.019043E-4,0.017028809,0.0026245117,8.133057,-5.631648,37.899574,5.932968,0.7342377,7.352539
820,1485113656807,-0.1998887,-0.054212987,0.17159224,-0.0024414063,0.017166138,0.0050354004,8.175995,-5.6244373,37.88155,5.75531,0.74212646,7.567444
821,1485113656813,-0.04402256,-0.017580986,0.008971214,-0.011642456,0.019622803,0.007949829,8.19339,-5.616802,37.87364,5.668335,0.69073486,7.552353
822,1485113656817,0.124436855,-0.014251173,0.121738434,-0.014053345,0.017822266,0.013168335,8.165314,-5.608441,37.871082,5.824829,0.7147217,7.485016
823,1485113656822,0.040759087,0.05512625,0.042766094,-0.010238647,0.0028686523,0.015304565,8.163544,-5.605483,37.8714,5.905365,0.7432556,7.530792
824,1485113656827,0.046849728,-0.010838687,-0.06100321,-0.0050964355,-0.014556885,0.014892578,8.139832,-5.600978,37.88024,5.8573914,0.7589264,7.4413757
825,1485113656832,-0.07033825,-0.11189377,0.04893875,9.0026855E-4,-0.028060913,0.01423645,8.124725,-5.5913863,37.884983,5.815048,0.67774963,7.4219513
826,1485113656837,-0.12281275,-0.110693336,0.10840082,0.004547119,-0.029968262,0.015106201,8.095001,-5.582193,37.88575,5.723984,0.61634827,7.5115967
827,1485113656843,-0.096485615,-0.16617322,-0.0076770782,0.0051879883,-0.017349243,0.015167236,8.085968,-5.5700274,37.887733,5.702606,0.5947113,7.503006
828,1485113656847,-0.03673315,-0.13165247,-0.052422523,0.0063476563,-0.0021820068,0.0124053955,8.080414,-5.5612636,37.888786,5.740555,0.5713501,7.4140472
829,1485113656852,0.03230381,-0.088085234,0.049304962,0.00793457,0.0077667236,0.009689331,8.08371,-5.555298,37.88669,5.807434,0.6105652,7.42836
830,1485113656857,0.0182333,-0.056705415,-0.01984024,0.006866455,0.010726929,0.007385254,8.12915,-5.551894,37.88541,5.841324,0.6485901,7.458191
831,1485113656862,-0.010014057,-0.051555395,0.006114483,0.0053253174,0.0070343018,0.0053863525,8.133728,-5.5487537,37.88319,5.8207703,0.668396,7.429947
832,1485113656867,-0.04755497,0.0077715516,-0.071937084,0.0045776367,0.0041503906,0.002166748,8.136353,-5.550516,37.882374,5.7879486,0.697052,7.4105225
833,1485113656873,-0.06596565,0.012173116,-0.09026003,0.0060424805,0.002243042,-7.6293945E-5,8.138672,-5.553791,37.881886,5.7587433,0.7325287,7.3585052
834,1485113656878,-0.03474617,0.037745833,-0.03989601,0.0068969727,-5.0354004E-4,-0.0019836426,8.153198,-5.558736,37.88174,5.759735,0.74575806,7.3670654
835,1485113656882,9.822845E-4,0.001648426,-0.02538824,0.0062561035,1.373291E-4,-0.0048828125,8.152771,-5.561894,37.882328,5.7944946,0.7454376,7.4036407
836,1485113656888,0.03189516,0.02247852,0.024251461,0.0057525635,0.00541687,-0.0065460205,8.157562,-5.5661626,37.880985,5.828247,0.7356415,7.4343414
837,1485113656893,-0.0056848526,0.06198913,-0.023474693,0.0056762695,0.011367798,-0.0076141357,8.167999,-5.5733676,37.877777,5.8273926,0.76600647,7.4394073
838,1485113656897,0.018564701,0.060931742,-0.04729843,0.007751465,0.0152282715,-0.008682251,8.188477,-5.5814223,37.8752,5.8181305,0.787735,7.4026794
839,1485113656903,-0.02345562,0.029051006,-0.085095406,0.009918213,0.014953613,-0.009262085,8.199005,-5.5887794,37.87198,5.8118744,0.7740936,7.3732758
840,1485113656907,-0.01807785,0.051839948,-0.058725834,0.010055542,0.0126953125,-0.0087890625,8.208221,-5.596662,37.869347,5.789978,0.76712036,7.3633423
841,1485113656913,-0.007991314,-0.010536253,-0.05384636,0.009460449,0.01260376,-0.007675171,8.215607,-5.600464,37.866913,5.7972565,0.7507782,7.3804474
842,1485113656917,-0.0026168823,-0.01095283,-0.08449507,0.008926392,0.01524353,-0.006072998,8.240601,-5.603864,37.864918,5.8045197,0.7187042,7.367813
843,1485113656922,-0.04674864,-0.044273496,-0.105546474,0.00680542,0.018493652,-0.003921509,8.250427,-5.6041074,37.86106,5.784622,0.70224,7.341385
844,1485113656928,-0.0502553,-0.11729103,-0.010870457,0.0046539307,0.022247314,-0.0012512207,8.267761,-5.5977983,37.85335,5.7593536,0.6484833,7.3781433
845,1485113656933,-0.032371044,-0.11873704,-0.011509895,0.003112793,0.023910522,0.0018615723,8.285126,-5.59019,37.84549,5.764786,0.6104584,7.4257507
846,1485113656937,0.003996849,-0.091701925,-0.002518177,4.7302246E-4,0.020767212,0.0035552979,8.268982,-5.583301,37.840675,5.7904205,0.62150574,7.430237
847,1485113656942,-0.021504402,-0.036464572,0.039586544,-0.0012207031,0.01361084,0.0046539307,8.282318,-5.5790186,37.834846,5.7960052,0.6632538,7.4570923
848,1485113656948,-0.025841236,-0.019393384,0.07920313,-0.0023345947,0.006134033,0.0056915283,8.293732,-5.5752673,37.829823,5.7807007,0.6987152,7.498993
849,1485113656952,0.047662735,-0.04492861,0.06190729,-0.0028076172,0.0035552979,0.0056915283,8.293854,-5.569846,37.82909,5.8172913,0.69299316,7.5098114
850,1485113656957,0.026212692,-0.06784874,0.08717871,-0.004562378,0.0058135986,0.005126953,8.276001,-5.562428,37.826164,5.8408203,0.667984,7.5158234
851,1485113656963,0.06409645,-0.13285697,0.16404247,-0.00869751,0.008880615,0.0056915283,8.283356,-5.5486503,37.821484,5.8496857,0.6236725,7.567169
852,1485113656967,0.042634964,-0.098101795,0.12696409,-0.012451172,0.009963989,0.0067596436,8.290558,-5.53673,37.817104,5.8580627,0.6069336,7.5886993
853,1485113656973,0.056752205,-0.14139491,0.12559605,-0.015213013,0.0087890625,0.0061798096,8.294495,-5.520974,37.813534,5.8552094,0.5988159,7.5709534
854,1485113656977,0.042308807,-0.11116558,0.107807636,-0.015594482,0.0054779053,0.0051116943,8.299011,-5.5074525,37.81074,5.8538666,0.5939331,7.5618134
855,1485113656982,-4.5967102E-4,-0.15910631,0.13275194,-0.015106201,0.0023651123,0.005218506,8.304382,-5.490937,37.80651,5.823639,0.5790863,7.5688324
856,1485113656988,0.030182838,-0.12639743,0.06552267,-0.013916016,-9.918213E-4,0.00630188,8.300079,-5.477068,37.80645,5.82193,0.57418823,7.543091
857,1485113656993,0.00848484,-0.06096363,-0.02698946,-0.011291504,-0.004547119,0.006210327,8.289917,-5.468432,37.80936,5.8242645,0.6215515,7.4650574
858,1485113656997,-0.04147148,-0.043517947,0.02065134,-0.008056641,-0.008926392,0.005126953,8.3125305,-5.4624867,37.809612,5.787277,0.6609802,7.446533
859,1485113657003,-0.022738934,0.016174912,-0.03817749,-0.004714966,-0.013259888,0.004623413,8.301971,-5.4615836,37.81368,5.775131,0.70318604,7.434128
860,1485113657008,0.01230669,0.006765425,0.014487267,-0.0014953613,-0.014602661,0.0033874512,8.290894,-5.4609456,37.817963,5.8040466,0.722641,7.439743
861,1485113657013,0.00929594,0.08469468,-0.03242588,-0.0014190674,-0.014602661,0.0012359619,8.279022,-5.4662023,37.82332,5.817459,0.7648773,7.4334717
862,1485113657018,-0.040934086,0.10533023,-0.10016918,-0.0022888184,-0.01586914,3.5095215E-4,8.293182,-5.473149,37.828953,5.786911,0.80992126,7.3730316
863,1485113657023,-0.015349865,0.1303668,-0.07044029,6.713867E-4,-0.01852417,-0.0014190674,8.279175,-5.482753,37.83572,5.781067,0.83325195,7.360733
864,1485113657029,-0.032361507,0.08173388,-0.019770145,0.0073242188,-0.018112183,-0.0040740967,8.272156,-5.4910736,37.839542,5.783127,0.8176117,7.402008
865,1485113657033,-0.04433441,0.080372214,-0.10181761,0.014434814,-0.0115356445,-0.006286621,8.264343,-5.502389,37.84407,5.768753,0.79725647,7.372574
866,1485113657040,-0.018075466,0.08114344,-0.12442827,0.01890564,-0.0016174316,-0.00843811,8.230408,-5.515543,37.847553,5.7802277,0.7987213,7.325409
867,1485113657045,-0.022363663,0.09836215,-0.10935497,0.019470215,0.007797241,-0.009262085,8.235077,-5.530044,37.84757,5.787323,0.81147766,7.3251495
868,1485113657052,-0.033506393,0.09897965,-0.13941383,0.019073486,0.012359619,-0.007247925,8.242157,-5.5441504,37.846584,5.778061,0.8201599,7.3111115
869,1485113657053,-0.028003216,0.06421918,-0.15508509,0.017807007,0.0119018555,-0.00541687,8.246948,-5.5558367,37.84618,5.776428,0.8014679,7.28981
870,1485113657058,-0.010951042,0.034765244,-0.12564135,0.014328003,0.0077667236,-0.003036499,8.244354,-5.563278,37.84725,5.7885437,0.7703247,7.3003387
871,1485113657063,0.024723053,0.045887053,-0.08928585,0.009231567,0.0043182373,-4.119873E-4,8.240723,-5.5697155,37.849525,5.817993,0.7668152,7.334442
872,1485113657068,0.024681091,0.033587098,-0.01784277,0.0038604736,0.004928589,0.0024261475,8.241272,-5.572777,37.849697,5.830765,0.7633667,7.3933563
873,1485113657073,0.034231663,0.012225509,0.052862167,-0.0022125244,0.0098724365,0.004257202,8.247833,-5.5717797,37.846966,5.836975,0.7451782,7.46521
874,1485113657078,0.034457684,-0.029986799,0.011857033,-0.007949829,0.014907837,0.003921509,8.251526,-5.566539,37.844124,5.8402863,0.70951843,7.463379
875,1485113657083,0.06551647,-0.07634759,0.063118935,-0.0124053955,0.017028809,0.0042266846,8.2586975,-5.556204,37.83994,5.859329,0.6655731,7.4818115
876,1485113657088,0.0891366,-0.08214009,0.07389641,-0.016098022,0.01675415,0.004623413,8.262146,-5.5450807,37.83715,5.8865204,0.6427002,7.5095825
877,1485113657093,0.24690914,0.27555066,-0.24100637,-0.010070801,0.007736206,0.00390625,8.232117,-5.559648,37.850937,6.0023193,0.88194275,7.3008575
878,1485113657098,0.27702904,-0.07294178,-0.7905426,0.055984497,-0.03427124,-0.0066223145,8.160431,-5.5725217,37.89355,6.0772095,0.7629242,6.817932
879,1485113657103,-0.44445705,0.038986206,0.20912552,0.10810852,-0.04168701,-0.023895264,8.2031555,-5.6084294,37.881264,5.5892487,0.7324066,7.329071
880,1485113657108,-0.18339014,0.22296017,-0.070765495,0.0962677,0.013137817,-0.024383545,8.235535,-5.658478,37.874897,5.5434723,0.9002533,7.445923
881,1485113657114,0.15418434,-0.14795786,-0.105415344,0.061447144,0.092315674,-0.015151978,8.211212,-5.6724443,37.85999,5.8410645,0.72013855,7.3375244
882,1485113657118,0.056084633,-0.10772234,0.30029392,0.016052246,0.1405487,-0.010665894,8.228973,-5.6695867,37.81701,5.8899384,0.6175842,7.604828
883,1485113657123,0.06984997,-0.052204847,0.33180046,-0.020248413,0.12086487,-0.0050354004,8.243347,-5.6587467,37.772686,5.863678,0.66934204,7.7645264
884,1485113657128,0.041192055,-0.11888307,0.23009157,-0.037384033,0.0544281,0.0040130615,8.25,-5.6377196,37.74743,5.844391,0.63612366,7.7060547
885,1485113657133,-0.03257084,-0.042632222,0.4547763,-0.051513672,-0.02217102,0.012145996,8.282959,-5.6161113,37.734062,5.782425,0.6694336,7.842499
886,1485113657138,0.07848978,0.09977937,0.4101882,-0.06500244,-0.07678223,0.018112183,8.326447,-5.599811,37.74365,5.844635,0.79203796,7.8755035
887,1485113657144,0.13520527,0.07164824,0.44025135,-0.06996155,-0.10168457,0.019577026,8.34433,-5.577732,37.766155,5.917938,0.80960083,7.88472
888,1485113657148,0.12573433,0.019563675,0.49343443,-0.069122314,-0.10371399,0.01499939,8.367554,-5.5562897,37.78385,5.9344635,0.7604675,7.933853
889,1485113657155,0.102344036,0.012663722,0.4256692,-0.06378174,-0.08718872,0.0076446533,8.389679,-5.5355096,37.80145,5.919037,0.73783875,7.9001617
890,1485113657158,0.18368769,-0.004049003,0.3509016,-0.058914185,-0.0723114,9.0026855E-4,8.425873,-5.517054,37.819443,5.9782104,0.72109985,7.8275604
891,1485113657164,0.35167694,-0.051604927,0.24611378,-0.053024292,-0.07872009,-0.002319336,8.411011,-5.498506,37.847675,6.130356,0.6787567,7.7302856
892,1485113657169,0.1749425,-0.1251458,0.095846176,-0.041732788,-0.11581421,-0.0036468506,8.402069,-5.479995,37.88176,6.0439453,0.60873413,7.589081
893,1485113657178,-0.059324265,0.009144127,0.010094166,-0.025787354,-0.16749573,-0.003921509,8.416412,-5.4758954,37.92687,5.8407593,0.68429565,7.488037
894,1485113657181,-0.2663865,0.1438371,-0.041252136,-0.0020751953,-0.2124176,-0.0015106201,8.526367,-5.487658,37.970413,5.622223,0.82499695,7.4187164
895,1485113657183,-0.040781498,-0.032417953,-0.27777624,0.016525269,-0.21107483,0.004257202,8.514984,-5.494825,38.038918,5.751938,0.72273254,7.2144775
896,1485113657195,-0.06361961,0.13482213,-0.5298338,0.024307251,-0.16375732,0.00819397,8.488373,-5.51552,38.10393,5.791565,0.81489563,6.954788
897,1485113657195,-0.14525986,0.14018941,-0.4818735,0.019622803,-0.09370422,0.0063934326,8.471497,-5.5346265,38.14581,5.7265015,0.85757446,6.928955
898,1485113657200,-0.13632965,0.11757159,-0.45052242,0.0062408447,-0.028060913,0.0065460205,8.511719,-5.5476036,38.167397,5.7168427,0.84228516,6.958374
899,1485113657203,-0.13506794,0.084106624,-0.46581602,-0.011856079,0.0128479,0.009902954,8.488403,-5.5514636,38.175297,5.7188873,0.8132324,6.9499817
900,1485113657208,-0.18024302,0.06814945,-0.44862318,-0.031341553,0.031066895,0.015182495,8.468597,-5.548226,38.174812,5.6819153,0.79145813,6.956009
901,1485113657232,-0.11882639,-0.029420555,-0.5001068,-0.04649353,0.022369385,0.022354126,8.433197,-5.5322156,38.178764,5.718811,0.7078705,6.9154816
902,1485113657232,-0.18600368,-0.10440773,-0.29106617,-0.054489136,0.0048675537,0.027313232,8.451782,-5.5063252,38.178482,5.674881,0.6241455,7.072159
903,1485113657234,-0.10433388,-0.09108001,-0.31007385,-0.058303833,-0.0020599365,0.032470703,8.424683,-5.4789124,38.18534,5.727478,0.6169281,7.0941467
904,1485113657235,-0.1907773,-0.14148557,-0.10244942,-0.058029175,0.008483887,0.034347534,8.419495,-5.44598,38.18111,5.6707153,0.57398987,7.2593384
