id,Timestamp,x,y,z,a,b,c,alpha,beta,gamma
38,134093243719142,5.302429E-4,0.028987467,-0.063390255,0.010238647,-0.00541687,-0.0065460205,246.44373,-3.814165,42.5591
39,134093248754543,0.023838997,0.03294444,0.07199383,0.009185791,-0.008224487,-0.005844116,246.45781,-3.8205993,42.55988
40,134093253789943,-0.030886173,-0.003117919,0.019702911,0.007827759,-0.0079193115,-0.004714966,246.482,-3.8235662,42.55999
41,134093258825343,-0.030881882,0.043708533,0.052847385,0.006713867,-0.0075531006,-0.0054779053,246.49437,-3.8298702,42.559017
42,134093263860744,0.0139575,-0.0019312203,0.012553692,0.007003784,-0.008224487,-0.005859375,246.5036,-3.833352,42.56134
43,134093268896144,-0.01947546,0.009461224,0.024528027,0.0063323975,-0.008224487,-0.0065460205,246.51294,-3.8375688,42.561974
44,134093273931545,-0.007817268,0.042002648,-0.05090332,0.006729126,-0.009048462,-0.006134033,246.54855,-3.8444085,42.565876
45,134093278966945,-0.031746387,0.0152673125,-0.10202694,0.006225586,-0.010757446,-0.005859375,246.56403,-3.8496158,42.57137
46,134093284002345,-0.03184986,-0.008825123,-0.10789776,0.004562378,-0.011810303,-0.0069122314,246.5751,-3.852687,42.576946
47,134093289037746,-0.029604912,-0.020871937,-0.11135006,0.003967285,-0.011642456,-0.0063171387,246.58401,-3.854601,42.58286
48,134093294073146,-0.04853344,-0.053919673,-0.06765509,0.0011749268,-0.009048462,-0.00440979,246.61676,-3.8527923,42.58589
49,134093299108547,-0.034129143,-0.053535074,-0.04805374,-0.001876831,-0.0053710938,-0.00440979,246.61234,-3.84994,42.58774
50,134093304143947,-0.0055561066,-0.03176549,-0.0192976,-0.0048065186,-0.0015258789,-0.003036499,246.60733,-3.8472052,42.588585
51,134093309179347,-0.014857769,-0.057287514,-0.016875744,-0.005859375,0.002029419,-0.0012054443,246.59549,-3.8417919,42.58795
52,134093314214748,-0.061781406,-0.037791103,0.0043492317,-0.0052337646,0.005004883,-7.7819824E-4,246.65277,-3.8379633,42.584213
53,134093319250148,-0.035145283,-0.03737098,0.058455467,-0.0023345947,0.004699707,8.239746E-4,246.64108,-3.83416,42.579685
54,134093324285549,6.914139E-4,-0.025226772,0.038957596,3.0517578E-4,0.0039978027,0.0015258789,246.63443,-3.8319175,42.57731
55,134093329320949,-0.015683174,-0.04162079,-0.0016336441,0.003540039,0.0045928955,0.0014343262,246.62823,-3.8296459,42.57559
56,134093334356349,-0.008356571,-0.020150483,0.033691406,0.0062561035,0.0035858154,0.0030059814,246.69151,-3.8290536,42.573215
57,134093339391750,0.022482395,-0.022514462,0.059313297,0.007873535,0.002456665,0.0036621094,246.68909,-3.8286095,42.571392
58,134093344427150,0.015305042,0.027015895,0.12248659,0.008926392,0.0029144287,0.0021362305,246.69199,-3.8317635,42.566948
59,134093349462551,-0.022453785,0.021770626,0.06470728,0.009536743,0.004043579,9.3078613E-4,246.69604,-3.8353777,42.562695
60,134093354497951,-0.010290623,0.030770868,0.097074986,0.008468628,0.0051116943,9.3078613E-4,246.70197,-3.8391314,42.557472
61,134093359533351,0.004151821,0.02554959,0.041812897,0.00793457,0.0056610107,9.3078613E-4,246.70685,-3.8426232,42.554535
62,134093364568752,0.006631851,0.013271689,0.01301384,0.009017944,0.004547119,0.0014953613,246.71178,-3.845579,42.553032
63,134093369604152,0.04685116,0.0034705102,0.00334692,0.009002686,0.004043579,0.002532959,246.71677,-3.8477936,42.55346
64,134093374639552,0.07017374,0.008001685,0.043361664,0.0074157715,0.003540039,0.0025482178,246.79039,-3.8494277,42.55369
65,134093379674953,0.041325092,7.7205896E-4,0.10432482,0.0040283203,0.001876831,0.0019989014,246.78873,-3.8496401,42.551155
66,134093384710353,0.04808569,0.010252684,0.06330395,0.0014801025,8.087158E-4,0.0031585693,246.7883,-3.849667,42.55057
67,134093389745754,0.06183338,-0.008600175,0.09347153,-1.8310547E-4,-2.746582E-4,0.0035552979,246.78354,-3.8476815,42.549835
68,134093394781154,0.0045809746,0.010515749,0.10456419,-0.0035247803,-0.002532959,0.0012969971,246.84912,-3.8466394,42.547104
69,134093399816554,0.020841599,-0.020043343,0.16998339,-0.0059814453,-0.0061950684,-1.373291E-4,246.83849,-3.8427992,42.54397
70,134093404851955,0.025109291,0.055831105,0.074392796,-0.005355835,-0.008804321,-1.373291E-4,246.84364,-3.84503,42.54455
71,134093409887355,0.010382175,0.010609329,-0.0014438629,-0.0037384033,-0.010528564,-0.0013580322,246.84671,-3.8451698,42.54791
72,134093414922756,3.9339066E-4,0.045988888,-0.10251713,-0.00390625,-0.013931274,-0.0022735596,246.89047,-3.8485503,42.555138
73,134093419958156,-0.04267168,0.012583911,-0.09169817,-0.0037231445,-0.016967773,-0.0035247803,246.8985,-3.849922,42.561394
74,134093424993556,-0.024038792,0.040833145,-0.12578773,-0.004562378,-0.017837524,-0.003768921,246.91264,-3.8533978,42.569736
75,134093430028957,-0.03147745,0.054764092,-0.07702494,-0.0060272217,-0.014862061,-0.0033416748,246.92493,-3.8569157,42.575687
76,134093435064357,-0.07868147,0.052056372,0.018265247,-0.0064849854,-0.007583618,-0.0033416748,246.9407,-3.8596437,42.57411
77,134093440099758,-0.052060604,0.025811613,-0.010224342,-0.0078125,6.4086914E-4,-0.0033416748,246.94046,-3.8601842,42.57245
78,134093445135158,-0.058509827,-0.0025060475,0.0014648438,-0.008621216,0.0061950684,-0.0019989014,246.93279,-3.8580406,42.56856
79,134093450170558,-0.017510891,-0.002244413,0.008165836,-0.007949829,0.011856079,-0.0012054443,246.92441,-3.855651,42.56446
80,134093455205959,-0.04512787,0.03334704,-0.053807735,-0.004135132,0.016937256,1.6784668E-4,246.93518,-3.8565395,42.559856
81,134093460241359,-0.029922962,0.009518594,-0.032731533,-3.0517578E-4,0.017837524,9.3078613E-4,246.93066,-3.856552,42.55432
82,134093465276759,0.025102615,-5.8084726E-5,-0.044703484,0.0029754639,0.01473999,9.3078613E-4,246.93027,-3.8569682,42.55278
83,134093470312160,0.04651642,-0.07340601,0.0143466,0.00630188,0.010314941,9.3078613E-4,246.9207,-3.8530757,42.551067
84,134093475347560,-0.031519413,-0.037629753,0.05650425,0.0074005127,0.006729126,2.2888184E-4,246.94437,-3.8521144,42.54597
85,134093480382961,-0.052306652,0.007204056,0.0818429,0.009552002,0.0056610107,-8.544922E-4,246.94489,-3.854871,42.53957
86,134093485418361,0.0049619675,-0.031029463,0.066860676,0.010604858,0.004928589,-0.0012054443,246.94373,-3.8556983,42.53605
87,134093490453761,-0.037452698,-0.059538126,0.15120745,0.009918213,0.0025634766,-0.001876831,246.9351,-3.8544946,42.528637
88,134093495489162,-0.01355505,-0.054688007,0.112223625,0.010238647,-0.0014648438,-0.0015563965,246.94516,-3.853266,42.524582
89,134093500524562,-0.013540268,-0.06874737,0.14917326,0.009094238,-0.0028839111,-4.4250488E-4,246.93619,-3.8508127,42.51993
90,134093505559963,-0.041873932,0.004704118,0.14334154,0.009979248,-0.0036468506,0.0013885498,246.93628,-3.8530095,42.51444
91,134093510595363,0.029149055,-0.0050448477,0.021909237,0.00982666,-0.0039520264,0.0027770996,246.9414,-3.8548543,42.51597
92,134093515630763,0.047573566,-0.007577151,0.121085644,0.008758545,-0.0070648193,0.0030670166,246.95831,-3.8556588,42.51543
93,134093520666164,0.075110435,-0.042996883,0.14641237,0.0048217773,-0.011138916,0.0045318604,246.95337,-3.852845,42.516586
94,134093527013820,0.026794434,0.056609154,0.07717228,8.239746E-4,-0.015563965,0.005203247,246.96129,-3.8557537,42.5188
95,134093530736965,0.023583889,0.02088067,0.053491116,-7.6293945E-5,-0.018371582,0.00440979,246.96527,-3.8560104,42.52299
96,134093535772365,0.07460785,0.051492482,0.044252396,7.171631E-4,-0.021331787,0.0033416748,246.96085,-3.8588946,42.530052
97,134093540807765,0.056672573,0.05346808,0.025723934,0.002609253,-0.02293396,0.0038909912,246.97469,-3.8624947,42.537712
98,134093545843166,0.071950436,0.04830566,0.07107353,0.004760742,-0.02154541,0.0049591064,246.98712,-3.8658538,42.544266
99,134093550878566,0.0281291,0.07143414,0.01214695,0.00680542,-0.018737793,0.0044403076,247.00473,-3.8717074,42.550804
100,134093555913967,0.022616863,0.06829989,0.007849693,0.009033203,-0.017028809,0.0025024414,247.06927,-3.8781397,42.555836
101,134093560949367,-0.01358223,0.06272638,-0.02232933,0.010375977,-0.017623901,0.0019989014,247.0883,-3.8852286,42.56094
102,134093565984767,-0.016469002,5.2699447E-4,-2.8944016E-4,0.010604858,-0.018692017,0.0019989014,247.09818,-3.8881073,42.565628
103,134093571020168,0.008942127,0.035576075,-0.027952671,0.011459351,-0.020629883,2.89917E-4,247.11615,-3.893993,42.572567
104,134093576055568,-0.053243637,0.004137069,-0.064780235,0.011672974,-0.02192688,-0.002746582,247.17699,-3.8987436,42.578888
105,134093581090968,0.0030574799,-0.03655696,-0.013900757,0.010848999,-0.02130127,-0.0033416748,247.18784,-3.9011075,42.586155
106,134093586126369,-0.06363869,-0.043750018,-0.0533576,0.007980347,-0.016693115,-0.0050811768,247.19342,-3.9021008,42.59047
107,134093591161769,-0.07772589,-0.013088644,-0.0666337,0.003829956,-0.012145996,-0.007247925,247.20204,-3.9049866,42.593628
108,134093596197170,-0.07030201,-0.055729598,-0.056339264,-4.7302246E-4,-0.007843018,-0.006713867,247.23346,-3.9037304,42.595585
109,134093601232570,-0.046289444,-0.043542206,-0.02265358,-0.0038909912,-0.004425049,-0.004714966,247.22946,-3.9015934,42.59621
110,134093606267970,-0.012926102,-0.04787156,-0.010600567,-0.0061950684,-0.0012054443,-0.0053253174,247.22269,-3.898137,42.59678
111,134093611303371,-0.04110241,-0.014335215,0.001244545,-0.0064849854,0.0018157959,-0.003753662,247.21745,-3.896374,42.59487
112,134093616338771,-0.021725178,-0.044797927,-0.039041996,-0.0046539307,0.006134033,-0.0014953613,247.2392,-3.89252,42.594257
113,134093621374172,-0.037723064,-0.044350505,-0.04848337,-0.0024871826,0.01234436,-0.0012054443,247.22955,-3.8888943,42.591743
114,134093626409572,-0.013334274,-0.034449518,-0.017831326,-0.0031738281,0.014083862,7.019043E-4,247.2197,-3.885618,42.588043
115,134093631444972,0.020328522,-0.022201806,0.045577526,-0.0023345947,0.015151978,0.0028533936,247.20876,-3.8823028,42.583115
116,134093636480373,0.032481194,-0.012457758,0.106087685,0.0016326904,0.015274048,0.004043579,247.22812,-3.87971,42.576427
117,134093641515773,0.013839722,-0.021754622,0.040994644,0.004760742,0.013458252,0.0059509277,247.2192,-3.8774107,42.57133
118,134093646551174,0.025881767,-0.038165063,-0.023403645,0.009155273,0.01020813,0.0053100586,247.21384,-3.875273,42.57025
119,134093651586574,0.040084362,-0.019092977,0.021416187,0.009536743,0.0059661865,0.0071868896,247.2118,-3.8748085,42.568954
120,134093656621974,0.07286787,-0.0025231242,-0.01658678,0.009536743,-3.2043457E-4,0.0063476563,247.19057,-3.8756125,42.571682
121,134093661962551,0.050921917,0.03512019,0.056826115,0.009536743,-0.003768921,0.005279541,247.19827,-3.8790278,42.572342
122,134093666692775,0.031451702,0.055859804,0.07540226,0.009536743,-0.0049743652,0.002166748,247.20932,-3.8843775,42.57215
123,134093671728176,0.04754305,0.074014515,0.162292,0.0076293945,-0.0040740967,0.0010528564,247.22116,-3.8910007,42.56962
124,134093676763576,0.03053093,0.059028804,0.13979626,0.006362915,-0.0019073486,-9.1552734E-5,247.2496,-3.8961618,42.566597
125,134093681798976,-0.007516384,0.08426416,0.11034536,0.0063323975,2.4414063E-4,-0.001159668,247.2616,-3.9034417,42.562542
126,134093686834377,-0.026304722,0.040780514,0.026796818,0.007369995,0.0013580322,-0.002243042,247.27042,-3.9085295,42.560272
127,134093691869777,0.0022745132,-0.004665196,0.014757633,0.0042419434,3.3569336E-4,-0.0012207031,247.27345,-3.910241,42.55958
128,134093696905177,0.01638031,-0.0024267435,0.18464279,0.0010070801,-0.0028686523,-0.003326416,247.29013,-3.9105632,42.554203
129,134093701940578,-0.012293816,-0.012027293,0.026539803,-9.1552734E-5,0.002456665,-0.0054779053,247.28741,-3.910655,42.5506
130,134093711950343,0.0044498444,-0.026242346,-0.04695654,-0.002243042,0.0035095215,-0.0065460205,247.2873,-3.91027,42.551456
131,134093716955226,-1.8835068E-4,0.030517936,-0.020702362,-0.0043792725,0.0023345947,-0.0076293945,247.28998,-3.9133303,42.551094
132,134093721960109,0.002167225,0.023092061,0.057381153,-0.0054779053,-0.0040130615,-0.008651733,247.29282,-3.9154007,42.549213
133,134093726934474,-0.021609783,0.0039806664,0.09717703,-0.0075531006,-0.006134033,-0.007537842,247.29086,-3.9155803,42.54634
134,134093732152980,-0.031102657,-7.1647763E-4,0.03992319,-0.0075531006,-0.0071258545,-0.0055389404,247.28912,-3.9149904,42.545715
135,134093736944240,-0.012192249,-0.024270266,0.042162895,-0.0053253174,-0.008132935,-0.0055236816,247.28726,-3.9128683,42.54581
136,134093741949123,-0.05717516,-0.04063332,0.00426054,-0.0032348633,-0.006149292,-0.00642395,247.28209,-3.9105153,42.54555
137,134093746954006,-0.05455494,-0.0049660206,-0.0120949745,-0.0023498535,-0.007293701,-0.004333496,247.28326,-3.9110022,42.54572
138,134093751958888,-0.066179276,-0.05450666,-0.040067673,-0.004348755,-0.009521484,-0.0032653809,247.27731,-3.9076715,42.54703
139,134093756933254,0.0048208237,-0.06815618,-0.025237083,-0.004272461,-0.012741089,-0.002105713,247.27246,-3.9027958,42.551273
140,134093762334865,0.037305832,0.008049935,0.06278849,-0.0032806396,-0.015701294,-1.2207031E-4,247.27469,-3.9024868,42.55483
141,134093766943019,-0.0012583733,-0.02260685,0.032018185,-0.0010528564,-0.01473999,0.0019989014,247.27231,-3.9002254,42.55775
142,134093771947902,0.007665634,-0.06246397,-0.0055365562,2.2888184E-4,-0.015609741,0.002105713,247.26653,-3.895533,42.56275
143,134093776952785,-0.0023703575,-0.014705151,-0.035691738,0.0034484863,-0.014526367,0.002960205,247.28387,-3.8947325,42.568306
144,134093781927150,-0.012478828,0.12907544,-0.06502867,0.0063323975,-0.013702393,0.0022583008,247.29091,-3.896847,42.571537
145,134093786932033,0.086251736,0.026461333,-0.14190769,0.006088257,-0.014404297,0.004257202,247.31729,-3.9072843,42.577087
146,134093792333644,2.7751923E-4,-0.05156964,0.005877018,0.003967285,-0.012054443,0.005203247,247.33359,-3.9103346,42.58939
147,134093797002834,-0.006896496,-0.025078297,0.07908201,1.8310547E-4,-0.0035705566,0.0049438477,247.35556,-3.906178,42.591614
148,134093801946681,0.037828445,-0.05796805,0.19662523,0.0029449463,-0.001953125,0.0033721924,247.34784,-3.9033294,42.589447
149,134093806951564,0.015827656,0.003689438,0.020727634,0.009094238,-0.010238647,0.005203247,247.3357,-3.8989358,42.58578
150,134093811925929,0.031666756,0.0057831407,-0.16068316,0.01222229,-0.015701294,0.0050354004,247.3428,-3.9009795,42.58931
151,134093816930812,-0.044707775,-0.036828965,-0.2555976,0.008377075,-0.015548706,0.004135132,247.38704,-3.90438,42.600563
152,134093822301906,-0.0495162,-0.08824417,-0.17044306,9.3078613E-4,-0.014526367,0.0040283203,247.39572,-3.903958,42.612476
153,134093826940578,-0.049431324,-0.110608906,-0.008239746,-0.0099487305,-0.012054443,0.0028839111,247.38791,-3.897167,42.620476
154,134093831945461,-0.046616554,-0.042940915,0.06728315,-0.016494751,-0.002670288,0.0019989014,247.36472,-3.885553,42.621883
155,134093836919826,-0.034033775,-0.05609262,0.063957214,-0.017623901,0.009246826,0.0022125244,247.3292,-3.8768463,42.61758
156,134093841924709,-0.061520576,-0.0645442,0.10300636,-0.013961792,0.015701294,0.0030670166,247.30338,-3.8670504,42.610996
157,134093846929592,-0.050988674,-0.047098845,0.1369996,-0.008865356,0.016784668,0.0030670166,247.25055,-3.8501303,42.589424
158,134093856908840,-0.04546976,-0.0110574365,0.09300947,-0.004776001,0.013549805,0.0035552979,247.23523,-3.8467472,42.58147
159,134093861913722,0.009473801,-0.0036830604,0.082529545,-4.272461E-4,0.00920105,0.006515503,247.2263,-3.844306,42.57675
160,134093863073390,0.018977642,0.034203857,0.051020622,0.0032958984,0.0057373047,0.007598877,247.22723,-3.8456292,42.574474
161,134093868108791,0.011767864,0.03153518,-0.015525341,0.0076446533,0.0019378662,0.008163452,247.23282,-3.8480446,42.575127
162,134093873144191,0.03986025,0.05961156,-0.088449,0.00793457,-0.0015258789,0.007873535,247.24252,-3.8525252,42.580643
163,134093878179592,0.008450031,-0.006793052,-0.07320213,0.0053100586,-0.00843811,0.009735107,247.24432,-3.851046,42.586716
164,134093883214992,0.019745827,-0.004064679,0.02929306,0.0012054443,-0.012710571,0.010543823,247.24124,-3.848265,42.59008
165,134093888250392,0.0073041916,0.0011575222,0.07194567,-0.0030822754,-0.013290405,0.010543823,247.2345,-3.8443787,42.591824
166,134093893285793,0.018594265,0.008768827,0.12129974,-0.006011963,-0.012496948,0.010253906,247.2395,-3.8401754,42.59208
167,134093898321193,0.018008232,0.00918892,0.12301588,-0.007247925,-0.012191772,0.008560181,247.23155,-3.8363662,42.592094
168,134093903356593,0.026874065,-0.03298968,0.058624268,-0.0061798096,-0.011749268,0.0059661865,247.22205,-3.8308241,42.594704
169,134093908391994,-0.028178215,0.038421094,0.006676197,-0.0045318604,-0.013397217,0.005203247,247.225,-3.8310595,42.597763
170,134093913427394,0.011660576,0.03357199,-0.02359581,-0.0022125244,-0.015975952,0.0046691895,247.26428,-3.832155,42.603283
171,134093918462795,0.00391531,0.054713488,-0.020528316,-0.0025634766,-0.016433716,0.0027313232,247.27426,-3.8348396,42.608704
172,134093926885646,0.022241592,0.07573882,0.02968359,-0.0050201416,-0.015365601,0.0013122559,247.28458,-3.8382277,42.612698
173,134093931890529,0.01448822,0.035290986,0.020421982,-0.008987427,-0.014282227,-1.373291E-4,247.2876,-3.8382173,42.61649
174,134093936895412,-0.052177906,-0.021344513,0.020646095,-0.009338379,-0.013214111,-1.373291E-4,247.31284,-3.8342957,42.61761
175,134093938604396,-0.07347441,-0.037359536,0.0869956,-0.008285522,-0.0128479,5.493164E-4,247.30008,-3.8288198,42.615993
176,134093943639797,-0.118153095,-0.09097937,0.006392956,-0.007873535,-0.0135650635,0.002960205,247.28046,-3.8197508,42.615208
177,134093948675197,-0.023177624,-0.115602374,-0.104249954,-0.009780884,-0.012420654,0.0067443848,247.26038,-3.8076236,42.62174
178,134093953710597,-0.020986557,-0.054788947,-0.10310459,-0.014175415,-0.009979248,0.0098724365,247.25867,-3.7975545,42.627613
179,134093958745998,0.05919218,0.019917488,-0.090280056,-0.019836426,-0.00730896,0.011352539,247.24997,-3.7905474,42.634995
180,134093963781398,0.115228176,-0.005038172,-0.013953209,-0.023330688,-0.0031433105,0.011871338,247.2338,-3.7805557,42.64082
181,134093968816799,0.0764122,0.062286973,0.031016827,-0.024261475,-0.0018157959,0.009002686,247.22386,-3.7748842,42.6432
182,134093973852199,0.1110158,0.050750434,0.04502678,-0.021377563,-0.0040283203,0.0051727295,247.22975,-3.7717402,42.647087
183,134093978887599,0.11679602,0.03433439,0.06385088,-0.015029907,-0.010375977,0.0013580322,247.22949,-3.769598,42.65231
184,134093983923000,0.058690548,0.055502176,0.068470955,-0.009216309,-0.014007568,-0.0025024414,247.2367,-3.7716186,42.65601
185,134093991888088,-0.010745525,-0.046542525,0.08724499,-0.0036468506,-0.014633179,-0.0057373047,247.23169,-3.768921,42.6568
186,134093993993801,-0.06777525,-0.06527728,-0.052309036,-7.019043E-4,-0.014190674,-0.008056641,247.23575,-3.7668712,42.660065
187,134093999029201,-0.12200737,-0.16421273,-0.07263327,3.5095215E-4,-0.014007568,-0.009109497,247.22116,-3.7589285,42.662548
188,134094004064601,-0.11906338,-0.19382223,0.020450115,0.0014038086,-0.014221191,-0.008483887,247.19763,-3.7481089,42.66141
189,134094009100002,-0.11373186,-0.09804985,0.051335335,0.002532959,-0.011657715,-0.005584717,247.18588,-3.7435012,42.658783
190,134094014135402,-0.053976536,-0.07380912,-0.045674324,0.0031280518,-0.006362915,-0.0024414063,247.20679,-3.740231,42.6602
191,134094019170802,-0.022889137,-0.028333336,-0.1302309,0.0016326904,-0.0014038086,0.0018463135,247.20709,-3.7387993,42.66428
192,134094024206203,0.02452898,0.019353062,-0.119736195,-0.0016021729,8.239746E-4,0.0056610107,247.21074,-3.7386718,42.669125
193,134094029241603,0.09279585,0.07152146,-0.040880203,-0.003768921,9.0026855E-4,0.0073394775,247.2182,-3.740475,42.67371
194,134094034277004,0.073135376,0.033495277,-0.016952991,-0.004348755,3.2043457E-4,0.006881714,247.24756,-3.7400484,42.67698
195,134094039312404,0.04423666,0.03821689,0.058674812,-0.0033111572,0.0013580322,0.0052337646,247.24701,-3.7400823,42.67623
196,134094044347804,0.0061588287,0.030936152,0.022715569,-6.4086914E-4,0.0019226074,0.0030822754,247.24823,-3.7410903,42.675114
197,134094049383205,0.013141632,-0.028341472,0.048537254,0.0015258789,-0.0012817383,0.0014648438,247.24327,-3.7389944,42.6744
198,134094054418605,-0.03909397,-0.023390561,-0.036667824,0.0015106201,-0.005584717,0.0014801025,247.2681,-3.737695,42.67586
199,134094062231105,-0.03193569,-0.032565653,-0.033777237,-5.645752E-4,-0.006652832,0.0014953613,247.26443,-3.735129,42.677963
200,134094064489406,0.017652988,0.024558365,0.018653393,-0.0048217773,-0.007659912,0.0014648438,247.2662,-3.7351973,42.67999
201,134094069524806,-0.02767086,0.06724104,-0.02371645,-0.009262085,-0.009292603,0.0025787354,247.27144,-3.7368023,42.68233
202,134094074560207,-0.004107952,0.057775974,-0.07523489,-0.011917114,-0.0075683594,0.0042266846,247.29489,-3.7367907,42.686893
203,134094079595607,0.019238949,0.043782234,-0.024808884,-0.01524353,-0.00843811,0.004043579,247.29358,-3.734658,42.690792
204,134094084631008,0.05167198,-0.05739546,0.037148,-0.01776123,-0.013336182,0.0024871826,247.2771,-3.7250235,42.69535
205,134094089666408,-0.024938583,-0.02314365,0.0775156,-0.018798828,-0.01737976,8.8500977E-4,247.26254,-3.717362,42.69714
206,134094094701808,-0.048953056,-0.027146965,0.13169956,-0.01701355,-0.019485474,-7.019043E-4,247.25317,-3.7108402,42.695965
207,134094099737209,-0.023221016,-0.054870546,0.079239845,-0.011993408,-0.018157959,-0.0018005371,247.24014,-3.703885,42.697823
208,134094104772609,-0.042349815,-0.058897942,0.08369112,-0.008468628,-0.012451172,-0.0016479492,247.22667,-3.6977022,42.697136
209,134094109808009,-0.05163002,-0.046384573,0.061911583,-0.0069274902,-0.0048828125,-5.645752E-4,247.21387,-3.692488,42.694763
210,134094116857570,0.024367332,0.0061347187,0.028308392,-0.005859375,0.001373291,-1.373291E-4,247.21494,-3.6911044,42.694443
211,134094122228664,0.050282955,-0.017324746,-0.0051283836,-0.0060272217,0.004119873,-7.324219E-4,247.20956,-3.6882176,42.69527
