"DownTime","EventTime","Keypress","WindowSize","XminA","YminA","ZminA","XminG","YminG","ZminG","XminO","YminO","ZminO","XmaxA","YmaxA","ZmaxA","XmaxG","YmaxG","ZmaxG","XmaxO","YmaxO","ZmaxO","XmeanA","YmeanA","ZmeanA","XmeanG","YmeanG","ZmeanG","XmeanO","YmeanO","ZmeanO","XmedianA","YmedianA","ZmedianA","XmedianG","YmedianG","ZmedianG","XmedianO","YmedianO","ZmedianO","XsdA","YsdA","ZsdA","XsdG","YsdG","ZsdG","XsdO","YsdO","ZsdO","XvarA","YvarA","ZvarA","XvarG","YvarG","ZvarG","XvarO","YvarO","ZvarO","XskewA","YskewA","ZskewA","XskewG","YskewG","ZskewG","XskewO","YskewO","ZskewO","XrmsA","YrmsA","ZrmsA","XrmsG","YrmsG","ZrmsG","XrmsO","YrmsO","ZrmsO","MagnRmsA","MagnRmsG","MagnRmsO","TotalTime"
19468283,19468358,"0",15,-0.053892136,-0.07596195,-0.13174677,-0.019454956,-0.03982544,-0.004989624,237.20251,-5.5973454,63.11772,0.06490135,0.056246877,0.20769215,0.023361206,0.018676758,0.0050354004,237.3259,-5.522718,63.18589,0.0220209120333333,-0.00947447204,0.0914703376,0.00549011232666667,-0.00900675460286667,-0.000719197588,237.239948,-5.55748052,63.1423362666667,0.023925781,-0.023781955,0.11572075,0.012619019,-0.0027008057,-0.00047302246,237.22052,-5.555634,63.139713,0.0345943536884585,0.0473792127802781,0.115079789973589,0.0150267513214416,0.0173431201535246,0.00307436534468965,0.0404455184167545,0.0246925723185622,0.0207622089846874,0.00119676930712216,0.00224478980367886,0.0132433580603653,0.000225803255276446,0.00030078381665959,9.45172227262869e-06,0.00163583996000003,0.000609723127707426,0.000431069321923832,-0.165189006028649,0.905934192681791,-0.632180830506354,-1.42324309243632,-1.09079834200165,-0.240220436154621,1.4410496460807,-0.224341147148757,0.37904444588752,0.0400238085822321,0.046742943537362,0.143969754405797,0.0155206648789316,0.0190224391362379,0.00305595363594385,237.239951217805,5.55753171876676,63.1423394525747,0.156569787020452,0.0247403128840566,245.561877424359,75
19469524,19469631,"1",21,-0.077516556,-0.043900102,-0.2248745,-0.037719727,-0.016723633,-0.00050354004,236.39749,-4.920351,63.18301,0.1309681,0.08802661,0.22387123,0.026535034,0.037582397,0.007598877,236.51624,-4.818891,63.246685,0.0117681597952381,0.0305262263095238,0.00276504214285714,0.00158764065714286,0.00330389113809524,0.00469026113142857,236.461206666667,-4.87137441428571,63.2080843333333,0.013689041,0.031513184,-0.028628826,0.0067749023,0.0004119873,0.005142212,236.46976,-4.8720937,63.20033,0.0449161692220553,0.0381888299652949,0.11184991300998,0.0224007544808855,0.0149894127495395,0.00207569720685593,0.0404269401925656,0.0343067873627259,0.02006108320688,0.0020174622575843,0.00145838673411821,0.01251040304034,0.000501793801312911,0.000224682494576058,4.30851889454953e-06,0.00163433749333327,0.00117695565915129,0.000402447059433361,-0.128297753661861,-0.0775324374724059,0.842035562604043,-0.69469914247086,0.5787892867619,-0.653203463990781,-0.634725256915067,0.0628988403968209,1.15960837010112,0.0453859252548301,0.0481745808438383,0.109189353969516,0.021918473059259,0.0149966337829547,0.00510900193865025,236.461209957929,4.87148946363523,63.208087365247,0.127683152651385,0.027044784836982,244.811963622563,107
19470423,19470505,"6",17,-0.018866539,-0.031692,-0.03571558,-0.024368286,-0.05041504,-0.011001587,236.83752,-5.1907015,63.10144,0.059840202,0.07240394,0.20985937,0.017944336,0.016082764,0.0033111572,236.98026,-5.1240373,63.156406,0.0126141939564706,0.0189850190588235,0.0614916293235294,-0.00822987279588235,-0.0147902545611765,-0.00426797312588235,236.874204705882,-5.14340111176471,63.1204744117647,0.0025053024,0.017540574,0.057199,-0.012969971,-0.0054779053,-0.005630493,236.85501,-5.1404467,63.11599,0.0260345274001989,0.0265429983793715,0.0761492745500083,0.0138846615369844,0.0201216231120321,0.00551395663976194,0.041065361029345,0.0204389524877709,0.0161728829606024,0.000677796616951706,0.000704530762967318,0.00579871201449255,0.000192783825996613,0.000404879716662666,3.04037178251748e-05,0.00168636387647045,0.000417750778797357,0.000261562143257343,1.16486365215065,0.163257184231241,0.169113731505494,1.02417293892793,-1.38840925644929,0.7413115280735,1.40225523905564,-0.433644302437732,0.831839031228668,0.0282319697663962,0.0319924792033114,0.0961188419854299,0.0157852591734945,0.024491118649946,0.00684330756569604,236.874208056112,5.14343933314139,63.1204763618145,0.105163656398421,0.0299302548993295,245.193882359504,82
19471389,19471521,"3",26,-0.066960335,-0.11008012,-0.19016886,-0.055862427,-0.044021606,-0.007736206,237.04439,-5.4632034,63.216812,0.065169334,0.08294439,0.19898415,0.042495728,0.0579834,0.009384155,237.30423,-5.286305,63.34342,0.0113591413571538,-0.0183205489615385,0.0428939598076923,0.000911419053846154,-0.00460639366153846,-0.000316326473076923,237.128776923077,-5.35135060769231,63.2724465,0.008684635,-0.0194197595,0.0621912475,0.015083313,-0.0040359497,-0.0008621216,237.113465,-5.33687615,63.263465,0.0289727932827718,0.0548745587644671,0.114530117926778,0.0353084344939365,0.0304054695763322,0.00557471463920204,0.0693073878179934,0.0578614823761433,0.0427023315628082,0.000839422750606226,0.00301121719959495,0.0131171479123217,0.0012466855464126,0.000924492580157261,3.10774433085336e-05,0.00480351400615374,0.00334795114276474,0.00182348912090001,0.27693287951744,0.0600939978312852,-0.505472832167473,-1.2041225403455,-0.0562836854178202,0.29371644770029,0.662783155980386,-0.750471147535357,0.630984281511239,0.030596852004252,0.0568422700787786,0.12021869243745,0.0346347626960475,0.0301687592683756,0.0054756022011287,237.128786662012,5.35165138160549,63.2724603555946,0.136454186566954,0.0462569242629655,245.483412628549,132
19472354,19472445,"2",18,-0.084929466,-0.06147456,-0.16636562,-0.048187256,-0.025360107,-0.023162842,237.4555,-5.6854343,63.419743,0.11153984,0.009279728,0.22074223,0.052886963,0.015899658,0.005355835,237.55966,-5.537897,63.47344,-0.00310680588888889,-0.0317446754166667,0.0457914938444444,-0.00383928079444444,-0.00204298232222222,-0.00797186956111111,237.497441666667,-5.60083573333333,63.4440417222222,-0.022616863,-0.026385829,0.0398457045,-0.016410828,-0.00025177005,-0.007209778,237.494065,-5.5950012,63.440813,0.0610701123746071,0.0228709904016579,0.125839884580667,0.0380805708362993,0.0131451338465387,0.0108011410277241,0.0304035867175899,0.0509221167066865,0.0179188954321003,0.00372955862544714,0.000523082201952728,0.0158356765512755,0.00145012987521841,0.000172794543843418,0.000116664647500785,0.000924378085294006,0.0025930619698894,0.000321086813506544,0.958409425781081,-0.702922740452666,0.141746538410873,0.990390658238668,-0.408792856687543,-0.211669737249517,0.333184373741769,-0.343732765486183,0.540556012695037,0.05943074260738,0.0387523740812294,0.130586284315686,0.0372062787898969,0.012937102601902,0.0131808187338479,237.497443504631,5.60105435741835,63.4440441121129,0.148615400666194,0.0415380522848415,245.889312932567,91
19472996,19473087,"4",18,-0.14060211,-0.083293766,-0.3868127,-0.036987305,-0.029174805,-0.0018615723,236.86273,-5.213061,63.29906,0.09943485,0.1087234,0.1999979,0.06477356,0.04399109,0.014221191,236.9266,-5.0496726,63.429394,0.00610431029444445,0.0215072484666667,-0.0346501672944444,0.0216895209666667,-0.00514984133888889,0.00604926209611111,236.895315555556,-5.15504104444444,63.3549524444444,0.0125231745,0.016309544,-0.02267146115,0.035064698,-0.012649536,0.00535583495,236.89486,-5.17556335,63.332939,0.0607517850521232,0.0547924558938208,0.162204744482776,0.0389089125650522,0.0225862953583191,0.0057916211407036,0.0222618526849704,0.0532531952357705,0.0495086869349831,0.00369077938701938,0.0030022132228763,0.0263103791327228,0.00151390347699488,0.000510140738013225,3.35428754374449e-05,0.000495590084967324,0.00283590280281909,0.00245111008202617,-0.316971634662999,0.284585042696699,-0.221547887196044,-1.03126837669682,0.996138748138986,0.359188107749846,0.0613905179422146,1.15611685635179,1.33391405472069,0.059354853987786,0.0574280883887851,0.161398034364301,0.0435916625977539,0.0225459630913631,0.00826274495945708,236.895316543455,5.15530081785282,63.3549707140262,0.181301708553895,0.0497677250235387,245.274989432109,91
19473753,19473853,"8",20,-0.2873001,-0.17473546,-0.28645372,-0.07350159,-0.04460144,-0.02368164,237.49704,-5.669048,63.400753,0.114154816,0.09480128,0.5448003,0.08564758,0.07171631,0.0012054443,237.68167,-5.4858813,63.539764,-0.01082468005,-0.07408547239,0.14840302585,0.00726165718,-0.015496063105,-0.0126602172528,237.5711305,-5.55460678,63.4604504,-0.002710819,-0.084641577,0.22965288,0.0032958983,-0.0169296265,-0.014457703,237.55199,-5.54522335,63.4621235,0.0948009489884848,0.0805635192434277,0.279696465483812,0.0602475753694028,0.0271801436736604,0.00844036911196647,0.0596113495441393,0.0582767143099071,0.0440157955587952,0.00898721992911731,0.00649048063288615,0.078230112804137,0.00362977033789187,0.000738760210120823,7.12398307462377e-05,0.00355351299447355,0.00339617543075853,0.00193739025867365,-0.256765184417686,0.393085035601687,-0.871478879893489,0.197473119325597,0.15822911889784,0.638888793850823,0.963264553464653,-0.483045249433592,-0.114034062915216,0.0930324278455975,0.107956536719604,0.310390182263173,0.0591693627310378,0.0306912067434457,0.0150983091800711,237.571137604898,5.55489719500561,63.4604649013195,0.341543132995971,0.0683441482313085,245.963682098037,100
19474911,19475002,"5",18,-0.20013523,-0.1530571,-0.30225372,-0.095703125,-0.05000305,-0.0284729,237.18283,-5.4564557,63.472637,0.0917635,0.105635256,0.4322462,0.10487366,0.06460571,0.017181396,237.45718,-5.1246905,63.580814,-0.00847376692777778,-0.0315034772777778,0.112215172127778,0.00280253116666667,-0.0211859811666667,-0.00705379929444444,237.275042777778,-5.26806893888889,63.5209202777778,-0.01341533635,-0.028867394,0.17399621,-0.0073852535,-0.025588989,-0.006919861,237.25755,-5.25716405,63.523699,0.0730030690561178,0.0734400658435115,0.267528140211648,0.0775874660310968,0.0299634354044225,0.0168804351540326,0.0822510562639531,0.111290132135371,0.0350382032338914,0.0053294480916123,0.0053934432710993,0.0715713058051034,0.00601981488512659,0.000897807461234999,0.000284949090989498,0.00676523625653598,0.0123854935107084,0.00122767568585948,0.203069658006718,-0.107683043887576,-0.692798572404521,0.393921280890271,0.440838085543769,-0.0238035856106082,0.638026254214589,-0.293958377431637,-0.237916499628324,0.0714504889278204,0.0780145923171266,0.283173739963527,0.0754535281201742,0.0360107632096089,0.0178570622001725,237.275056241877,5.26917903998562,63.520929404467,0.302289291883393,0.0854920150841075,245.687046941325,91
19475719,19475810,"7",18,-0.11307335,-0.025592119,-0.6025963,-0.07661438,-0.04484558,-0.012329102,237.09753,-5.2622085,63.67478,0.08775902,0.13347939,0.39841747,0.07783508,0.048797607,0.015274048,237.30817,-5.0329113,63.79074,-0.00623591738888889,0.0499152461333333,-0.0281776329055556,0.0108964708055556,-0.0110380385277778,0.00374772821388889,237.202339444444,-5.18985795,63.7195388888889,-0.00849247,0.063166545,-0.00788950915,0.01538085925,-0.01715087875,0.0055389405,237.20149,-5.21366265,63.70316,0.0589657391108243,0.0483896611245836,0.223423937977271,0.0546196034133789,0.0247654833803852,0.00879105720237292,0.0825386438885862,0.0737432755454653,0.0393934155230946,0.00347695838888579,0.00234155930375204,0.0499182560612714,0.00298330107703479,0.000613329167064136,7.72826867353928e-05,0.00681262773496685,0.00543807068817442,0.00155184118657519,0.114806630687864,-0.821536991086794,-0.272416518201637,-0.24630653634585,0.740487087814776,-0.611261732762114,0.0308744269746248,0.968415078822599,1.24733197196056,0.0576426985803817,0.0685784548697115,0.218949762752973,0.0541875927157404,0.026478172500952,0.00932923742350686,237.202353007018,5.19035273337257,63.719550389503,0.236568560424941,0.0610280549765539,245.666597516641,91
19476493,19476584,"9",18,-0.18226337,-0.14377889,-0.31000566,-0.059310913,-0.0435791,-0.011413574,237.64023,-5.466698,63.94022,0.15204144,0.09603521,0.36496878,0.06097412,0.037475586,0.0056762695,237.81747,-5.227317,64.05981,0.00517919400555555,-0.0407043466611111,0.108757708555556,-0.00823550751477778,-0.00120544422222222,-0.00436570907555556,237.724345555556,-5.33423557222222,64.0002376111111,0.00517177565,-0.028363243,0.10319352,-0.021621704,0.00339508065,-0.0070571899,237.707555,-5.3295557,63.986169,0.0778028225494672,0.0713114995219697,0.180361204070041,0.042315078468987,0.0264898242356351,0.00629093950226377,0.0629454970797293,0.0793400271775321,0.0454073657307331,0.00605327919666388,0.00508532996407188,0.0325301639335951,0.00179056586583653,0.000701710788034843,3.95759198211427e-05,0.00396213560261421,0.00629483991253153,0.00206182886260456,0.000286044463907657,-0.519177288817594,0.0925507553175585,0.949037338666384,-0.521014201298484,1.28350343703477,0.800242574981806,-0.176955027192648,0.929493104348372,0.0757879275248209,0.080371981870814,0.20627935372743,0.0419394035297014,0.0257716889461892,0.00751243458149521,237.724353426051,5.33479280446251,64.0002528241998,0.233997088021531,0.0497948811918203,246.246544316184,91
19477318,19477384,"3",14,-0.15592194,-0.16974506,-0.17284155,-0.04458618,-0.026428223,-0.012481689,237.44205,-5.4783363,63.773365,0.118639946,0.092131585,0.3379197,0.05253601,0.017288208,-0.0007324219,237.57236,-5.3733,63.810665,-0.00436019890714286,-0.0415730604871429,0.110976012428571,-0.00259617409285714,-0.0135051183142857,-0.00842612126,237.50114,-5.42256175714286,63.7881912857143,0.00047540665,-0.0475886015,0.14255476,-0.012374878,-0.014930725,-0.0109100345,237.500775,-5.41894515,63.788507,0.0670475619446191,0.0733520361577127,0.141962272991425,0.0355739808163905,0.0120296211851097,0.00451929389319549,0.0401748821261018,0.0373079120749042,0.0100549012268309,0.00449537556271754,0.00538052120848239,0.0201532869528918,0.00126550811112492,0.00014471178585724,2.0424017293074e-05,0.00161402115384617,0.00139188030338879,0.000101101038681326,-0.216366057924837,0.246027567657014,-0.667333938221799,0.824650799494222,0.355524084369068,1.64887256640241,0.0272558360373562,-0.29081824270371,-0.0941971319030496,0.0647556070371328,0.0820031561788142,0.176151757841933,0.0343781150521145,0.0177978496006522,0.00948497118620933,237.501143155214,5.42268093015899,63.7881920215835,0.204810273318595,0.0398570310402955,245.977909394088,66
