id,Timestamp,x,y,z,a,b,c,alpha,beta,gamma
326,13615260555799,-0.041116238,-0.3317486,0.024785995,-0.037841797,-0.007293701,5.340576E-4,244.78908,-5.566378,46.406925
327,13615265560682,-0.059895515,-0.3041566,-0.060270786,-0.028015137,-0.008331299,0.0048065186,244.7799,-5.533734,46.410213
328,13615270535047,-0.040795326,-0.28640705,-0.05249214,-0.025772095,-0.010498047,0.009689331,244.74179,-5.5038958,46.414227
329,13615275509413,-0.012494564,-0.22149986,-0.13912201,-0.029876709,-0.010559082,0.0128479,244.71451,-5.478666,46.42292
330,13615280880506,0.032055378,-0.16857964,-0.031455994,-0.03578186,-0.008926392,0.013961792,244.68927,-5.4534206,46.42939
331,13615285519178,0.03620529,-0.083048224,-0.040459156,-0.04083252,-0.01171875,0.015090942,244.67093,-5.434405,46.43514
332,13615290493543,0.009522438,-0.040419698,-0.15316391,-0.045700073,-0.016479492,0.018371582,244.6663,-5.416737,46.444927
333,13615295498426,-0.010023117,-0.023837924,-0.111343384,-0.05340576,-0.016830444,0.020370483,244.66048,-5.3976893,46.453915
334,13615300472791,-0.034147263,0.08024514,-0.048631668,-0.06254578,-0.012893677,0.020965576,244.66429,-5.383213,46.459568
335,13615305447157,-0.039068222,0.1271165,-0.05741167,-0.06915283,-0.009384155,0.022003174,244.66988,-5.3693995,46.464165
336,13615310818250,0.012792587,0.15992701,-0.11818886,-0.07455444,-0.00894165,0.021942139,244.68646,-5.3539414,46.47193
337,13615315456922,0.0029172897,0.10956949,-0.034512997,-0.07766724,-0.0063323975,0.020828247,244.69415,-5.3365865,46.475822
338,13615320400770,0.071073055,0.10237801,0.09324217,-0.07432556,-0.0028381348,0.017852783,244.69739,-5.315491,46.47699
339,13615325405653,0.0443635,0.18481117,0.16316319,-0.06341553,-0.00642395,0.014831543,244.70529,-5.3011055,46.473274
340,13615330410536,-0.045935154,0.32513905,0.06974411,-0.048736572,-0.012680054,0.012664795,244.73785,-5.301629,46.47001
341,13615335384901,0.03428173,0.378771,0.050539017,-0.037994385,-0.011734009,0.009399414,244.7815,-5.311297,46.47184
342,13615343502577,-0.082122326,0.33246344,0.1070919,-0.023773193,8.392334E-4,0.007293701,244.8148,-5.320305,46.46789
343,13615345394666,-0.062368393,0.22797096,0.19986248,-0.02053833,-0.0048828125,0.005126953,244.80179,-5.3308744,46.463665
344,13615350399549,-0.09974861,0.2340095,0.1888156,-0.020751953,-0.015960693,0.005050659,244.83733,-5.3454704,46.443264
345,13615360378797,0.0021133423,0.13374197,0.10032606,-0.028518677,-0.020812988,0.0047302246,244.84943,-5.3476877,46.44339
346,13615365353163,0.022666454,0.0864408,0.034012318,-0.04144287,-0.019195557,0.004348755,244.81319,-5.345279,46.448627
347,13615370724256,0.02178812,-0.037861764,0.060281277,-0.058929443,-0.016601563,0.004348755,244.80528,-5.329066,46.45343
348,13615375332411,-0.16539145,-0.1207276,-0.01302433,-0.07551575,-0.01512146,0.0050811768,244.78464,-5.304667,46.45308
349,13615380337293,-0.07954216,-0.21164143,-0.07162762,-0.08987427,-0.016998291,0.006164551,244.75624,-5.267672,46.458134
350,13615385311659,0.019722462,-0.27535182,-0.02116394,-0.102371216,-0.016479492,0.0057373047,244.73105,-5.221377,46.465324
351,13615390316541,0.108700275,-0.3144964,-0.034869194,-0.108932495,-0.014328003,0.002380371,244.69229,-5.1684637,46.47645
352,13615395290907,0.0907917,-0.27999294,0.083637714,-0.105148315,-0.013000488,4.4250488E-4,244.6539,-5.115931,46.48176
353,13615400662000,0.09902334,-0.2574476,0.097259045,-0.09291077,-0.011886597,-0.0029296875,244.61923,-5.063775,46.486546
354,13615405300672,-0.013103008,-0.1628176,0.0965786,-0.07621765,-0.009994507,-0.0049743652,244.57329,-5.026594,46.486217
355,13615410275038,-0.020398617,-0.15197772,-0.14251375,-0.060516357,0.0073547363,-0.005264282,244.56076,-4.995137,46.494095
356,13615415249403,0.1120348,-0.054417074,0.20307589,-0.038986206,0.019454956,-0.0060577393,244.55075,-4.9730544,46.49009
357,13615420254286,0.118756294,-0.1660226,0.37771702,-0.008682251,0.011703491,-0.0071411133,244.5192,-4.946819,46.475822
358,13615425228651,0.0073246956,-0.18792892,0.38109827,0.021774292,-0.0043029785,-0.008926392,244.45355,-4.9273233,46.458202
359,13615430630262,0.0025558472,-0.116374254,0.3543806,0.051986694,-0.0126953125,-0.009536743,244.4284,-4.923864,46.445538
360,13615435238416,-0.082764626,-0.04857433,0.09224653,0.07296753,-0.014556885,-0.007843018,244.42029,-4.934431,46.442234
361,13615440212782,0.023716927,-0.045901895,-0.030602455,0.08784485,-0.02671814,-0.0065460205,244.4201,-4.953439,46.448166
362,13615445217665,0.02046156,-0.06733364,0.0036902428,0.09928894,-0.047027588,-0.0019989014,244.42038,-4.975119,46.455147
363,13615450192030,0.08038473,-0.015675664,-0.10093212,0.10568237,-0.05807495,0.0016326904,244.4274,-5.0041265,46.473103
364,13615455196913,0.061409473,0.033061147,-0.19469881,0.101745605,-0.0539093,0.0046844482,244.44275,-5.0389276,46.498123
365,13615460568006,-0.0071372986,0.109613776,-0.16239548,0.08973694,-0.034622192,0.008056641,244.46378,-5.0802684,46.520718
366,13615465176161,-0.020127296,0.12502891,-0.12645054,0.07839966,-0.014526367,0.01133728,244.47333,-5.114165,46.53532
367,13615470150526,-0.0017814636,0.11463112,-0.15041447,0.06491089,0.0030212402,0.013656616,244.49078,-5.1445127,46.546684
368,13615475155409,0.07599783,0.11659509,-0.0898447,0.049942017,0.02029419,0.014892578,244.5063,-5.169918,46.553444
369,13615480129774,0.047445774,0.11670804,-0.11538029,0.036743164,0.030059814,0.014099121,244.52083,-5.1903496,46.55534
370,13615485134657,0.036069393,0.14086407,-0.0042681694,0.026367188,0.0337677,0.013961792,244.53398,-5.207548,46.54898
371,13615490505750,0.095869064,0.16514295,0.03951502,0.015014648,0.031539917,0.012084961,244.54892,-5.22312,46.540676
372,13615495113905,0.093645096,0.10931587,0.085422516,0.006088257,0.027328491,0.0070495605,244.55618,-5.231222,46.532146
373,13615500118788,0.20707941,0.06356305,0.15456915,-6.2561035E-4,0.022033691,6.713867E-4,244.55885,-5.234017,46.525444
374,13615505093153,0.12586164,0.0843268,0.24453259,-2.2888184E-4,0.014694214,-0.003829956,244.53845,-5.2374935,46.513798
375,13615510098036,0.073461056,0.09301931,0.28910255,0.0018310547,0.0031738281,-0.009140015,244.54123,-5.2423205,46.500305
376,13615515072401,0.14631033,0.0943442,0.19908237,0.005706787,-0.008834839,-0.012313843,244.55197,-5.2500033,46.495293
377,13615520443495,0.11193943,0.057601154,0.1480174,0.010253906,-0.012496948,-0.016723633,244.56165,-5.258223,46.494522
378,13615525082166,0.03988695,-0.04038185,-0.039310932,0.015548706,-0.002609253,-0.020019531,244.52051,-5.262201,46.50019
379,13615530117567,0.12671566,0.01554203,-0.074103355,0.018936157,0.020523071,-0.023269653,244.53683,-5.2734976,46.508896
380,13615535061415,0.033974648,-0.1086272,-0.019472122,0.024261475,0.052597046,-0.026519775,244.53291,-5.2768226,46.50783
381,13615540035780,0.030246258,-0.16592085,-0.09369564,0.030715942,0.08503723,-0.03186035,244.52472,-5.277918,46.501575
382,13615545010145,0.112567425,-0.27972436,0.079491615,0.039627075,0.117889404,-0.0388031,244.45375,-5.271542,46.483017
383,13615550411756,0.16962862,-0.40505946,0.11056042,0.051132202,0.15505981,-0.049057007,244.41286,-5.260583,46.453434
384,13615554989393,0.0984745,-0.4752196,0.23276758,0.06724548,0.17971802,-0.05870056,244.31052,-5.2388225,46.364223
385,13615564968641,0.009419441,-0.42854118,0.20348835,0.083480835,0.19465637,-0.064086914,244.2435,-5.2406363,46.303856
386,13615569973524,0.015900135,-0.39478076,0.29925585,0.10064697,0.19871521,-0.068359375,244.20087,-5.2504177,46.236916
387,13615574947889,0.06005907,-0.37137228,0.23854256,0.11679077,0.19325256,-0.07159424,244.16629,-5.2678943,46.174084
388,13615580166395,0.1183691,-0.13923055,0.82488394,0.13072205,0.1862793,-0.0745697,244.14337,-5.3082604,46.08814
389,13615584957655,-0.22382402,-0.16584659,0.043045998,0.14579773,0.18652344,-0.07879639,244.13899,-5.348591,46.02833
390,13615589932020,-0.19226503,-0.030348063,-0.28161907,0.15933228,0.17294312,-0.075302124,244.1658,-5.409376,45.97841
391,13615594936903,-0.0059776306,0.12273055,-0.022008419,0.16435242,0.13395691,-0.067993164,244.20575,-5.4816775,45.9322
392,13615599911268,0.08556414,0.22275943,0.010004044,0.16459656,0.107040405,-0.06401062,244.25836,-5.5605273,45.897675
393,13615604885633,0.1001482,0.24407548,-0.08502483,0.16772461,0.09487915,-0.06401062,244.31644,-5.641932,45.872814
394,13615610287245,0.062683105,0.20309871,-0.09891987,0.16966248,0.09083557,-0.06401062,244.37228,-5.726918,45.84725
395,13615614895399,0.029580116,0.22739476,-0.057819366,0.1688385,0.08299255,-0.064331055,244.42531,-5.8033895,45.82481
396,13615619869764,0.06745672,0.17059624,0.06339121,0.1716156,0.06738281,-0.06758118,244.46985,-5.8804617,45.80052
397,13615624874647,-0.022978783,0.15172589,0.085038185,0.17927551,0.048538208,-0.07093811,244.5075,-5.9591866,45.776924
398,13615629849012,-0.04239607,0.078382134,0.043386936,0.18721008,0.03413391,-0.07469177,244.54227,-6.0363493,45.759243
399,13615634853895,-0.04786825,0.13044363,-0.077739716,0.18969727,0.025253296,-0.07469177,244.59009,-6.121311,45.74887
400,13615640224989,-0.1077342,0.14129102,-0.08903599,0.1871643,0.02128601,-0.07460022,244.64058,-6.213009,45.738007
401,13615644833143,-0.0021309853,0.23616934,-0.31020308,0.17658997,0.017990112,-0.073272705,244.64359,-6.3003902,45.740845
402,13615649838026,-0.048499584,0.27104616,-0.31466722,0.15795898,0.017959595,-0.07130432,244.7188,-6.3921394,45.742184
403,13615654812391,0.0071520805,0.2922665,-0.39012527,0.13090515,0.030471802,-0.07022095,244.80035,-6.478945,45.746975
404,13615659817274,-0.019769192,0.22218174,-0.4443326,0.09803772,0.052093506,-0.06895447,244.8735,-6.552449,45.74858
405,13615664791639,-0.01267004,0.1538629,-0.43997574,0.063064575,0.07833862,-0.0670166,244.88278,-6.609835,45.744022
406,13615670162733,-0.049413204,0.112944365,-0.30702162,0.030792236,0.100372314,-0.06568909,244.93353,-6.654414,45.724174
407,13615674770887,-0.055058002,0.09525585,-0.2061553,-0.0013427734,0.113464355,-0.06315613,244.9725,-6.682263,45.69965
408,13615679775770,-0.069496155,0.040681243,-0.113913536,-0.025512695,0.11720276,-0.06376648,245.00104,-6.6982694,45.66625
409,13615684750135,-0.13571692,0.027412117,-0.065039635,-0.042388916,0.11355591,-0.062438965,245.00507,-6.7065005,45.628536
410,13615689755018,-0.10003519,0.036034882,-0.0023088455,-0.053207397,0.10469055,-0.060546875,245.02701,-6.7102637,45.591145
411,13615694729383,-0.09093857,0.0850867,0.1097641,-0.058639526,0.09538269,-0.05973816,245.05045,-6.713692,45.552658
412,13615700100477,-0.015856266,0.055948198,0.09346104,-0.056762695,0.08757019,-0.059936523,245.07457,-6.7141724,45.517887
413,13615704739149,-0.022358418,0.034036577,0.278677,-0.048538208,0.08016968,-0.061645508,245.10233,-6.713098,45.48244
414,13615709713514,-0.06660509,0.06854802,0.22637701,-0.031967163,0.07093811,-0.063705444,245.1214,-6.7185974,45.44743
415,13615714718397,-0.19575691,0.019538343,0.25514364,-0.010910034,0.058670044,-0.062942505,245.13068,-6.726013,45.409546
416,13615719692762,-0.12599611,0.012758791,0.27477026,0.011795044,0.042144775,-0.06262207,245.14035,-6.7390847,45.37741
417,13615724667127,-0.10220528,-0.015920877,0.21697187,0.033996582,0.026138306,-0.061569214,245.1576,-6.7573586,45.353016
418,13615730038221,-0.10500717,-0.06892562,0.12479782,0.054992676,0.011810303,-0.0599823,245.16637,-6.7814302,45.33579
419,13615734676893,-0.07772112,-0.14989668,-0.048583508,0.073028564,-0.007369995,-0.05657959,245.16916,-6.802514,45.33151
420,13615739651258,-0.16691875,-0.15767807,-0.028636456,0.083847046,-0.028579712,-0.052978516,245.169,-6.8292837,45.328487
421,13615744656141,-0.19471312,-0.12077707,0.0060682297,0.09138489,-0.04937744,-0.046875,245.20901,-6.861203,45.329273
422,13615749630506,-0.043536663,-0.008611798,-0.04618168,0.09565735,-0.06404114,-0.037902832,245.2295,-6.90206,45.34263
423,13615754635389,0.0610528,0.05554527,-0.059751987,0.09458923,-0.06925964,-0.031967163,245.2588,-6.946987,45.364086
424,13615760006483,0.074790955,0.06720257,-0.049309254,0.085250854,-0.06512451,-0.02949524,245.28873,-6.9932995,45.388046
425,13615764614637,-0.057478428,0.051450193,-0.1339674,0.06929016,-0.057113647,-0.027954102,245.29898,-7.0298753,45.40638
426,13615769589002,-0.07759094,0.10929483,-0.1165638,0.050811768,-0.04576111,-0.023742676,245.3298,-7.067837,45.422157
427,13615774593885,-0.12078619,0.10367632,-0.15405226,0.02949524,-0.028823853,-0.017044067,245.35794,-7.0987597,45.434677
428,13615779568250,-0.07100439,0.13443476,-0.18246794,0.00642395,-0.007247925,-0.011657715,245.38898,-7.1234665,45.445026
429,13615784573133,0.021525383,0.06435269,-0.17367935,-0.014129639,0.009994507,-0.008056641,245.40733,-7.134247,45.45282
430,13615789944227,0.0076169968,-0.016160488,-0.09717655,-0.027877808,0.016479492,-0.0066070557,245.41241,-7.1310053,45.45287
431,13615794552381,-0.024983406,-0.09088838,0.11311531,-0.0332489,0.0128479,-0.0048065186,245.39699,-7.1169505,45.443867
432,13615799557264,0.044107437,-0.10808951,0.34295893,-0.02861023,0.004211426,-0.005584717,245.3711,-7.097489,45.429882
433,13615804531629,0.0603981,-0.12772214,0.41542006,-0.014450073,-0.011154175,-0.008346558,245.35939,-7.078196,45.416523
434,13615809505995,0.08078194,-0.11942136,0.2683177,0.004425049,-0.032485962,-0.010513306,245.33893,-7.0662436,45.413425
435,13615814480360,0.015329838,-0.033968985,0.12322378,0.01991272,-0.05644226,-0.011672974,245.33572,-7.0684214,45.41879
436,13615819881971,0.10290718,0.069027364,-0.10931349,0.029312134,-0.07720947,-0.013046265,245.36008,-7.0866427,45.443455
437,13615824490125,0.12098932,0.06950909,-0.16489506,0.033477783,-0.087890625,-0.017456055,245.39316,-7.107107,45.473465
438,13615829464491,0.119559765,-0.010639608,-0.25488615,0.02986145,-0.08694458,-0.020736694,245.41718,-7.1263914,45.51119
439,13615834530409,0.09689665,-0.012238085,-0.3134346,0.019119263,-0.07624817,-0.02180481,245.44441,-7.1462564,45.55024
440,13615839443739,0.12442684,-0.011104584,-0.3908658,0.0022735596,-0.052322388,-0.021255493,245.47531,-7.163307,45.58931
441,13615844448622,0.17605591,-0.009447753,-0.47081947,-0.021026611,-0.01914978,-0.020217896,245.51694,-7.175731,45.62681
442,13615849819715,0.16223097,-0.035312057,-0.28220797,-0.047958374,0.022155762,-0.020736694,245.53839,-7.1761675,45.647785
443,13615854427870,0.31507492,-0.03185469,-0.13438606,-0.06967163,0.06463623,-0.023590088,245.55476,-7.1671605,45.657364
444,13615859402235,-0.25430536,-0.013614535,-0.13565731,-0.080566406,0.088974,-0.021453857,245.55853,-7.152214,45.634567
445,13615864407118,-0.4309907,-0.06827521,-0.03159094,-0.08465576,0.09046936,-0.009124756,245.55447,-7.127698,45.594772
446,13615869381483,-0.36068535,-0.044062436,0.14942694,-0.080718994,0.07511902,0.0064849854,245.53278,-7.0987253,45.550655
447,13615874355848,-0.35994864,-0.11878145,0.3648448,-0.067871094,0.053207397,0.01977539,245.48694,-7.059437,45.50376
448,13615879757459,-0.34569263,-0.15245533,0.39260674,-0.048217773,0.037139893,0.03453064,245.43062,-7.0156612,45.46209
449,13615884365614,-0.19545794,-0.14866918,0.3714795,-0.028427124,0.035827637,0.046188354,245.40228,-6.978474,45.433647
450,13615889339979,-0.19050264,-0.1543901,0.22309923,-0.010543823,0.04272461,0.05180359,245.34814,-6.9425454,45.41105
451,13615894344862,-0.03431797,-0.16750973,0.31422043,0.009750366,0.048065186,0.053482056,245.28978,-6.9079127,45.38913
452,13615899319227,0.026321888,-0.12209016,0.5862398,0.03807068,0.04396057,0.053482056,245.2264,-6.8791523,45.357876
453,13615904293592,0.05096388,-0.087359786,0.7003927,0.07077026,0.02696228,0.052856445,245.17972,-6.8596506,45.324017
454,13615909695204,-0.06432581,-0.061153054,0.516768,0.10092163,0.0023040771,0.05177307,245.12387,-6.8542166,45.29649
455,13615914303358,-0.15588999,-0.028964877,0.24592876,0.1171875,-0.017715454,0.051345825,245.08618,-6.8620253,45.282555
456,13615919277723,-0.17653847,-0.06856394,-0.031341553,0.1149292,-0.02331543,0.053466797,245.05423,-6.876228,45.28375
457,13615924282606,-0.14535618,0.06687266,-0.37212658,0.09701538,-0.014755249,0.05670166,245.07095,-6.90318,45.30005
458,13615929256971,0.008518696,0.029486597,-0.38459778,0.075027466,0.0018615723,0.05921936,245.06943,-6.921905,45.320724
459,13615934231336,0.017612457,0.06875348,-0.17094898,0.057296753,0.025375366,0.05784607,245.06227,-6.934038,45.32961
460,13615939632948,0.029779434,0.011518002,0.011716366,0.04826355,0.04685974,0.053115845,245.0374,-6.934299,45.325752
461,13615944241102,0.05190468,0.063537,0.18749046,0.051376343,0.050247192,0.046081543,245.01453,-6.9344215,45.310806
462,13615949215467,0.12612009,0.013384998,0.48187304,0.06552124,0.03933716,0.038513184,244.97751,-6.9300647,45.28521
463,13615954189832,0.1758647,-0.015736997,0.5498829,0.08818054,0.01914978,0.027877808,244.93869,-6.9288216,45.261257
464,13615959194715,0.29074287,-0.01730001,0.4881773,0.115356445,-0.0035247803,0.014434814,244.90994,-6.9374137,45.248417
465,13615964169081,0.36385202,0.116793156,0.06666994,0.13674927,-0.022018433,-3.3569336E-4,244.92075,-6.9710884,45.25862
466,13615969540174,0.54664755,0.15136868,-0.1852293,0.1484375,-0.033828735,-0.021636963,244.96207,-7.024285,45.289856
467,13615974178846,0.4727373,0.16165984,-0.3450303,0.14720154,-0.029632568,-0.04475403,245.01738,-7.0833616,45.32621
468,13615979153211,-0.030156612,0.12585974,-0.38534975,0.14126587,-0.016921997,-0.052581787,245.06628,-7.1503816,45.346012
469,13615984158094,-0.105908394,0.10659379,-0.32184982,0.13395691,-0.009552002,-0.049987793,245.13629,-7.217589,45.3573
470,13615989132459,-0.3223486,0.026398897,-0.325325,0.12892151,-0.017669678,-0.04397583,245.16637,-7.276288,45.358624
471,13615994106825,-0.34590673,0.09831947,-0.37589693,0.1217041,-0.037506104,-0.034729004,245.2052,-7.3375525,45.361664
472,13615999508436,-0.17874527,0.20981503,-0.37105703,0.10601807,-0.05456543,-0.024383545,245.26135,-7.4072375,45.375916
473,13616004116590,-0.013433456,0.25346708,-0.39430714,0.08409119,-0.05227661,-0.019729614,245.32014,-7.4673743,45.4007
474,13616009090956,0.1219182,0.26895458,-0.26844597,0.06062317,-0.03878784,-0.01737976,245.38043,-7.5232077,45.427986
475,13616014095838,0.15496683,0.2615257,-0.13935089,0.04309082,-0.023666382,-0.01878357,245.43347,-7.5697675,45.448986
476,13616019070204,0.079648495,0.29494727,-0.12286711,0.029586792,-0.016662598,-0.021850586,245.48727,-7.612221,45.462242
477,13616024044569,0.061951637,0.22460473,-0.073871136,0.02255249,-0.015838623,-0.025726318,245.53912,-7.6454363,45.470463
478,13616029446180,0.10584545,0.20682931,-0.037160873,0.016693115,-0.015838623,-0.028427124,245.58148,-7.676514,45.47842
479,13616034054334,0.11640453,0.1777327,-8.802414E-4,0.013092041,-0.010269165,-0.032470703,245.61829,-7.702123,45.484898
480,13616039028700,0.07031155,0.026047766,0.03029728,0.007980347,-6.1035156E-5,-0.037719727,245.63524,-7.7171354,45.488575
481,13616044033582,0.0083761215,-0.027622938,0.06091404,0.009231567,0.006942749,-0.040267944,245.66553,-7.7279096,45.486614
482,13616049007948,-0.052750587,-0.10923743,0.10278654,0.011383057,0.0066986084,-0.040512085,245.6614,-7.732617,45.4788
483,13616054012831,-0.12979937,-0.1832065,0.045085907,0.01789856,0.008377075,-0.041397095,245.6488,-7.733472,45.469864
484,13616059383924,-0.20143461,-0.24506909,-3.4189224E-4,0.023925781,0.016479492,-0.03768921,245.62982,-7.7330074,45.45986
485,13616063992079,-0.18268442,-0.23073584,-0.097434044,0.028381348,0.025177002,-0.034332275,245.60428,-7.7331567,45.453167
486,13616068966444,-0.017429829,-0.20961964,-0.11846781,0.03567505,0.037765503,-0.03111267,245.59547,-7.7362385,45.450367
487,13616073971327,4.339218E-4,-0.21238154,0.094035625,0.05029297,0.050735474,-0.028869629,245.57573,-7.7374897,45.437634
488,13616078945692,0.018546104,-0.15400743,0.3044014,0.07246399,0.06059265,-0.02671814,245.55284,-7.742705,45.41426
489,13616083950575,0.107691765,-0.06598538,0.33567524,0.09642029,0.061065674,-0.026626587,245.53088,-7.758344,45.389336
490,13616089321668,0.15863657,0.03680688,0.31458426,0.11778259,0.062088013,-0.028686523,245.53384,-7.7901297,45.36383
491,13616093929823,0.3953433,0.02293235,0.32468653,0.13092041,0.06524658,-0.03916931,245.53989,-7.822403,45.349102
492,13616098934706,-0.07546139,-0.088706255,0.4006791,0.14073181,0.06321716,-0.04260254,245.51938,-7.8551736,45.31308
493,13616103909071,-0.33222246,-0.041823924,0.13616323,0.14085388,0.04408264,-0.030960083,245.52225,-7.898779,45.276814
494,13616108913954,-0.25844765,0.027434826,-0.4098587,0.12037659,0.017120361,-0.021240234,245.56828,-8.002835,45.255882
495,13616118954237,-0.17345095,0.029933035,-0.39426422,0.09234619,-0.0079193115,-0.0152282715,245.59262,-8.046846,45.26165
496,13616123867567,-0.047327995,0.1144523,-0.33589077,0.056747437,-0.022354126,-0.007217407,245.61719,-8.081529,45.27511
497,13616128872450,0.034905434,0.13326651,-0.2518325,0.024795532,-0.026626587,1.8310547E-4,245.64905,-8.107577,45.291462
498,13616133846815,0.069102764,0.14591354,-0.090581894,0.0025634766,-0.030090332,0.003326416,245.67429,-8.123676,45.30443
499,13616138912733,0.039059162,0.19685435,0.0010075569,-0.008972168,-0.038635254,0.0043182373,245.70067,-8.13724,45.31471
500,13616143826063,-0.038202763,0.14380771,0.080251694,-0.016403198,-0.048431396,0.0033416748,245.71799,-8.143876,45.32189
501,13616149166639,-0.09168339,0.07729334,0.21121073,-0.02041626,-0.05744934,0.004348755,245.71771,-8.14276,45.32688
502,13616153805311,-0.06685114,0.10805446,0.2396164,-0.0152282715,-0.0680542,0.0067443848,245.7204,-8.1441345,45.331852
503,13616158810194,-0.04983139,0.07943463,-0.012570381,-0.003768921,-0.08079529,0.009979248,245.73074,-8.147676,45.351162
504,13616163784559,-0.12084818,0.027237713,-0.13223028,0.0030670166,-0.10253906,0.0131073,245.75487,-8.151252,45.37731
505,13616168789442,-0.07620859,-0.04816097,-0.17236948,0.002609253,-0.11366272,0.015365601,245.75504,-8.150875,45.41215
506,13616173763807,-0.0013790131,-0.070844054,-0.1695733,-0.0021362305,-0.10812378,0.018127441,245.75327,-8.14763,45.45081
507,13616179165418,0.08702803,-0.069423735,-0.2542181,-0.010055542,-0.0932312,0.017166138,245.75656,-8.142587,45.495365
508,13616183773573,0.062366962,-0.06320858,-0.32500648,-0.01713562,-0.07975769,0.01675415,245.78906,-8.136725,45.533073
509,13616188747938,0.026266098,-0.01667142,-0.4001212,-0.025146484,-0.07003784,0.013519287,245.80347,-8.132622,45.570606
510,13616193752821,0.030909061,0.015509725,-0.38525724,-0.03590393,-0.05909729,0.009979248,245.8222,-8.128562,45.604893
511,13616198727186,0.052520752,0.019289851,-0.38992453,-0.046707153,-0.039535522,0.00491333,245.84306,-8.122489,45.63589
512,13616203701551,0.046352386,-0.054659188,-0.3363161,-0.057037354,-0.013427734,0.001373291,245.88382,-8.107822,45.658783
513,13616209103163,0.03168106,-0.10641694,-0.16136742,-0.064453125,0.01335144,-0.003692627,245.87857,-8.0835495,45.66734
514,13616213711317,-0.052864075,-0.17694026,0.03964901,-0.06578064,0.037704468,-0.009048462,245.85384,-8.053838,45.658806
515,13616218685682,-0.10055113,-0.15955418,0.27835608,-0.06086731,0.053756714,-0.011871338,245.82019,-8.022188,45.633347
516,13616223690565,-0.1875534,-0.20871073,0.3164034,-0.047958374,0.05784607,-0.012512207,245.7822,-7.988789,45.600018
517,13616228664930,-0.21717167,-0.20363778,0.22672558,-0.030899048,0.050842285,-0.011672974,245.74243,-7.960865,45.56878
518,13616233669813,-0.1264391,-0.20384097,0.13580084,-0.01676941,0.038146973,-0.011444092,245.70926,-7.9387527,45.546547
519,13616239040907,-0.032072544,-0.117057204,-0.04131508,-0.010116577,0.02758789,-0.010772705,245.69809,-7.9282374,45.536526
520,13616243649061,-0.047478676,-0.08783996,-0.14334011,-0.00630188,0.02734375,-0.012435913,245.71419,-7.9230275,45.532997
521,13616248623426,-0.03664446,-0.082635224,-0.0227499,-0.005218506,0.03543091,-0.015136719,245.70743,-7.918252,45.52421
522,13616253628309,-0.09638929,-0.07994187,0.11539984,-0.0030517578,0.045578003,-0.015945435,245.69376,-7.91283,45.505432
523,13616258633192,-0.17899704,-0.058508098,0.24036264,0.002609253,0.044921875,-0.016220093,245.67502,-7.9084773,45.476967
524,13616263607557,-0.053297043,0.005033314,0.28653002,0.008972168,0.03453064,-0.016738892,245.68362,-7.9101734,45.451984
525,13616268978651,-0.065867424,-0.033736527,0.15326929,0.014221191,0.01852417,-0.015701294,245.67621,-7.9132457,45.43426
526,13616273586805,0.013049126,-0.020210385,0.031250954,0.013061523,0.0010070801,-0.014877319,245.67764,-7.9189878,45.429607
527,13616278591688,-0.038970947,-0.061029434,-0.009041309,0.0017700195,-0.008270264,-0.014877319,245.67535,-7.922217,45.428658
528,13616283566053,-0.09788227,-0.10346675,-0.055888176,-0.012008667,-0.009841919,-0.014877319,245.66113,-7.9196167,45.42961
529,13616288570936,-0.028851032,-0.07904041,-0.13779259,-0.022781372,-0.008712769,-0.014190674,245.66293,-7.915957,45.436012
530,13616293545301,0.063225746,-0.03791201,-0.15534735,-0.03201294,-0.01008606,-0.012741089,245.67259,-7.9120603,45.446014
531,13616298916395,0.15445757,0.064612985,-0.16564369,-0.037368774,-0.012481689,-0.013641357,245.69824,-7.912522,45.45982
532,13616303555067,0.16699934,0.14031798,-0.13097048,-0.03892517,-0.016983032,-0.016311646,245.75412,-7.9181337,45.472736
533,13616308529432,0.124973774,0.1870634,-0.21443939,-0.03715515,-0.022705078,-0.01701355,245.79825,-7.9281807,45.488396
534,13616313534315,-0.01129961,0.25932026,-0.29230452,-0.036071777,-0.026229858,-0.015838623,245.85214,-7.9450183,45.503155
535,13616318508680,-0.0828104,0.20115876,-0.15696287,-0.03579712,-0.02519226,-0.01260376,245.89034,-7.956323,45.51172
536,13616323483045,-0.10409927,0.16955328,-0.09835625,-0.036071777,-0.014297485,-0.00982666,245.94019,-7.9637685,45.51709
537,13616328854139,-0.07762432,0.100597024,-0.02884245,-0.036117554,0.004257202,-0.0066375732,245.95721,-7.96371,45.517967
538,13616333492811,-0.029528618,0.08415449,-0.08799124,-0.039230347,0.022583008,-0.0018463135,245.9729,-7.962255,45.517563
539,13616340511854,-0.014330864,-0.061671317,0.0581131,-0.04397583,0.032226563,0.0013885498,245.96136,-7.945391,45.50838
540,13616345547254,-0.039138794,-0.15644133,0.10592413,-0.05026245,0.02909851,0.004623413,245.95776,-7.9185395,45.494873
541,13616348446424,-0.099289894,-0.24539739,-0.9111781,-0.066467285,0.011520386,0.007858276,245.96014,-7.8929305,45.517498
542,13616353451307,-0.18554163,-0.41318464,-1.5958667,-0.108673096,-0.02519226,0.013137817,245.96848,-7.8566747,45.568165
543,13616358822401,0.12885761,-0.35095704,0.6958747,-0.15093994,-0.041778564,0.017822266,245.8921,-7.785997,45.559032
