"DownTime","EventTime","Keypress","PreXminA","PreYminA","PreZminA","PreXminG","PreYminG","PreZminG","PreXminO","PreYminO","PreZminO","PreXmaxA","PreYmaxA","PreZmaxA","PreXmaxG","PreYmaxG","PreZmaxG","PreXmaxO","PreYmaxO","PreZmaxO","PreXdeltaMinA","PreYdeltaMinA","PreZdeltaMinA","PreXdeltaMinG","PreZdeltaMinG","PreYdeltaMinG","PreXdeltaMinO","PreYdeltaMinO","PreZdeltaMinO","PreXdeltaMaxA","PreYdeltaMaxA","PreZdeltaMaxA","PreXdeltaMaxG","PreYdeltaMaxG","PreZdeltaMaxG","PreXdeltaMaxO","PreYdeltaMaxO","PreZdeltaMaxO","WindowSize","XminA","YminA","ZminA","XminG","YminG","ZminG","XminO","YminO","ZminO","MminA","MminG","MminO","XmaxA","YmaxA","ZmaxA","XmaxG","YmaxG","ZmaxG","XmaxO","YmaxO","ZmaxO","MmaxA","MmaxG","MmaxO","XmeanA","YmeanA","ZmeanA","XmeanG","YmeanG","ZmeanG","XmeanO","YmeanO","ZmeanO","MmeanA","MmeanG","MmeanO","XmedianA","YmedianA","ZmedianA","XmedianG","YmedianG","ZmedianG","XmedianO","YmedianO","ZmedianO","MmedianA","MmedianG","MmedianO","XsdA","YsdA","ZsdA","XsdG","YsdG","ZsdG","XsdO","YsdO","ZsdO","MsdA","MsdG","MsdO","XvarA","YvarA","ZvarA","XvarG","YvarG","ZvarG","XvarO","YvarO","ZvarO","MvarA","MvarG","MvarO","XrmsA","YrmsA","ZrmsA","XrmsG","YrmsG","ZrmsG","XrmsO","YrmsO","ZrmsO","MagnRmsA","MagnRmsG","MagnRmsO","SqSumRmsA","SqSumRmsG","SqSumRmsO","XskewA","YskewA","ZskewA","XskewG","YskewG","ZskewG","XskewO","YskewO","ZskewO","MskewA","MskewG","MskewO","IsKey","TotalTime"
13399052,13399560,"NONE",-0.7666545,-0.78499424,-3.9092984,-0.21055603,-0.24790955,-0.085128784,237.63945,-7.9555826,41.1153,0.55267525,0.62886626,2.8535147,0.20126343,0.2681427,0.09286499,243.38304,-3.8352458,42.85519,-1.12611628,-0.67783344,-3.69328214,-0.102020267,-0.044113159,-0.102020267,-0.151369999999986,-4.386763,-0.0983949999999965,0.79369208,0.57797867,6.4641584,0.067199707,0.067199707,0.02935791,237.76515,0.1519137,41.332306,121,-0.13085604,-0.264368,-0.60634565,-0.13191223,-0.09060669,-0.03062439,242.65616,-7.3977776,41.769363,0.0163272695072095,0.0104198094236847,246.340037829055,0.13683653,0.19850731,1.3044167,0.1322174,0.11981201,0.04386902,243.1614,-6.6477213,42.244637,1.30710805240142,0.146884902199374,246.851904738441,-0.00751523362120661,-0.0118345337008264,0.0084233801231405,-0.00431811130033058,0.0041942753518595,0.00389603543393388,243.000041487603,-7.18173208181818,41.981638661157,0.24042001392207,0.0740724674758672,246.704485570955,-0.01218462,-0.022722363,-0.005021572,-0.014587402,0.007156372,0.0008087158,243.01913,-7.219899,41.95549,0.204103373783099,0.0671366445240728,246.721795076444,0.0569047549085605,0.0996498552834069,0.275184366346234,0.0648036579652012,0.0459364562845015,0.0203384410475459,0.0948428093185508,0.182601931098569,0.122967242809318,0.17572971568951,0.0352521870716852,0.0963532008563181,0.00323815113120334,0.00993009365800394,0.0757264354813783,0.00419951408567078,0.00211015801597792,0.000413652184244499,0.00899515847943498,0.0333434652409265,0.0151209428041259,0.0308809329763161,0.00124271669333709,0.00928393931525798,0.0571652716952166,0.0999403970183447,0.274174306790979,0.0646796215425854,0.0459381174979889,0.0206255342537845,243.000059843193,7.18403393605772,41.981817262385,0.297367620544817,0.0819705846350088,246.704504231362,0.196980484247101,0.00887272327441145,60863.1308143539,0.246168517180852,0.327782592404423,0.146573938428874,0.475403288430905,-0.193447441600314,0.455391781511161,-0.603794189580517,0.627051170031967,0.637942119209222,0.619985754767921,0.590246182827502,-0.538939194599656,FALSE,508
13399561,13399644,"KEY_1",-0.7666545,-0.78499424,-3.9092984,-0.21055603,-0.24790955,-0.085128784,237.63945,-7.9555826,41.1153,0.55267525,0.62886626,2.8535147,0.20126343,0.2681427,0.09286499,243.38304,-3.8352458,42.85519,-1.12611628,-0.67783344,-3.69328214,-0.102020267,-0.044113159,-0.102020267,-0.151369999999986,-4.386763,-0.0983949999999965,0.79369208,0.57797867,6.4641584,0.067199707,0.067199707,0.02935791,237.76515,0.1519137,41.332306,17,-0.056821346,-0.11460066,-0.24385643,-0.067718506,-0.029403687,-0.0009918213,242.53625,-6.83708,41.91945,0.0590156789459524,0.0162479814489475,246.228848522465,0.10014629,0.23251033,0.19651699,0.11949158,0.012237549,0.020263672,242.60233,-6.680574,42.000916,0.254485764356491,0.121264289427511,246.296221619838,0.0287364225294118,0.0355399147647059,0.0244914223529412,0.00660167005882353,-0.0130794748705882,0.00914270739,242.5764,-6.7646521,41.9555054705882,0.144300472509731,0.0600354764217561,246.270862438033,0.036905766,0.052830815,0.05219412,-0.014205933,-0.017700195,0.008026123,242.5779,-6.7597957,41.944687,0.136289199527974,0.0602627398568602,246.270420119819,0.0365955401505779,0.0989592188077222,0.107124429743522,0.0658529427936071,0.014001338293337,0.00754156918830333,0.0167626828849077,0.0480433646122437,0.0283836192153978,0.0577970963817176,0.0328158845732194,0.0179545550678521,0.00133923355891256,0.00979292698703463,0.0114756434478747,0.00433661007457809,0.000196037474004466,5.68752658219662e-05,0.000280987537499978,0.00230816488326499,0.0008056298397647,0.00334050435015755,0.00107688228032286,0.000322366047684532,0.0456753444875846,0.102371666001233,0.106772821293014,0.064226921239262,0.0188567897791991,0.0117097720032991,242.576400545104,6.76481266736284,41.9555145068251,0.154811596661224,0.0679543574248224,246.270863054028,0.0303161831957712,0.00630669202127738,60649.3385961592,-0.669699922748037,-0.524182600983048,-0.775808964772597,0.947912219687933,0.990059671283852,0.444171907246483,-0.268453446913944,-0.303251034093652,1.14345572065364,0.415830905873525,-0.0207762281644772,0.0739062947962059,TRUE,83
13399644,13400093,"NONE",-0.7666545,-0.78499424,-3.9092984,-0.21055603,-0.24790955,-0.085128784,237.63945,-7.9555826,41.1153,0.55267525,0.62886626,2.8535147,0.20126343,0.2681427,0.09286499,243.38304,-3.8352458,42.85519,-1.12611628,-0.67783344,-3.69328214,-0.102020267,-0.044113159,-0.102020267,-0.151369999999986,-4.386763,-0.0983949999999965,0.79369208,0.57797867,6.4641584,0.067199707,0.067199707,0.02935791,237.76515,0.1519137,41.332306,105,-0.28935385,-0.2676831,-0.7240634,-0.067718506,-0.09580994,-0.03303528,242.44412,-7.4923306,41.71753,0.0183932812017944,0.00608687997239651,246.123850580104,0.18216276,0.34604025,0.39348984,0.11949158,0.10392761,0.028869629,243.03143,-6.680574,42.189274,0.812564236879071,0.123815737333441,246.774964009212,-0.0134833699542857,0.0125356578961905,-0.0259497184533333,0.0186622255790476,-0.004641869108,-0.0019840786192381,242.628559047619,-7.00918327619048,41.9213646857143,0.221658943897548,0.0581158521517673,246.323358696282,0.003566742,0.02737683,-0.021366596,0.019561768,0.0015258789,-0.00018310547,242.59323,-6.9951243,41.944687,0.211935016894846,0.0529959939827505,246.286313511904,0.0844589765845969,0.142873462106604,0.187168561279401,0.0433230728582037,0.0409657813876639,0.0170714090703067,0.137208581739372,0.193164001366874,0.131281440023854,0.118301157929103,0.028529724284594,0.151614282312367,0.00713331872571749,0.0204128261743273,0.035032070331401,0.00187688864187722,0.00167819524470187,0.00029143300764575,0.0188261949029301,0.0373123314240618,0.0172348164947368,0.0139951639673666,0.000813945167754954,0.022986890601094,0.0851303918834236,0.142742989407153,0.188073973356622,0.0469818281415043,0.0410336371975891,0.0171053799478205,242.628597474456,7.01181910598918,41.9215682887465,0.25098717915715,0.0646811068268046,246.323404911886,0.104686249461671,0.00556619233577788,60675.2653733135,-0.605623439109794,-0.311629015318517,-0.0734598121928993,-0.0622907629772649,-0.451675603326144,-0.316489366839196,0.772452724993624,-0.218347768077774,-0.532953804013952,0.24658914180357,0.538370940911778,0.733015065859443,FALSE,449
13400094,13400177,"KEY_3",-0.7666545,-0.78499424,-3.9092984,-0.21055603,-0.24790955,-0.085128784,237.63945,-7.9555826,41.1153,0.55267525,0.62886626,2.8535147,0.20126343,0.2681427,0.09286499,243.38304,-3.8352458,42.85519,-1.12611628,-0.67783344,-3.69328214,-0.102020267,-0.044113159,-0.102020267,-0.151369999999986,-4.386763,-0.0983949999999965,0.79369208,0.57797867,6.4641584,0.067199707,0.067199707,0.02935791,237.76515,0.1519137,41.332306,17,-0.11577463,-0.2897089,-0.3376813,-0.09869385,-0.055664063,-0.008865356,242.66971,-7.4253407,41.992073,0.137052317412567,0.0553527449191198,246.384519157041,0.28928518,0.043587446,0.42451906,0.12019348,0.10513306,0.034606934,242.99786,-7.052451,42.13068,0.487151966966874,0.136176815948464,246.726348875199,0.060663138695,-0.125103511058824,0.0215279344117647,0.000564574982352943,0.00381290245294118,0.0115841136335294,242.795032352941,-7.18605514117647,42.0487544705882,0.331039501379048,0.0963763457330304,246.514060260391,0.025382042,-0.12676722,-0.012142181,-0.026062012,-0.008010864,0.008163452,242.75543,-7.160949,42.037052,0.338139058474188,0.0996552142884362,246.474046497917,0.115857211861066,0.107647368425429,0.280193256774218,0.0857469507541594,0.0525793984208727,0.0169616396990978,0.123053388948119,0.124222521096846,0.052385857730304,0.0900792224008986,0.0263489867961347,0.123383589604446,0.01342289354022,0.0115879559289199,0.078508261141743,0.00735253956363624,0.00276459313830087,0.000287697221282009,0.0151421365316171,0.0154312347476563,0.00274427809013965,0.00811426630835055,0.000694269105182881,0.0152235101836782,0.127723639016412,0.162963799482456,0.272678528845676,0.0831886770015861,0.0511518155849243,0.0201237557130563,242.79506170161,7.1870656047573,42.0487851831391,0.342380063670178,0.0997087246077649,246.514089321631,0.129790337037897,0.0110788542659574,60769.2248981073,0.913566694595805,0.0463655256652837,0.360502416789741,0.931575528278293,0.674623529826129,0.605011371697401,0.965491969291911,-0.60631858751838,0.670169646652363,-0.236443773799806,-0.373320072696695,0.972911290767822,TRUE,83
13400177,13400668,"NONE",-0.7666545,-0.78499424,-3.9092984,-0.21055603,-0.24790955,-0.085128784,237.63945,-7.9555826,41.1153,0.55267525,0.62886626,2.8535147,0.20126343,0.2681427,0.09286499,243.38304,-3.8352458,42.85519,-1.12611628,-0.67783344,-3.69328214,-0.102020267,-0.044113159,-0.102020267,-0.151369999999986,-4.386763,-0.0983949999999965,0.79369208,0.57797867,6.4641584,0.067199707,0.067199707,0.02935791,237.76515,0.1519137,41.332306,114,-0.16624069,-0.2897089,-0.77685404,-0.10255432,-0.07850647,-0.030685425,242.38062,-7.4253407,41.75768,0.0677831473094195,0.0116434560044851,246.071099256269,0.32426357,0.41675687,0.57433987,0.12019348,0.107666016,0.045532227,243.18059,-6.8144484,42.13068,0.842860466670052,0.136176815948464,246.890436342307,0.0125751872106579,-0.0167385660423333,0.00371481684561404,-0.000728406324035087,0.00620028855859649,-0.00180227715220175,242.805426315789,-7.07020051929825,41.9243856052632,0.306421695744059,0.075210376640189,246.499781050007,-0.00460886955,-0.000753670913,-0.0079057215,-0.00100708007,0.0011978149,-0.00357818605,242.85055,-7.0732375,41.911897,0.296254539342127,0.07520507577937,246.545061471878,0.101497200613827,0.145037761969148,0.281123527626835,0.0621198289000934,0.0484793573826472,0.0193338371977594,0.183145040864846,0.13477696593804,0.0902088126367835,0.126881872159124,0.0303126266360845,0.18562412374121,0.0103016817324435,0.0210359523970192,0.079030437785356,0.00385887314257688,0.00235024809223443,0.000373797260789465,0.0335421059933862,0.0181648305474637,0.00813762987733832,0.0160990094826044,0.000918855333578657,0.034456315314692,0.101830503468237,0.145367142408294,0.279912465237429,0.0618510626743082,0.048662875573777,0.0193330427088587,242.805494781871,7.07147374123766,41.9244818050976,0.331439354518806,0.0810394715767117,246.499850328085,0.146143725137066,0.00804630931263655,60762.2444857816,0.507917163923737,-0.330635861564113,0.124008172959175,0.0134582025207974,0.309563116881604,0.275564888588809,-0.739146700300053,0.0676001425158115,0.415323233887653,0.240392647797183,0.000524619085238456,-0.731808252488391,FALSE,491
13400669,13400752,"KEY_6",-0.7666545,-0.78499424,-3.9092984,-0.21055603,-0.24790955,-0.085128784,237.63945,-7.9555826,41.1153,0.55267525,0.62886626,2.8535147,0.20126343,0.2681427,0.09286499,243.38304,-3.8352458,42.85519,-1.12611628,-0.67783344,-3.69328214,-0.102020267,-0.044113159,-0.102020267,-0.151369999999986,-4.386763,-0.0983949999999965,0.79369208,0.57797867,6.4641584,0.067199707,0.067199707,0.02935791,237.76515,0.1519137,41.332306,17,-0.1746993,-0.37903523,-0.57990503,-0.10702515,-0.09486389,-0.014572144,242.9718,-7.3128886,41.850227,0.045864233970944,0.0455922885600013,246.664723787923,0.12861729,0.14820313,0.571105,0.1656189,0.088409424,-0.003326416,243.24263,-7.0631747,41.93021,0.600755525944427,0.168626601828744,246.933427458302,0.028811343,-0.0727581207647059,0.110762537917647,-0.00123057620294118,-0.0048029279,-0.0109522202352941,243.124132352941,-7.19417235882353,41.8948551764706,0.308772075244679,0.101381252370015,246.812251977497,0.052222252,-0.059155166,0.14488363,-0.01940918,0.0077209473,-0.012451172,243.1658,-7.1916094,41.90413,0.361265591823532,0.0972441410766589,246.844518901909,0.0812004845147694,0.145564766731266,0.298181902336114,0.097073148748548,0.0489547354944883,0.0031552344789526,0.100363446192415,0.0938827114656837,0.0255596558814757,0.186916555696868,0.0325997165933929,0.0999535188238355,0.0065935186854333,0.021189101313528,0.0889124468807835,0.00942319620795772,0.00239656612733531,9.95550461717132e-06,0.0100728213316177,0.00881396351214882,0.000653296008779456,0.0349377987935803,0.00106274152196954,0.00999070592526683,0.0838794261459706,0.158859773783089,0.309759007540665,0.0941828268128396,0.0477353094225791,0.0113719397985084,243.124151849776,7.19474887842034,41.894862514684,0.358082153436289,0.10619974410001,246.812271026423,0.172685044127323,0.0133013272893449,60916.3159331233,-0.864929900599614,-0.28034850197958,-0.343291378333464,0.56180119934548,-0.767476837950234,1.4252047903617,-1.24550267969826,-0.0818987473896942,-1.08860896708769,-0.842517930792341,0.38071907295614,-0.968457882972085,TRUE,83
13400752,13401234,"NONE",-0.7666545,-0.78499424,-3.9092984,-0.21055603,-0.24790955,-0.085128784,237.63945,-7.9555826,41.1153,0.55267525,0.62886626,2.8535147,0.20126343,0.2681427,0.09286499,243.38304,-3.8352458,42.85519,-1.12611628,-0.67783344,-3.69328214,-0.102020267,-0.044113159,-0.102020267,-0.151369999999986,-4.386763,-0.0983949999999965,0.79369208,0.57797867,6.4641584,0.067199707,0.067199707,0.02935791,237.76515,0.1519137,41.332306,114,-0.2690487,-0.37903523,-0.6753154,-0.12797546,-0.10983276,-0.036239624,242.9718,-8.036605,41.677746,0.0361086665870559,0.00736615585957367,246.648256895079,0.29440928,0.24185377,0.571105,0.1656189,0.1211853,0.02998352,243.68085,-7.0631747,42.084644,0.704323398351035,0.168626601828744,247.40458370162,0.00368548253684211,-0.0051796687622807,0.00179243042280702,0.0156537775807895,-0.000681960745614035,-0.006935788835,243.171704561404,-7.36621456403509,41.8437077807018,0.253224625089666,0.0757067264038402,246.855626018269,0.006844759,0.0103336275,0.01245903975,0.018005371,-0.00078582765,-0.008758545,243.10786,-7.2651522,41.8597265,0.236577193430432,0.0768998432218849,246.77373506666,0.0873436064900188,0.12795354558397,0.241315084236204,0.0673504487942632,0.0455576207730983,0.0158313849160448,0.164830180129927,0.248371921331476,0.0971040284824365,0.132619107024237,0.0370970631250829,0.180305492250127,0.00762890559468325,0.0163721098275091,0.058232969879926,0.00453608295278867,0.00207549681050544,0.000250632748359971,0.027168988281664,0.0616886113058887,0.00942919234751784,0.017587827547906,0.00137619209250638,0.0325100705355605,0.0870377398126689,0.127496367781632,0.24026103962458,0.0688573416855258,0.0453624929715193,0.0172203188775159,243.171759935158,7.37036393175664,41.8438194637738,0.285580565008705,0.0842355545766259,246.855691288991,0.118027185755054,0.00937797390448638,60937.796837697,-0.108511999565266,-0.363724886047024,-0.13260599967409,-0.104747338494833,0.00683970558317424,0.345406831051022,1.16200615724331,-1.22069793751216,-0.494893555352614,0.376584461306724,-0.0964860868383389,1.36253672452898,FALSE,482
13401235,13401310,"KEY_2",-0.7666545,-0.78499424,-3.9092984,-0.21055603,-0.24790955,-0.085128784,237.63945,-7.9555826,41.1153,0.55267525,0.62886626,2.8535147,0.20126343,0.2681427,0.09286499,243.40411,-3.8352458,42.85519,-1.12611628,-0.67783344,-3.69328214,-0.102020267,-0.044113159,-0.102020267,-0.151369999999986,-4.386763,-0.0983949999999965,0.79369208,0.57797867,6.4641584,0.067199707,0.067199707,0.02935791,237.76515,0.1519137,41.332306,15,-0.15730762,-0.21808457,-0.40982533,-0.084243774,-0.068603516,-0.013671875,243.47603,-7.993371,41.83733,0.169626102477596,0.0538623881901266,247.183471721708,0.12038612,0.15884453,0.34410334,0.055603027,0.06593323,0.016098022,243.66476,-7.7783246,41.99633,0.42484628564871,0.10162826975968,247.368898235256,-0.010340372716,-0.0655068623426667,0.007468542,-0.01510111444,-0.01741841638,0.00440978990666667,243.572602666667,-7.85392800666667,41.8920334666667,0.310845963224473,0.0717194337353199,247.273629028645,-0.0002541542,-0.10578036,0.15814829,-0.022720337,-0.03729248,0.010406494,243.58194,-7.819163,41.872066,0.312368078525438,0.067134998187766,247.274303187926,0.0692574901433419,0.118120742888195,0.293933457235053,0.0549687403505702,0.0447264160398815,0.0119276821186925,0.0797929065471231,0.0741690798676094,0.0514357282716795,0.0799434615203795,0.0156026318487413,0.0757529734604877,0.0047965999409551,0.013952509900459,0.0863968772821508,0.0030215624157284,0.00200045229177257,0.000142269600724578,0.00636690793523791,0.00550105240840782,0.00264563414283805,0.0063909570398604,0.000243442120607357,0.00573851298810535,0.0677033966612008,0.131580741705398,0.284064895020392,0.0552102216865363,0.0465885182726543,0.0123382011532157,243.57261486518,7.85425486277879,41.8920629383521,0.320296903029288,0.0732863549456183,247.273639858642,0.112761439698041,0.00585828195558463,61144.2636808617,-0.436900838961588,1.02285585086745,-1.53789653022899,0.415830297987953,1.33304199484341,-1.50826557087791,-0.351058774673205,-1.40617923514984,1.16460682122771,-0.0571196920430196,0.881473508828024,-0.0266983294272346,TRUE,75
13401310,13401751,"NONE",-0.7666545,-0.78499424,-3.9092984,-0.21055603,-0.24790955,-0.085128784,237.63945,-7.9555826,41.1153,0.55267525,0.62886626,2.8535147,0.20126343,0.2681427,0.09286499,243.40411,-3.8352458,42.85519,-1.12611628,-0.67783344,-3.69328214,-0.102020267,-0.044113159,-0.102020267,-0.151369999999986,-4.386763,-0.0983949999999965,0.79369208,0.57797867,6.4641584,0.067199707,0.067199707,0.02935791,237.76515,0.1519137,41.332306,102,-0.49209547,-0.788836,-2.9598603,-0.13044739,-0.12573242,-0.051193237,242.86624,-7.993371,41.696243,0.0680531510519715,0.00888305307813449,246.537883036817,0.48171377,0.40694982,1.4910917,0.09541321,0.108444214,0.110458374,243.7184,-7.2771587,42.114677,2.96056713106269,0.180711899658781,247.396244826652,0.0129610648094118,-0.00876123846215686,0.00652908353921569,-0.0115794759803922,-0.00387199244294118,0.011503630960098,243.375178823529,-7.55551655196078,41.843705245098,0.377931179240908,0.080603290869946,247.061745585539,0.0028414726,-0.029307574,-0.0342886445,-0.0176391605,-0.0106201175,0.007041931,243.416925,-7.53203345,41.8285725,0.325987966849818,0.0753113161907921,247.087820987238,0.120439950877823,0.224686037249626,0.441532211384362,0.0645001765045597,0.0482101325906013,0.0345101129561272,0.214539567895206,0.187730474212727,0.10695924302631,0.340564765236649,0.0373954242612797,0.212790624261456,0.0145057817674524,0.0504838153349402,0.194950693689965,0.00416027276911935,0.00232421688440335,0.00119094789624466,0.0460272261926618,0.0352427309481354,0.0114402796687612,0.115984359320694,0.00139841775568111,0.0452798497735803,0.120546909631506,0.223753514538436,0.439411016374352,0.0652193993008774,0.0481292298903523,0.0362160939603332,243.375272456681,7.55782558550615,41.8438406071755,0.507621152042692,0.0887783660400964,247.061836323831,0.923882065483781,0.0102545960728834,61039.6405772702,0.25206566763741,0.274333943346237,0.277336921203806,0.281845020339416,0.419919508272068,0.387860216433097,-0.583754925212303,-0.375268353088607,0.424444246327933,0.457562417136694,0.424541888508532,-0.367620544225371,FALSE,441
13401752,13401860,"KEY_7",-0.7666545,-0.788836,-3.9092984,-0.21055603,-0.24790955,-0.085128784,237.63945,-8.036605,41.1153,0.55267525,0.62886626,2.8535147,0.20126343,0.2681427,0.110458374,243.7184,-3.8352458,42.85519,-1.12611628,-0.67783344,-3.69328214,-0.102020267,-0.044113159,-0.102020267,-0.151369999999986,-4.386763,-0.0983949999999965,0.79369208,0.57797867,6.4641584,0.067199707,0.067199707,0.02935791,237.76515,0.1519137,41.332306,21,-0.23649502,-0.26005828,-0.9281993,-0.10064697,-0.07507324,-0.058181763,242.98033,-7.569611,41.929146,0.0757659496226761,0.0779510391062085,246.705463860927,0.13736868,0.251122,0.5777116,0.09812927,0.109680176,0.04814148,243.23792,-7.2663593,42.097153,0.968759286681629,0.116330595346997,246.943833024286,-0.054311162,0.0154650707904762,0.00783702388571429,0.0229979008619048,0.0238582067142857,0.000249226814285715,243.077217142857,-7.44098453333333,42.0205309047619,0.351935622608043,0.100127480380538,246.794737766767,-0.050766468,0.082748294,0.07045078,0.04083252,0.028839111,0.010925293,243.05672,-7.4715996,42.03399,0.315687859578273,0.101715915471666,246.779425125965,0.101444726954039,0.179842140778971,0.36863484222439,0.0699534926298325,0.0550223364747868,0.0396332019123647,0.0846700622500589,0.109881321996941,0.0590545375275301,0.227787319016057,0.0108646195204795,0.0781786347638554,0.0102910326267795,0.0323431955999631,0.135891646901801,0.00489349113111203,0.00302745751114466,0.00157079069382627,0.00716901944142885,0.0120739049237953,0.00348743840259046,0.051887062704523,0.000118039957324785,0.00611189893354029,0.112918934514394,0.176188001416358,0.359836122478467,0.072037290259769,0.0587580368577644,0.0386788475911881,243.077231187031,7.44175717034466,42.0205704255423,0.416263057038809,0.100687294800938,246.794749559677,0.273448925161474,0.0103478091190997,60907.6600540951,-0.104826365246347,-1.12237136832489,-0.509559181138167,-0.764848978983908,-0.271575396729838,-0.808115342988494,0.726247589021107,0.835858163433436,-0.683728759969874,0.477389564788043,-0.438607653439056,0.587602003344547,TRUE,108
13401860,13402359,"NONE",-0.7666545,-0.788836,-3.9092984,-0.21055603,-0.24790955,-0.085128784,237.63945,-8.036605,41.1153,0.55267525,0.62886626,2.8535147,0.20126343,0.2681427,0.110458374,243.7184,-3.8352458,42.85519,-1.12611628,-0.67783344,-3.69328214,-0.102020267,-0.044113159,-0.102020267,-0.151369999999986,-4.386763,-0.0983949999999965,0.79369208,0.57797867,6.4641584,0.067199707,0.067199707,0.02935791,237.76515,0.1519137,41.332306,118,-0.23649502,-0.26005828,-1.6985097,-0.10064697,-0.09118652,-0.058181763,242.94237,-7.569611,41.756077,0.0240741416744703,0.00404795286937545,246.622940554767,0.3132906,0.34547043,1.2013669,0.09812927,0.109680176,0.04814148,243.32631,-6.9045014,42.097153,1.69911536264581,0.116330595346997,247.026604236073,-0.0141409492777119,-0.0201653845440678,-0.00503358580338983,-0.0037669813899661,0.00498432237720339,0.00188523629745763,243.164739237288,-7.33198222372881,41.9196943644068,0.237243069544649,0.0531211132623804,246.860577997904,-0.010220289,-0.0390481055,0.01142668725,-0.0035934448,0.00729370115,0.00450897215,243.18618,-7.389713,41.9230955,0.180720987009447,0.0461867060976187,246.87574352539,0.0798727039208272,0.125753749225216,0.282365472231849,0.0400902110761472,0.03766306270842,0.0234135598046086,0.0992221783017017,0.174780096725641,0.0715315260824669,0.213999825658431,0.0277652076932768,0.096858263594822,0.00637964883162412,0.0158140054441985,0.079730259908715,0.00160722502413004,0.00141850629257838,0.000548194782723982,0.00984504066693468,0.0305480822114244,0.00511675922368664,0.0457959253818387,0.0007709067582508,0.00938152322660402,0.080780879281498,0.126833083943894,0.281211515991143,0.0400973143972317,0.037832902642682,0.0233902368547985,243.164759309293,7.33404748615893,41.9197548776485,0.318891985421785,0.0598851093709001,246.860596838535,0.323737559348983,0.00506075427705744,60940.1728707127,-0.147259079206765,0.450468977798378,-0.174882639757113,-0.0129859573178465,-0.183950423045149,-0.336181581242413,-0.64826522896973,0.990915625166567,-0.142642095569209,0.792366288542008,0.74925502895922,-0.469723292278576,FALSE,499
13402360,13402443,"KEY_7",-0.7666545,-0.788836,-3.9092984,-0.21055603,-0.24790955,-0.085128784,237.63945,-8.036605,41.1153,0.55267525,0.62886626,2.8535147,0.20126343,0.2681427,0.110458374,243.7184,-3.8352458,42.85519,-1.12611628,-0.67783344,-3.69328214,-0.102020267,-0.044113159,-0.102020267,-0.151369999999986,-4.386763,-0.0983949999999965,0.79369208,0.57797867,6.4641584,0.067199707,0.067199707,0.02935791,237.76515,0.1519137,41.332306,17,-0.1619854,-0.15744734,-0.56910276,-0.025344849,-0.016159058,-0.031158447,242.99164,-7.111222,41.816803,0.0602179241251874,0.00239645585597199,246.680146773038,0.11208248,0.25152135,0.25716496,0.05596924,0.044158936,0.015945435,243.10852,-6.9220557,41.92891,0.581645677966999,0.0711227364267555,246.785076064917,-0.0294991662352941,0.0247691202235294,0.00553753842352941,0.0207016889352941,0.0172451243911765,-0.00904217888823529,243.061465294118,-7.04488768235294,41.8661784705882,0.217551230560948,0.0385062281830042,246.741340417288,-0.03378439,0.0022246838,0.032413006,0.023864746,0.019729614,-0.008682251,243.0655,-7.0784245,41.846687,0.200855906350379,0.0350796869354432,246.743617461787,0.0778791711630477,0.133768663799172,0.199445925222501,0.0244556585322986,0.0168546935961946,0.0162164140850506,0.036095169191607,0.065829809941918,0.0396696374481134,0.122720614102136,0.0206864508396629,0.0320731026040237,0.00606516530104328,0.0178940554146159,0.0397786770878596,0.000598079234248392,0.000284080696221605,0.000262972085777827,0.00130286123897074,0.00433356387698905,0.00157368013526476,0.0150603491256053,0.00042792924834179,0.00102868391064823,0.0811085179259717,0.132117270772167,0.193570192018329,0.0314874265000443,0.0237647718755987,0.01814563690264,243.061467816571,7.04517715216041,41.8661961592149,0.247997951915831,0.0434221895866318,246.741342379207,0.0982599478924909,0.00249346408899309,60881.2919753458,0.165072009654584,0.505599049506293,-0.404251942673008,-0.3880153618266,-0.442219182682347,-0.066585846848922,-0.33533899183975,1.52834184133213,1.47403443858515,0.408130068433512,0.496925442762457,-0.212986363765516,TRUE,83
