"Timestamp","XrmsA","YrmsA","ZrmsA","XrmsG","YrmsG","ZrmsG","MagnRmsA","magnA"
"1481653606461",0.0324977981143477,0.0347755203799443,0.0525740890048918,0.0040982164149274,0.00395850744348833,0.00703577459181142,0.0709188165064189,0.104419519223545
"1481653606471",0.0317416988165273,0.0374613917227112,0.0551953698160418,0.00334830819957979,0.00379885620074805,0.00845065297962932,0.0738743538901774,0.0833840278498655
"1481653606481",0.00987746392829965,0.0474895579332969,0.0870038720911744,0.00384248907685697,0.00293095085955023,0.00903947459313132,0.0996117270466297,0.114190970076987
"1481653606491",0.019618158151731,0.0444072609466192,0.0975247309395881,0.00382053387205146,0.00393580344683043,0.00845158688333344,0.108940121621405,0.127768813303249
"1481653606501",0.0333700647567201,0.0378407951268866,0.0851338366321294,0.00371630930489427,0.00715285739556004,0.00714003730910902,0.0989608869069432,0.129763662637793
"1481653606511",0.042067945553062,0.0636180208240566,0.0798119542052377,0.00386314447737917,0.0137456097951404,0.00650345989010994,0.110394350628483,0.0971913138655413
"1481653606521",0.0412880612385681,0.0736365265986672,0.101115923400603,0.00355722923386365,0.0185918186523182,0.00666096046874104,0.131724986299155,0.103574736517334
"1481653606531",0.0522276111873862,0.0737857379307919,0.160596774055431,0.00309178612347158,0.0186141957124132,0.00741956019287666,0.184291568796142,0.140873054070532
"1481653606541",0.0569492563500576,0.0710957092731317,0.163948155685221,0.00228150280144616,0.0128835623287986,0.00718564560370848,0.187554833124769,0.189672430941979
"1481653606551",0.0427025448079473,0.0731508450119254,0.135835395870953,0.00515885194135879,0.00570340401131543,0.00588977006475197,0.160080630403719,0.254163728643042
"1481653606561",0.031845586214398,0.0684061385305776,0.104347954340358,0.010121404505957,0.00415617595596327,0.00368747194010064,0.128771257371436,0.154053311856371
"1481653606571",0.0191671236731817,0.0566135238122295,0.0793533882253621,0.0142434892293888,0.00597058302238704,0.00368727617503135,0.0993450045608029,0.168146318739023
"1481653606581",0.0183907102743276,0.0536342040136621,0.0672945146318085,0.014136824717922,0.00637275064621853,0.00570926303783102,0.0879965781386076,0.0649977382294046
"1481653606591",0.020901827405611,0.0439851840251885,0.0613840642655814,0.00975966991850854,0.00503493336467393,0.00709282939718486,0.0783555112827724,0.0937349237153767
"1481653606601",0.0123358571243497,0.0275809170412602,0.0291547484008943,0.00773910063414309,0.00434081842515909,0.00648014380175034,0.0419866610978856,0.0601536621878136
"1481653606611",0.0110908306387292,0.0348289055863677,0.0669291795786779,0.0111047233225861,0.00692044205109085,0.00582171897857427,0.0762599125863386,0.0457477195299368
"1481653606621",0.0185871440325154,0.0575994059246373,0.0789643133035959,0.0108509129999668,0.00865868443375368,0.00434474828714187,0.0994913878768664,0.0698681495401276
"1481653606631",0.0207205996559515,0.056540392206885,0.084688726617011,0.00795533031950883,0.0110413908418588,0.00254959708696914,0.103915059625742,0.0327471646920585
"1481653606641",0.0312316393038875,0.0474652348988936,0.0818299079880351,0.00850284017460293,0.0117655177121462,0.000456745287139582,0.0996217730164725,0.0362045429922727
"1481653606651",0.0430044265533574,0.0327604908919498,0.096653379670993,0.0138553820463184,0.00992486324443478,0.000694601800856904,0.110745231357787,0.0639639641269703
"1481653606661",0.0487457242472753,0.0391190463033711,0.0840452387144482,0.0179948652784761,0.011005480078359,0.00262640067553242,0.104737994856906,0.114653240060611
"1481653606671",0.032770288977054,0.0542757138182943,0.0604253089449881,0.0193832247768126,0.0170982515782948,0.0041482414919601,0.0875840334263173,0.106875549313176
"1481653606681",0.0298424489548399,0.0624056031243244,0.0514451964813812,0.0158483366287558,0.0187890743836281,0.0061007989314488,0.0862069562270982,0.106369669348231
"1481653606691",0.0227460632716736,0.070056714171799,0.0488663282602636,0.00998350030145837,0.0154199299564832,0.0071965858314239,0.0883925598257453,0.141718209779647
"1481653606701",0.060154394452315,0.0876458998090752,0.0701682894298147,0.0102794555934661,0.0133315349623059,0.0082046012960877,0.127373245883009,0.182531532161368
"1481653606711",0.0932724681631167,0.0963024035250926,0.170247035663674,0.0138425511114106,0.0155472400141529,0.00797659959195232,0.216697852767898,0.0742949020640782
"1481653606721",0.0931460461588782,0.0843696673105012,0.243150459782826,0.0130804620574611,0.0138120803344813,0.00697651456478315,0.273708919784716,0.137166524935179
"1481653606731",0.0766174214457038,0.0433219582603494,0.238573332230273,0.00845597969887091,0.0140975338037557,0.0054482852194214,0.25429167542009,0.0811733649267312
"1481653606741",0.0355072977596316,0.0285711063038106,0.131614047031295,0.0036797353496405,0.0158899403306631,0.00400540164713833,0.139281490821899,0.0975549791021049
"1481653606751",0.0311316905020292,0.0249854542917196,0.0531411757467884,0.00197764734155771,0.0149316509501386,0.0042875242561872,0.0664638220344632,0.113945546834653
"1481653606761",0.0338192566117647,0.0508384544487511,0.0327214708964199,0.00340038271003348,0.0116365069768776,0.00660031799516801,0.0692747084160979,0.109589284283587
"1481653606771",0.0461468019407323,0.0813925726764114,0.0501692573570423,0.00653799142580288,0.0113501084348282,0.00927576502724046,0.106166061432075,0.169712637745341
"1481653606783",0.0470918082700328,0.0852978057627207,0.0650187519717895,0.0113092869520208,0.0103211761127494,0.0102034963205276,0.117135785232547,0.152378335703225
"1481653606791",0.0283495672445817,0.0825714726352171,0.0844847248156572,0.0145658997927126,0.0077113698179478,0.0104151647198194,0.121488331881217,0.159936831432739
"1481653606802",0.0203138937575065,0.0884108469197679,0.123467064220197,0.0165949670441249,0.00748148558499958,0.00964722380083357,0.153209817178326,0.14934443720951
"1481653606811",0.0238532151990246,0.0928514919903972,0.126196299497299,0.019060587895431,0.00685702886535666,0.00863985196516118,0.158479908654018,0.164570701636923
"1481653606821",0.0531828693067132,0.0764542813855289,0.114025510580795,0.0202171274627176,0.00600338636820401,0.00719766318600286,0.147225988850758,0.178923625700853
"1481653606831",0.0655414924199965,0.0234550228690769,0.101092322337412,0.017270374510696,0.00934828439972351,0.004904384670968,0.122741529084498,0.167854765225202
"1481653606845",0.075780530048663,0.0245171294199495,0.118656111115061,0.0107315878159386,0.0118725635887597,0.00309229823014057,0.142909240689329,0.0424379117373902
"1481653606855",0.0598772738440876,0.0256387080085117,0.147538463812378,0.00751161213884498,0.0113264109457977,0.0034556155430945,0.161276872413443,0.0247553762059204
"1481653606865",0.0605582288322197,0.0273478544898104,0.144781471701637,0.0140475930075393,0.00989600395057454,0.00652960306012576,0.159301220248255,0.0471326128616104
"1481653606875",0.0472241912557786,0.0171550482438734,0.139313912067141,0.0209591541741021,0.00910614559735974,0.00973709243353136,0.148097218121959,0.10331068200057
"1481653606885",0.0381263426522296,0.045331708684186,0.114011340872299,0.024789628043207,0.00763492240951149,0.0110888363212373,0.128480222850689,0.0534884187376799
"1481653606895",0.0245636588786348,0.0549130533530715,0.0776321508459408,0.0243924599649803,0.00758565051842457,0.0104208908311921,0.098211850664928,0.0572020620781542
"1481653606905",0.0148296141728184,0.0409734539607073,0.0814089146032012,0.0215185521772257,0.00745985657803149,0.00832061383081594,0.0923371689129365,0.0739277122765101
"1481653606915",0.0160612133519223,0.0332570348096579,0.0624767768530064,0.0198412058817592,0.0045858893699686,0.0074512559859849,0.0725764464864954,0.0536274385967088
"1481653606925",0.0154901492365057,0.0313350559571394,0.100327399719231,0.0188813529181878,0.00436125453467501,0.00751821146561187,0.106242258963317,0.0454006599042001
"1481653606935",0.031405915704055,0.0272074942677862,0.168135326276944,0.0167538655940055,0.00669577853949935,0.0089883594476206,0.17319372744934,0.116673031051926
"1481653606945",0.0395933483977829,0.032122595988593,0.201866171342445,0.0122855808210223,0.00670529600634664,0.0100174434449899,0.208205296625355,0.0931317490177725
"1481653606955",0.0425582785553578,0.0245877132252416,0.17128472598836,0.00697801644244626,0.00619056428378129,0.00965040677909742,0.178197138226599,0.149630344134897
"1481653606965",0.0429664462019351,0.0339747729942657,0.109743110663908,0.00331423563681805,0.00757941081474721,0.00744590133557027,0.122653785255191,0.0742833941372707
"1481653606975",0.0384467370005207,0.0569972056663034,0.0634958480663098,0.00313861085639212,0.0129838434853193,0.00477525019220764,0.0935871559639142,0.0956366515202131
"1481653606985",0.0273357435789185,0.0891074770455622,0.112942777737493,0.00744900595465857,0.0168762237317739,0.00278256903709511,0.146435843923196,0.0913827644457621
"1481653606995",0.020182246032253,0.105249034359957,0.110648503066355,0.0121821763751055,0.0166144645661361,0.00152179938055549,0.154038220969456,0.0596811897067658
"1481653607005",0.0277691331690062,0.0980909569132401,0.0665044288953253,0.0168217696622597,0.0127170652443268,0.00123379365741743,0.121720169437142,0.0859918935628526
"1481653607015",0.0258865420767394,0.0908129187716139,0.0353336343251798,0.0177852285995604,0.0106245337879591,0.00217603383358473,0.100824426559917,0.180224677384464
"1481653607026",0.0219413808516519,0.0542024253204018,0.0225254339060342,0.0145463022144495,0.00944630699664441,0.00357001528053794,0.0626635641896157,0.108149801042113
"1481653607035",0.0152205372840441,0.0282571271574822,0.0295510097370729,0.00961040660662309,0.00690824554628712,0.00520621288802165,0.0436278829063441,0.177830245207164
"1481653607045",0.015532162032962,0.0299208582640662,0.0313875895900524,0.0117610229679585,0.00438760110619874,0.00633115822551673,0.0460617693640843,0.233208036556134
"1481653607055",0.0257266229210528,0.0157976668207084,0.0684873044177859,0.0170250605632311,0.00406886424826149,0.00675917503218564,0.074846083867592,0.199072884688313
"1481653607068",0.0245462613864328,0.0141859640626249,0.0949632859959617,0.0180749769120788,0.0042741173503815,0.00552679566787722,0.099104925264025,0.123347809569039
"1481653607076",0.0213967071696407,0.0245376359170053,0.0883042597928109,0.0142377093282865,0.0036796342099795,0.00314228812234452,0.0941145947855863,0.187162488693342
"1481653607086",0.0233007286998449,0.0346226235495039,0.0466871799556024,0.00919553674187688,0.00896452735369741,0.00119407212422018,0.0626206259278941,0.145004848915861
"1481653607101",0.0242128267854941,0.0305143599311374,0.0198604497734169,0.00859649102728892,0.0122376171544918,0.00125719828515638,0.0437244166130752,0.131256017864542
"1481653607111",0.0242081786128358,0.0304419913909895,0.0563792860191443,0.01133396948239,0.0117714826488027,0.00183555051328037,0.0684936102394122,0.0741526748109205
"1481653607121",0.0239112159987408,0.0400352084630884,0.0667925646054143,0.0111666443481217,0.00838492055535342,0.00264280293354127,0.0814604864568695,0.0642434341768482
"1481653607131",0.0282900246721408,0.046680775715996,0.0658556744892748,0.00809604095361228,0.00891478220110022,0.00482327400018792,0.0855358999475353,0.070572755544685
"1481653607141",0.026480529569174,0.046217850994326,0.0329115946085619,0.00382416427095256,0.00947534932899307,0.00630990317417811,0.0626137465455945,0.132335390537277
"1481653607150",0.0399865079619984,0.041633730278213,0.0709627281795805,0.00335274177393759,0.00820625581882036,0.00838521206728122,0.091476757193087,0.0956682459046752
"1481653607167",0.0547530052469107,0.028890607185632,0.14627978934031,0.00397890003073323,0.00674405701162007,0.0085297614143874,0.158840597885327,0.054260365805847
"1481653607171",0.0638720256336147,0.0387309772188286,0.157462443292025,0.00851268957391988,0.00498274583741002,0.0066448304528467,0.174281798540068,0.0230474883656677
"1481653607186",0.0593461080967879,0.0438268624304126,0.12497941098153,0.0171308870817222,0.0040661909745421,0.00443060158763699,0.145129623392401,0.0236111808565839
"1481653607195",0.0385329116157747,0.0533236933647388,0.0709667698439117,0.0232478018860395,0.00219826143908727,0.00707975242266298,0.0967702638919856,0.0522820481193657
"1481653607205",0.0268259950569342,0.0538055873029687,0.0707621437920894,0.02273585003484,0.00186878742555887,0.0103097395646828,0.0928544895514718,0.0452562052805532
"1481653607216",0.0240440943653421,0.0542928189346949,0.109294172780811,0.0158794811937646,0.00205575022676665,0.0105092057698894,0.124382655002885,0.0765265333826374
"1481653607225",0.0299295738581108,0.0451494386338654,0.101618298144888,0.00923967761985526,0.00286572082011973,0.00947853596476981,0.115154373421701,0.133725601488356
"1481653607236",0.0462476385540885,0.0813783499692779,0.0869152206074927,0.0099515150889799,0.00529315489184238,0.00765025240363936,0.127732280527676,0.0934893600223978
"1481653607251",0.0427858156609226,0.104652984252409,0.060613085777732,0.0094538757754343,0.00906797856052342,0.00612074899831866,0.12828413503705,0.122333355833746
"1481653607261",0.0280885824236068,0.0973725018302028,0.0555652349620452,0.00590834410396149,0.010119260043158,0.00412694254509873,0.115576242851323,0.0547918032676396
"1481653607270",0.0126277377220773,0.06242465582141,0.054889128480413,0.00375265710469921,0.00811857904964159,0.00315691034168013,0.084078022334843,0.0969603501407745
"1481653607281",0.0106449323088534,0.0335914203042024,0.0354685014679681,0.00516166292457883,0.0042910037179785,0.00272387122723641,0.0499971269004221,0.0689208892035198
"1481653607290",0.00925247049977959,0.0331018409646297,0.0568219562228685,0.00587743916827329,0.00720699281127438,0.00212693509603182,0.0664083940070117,0.132300786739297
"1481653607301",0.026054448495968,0.0499643493556115,0.065496416659628,0.00472339261633412,0.0117446613013945,0.00142776938933097,0.0864005271292383,0.105633972687347
"1481653607311",0.0260431507523053,0.0533234465786417,0.0657827810434023,0.00389750215811703,0.0127114999972775,0.00226123720531629,0.0885946383137082,0.136048147789212
"1481653607320",0.0253856505599116,0.0437793388011732,0.066291367426767,0.00786132754763154,0.0108957223079314,0.00476971774589068,0.0834002827065261,0.0598443199392588
"1481653607330",0.0453341166765375,0.0411457998866545,0.130182618526371,0.0114661022866727,0.00933617472802781,0.00865187345625061,0.143859908068708,0.064013766721001
"1481653607340",0.0745140754318631,0.0280427884807201,0.173100456704483,0.0111935756241767,0.00785473501223902,0.0108118832336347,0.190532185035863,0.0759518302131694
"1481653607351",0.0880660683066415,0.0182697725421036,0.156353260876398,0.0071015593354884,0.00554366732924534,0.010776793696506,0.180376714579275,0.0799870650024288
"1481653607362",0.0854488509866907,0.017844411409951,0.100805602778621,0.00721213097337073,0.00372325708001888,0.00843177291136114,0.133348036000064,0.105693502214606
"1481653607370",0.0649748941342065,0.0500340183313916,0.0485929556552478,0.0119826445186507,0.00576320246739826,0.00543734275999131,0.0953226898353705,0.0986037863830369
"1481653607381",0.0403766616259297,0.0686002038854779,0.0921283179002123,0.0141874279026149,0.0108117795332016,0.00300650031822935,0.121753397226963,0.0803860054950935
"1481653607390",0.016366188685052,0.0764917971373807,0.154491371783742,0.0121105382516958,0.0139867804003843,0.00136226038904371,0.173165906335524,0.0728873076476238
"1481653607400",0.0242972321089645,0.0537425034216308,0.224262393329758,0.00748672740565018,0.0144144163930241,0.00166610325715294,0.231888406834348,0.153954325683962
"1481653607411",0.0388695996980962,0.0397304334008176,0.22986265312927,0.00833472993212944,0.0116421478393692,0.00193181330746173,0.236487192935546,0.189527328510733
"1481653607420",0.0382559482888593,0.0410895896897724,0.186418631957433,0.0176813275118033,0.00757955208071917,0.00184628823716478,0.194688927012387,0.240462783107855
"1481653607431",0.0279388645091896,0.0383976505357777,0.111882604591581,0.0262612075467325,0.00510608420898252,0.00175068257534814,0.121542901590042,0.334712331182727
"1481653607440",0.0325053462129126,0.0352691537692303,0.100995337332508,0.0295846175638403,0.00875089361284262,0.0018472338225136,0.111805943057272,0.346445614659549
"1481653607450",0.0420706739840153,0.0331087251718128,0.145634233943801,0.0247899587968199,0.011372153320475,0.00132956511500872,0.155162686843099,0.220868732448896
"1481653607465",0.0438306373509129,0.0467319391289244,0.167441051718787,0.0160801434643757,0.0111262899494834,0.000424128465270106,0.179280519594378,0.179337029676835
"1481653607475",0.0368412755990408,0.050983120387879,0.158265280124009,0.0118896364014944,0.00810875083495175,0.00109289580875776,0.170306949491149,0.101585457572826
"1481653607485",0.0264165163475321,0.0461444454014146,0.0785411729371697,0.0185204719224327,0.00440349724993399,0.00169966749205809,0.094846497160886,0.0639745529913238
"1481653607495",0.0324643062243891,0.032632561459936,0.0603159408959801,0.0256621034435514,0.00169500355155989,0.00171015564750288,0.0758737633983894,0.0404913894580255
"1481653607505",0.0444890318874335,0.0326529028160987,0.0581418445744593,0.0272082375730441,0.00219974379316144,0.00337584285219289,0.0801620864942976,0.0637054876264021
"1481653607515",0.0417420185455648,0.032984540057945,0.0430284906920362,0.0231867838778695,0.00467999770969861,0.00649935938239237,0.0684238774575594,0.0444624313602479
"1481653607525",0.0358953184175173,0.0289339145667157,0.0198122302754755,0.016691399523763,0.00579610683952774,0.00859978628007229,0.0501813687033089,0.08053882721916
"1481653607535",0.0720280834083687,0.0239743433843349,0.0475808158228088,0.0134057750622454,0.00757185015557528,0.00834891153663201,0.0895921200472283,0.0991643780014542
"1481653607544",0.104555892651025,0.0192916192157835,0.0632192010325277,0.0161320590157559,0.00856110803014658,0.00586671761673885,0.123696275769364,0.137062849572983
"1481653607555",0.100033710285419,0.0199296061512229,0.069938506915935,0.0206107926284451,0.00747729858641349,0.00494695969312442,0.123674278427005,0.138827064761206
"1481653607565",0.0751837651244254,0.0169223676115769,0.0660688725619815,0.0233373159658703,0.00339958150507625,0.00834740824516219,0.101508920718711,0.0920268229743886
"1481653607575",0.0240093639021816,0.0278679986055109,0.073572987555849,0.0231254516944645,0.0039553359399146,0.0121603740871712,0.0822560599540073,0.110644802208572
"1481653607585",0.0137643154410664,0.0316310373141671,0.0695375741104722,0.020477901015578,0.00950080146270853,0.014812966408315,0.0776237921922192,0.127276819284185
"1481653607594",0.0127772608967075,0.0317888565795505,0.0850159091033845,0.0169325895408109,0.0104208346624598,0.0161981789379772,0.091659667244283,0.132715948086729
"1481653607607",0.0153251212414978,0.027543855430392,0.0963511198502465,0.0135016643272969,0.00869318793116788,0.0161147075462679,0.101375843322921,0.138828770945812
"1481653607616",0.0174217018059532,0.0556839222502759,0.080257771184114,0.00921175761168504,0.00650189860307802,0.0142306349779253,0.0992246175423817,0.228117576914456
"1481653607625",0.0222657961809327,0.0854188061247675,0.0396033359322747,0.00533032552421631,0.00883478060522403,0.0109595437054198,0.0967499991540881,0.163749548706163
"1481653607636",0.0257835638179219,0.113221881501483,0.0357468327292681,0.00264767035397607,0.0109056432599124,0.00742542285436178,0.12149824140317,0.099201376589491
"1481653607645",0.0212296657393862,0.113896620790402,0.0557253330455937,0.00226762240817573,0.0122857359101845,0.00449803121906866,0.128563026091956,0.0454746572793586
"1481653607656",0.0248160309541796,0.0922731412872574,0.0895532189750042,0.00312186027584327,0.013180903668226,0.00266058333241814,0.13095780627409,0.13272926502734
"1481653607666",0.0251535463347428,0.0697945453160023,0.139176335954826,0.00705585614307674,0.0114850745894535,0.00286144409432941,0.157715033965986,0.117062043030928
"1481653607675",0.0242661861172509,0.0489317619816164,0.161886496166772,0.0122690437921151,0.00791347916011497,0.00258457947725954,0.170851990800391,0.179159084404909
"1481653607686",0.0226598776788132,0.0261950631899466,0.181348659208416,0.0178446211724388,0.00555978851357046,0.0013670546412619,0.184626616685228,0.153877848039984
"1481653607696",0.0336579478676224,0.0354020924210723,0.145551214551503,0.0215830648003594,0.0107654881897417,0.000414634950621344,0.153529546537035,0.122549198351145
"1481653607706",0.0349066992980495,0.037528677477154,0.128594160446023,0.0220165046897093,0.0160945134346403,0.000610046305046463,0.138431706591684,0.191280986740868
"1481653607716",0.0210299717049721,0.0437859092902028,0.154826725531745,0.0183516143804844,0.0178185485975651,0.000858406913594031,0.162267620002156,0.150559145620649
"1481653607725",0.0385150308495235,0.0736538889937306,0.15940234909083,0.0126940395567118,0.0160190877553917,0.00111445581290888,0.17977044212249,0.14551976054938
"1481653607736",0.0412962877523523,0.0788916603427158,0.106603065046816,0.0174205351921521,0.012297824659241,0.00459129331228545,0.13890101126749,0.17729527607209
"1481653607750",0.0379910713164026,0.0686015324541574,0.0812875446405305,0.0280343648603279,0.00889725840572599,0.00769781921220601,0.112947583721446,0.161065866115433
"1481653607756",0.0242889250775527,0.0455285523567521,0.16731691679877,0.032558380102834,0.00433507531408535,0.00884621883380106,0.175093551018222,0.091891484327729
"1481653607766",0.0401977359023921,0.0335947083914827,0.192856839437011,0.0273954184198544,0.00216108845160754,0.00757969034934666,0.199845497625591,0.103623904686532
"1481653607775",0.0398244782651591,0.0226939637154764,0.151587187647426,0.0174548034704216,0.00764451304606969,0.00488065204180401,0.158365654474281,0.0773178611925046
"1481653607787",0.0237217526990886,0.0248125318439816,0.0706872867438414,0.0159396600765566,0.00931888091187351,0.00250059857660133,0.0785816504969918,0.122519546161722
"1481653607799",0.0268761513616038,0.0169231604170819,0.0600362020470181,0.0232104520160159,0.00861638273611559,0.00132496904530625,0.0679195584993343,0.0897596161403123
"1481653607810",0.0254951816449169,0.0200162781192772,0.0563026517979669,0.0273161417184047,0.00473749893613466,0.00103741810539498,0.0649664857933586,0.104266466386266
"1481653607821",0.0342895137276856,0.0260700583754764,0.0634793707838766,0.0270888250083733,0.00672082011094524,0.00116489638631506,0.0767140743964155,0.0520901935194008
"1481653607830",0.0397439998008013,0.0698575796851691,0.113064997167061,0.0223466070637799,0.00982032700453726,0.00207481381666021,0.138720440253134,0.0461391840954134
"1481653607840",0.0412655540516543,0.0783030702268816,0.152142550435875,0.0142980749587669,0.010644094018895,0.00220331842932467,0.176015830001959,0.0506577304152292
"1481653607849",0.0314641800889537,0.0654132654301979,0.123120426506542,0.0131867405504962,0.0090623642276238,0.00261035019778917,0.142924908067364,0.114692228143726
"1481653607860",0.0301565997369956,0.0521778896283089,0.0693541241626117,0.021213517811313,0.00937398228169972,0.0038633252799665,0.0918800697220257,0.189405286438551
"1481653607871",0.032026963901444,0.0558643485744016,0.0354056038787496,0.0249753124085066,0.0102545171775954,0.00596200147280688,0.0734854315113246,0.199026892922781
