"DownTime","EventTime","Keypress","WindowSize","XminA","YminA","ZminA","XminG","YminG","ZminG","XminO","YminO","ZminO","XmaxA","YmaxA","ZmaxA","XmaxG","YmaxG","ZmaxG","XmaxO","YmaxO","ZmaxO","XmeanA","YmeanA","ZmeanA","XmeanG","YmeanG","ZmeanG","XmeanO","YmeanO","ZmeanO","XmedianA","YmedianA","ZmedianA","XmedianG","YmedianG","ZmedianG","XmedianO","YmedianO","ZmedianO","XsdA","YsdA","ZsdA","XsdG","YsdG","ZsdG","XsdO","YsdO","ZsdO","XvarA","YvarA","ZvarA","XvarG","YvarG","ZvarG","XvarO","YvarO","ZvarO","XskewA","YskewA","ZskewA","XskewG","YskewG","ZskewG","XskewO","YskewO","ZskewO","XrmsA","YrmsA","ZrmsA","XrmsG","YrmsG","ZrmsG","XrmsO","YrmsO","ZrmsO","MagnRmsA","MagnRmsG","MagnRmsO","TotalTime"
19823391,19823532,"4",28,-0.107624054,-0.22559363,-0.46969986,-0.023483276,-0.013687134,-0.0128479,243.82312,-7.8359456,63.908997,0.08492279,0.17916507,0.2567749,0.0443573,0.040786743,0.0019836426,244.10489,-7.567091,64.05912,-0.00209420070714286,0.00233523582142857,0.0489658969642857,0.00894056051785714,0.0118473598407143,-0.00642449516178571,243.976693928571,-7.74631985357143,63.9839554642857,0.013144016,0.03251788,0.114730357,0.0021972656,0.01222229,-0.0075225832,244.01268,-7.77641185,63.986059,0.0515738953591582,0.119728399080915,0.179460394367012,0.0212370015734457,0.0169847500011265,0.00482486042917895,0.0897579556502565,0.0895275722756155,0.0429428350833828,0.0026598666825174,0.0143348895464789,0.0322060331463636,0.000451010235830536,0.000288481732600767,2.32792781610569e-05,0.00805649060251342,0.00801518619756555,0.00184408708499861,-0.886391260599455,-0.756277819053772,-1.09937003539433,0.952577259252381,-0.0662235521737171,0.682768789480496,-1.20277042300699,1.00835962587924,-0.146953668303392,0.050687839966385,0.117594143271997,0.182902916166932,0.0226900055042189,0.0204582195895606,0.00798260693341459,243.976709849679,7.7468187150199,63.983969360165,0.223273635691052,0.0315768445543497,252.346183811764,141
19824058,19824208,"5",29,-0.07225704,-0.14316487,-0.4156642,-0.121398926,-0.039276123,-0.016616821,244.15302,-8.08343,63.9012,0.18169975,0.0826236,0.74226,0.09614563,0.0597229,0.021133423,244.52081,-7.6860685,64.12971,-0.00296349372758621,-0.0302874653586207,0.0664726795517241,0.00770042695365517,0.000254663834482758,-0.00218516384137931,244.28808,-7.87823772758621,64.0080319655172,-0.02264309,-0.044551075,0.010843277,0.020629883,-0.011581421,-0.0039367676,244.2532,-7.8892674,64.01909,0.0579960449551183,0.0744028387967283,0.368476154586981,0.072762120608788,0.0290482095278627,0.010293161538521,0.113036498877892,0.135778662899112,0.0727168783371913,0.0033635412304361,0.00553578242101194,0.135774676499209,0.00529432619548781,0.000843798476774614,0.000105949174458087,0.0127772500785717,0.0184358452986706,0.00528774439510589,1.01797956848489,0.575123605714081,0.452914538912931,-0.533084629948921,1.22239047020744,0.51051479724636,0.925718692977952,0.243698211006576,-0.456209125128349,0.0570643439036118,0.0791342146600393,0.368118742024188,0.0719100813412013,0.0285441207824673,0.0103474970723774,244.288105250218,7.87936734889661,64.0080718465028,0.380828007773169,0.0780570133005685,252.657467845436,150
19824734,19824934,"6",40,-0.1910448,-0.22175258,-0.31441593,-0.0987854,-0.04600525,-0.016311646,244.24945,-8.191407,63.838093,0.15003014,0.19900441,0.6486378,0.045059204,0.07147217,0.017425537,244.64253,-7.834929,64.07027,0.0026770833425,-0.036633097101,0.075579000625,0.0003887175815,-0.00379638671075,-0.000598907487,244.3818215,-7.920398385,63.930899525,0.00379514685,-0.018800259,0.0088927745,0.012008667,-0.00635528565,-0.00144958495,244.34805,-7.8646732,63.9358065,0.0725190710282581,0.105563095339866,0.250623681691889,0.0412496212245145,0.0225162301155953,0.00998290368151946,0.12179701420596,0.108249997226377,0.0665579663690142,0.00525901566280154,0.0111435670977337,0.0628122298247971,0.00170153125116592,0.00050698061861844,9.96583659144948e-05,0.0148345126694868,0.0117180618995106,0.00442996288717882,-0.046252530195719,-0.506791830333874,0.798243314536205,-0.845094990467038,0.340940591668271,0.255640289680884,0.831830736250045,-1.54434696797632,-0.221174501011273,0.0716568701971709,0.110485119918936,0.2587549215274,0.0407325922480381,0.0225547922892351,0.00987550489568088,244.381851092318,7.92111959810371,63.9309333053215,0.29033735237583,0.047596095673911,252.729890421146,200
19825452,19825635,"1",36,-0.083987236,-0.099810064,-0.3288622,-0.011566162,-0.020065308,-0.01675415,243.96223,-7.634058,63.782497,0.107447624,0.12620014,0.34786797,0.036514282,0.036590576,0.012023926,244.1997,-7.432774,63.905025,0.0002801154,-0.00263809335416667,0.05876844475,0.0112618340833333,0.00307337446,-0.00556182861861111,244.103940833333,-7.54646216111111,63.8425321666667,-0.00066995615,0.004239380475,0.066642285,0.00946807875,0.00281524655,-0.007751465,244.130685,-7.55301015,63.8446265,0.0497094161774852,0.0628302439217092,0.132619131967036,0.0121082252081615,0.013153996800786,0.00839646874266087,0.070858767554098,0.0647403754133484,0.0267275403608873,0.00247102605670643,0.00394763955126147,0.0175878341636901,0.000146609117691558,0.000173027631835088,7.0500687346481e-05,0.00502096493928569,0.00419131620866129,0.00071436141374286,0.0573375201153729,-0.328383596810629,-0.178115483035067,0.444430616996847,0.0588706034924479,0.782341880318244,-1.13228754562755,0.303426826632482,-0.235075877360269,0.0490149457681783,0.062007599805226,0.143363221619188,0.0164123596451167,0.0133291762423617,0.00997377924875979,244.103950832135,7.54673214310937,63.8425376059717,0.163708340212999,0.0233775268350522,252.427339220353,183
19826094,19826260,"3",33,-0.12546158,-0.16493571,-0.27832508,-0.07411194,-0.049743652,-0.01461792,244.41415,-8.300167,63.73948,0.14498806,0.12610501,0.36208725,0.06503296,0.07318115,0.010772705,244.80707,-7.9460173,63.96474,-0.0160362650454545,-0.0451988058030303,0.0598900544342424,-0.00151663114393939,-0.000749067642424242,-0.00264809351606061,244.600279393939,-8.06846051212121,63.8189259393939,-0.020522118,-0.05350983,0.037307262,0.0051727295,-0.005844116,-0.0015411377,244.58891,-8.042633,63.798462,0.0525074956389067,0.0906283985927805,0.157603539521232,0.0379691705589636,0.0332764467403243,0.00732177664479653,0.114981483235873,0.0968864833359728,0.0672382706513467,0.00275703709826981,0.0082135066314919,0.0248388756696204,0.00144165791293566,0.00110732190766164,5.3608413236288e-05,0.0132207414871212,0.00938699065321174,0.00452098504018375,0.256297861855454,0.275113242405844,0.429865836189551,-0.528536221265456,0.45933825783763,-0.453560332319329,0.296640649070423,-0.799724932681806,0.913048738272321,0.0541354995926188,0.100037715573496,0.16635203962575,0.0374202014898389,0.032776940074868,0.00768090587986167,244.60030560019,8.06902457376666,63.8189602864489,0.201522202104268,0.0503348348099695,252.91753270448,166
19826795,19827028,"7",47,-0.117295265,-0.11802715,-0.52679443,-0.0398407,-0.13647461,-0.022094727,244.10687,-8.047698,63.873077,0.095775604,0.12620747,0.5897355,0.09953308,0.116622925,0.015213013,244.38031,-7.6439185,64.30641,-0.00482248736808511,-0.0169284217361702,0.0443126192553191,0.0115677851478723,-0.00471399214468085,-0.00489612330170213,244.256928723404,-7.93804629148936,64.1079929148936,-0.00653553,-0.014204264,0.055704117,-0.00044250488,-0.0068359375,-0.0051879883,244.2657,-7.972668,64.12083,0.0486621603739864,0.0588411032660683,0.218643109212986,0.0384517889024426,0.0793227503422583,0.01056145913375,0.0848913109605225,0.109623391553901,0.149632018046422,0.00236800585226357,0.00346227543356811,0.0478048092063219,0.00147854006979801,0.00629209872186024,0.000111544419033871,0.00720653467659612,0.0120172879757799,0.0223897408246449,0.105608297211809,-0.138890550225686,-0.15630263106418,0.937040151110581,0.0802523366687415,0.0829047372910419,-0.309970826101304,0.947472287252166,-0.257373093151778,0.048382632560034,0.0606232749139222,0.22079695159004,0.0397604756469027,0.0786158126772834,0.0115387675645184,244.256943161488,7.93878709418672,64.1081638244257,0.234024260336792,0.0888509121139769,252.65457702575,233
19827529,19827662,"2",27,-0.20109558,-0.26355988,-0.3936715,-0.13162231,-0.05126953,-0.017822266,244.04163,-8.429706,64.03397,0.063547134,0.16788179,0.6319809,0.1108551,0.080825806,0.014129639,244.59941,-7.932595,64.332146,-0.0182088215103704,-0.0988019682222222,0.0983516370740741,0.0136368357111111,-0.00114723487037037,-0.00561579951851852,244.226686296296,-8.12918186296296,64.1431824444444,-0.014620781,-0.13882571,0.18277931,0.03715515,-0.009735107,-0.0064086914,244.14792,-8.113333,64.13669,0.0567338647743352,0.128997985542424,0.334038242160112,0.089109498501527,0.0432862101123539,0.00929855759251036,0.197261109897677,0.150747451227016,0.0887592666409599,0.00321873141223255,0.0166404802740034,0.111581547225418,0.00794050272319363,0.00187369598589085,8.6463173301232e-05,0.0389119454780633,0.0227247940514416,0.00787820741464101,-0.189730094607983,0.930799227820851,-0.758245574338682,-0.791778026508113,0.59519224071631,0.255811250377196,1.19789901319857,-0.315405590621115,0.219439998441282,0.0585754241854205,0.160580182819569,0.342230831228471,0.0885006967088613,0.042492540358433,0.0107143846198243,244.226763009364,8.13052771326305,64.1432415810367,0.38254283064279,0.0987562015361488,252.640401938113,133
19828197,19828338,"9",28,-0.13964081,-0.27828133,-0.46180582,-0.108078,-0.07266235,-0.035705566,244.34201,-8.239167,63.994278,0.1987629,0.17680597,0.625618,0.080703735,0.0471344,0.017852783,244.69254,-7.948427,64.2568,0.000437838887142857,-0.0459301406892857,0.0966459863214286,0.00614493242857143,-0.0038888111225,-0.00751495356428571,244.482634285714,-8.07084146071429,64.1034516785714,-0.014281273,-0.050104647,0.156131265,0.025115967,-0.00114440918,-0.0037918091,244.465565,-8.0556255,64.089815,0.0748581073315388,0.123899214453148,0.368912219715769,0.0641960648890101,0.0244528408756217,0.0170754524361273,0.119295950241054,0.0998932606200845,0.0871463701962071,0.00560373623326019,0.0153510153421072,0.136096225855616,0.00412113474723399,0.000597941426888477,0.000291571075898447,0.014231523743916,0.00997866351731212,0.00759448983837437,0.589880471675036,0.10107827549527,-0.483735226155443,-0.886551283364237,-0.336697313386932,-0.654122251497445,0.429250590983043,-0.456966584727496,0.469440501333853,0.0735105060467491,0.130047462943005,0.374934785039765,0.0633380735257705,0.0243250740569202,0.0183747748356588,244.482662351622,8.07143755267066,64.1035087991679,0.403599095824032,0.0702926250476657,252.87581959347,141
19828798,19828981,"0",36,-0.1594305,-0.29105556,-0.36328745,-0.09312439,-0.09248352,-0.028503418,244.89174,-8.570052,64.11287,0.17898178,0.1942159,0.36987495,0.097076416,0.060821533,0.01586914,245.34239,-8.291609,64.390274,-0.00970707972222222,-0.0680471588444444,0.0874820818055556,-0.00384097618888889,-0.00209850744444445,-0.0108189052722222,245.146324444444,-8.41964972222222,64.2735359166667,-0.0176720615,-0.0529328575,0.148449895,-0.00331878665,0.00317382815,-0.012054443,245.22592,-8.433704,64.312558,0.0653394739341348,0.129119930548525,0.189934379536234,0.0632057604218728,0.0414092986954868,0.0128368180464622,0.163823917117383,0.0777035090494122,0.106092769642523,0.00426924685398948,0.0166719564648558,0.036075068529814,0.00399496815050718,0.00171473001845204,0.000164783897557978,0.026838275819683,0.00603783531859209,0.0112556757704214,0.365704587052852,-0.351168900422332,-0.962982268033476,-0.0247852190403289,-0.381967511684935,0.288748595634638,-1.45758123031312,0.542611702471773,-1.10343287666501,0.065152774770799,0.144358104690576,0.206702921919137,0.0624399704602485,0.0408840110867927,0.0166509843060275,245.146377663201,8.41999831131738,64.2736210451002,0.260404002235178,0.0764689973255911,253.571964568642,183
19829407,19829565,"8",32,-0.09083462,-0.1896041,-0.45936918,-0.083114624,-0.07072449,-0.021026611,244.9899,-8.732749,64.011826,0.09701538,0.11371642,0.47861195,0.08982849,0.016296387,0.015289307,245.3443,-8.436118,64.262566,-0.007871836671875,-0.040082750729375,0.088262230625,0.013548374171875,9.87050862500001e-05,-0.00052499769375,245.1420271875,-8.56363334375,64.11718446875,-0.0133275985,-0.0405147375,0.095564128,0.025520324,0.004989624,0.0026245117,245.10726,-8.555402,64.100355,0.0428786284213532,0.0844026597631493,0.273494520057413,0.0628697818603896,0.0209574485124323,0.0123176203325686,0.120391394484939,0.0956370586741653,0.0854284814385829,0.00183857677529647,0.00712380897509394,0.0747992525014348,0.00395260947117297,0.000439214648151251,0.000151723770657307,0.0144940878660282,0.00914644699184573,0.0072980254409023,0.381711964373941,0.0153544961202847,-0.0800955431224051,-0.571273645646342,-0.700121330730975,-0.767074152810789,0.866353969452793,-0.258205674581971,0.591002033511108,0.0429311898700366,0.0922378276557697,0.28328783457054,0.0633454723551727,0.0206276254835736,0.0121349917759638,245.1420558263,8.56415066814627,64.1172396018564,0.301003158006653,0.0677156246843609,253.53302077949,158
19830058,19830225,"9",33,-0.099892616,-0.17165458,-0.29168224,-0.06788635,-0.04460144,-0.022094727,244.74808,-8.492236,64.010155,0.13327885,0.16644031,0.47238302,0.04133606,0.0256958,0.011779785,245.08475,-8.2984295,64.15261,-0.00254107931818182,-0.041095365,0.0288409752424242,0.00443013531515152,0.00219449123030303,-0.00153373948878788,244.851658181818,-8.35155333333333,64.0708040909091,-0.0013446808,-0.048445582,-0.015507698,0.019821167,0.0038757324,0.0017089844,244.8118,-8.340494,64.07384,0.0538441356095805,0.0880665967928368,0.201727724701151,0.0350989789097157,0.0151936047251541,0.0107664599291649,0.108547222743564,0.0514448968113681,0.0399775471658487,0.00289919093954289,0.00775572547067209,0.0406940749131034,0.00123193832050467,0.000230845624544224,0.000115916659406313,0.011782499565341,0.00264657740793231,0.00159820427739766,-0.0666589873513882,0.250386091923942,0.659532644431366,-1.31551106296612,-0.331963586017258,-0.903562705881748,1.10159009537271,-0.644923054693925,-0.227821062531697,0.0530828951051932,0.0959663092506717,0.200730473473242,0.0348458455939514,0.0151217093725615,0.0107124409068692,244.851681513197,8.3517069786723,64.0708161851361,0.228735762933426,0.0394671437994806,253.233422825517,167
