id,Timestamp,x,y,z,a,b,c,alpha,beta,gamma
17,349745609242279,0.05408764,0.024273217,0.13717651,-0.0023498535,0.003479004,9.1552734E-4,13.576019,-6.617619,72.884476
18,349745614277680,0.086587906,0.066470474,0.0859952,-0.0014343262,0.009796143,1.2207031E-4,13.592224,-6.627985,72.878685
19,349745619313080,0.052865982,0.030424297,0.046919107,0.0017547607,0.01210022,-9.613037E-4,13.599579,-6.63256,72.87351
20,349745624348480,0.024214745,-0.024136484,0.12367177,0.003921509,0.011077881,7.6293945E-5,13.611664,-6.6245093,72.86351
21,349745629383881,0.0028858185,-0.02868551,0.051341534,0.008224487,0.00680542,7.6293945E-5,13.64389,-6.6180615,72.858246
22,349745634358246,0.017061234,-0.05684033,0.11897564,0.012496948,0.0024871826,-0.0010070801,13.6484375,-6.6064796,72.85074
23,349745639454682,0.049904823,-0.018855572,0.09420586,0.012496948,-5.0354004E-4,-0.0030059814,13.657135,-6.606264,72.84601
24,349745644429047,0.058825493,-0.023691595,0.11223197,0.014602661,-0.002822876,-0.0031280518,13.665375,-6.605406,72.841225
25,349745649342377,0.025213242,-0.02852273,0.07831001,0.0124053955,-0.0039978027,-0.004196167,13.63562,-6.605429,72.83828
26,349745654347260,-0.0057458878,-0.0026638508,0.023600578,0.01020813,-0.007232666,-0.004196167,13.641052,-6.612103,72.83832
27,349745659321625,0.029561996,-0.01709354,0.08743739,0.0072021484,-0.010238647,-0.004196167,13.646149,-6.6140695,72.83645
28,349745664326508,0.017365456,-0.024302036,0.03519106,0.008102417,-0.009277344,-0.004196167,13.645325,-6.6157184,72.83762
29,349745669667084,-0.006515503,-0.033817172,-2.4795532E-5,0.006088257,-0.010284424,-0.004196167,13.606873,-6.616738,72.84055
30,349745674305756,-0.041941643,-0.029012293,-0.02321887,0.0013885498,-0.008148193,-0.0040130615,13.601685,-6.617276,72.84357
31,349745679280121,0.04324341,-0.035950363,-0.013207436,-0.0040283203,-0.008148193,-0.0018615723,13.592041,-6.6143193,72.847404
32,349745684285004,-0.01622963,-2.0158291E-4,-0.06462145,-0.009292603,-0.008361816,7.6293945E-5,13.583038,-6.615684,72.852806
33,349745689289887,0.014454842,-0.040145755,-0.04005122,-0.013259888,-0.010406494,1.9836426E-4,13.543732,-6.6069093,72.857994
34,349745694264252,0.025971413,-0.018339753,-0.025074959,-0.014328003,-0.011352539,0.0013885498,13.52948,-6.600782,72.862885
35,349745699635346,-0.0027427673,-0.010773331,-0.04084301,-0.015167236,-0.011138916,0.0033416748,13.513519,-6.594259,72.86854
36,349745704243500,-0.014638901,0.0038178265,-0.08731198,-0.013000488,-0.00680542,0.004211426,13.497986,-6.5906653,72.87523
37,349745709248383,0.037311554,-0.050141096,-0.05326581,-0.011474609,-0.0046539307,0.0029907227,13.465515,-6.5763335,72.8806
38,349745714222748,0.03221321,-0.0069955885,-7.314682E-4,-0.006500244,-0.002319336,8.239746E-4,13.45755,-6.5706596,72.88234
39,349745719227631,-0.010559082,-0.032843888,0.022923946,0.0017547607,9.0026855E-4,-0.001159668,13.4530945,-6.5635,72.88158
40,349745724232514,0.015522957,-0.06573197,0.05568838,0.008453369,0.0042419434,-0.002380371,13.44986,-6.553327,72.878845
41,349745729603607,-0.001039505,-0.030095547,-0.048894644,0.016143799,0.007873535,-0.004638672,13.437958,-6.5550876,72.8795
42,349745734211762,-0.05521393,-0.0444988,7.824898E-4,0.020751953,0.007675171,-0.008468628,13.444763,-6.556816,72.87663
43,349745739186127,0.009095192,-0.037731647,0.04297161,0.02444458,0.0059661865,-0.008666992,13.457397,-6.562868,72.87257
44,349745744191010,-3.4427643E-4,-0.028725564,-0.023653507,0.025527954,0.002090454,-0.009307861,13.466705,-6.573376,72.87222
45,349745749165375,0.025659561,-0.06465542,-0.0730536,0.0256958,-6.1035156E-5,-0.008010864,13.494995,-6.5793014,72.875755
46,349745754170258,-0.021762848,-0.036468327,0.01732564,0.022521973,-0.001739502,-0.0061035156,13.503021,-6.586777,72.87475
47,349745759541352,-0.0027132034,0.012805283,-0.032269,0.018722534,-0.0015716553,-0.0050811768,13.51239,-6.602185,72.87651
48,349745764149506,-0.009780884,-0.04435876,-0.027205467,0.01071167,-4.272461E-4,-0.0036773682,13.51059,-6.603608,72.87809
49,349745769154389,0.009187698,0.021843672,-0.0057137012,0.0037078857,-1.373291E-4,-0.0012664795,13.587738,-6.6128516,72.87831
50,349745774128754,0.023265839,0.007445693,0.0061705112,-0.0019683838,-0.0022888184,0.0019683838,13.589294,-6.6151614,72.878494
51,349745779133637,0.037192345,-0.006606728,0.03692794,-0.007858276,-0.0038757324,0.00491333,13.585632,-6.6100607,72.87821
52,349745784108002,-0.017472267,-0.0038258731,0.03442025,-0.011550903,-0.0038757324,0.0067596436,13.5798645,-6.6016374,72.8776
53,349745789479096,-0.043362617,-0.017437726,0.05318594,-0.013137817,-0.004119873,0.008041382,13.641449,-6.5873904,72.87594
54,349745794087250,-0.04071045,-0.0096847415,0.052907944,-0.012527466,-0.004638672,0.009689331,13.63385,-6.574329,72.87427
55,349745799092133,-0.023924828,-0.020801991,0.057369232,-0.0090789795,-0.0029144287,0.0093688965,13.622864,-6.5577207,72.872856
56,349745804066498,-1.6593933E-4,-0.0130286515,0.17973185,-0.002609253,-3.5095215E-4,0.007965088,13.623932,-6.5416055,72.86527
57,349745809071381,0.05411434,-0.007838458,0.1310296,0.0045318604,7.324219E-4,0.006149292,13.590515,-6.5303607,72.86014
58,349745814045746,0.084355354,-0.021753132,0.12754703,0.012313843,0.0011291504,0.0044403076,13.59137,-6.5203576,72.85532
59,349745819416840,0.052973747,0.0020168722,0.093416214,0.01828003,3.9672852E-4,0.0016174316,13.597626,-6.5191793,72.851494
60,349745824055512,0.024209976,-0.024168044,0.059603214,0.02394104,-0.001083374,-6.5612793E-4,13.601288,-6.518067,72.84905
61,349745829029877,0.028707504,-0.04795888,-0.0021502972,0.028579712,-0.004638672,-0.0024261475,13.539978,-6.518121,72.85031
62,349745834004242,-0.007003784,-0.015028894,-0.0042250156,0.030258179,-0.0071868896,-0.00390625,13.544312,-6.5268292,72.8518
63,349745839009125,0.03308487,-0.043838114,0.010365725,0.028381348,-0.009216309,-0.005264282,13.544678,-6.5325007,72.85407
64,349745844014008,-0.009799957,-0.018133163,-0.060076475,0.024124146,-0.008102417,-0.0048828125,13.544556,-6.544455,72.85935
65,349745849385102,-0.0027418137,-0.03272003,-0.052086115,0.016723633,-0.0067443848,-0.0034637451,13.484558,-6.5526037,72.86415
66,349745853993256,-0.019329071,-0.02568987,-0.05133605,0.006942749,-0.008148193,-7.7819824E-4,13.480133,-6.5565963,72.86822
67,349745858967621,-0.04760647,-0.06334981,-0.13551402,-0.0016784668,-0.0077209473,0.002456665,13.4600525,-6.5514903,72.87663
68,349745863972504,-0.035517693,-0.039059043,-0.06795049,-0.010299683,-0.0066375732,0.0056915283,13.443848,-6.543737,72.881836
69,349745868946869,-0.02587986,-0.040676057,-0.05530572,-0.01802063,-0.006011963,0.0075531006,13.486572,-6.5299773,72.88637
70,349745873951752,0.019091606,-0.025577188,-0.042800188,-0.023406982,-0.006011963,0.008422852,13.465698,-6.514803,72.8908
71,349745879322846,0.05659771,-0.012789726,-0.0044236183,-0.026809692,-0.0055999756,0.009689331,13.445282,-6.4974976,72.89406
72,349745883931000,0.020634651,-0.026099324,0.02176857,-0.02809143,-0.004470825,0.010177612,13.42691,-6.4777713,72.895195
73,349745888905365,0.015665054,0.024535418,-0.025469542,-0.025619507,-0.0038757324,0.009780884,13.323608,-6.465485,72.89809
74,349745893910248,0.03199005,0.018039316,0.0409739,-0.020751953,-0.0028839111,0.008132935,13.312744,-6.451911,72.89792
75,349745898915131,0.01750946,0.05394873,0.014761686,-0.014907837,-0.001739502,0.0070495605,13.308685,-6.447708,72.89825
76,349745903889496,0.050376892,-2.7507544E-4,0.08787203,-0.0066375732,-0.0022277832,0.0050354004,13.3038025,-6.4354897,72.8955
77,349745909260590,-0.011459351,0.021301359,0.051832676,0.0029907227,-0.0037841797,0.002319336,13.216797,-6.4316206,72.8936
78,349745913868744,0.026352882,0.047139168,0.063370705,0.011459351,-0.005493164,-4.7302246E-4,13.225342,-6.437814,72.891785
79,349745918873627,0.01189518,0.030044317,0.032421827,0.017929077,-0.006011963,-0.004257202,13.232544,-6.4465804,72.8918
80,349745923847992,-0.0024433136,0.038802862,-0.024203539,0.023269653,-0.0048980713,-0.008010864,13.241577,-6.463218,72.894264
81,349745928852875,-0.009560585,0.08973336,-0.059150934,0.025878906,-0.0055999756,-0.010101318,13.367584,-6.4941564,72.89763
82,349745933827240,0.0022621155,0.10942432,-0.09142041,0.025299072,-0.007080078,-0.011138916,13.389038,-6.5317764,72.902664
83,349745939228852,0.011598587,0.093429476,-0.10679531,0.023147583,-0.0076293945,-0.011672974,13.407745,-6.5695643,72.90922
84,349745943837006,0.0067014694,0.047020584,-0.032378197,0.020339966,-0.0063934326,-0.011672974,13.423004,-6.595036,72.91225
85,349745948872406,0.039621353,0.041092157,-0.11675882,0.016494751,-0.0025482178,-0.011672974,13.470886,-6.6218543,72.91968
86,349745953816254,0.06051731,-0.004850805,-0.09675121,0.011550903,5.493164E-4,-0.011672974,13.47345,-6.638687,72.925644
87,349745958790619,0.034071922,-0.038547486,-0.051094294,0.0074157715,0.0020751953,-0.012283325,13.475464,-6.647256,72.92831
88,349745963795502,-0.008654594,-0.038885295,-0.090877295,0.0025482178,0.003112793,-0.011550903,13.475922,-6.6557455,72.93177
89,349745969166596,0.0056467056,-0.0627771,0.0065181255,-0.0033721924,0.0029907227,-0.009994507,13.518372,-6.6570616,72.930534
90,349745973774750,-0.032115936,-0.112208635,0.03465867,-0.0063171387,0.001876831,-0.008880615,13.513214,-6.644747,72.92792
91,349745978749115,0.015404701,-0.09979242,-0.050709963,-0.006729126,7.9345703E-4,-0.007797241,13.500793,-6.635056,72.93027
92,349745983753998,-0.0035820007,-0.11575267,0.09365392,-0.0054016113,0.0023956299,-0.006729126,13.495789,-6.6187973,72.92585
93,349745988758881,0.022452354,-0.13626772,0.06680918,-0.0045928955,0.0049591064,-0.0063323975,13.481689,-6.598774,72.92294
94,349745993733246,-0.015429497,-0.09994757,0.08019972,-0.002670288,0.0050811768,-0.0063323975,13.479248,-6.584189,72.9179
95,349745999104340,-0.015213013,-0.10646123,0.11468363,0.0026397705,0.0046691895,-0.005645752,13.479584,-6.568581,72.91096
96,349746003712494,-0.024460793,-0.1436097,0.11353803,0.007858276,0.0053710938,-0.004547119,13.473877,-6.5468626,72.90455
97,349746008717377,-0.031259537,-0.17577639,0.072240114,0.011444092,0.005004883,-0.0034637451,13.498993,-6.5214067,72.89996
98,349746013691742,-0.014398575,-0.13685977,0.0548985,0.013214111,0.0039367676,-0.001663208,13.490814,-6.502968,72.89628
99,349746018696625,0.0070266724,-0.100586385,0.09676576,0.01576233,0.0036010742,4.8828125E-4,13.48938,-6.489179,72.89105
100,349746023701508,-0.033111572,-0.04566303,0.02972579,0.01676941,0.0036010742,0.002532959,13.490845,-6.4847345,72.88837
101,349746029072602,-0.028065681,-0.06430951,-0.020240068,0.01676941,0.0014038086,0.0054779053,13.520691,-6.476734,72.88824
102,349746033680756,-0.030174255,-0.009491742,0.029441357,0.015991211,-0.0011444092,0.008026123,13.523102,-6.474624,72.886055
103,349746038655121,0.0290699,-0.021099448,9.250641E-4,0.012588501,-9.765625E-4,0.008621216,13.51651,-6.4687715,72.88699
104,349746043660004,0.014634132,-0.025442898,0.022238255,0.010635376,-6.713867E-4,0.010192871,13.5095215,-6.46005,72.8869
105,349746048664887,0.01448822,0.0033831,-0.0038657188,0.009567261,1.0681152E-4,0.011550903,13.448608,-6.454925,72.88779
106,349746053639252,0.0025453568,0.0178909,-0.013254404,0.008544922,0.0011291504,0.012573242,13.443237,-6.4506536,72.88876
107,349746059010346,0.01196003,0.051260054,0.026955128,0.0066375732,-1.2207031E-4,0.0113220215,13.444397,-6.4491725,72.88752
108,349746063618500,0.04489708,0.029989898,0.06921506,0.0052490234,-6.713867E-4,0.009933472,13.445587,-6.4447203,72.88496
109,349746068592865,0.03269577,0.06553236,0.08992338,0.004180908,-0.0015106201,0.008026123,13.431732,-6.446388,72.881294
110,349746073567230,0.055999756,0.048789233,0.07979441,0.0039520264,-0.001739502,0.0050201416,13.43692,-6.4466305,72.87866
111,349746078572113,0.024812698,0.06748259,0.048528194,0.002243042,-0.006011963,0.004348755,13.445251,-6.452983,72.87703
112,349746083576996,0.029259682,0.041111857,-0.027209759,0.002609253,-0.008682251,0.004348755,13.443665,-6.457762,72.87994
113,349746088948090,0.03360939,0.09523943,-0.0100598335,0.0011749268,-0.009216309,0.0026550293,13.427887,-6.471477,72.88306
114,349746093586762,1.5926361E-4,0.04971075,-0.0780437,-0.0010223389,-0.008346558,0.0013427734,13.423492,-6.4800043,72.889046
115,349746098561127,0.014199257,0.054098397,-0.08880758,-0.0049438477,-0.0072631836,0.0011444092,13.419189,-6.490198,72.89572
116,349746103566010,0.030498505,-0.014707655,0.009053469,-0.008361816,-0.0061950684,2.593994E-4,13.41153,-6.486251,72.898026
117,349746108540375,0.015990257,-0.0026551783,0.042309284,-0.010681152,-0.007827759,-8.239746E-4,13.392761,-6.4830317,72.898125
118,349746113545258,0.02048111,0.009286463,0.01629591,-0.011856079,-0.009857178,-9.918213E-4,13.389587,-6.4826193,72.899605
119,349746118916352,0.08863258,0.016414046,0.033112526,-0.014816284,-0.0121154785,-0.0018920898,13.385498,-6.48325,72.90203
120,349746123524506,-0.0019483566,0.021109223,0.004963398,-0.016220093,-0.013366699,-0.0029907227,13.382538,-6.4855423,72.90458
121,349746128529389,0.019138336,0.018674314,-0.046449184,-0.015411377,-0.012557983,-0.004058838,13.398315,-6.4888544,72.91059
122,349746133503754,-0.0024385452,0.013850331,0.018230677,-0.015274048,-0.011474609,-0.0032348633,13.395264,-6.4910865,72.91316
123,349746138508637,0.0021438599,0.011419952,0.049280405,-0.012390137,-0.009429932,-0.0031280518,13.394653,-6.4923425,72.91403
124,349746143483002,-0.014533997,-0.040560573,0.04223013,-0.010269165,-0.009216309,-0.004928589,13.38681,-6.48468,72.91484
125,349746148854096,-0.012182236,-0.011936992,-0.004903555,-0.007019043,-0.010192871,-0.005264282,13.40564,-6.4845724,72.917625
126,349746153462250,-0.0759325,-0.0025087893,-0.020992517,-0.0027770996,-0.009307861,-0.0032806396,13.403931,-6.487792,72.91992
127,349746158467133,0.0071907043,-0.0049749315,-0.11244631,0.0015258789,-0.007232666,-0.0031280518,13.392517,-6.4927273,72.92808
128,349746163472016,0.0023021698,-0.040479332,-0.073373795,0.003829956,-0.004058838,-0.002105713,13.379669,-6.4909215,72.93406
129,349746168446381,-0.06624508,-0.04974124,-0.12680602,0.008026123,1.9836426E-4,-0.0020599365,13.407288,-6.4886847,72.94089
130,349746173420746,-0.016142845,-0.02589798,-0.026519537,0.012054443,0.0023040771,-0.0030059814,13.404175,-6.488598,72.94248
131,349746178791840,-0.044309616,-0.037764847,-0.085366964,0.013534546,0.0046081543,-0.0010375977,13.398956,-6.4894223,72.94559
132,349746183399994,9.584427E-4,-0.07547131,-0.009249926,0.018798828,0.003616333,-0.002029419,13.392761,-6.4815683,72.94544
133,349746188404877,-0.027317047,-0.060973227,-0.02585864,0.019958496,0.005722046,-0.0020599365,13.343384,-6.4772973,72.94538
134,349746193379242,0.027270317,-0.05374357,0.0025036335,0.022109985,0.0057373047,-0.004196167,13.343048,-6.4750295,72.94457
135,349746198384125,-0.02695942,-0.07501432,-0.028749943,0.021026611,0.0046539307,-0.004180908,13.344788,-6.4712133,72.94199
136,349746208454926,0.008732796,-0.09610921,0.049246788,0.019012451,0.0026397705,-0.0031738281,13.297882,-6.463247,72.939064
137,349746213368256,-0.022006035,-0.064928114,-0.026737213,0.015563965,3.9672852E-4,-9.613037E-4,13.292633,-6.458872,72.93992
138,349746218342621,-5.712509E-4,-0.05986631,0.013617277,0.010269165,3.5095215E-4,1.2207031E-4,13.288269,-6.4524894,72.93946
139,349746223347504,-0.010011673,-0.021699846,0.065457344,0.008026123,-6.713867E-4,0.0012054443,13.291809,-6.4496326,72.93635
140,349746228321869,0.025468826,-2.82228E-4,0.013020039,0.0037078857,-6.2561035E-4,0.0023956299,13.272095,-6.4495893,72.93635
141,349746233326752,-0.003077507,-0.0638679,0.06721401,-5.645752E-4,2.746582E-4,0.0054779053,13.264801,-6.4343905,72.933586
142,349746238667328,0.06774521,-0.051208526,0.033635378,-0.0045776367,-0.001739502,0.0064849854,13.251465,-6.4184012,72.93367
143,349746243306000,0.04115677,-0.055148125,0.101964235,-0.008865356,-0.0061950684,0.006576538,13.241638,-6.400093,72.9309
144,349746248280365,0.031264305,-0.01648295,0.11086345,-0.008865356,-0.007965088,0.007659912,13.184265,-6.386898,72.928375
145,349746253346283,0.02381134,-0.02765438,0.10789132,-0.008773804,-0.00592041,0.008529663,13.175415,-6.3707013,72.926025
146,349746258290131,0.054213524,0.0060988665,0.13083196,-0.0074768066,-0.0049438477,0.0073394775,13.173676,-6.3600426,72.92233
147,349746263264496,0.04424286,-0.0053779483,0.14412022,-0.0040283203,-0.0051879883,0.0053100586,13.173462,-6.349154,72.91772
148,349746268635590,0.008369446,0.035062253,0.029902935,9.613037E-4,-0.0070343018,0.0043029785,13.122467,-6.3497734,72.91822
149,349746273243744,-0.0012311935,0.034892946,0.055897474,0.005584717,-0.0057373047,0.0031433105,13.126953,-6.3527875,72.917175
150,349746278248627,0.027033806,0.029907018,0.041503906,0.0095825195,-0.0037384033,0.0020751953,13.131012,-6.3571076,72.91692
151,349746283253510,0.04564476,0.06736025,0.031883717,0.011581421,-0.0028076172,9.918213E-4,13.141815,-6.3697414,72.916725
152,349746288227875,-0.020870209,0.04069683,-0.0012848377,0.013000488,-0.0034942627,7.6293945E-5,13.158112,-6.379836,72.917076
153,349746293232758,-0.0042409897,0.06377271,-0.08364868,0.015533447,-0.0074157715,-7.6293945E-5,13.162537,-6.396782,72.92207
154,349746298603852,-0.042095184,0.06535578,-0.08017135,0.014404297,-0.00944519,-9.918213E-4,13.167816,-6.415492,72.92742
155,349746303212006,0.0029764175,0.057516694,-0.024763346,0.01210022,-0.011550903,-7.9345703E-4,13.17392,-6.4311953,72.93101
156,349746308216889,0.052360535,0.009648293,-0.033443928,0.0099487305,-0.012420654,2.89917E-4,13.147156,-6.4384303,72.93671
157,349746313191254,0.011624336,0.021270871,-0.039674282,0.0075683594,-0.012649536,9.3078613E-4,13.143097,-6.4461985,72.94219
158,349746318196137,0.016069412,-0.004936129,0.006103277,0.004348755,-0.0134887695,-3.6621094E-4,13.137543,-6.4479346,72.94588
159,349746323201019,-7.724762E-4,-0.021511167,-0.05234599,0.0011749268,-0.012649536,-0.0022583008,13.1258545,-6.4485855,72.952286
160,349746328572113,-0.02453518,-0.00493744,-0.07968569,-0.001739502,-0.008880615,-0.0032958984,13.095825,-6.4532166,72.95915
161,349746333180268,-0.03859234,-0.016820729,-0.024393559,-0.004272461,-0.006591797,-0.0039367676,13.09137,-6.454094,72.96187
162,349746338154633,0.008863449,-0.04746285,-0.026288748,-0.007522583,-0.0049438477,-0.0028533936,13.081055,-6.44904,72.965096
163,349746343159516,-0.019600868,-0.02582556,-0.016417027,-0.010482788,-0.005218506,-0.0020599365,13.074371,-6.445492,72.96706
164,349746348133881,-0.026591301,-0.02555278,0.016997099,-0.012069702,-0.0054626465,-0.0023345947,12.967499,-6.4401364,72.967476
165,349746353138764,0.0042533875,0.010117263,5.366802E-4,-0.01234436,-0.0030822754,-0.0031280518,12.965973,-6.441327,72.96879
166,349746358509857,-0.0028924942,-0.030062258,-0.020623446,-0.012908936,1.5258789E-5,-0.0033569336,12.958405,-6.4360876,72.970474
167,349746363118012,-4.911423E-4,-0.041607887,-0.08424425,-0.011764526,0.0031433105,-0.004196167,12.9461975,-6.4303184,72.97437
168,349746368122894,0.009011269,-0.057816952,-0.024710178,-0.010375977,0.0046691895,-0.004501343,12.891022,-6.4211316,72.97485
169,349746373097260,0.020810127,-0.010201454,-0.008206129,-0.007247925,0.0053100586,-0.005264282,12.891937,-6.4206014,72.97413
170,349746378102143,-0.0076026917,-8.2728267E-4,0.04588604,-0.0028686523,0.00680542,-0.005264282,12.9010315,-6.422101,72.970024
171,349746383107025,0.006726265,-0.04823637,0.031028986,-7.6293945E-4,0.0064849854,-0.0058898926,12.902771,-6.416737,72.96678
172,349746388478119,0.03746128,0.010876268,0.061153173,0.0021972656,0.005142212,-0.0074005127,12.869568,-6.4229374,72.96222
173,349746393086273,0.020695686,0.024597436,0.119469166,0.007873535,0.0025177002,-0.0070343018,12.890106,-6.431628,72.95523
174,349746398091156,0.030004501,-0.0043656826,0.059384346,0.012161255,-0.001449585,-0.0063323975,12.901794,-6.4384212,72.952065
175,349746403065521,-0.015117645,-0.021309674,0.096781254,0.0154418945,-0.006088257,-0.0063323975,12.913422,-6.4425645,72.94776
176,349746408070404,0.034500122,-0.026364297,0.07741356,0.020065308,-0.00932312,-0.0063323975,12.922821,-6.4477973,72.94637
177,349746413044769,0.017564774,0.025221407,-0.01954317,0.022842407,-0.011734009,-0.0066986084,12.930298,-6.465191,72.94999
178,349746418415863,0.031417847,-0.046482414,0.061495304,0.02494812,-0.012786865,-0.0066833496,12.933197,-6.4713917,72.951164
179,349746423054535,0.009755135,-0.07501221,0.059203625,0.026382446,-0.013076782,-0.004837036,12.930939,-6.4708915,72.95211
180,349746428028900,-0.023544312,-0.04191497,0.033369064,0.025100708,-0.012420654,-0.004196167,12.9748535,-6.4763393,72.95391
181,349746433033783,-0.004629135,-0.07514629,-0.02296114,0.021865845,-0.01373291,-0.003753662,12.965546,-6.4762735,72.958755
182,349746438008148,0.021188736,-0.09622708,-0.07403827,0.016860962,-0.016082764,-0.0031280518,12.946503,-6.472282,72.96699
183,349746443013031,0.018434525,-0.10051343,0.017036438,0.009979248,-0.016693115,-0.0022888184,12.931061,-6.4640493,72.97149
184,349746448384125,-0.050418854,-0.14476603,0.107423544,0.0044403076,-0.0158844,2.4414063E-4,12.957611,-6.444039,72.97142
185,349746452992279,-0.073804855,-0.11289936,0.13551426,8.69751E-4,-0.01550293,0.0026855469,12.946625,-6.4241667,72.968575
186,349746457997162,-0.016757011,-0.08351952,0.021788359,-8.087158E-4,-0.019577026,0.005203247,12.926788,-6.408775,72.97228
187,349746462971527,-0.028701782,-0.0707666,0.06499171,-4.119873E-4,-0.02507019,0.009521484,12.90802,-6.3922453,72.97494
188,349746467976410,-0.090200424,-0.0012782514,0.030184984,0.0022277832,-0.026885986,0.012329102,12.858582,-6.3849683,72.97967
189,349746472950775,-0.052067757,0.04646793,0.04530883,0.006790161,-0.024887085,0.012893677,12.848602,-6.3840604,72.98448
190,349746478321869,-0.033136368,0.06784743,0.053225994,0.012710571,-0.021697998,0.012435913,12.8420105,-6.3867226,72.989075
191,349746482960541,0.01641941,0.09360194,-0.012392044,0.018310547,-0.018859863,0.011306763,12.838989,-6.397852,72.99545
192,349746487934906,0.09154606,0.07183525,0.06176448,0.023727417,-0.016693115,0.009155273,12.811859,-6.405694,72.99915
193,349746492909271,0.1330328,0.066604495,-0.0583508,0.029663086,-0.015625,0.00592041,12.80423,-6.4182343,73.00857
194,349746497914154,0.08213043,0.058831513,-0.042948723,0.033340454,-0.016189575,0.003250122,12.80249,-6.4337153,73.01616
195,349746502919037,0.07885933,0.09344137,-0.096101284,0.03489685,-0.015136719,0.0016937256,12.805023,-6.4597816,73.02611
196,349746508290131,0.037848473,0.059182853,-0.09687066,0.03492737,-0.012435913,9.1552734E-5,12.778351,-6.482595,73.03565
197,349746512898285,-0.0051136017,-7.62105E-4,-0.15215063,0.030349731,-0.011352539,-3.9672852E-4,12.769226,-6.4958105,73.046135
198,349746517872650,-0.0028648376,0.00588724,-0.18101406,0.02507019,-0.011352539,-0.0010986328,12.759033,-6.510729,73.057915
199,349746522877533,-0.03132248,0.01016739,-0.1577096,0.018951416,-0.010147095,-0.0020599365,12.751221,-6.52497,73.068146
200,349746527851898,-0.028838158,-0.028043896,-0.11813545,0.010803223,-0.0079956055,-0.0014343262,12.769562,-6.531028,73.07638
201,349746532856781,-0.07355881,2.9057264E-4,-0.22063136,0.002532959,-0.005935669,-4.119873E-4,12.755341,-6.5410066,73.088135
202,349746538227875,-0.047068596,0.06159851,-0.20669651,-0.005554199,-0.0043640137,0.0012664795,12.748749,-6.5577316,73.09882
203,349746542836029,-0.049095154,-1.7642975E-4,-0.16231084,-0.013977051,-0.002609253,0.0028533936,12.734009,-6.559011,73.10707
204,349746547840912,-0.048729897,-0.028197914,-0.17265749,-0.0206604,1.9836426E-4,0.0032806396,12.665039,-6.5515285,73.11568
205,349746552815277,0.005961418,-0.02046138,-0.07210255,-0.026000977,0.0027618408,0.0026397705,12.648712,-6.540659,73.11947
206,349746557881195,0.0035820007,-0.03397736,0.018042564,-0.029418945,0.004257202,0.0015563965,12.637421,-6.5241785,73.1182
207,349746562794525,0.029571533,-0.0025417209,-0.0035812855,-0.02960205,0.0065612793,-7.4768066E-4,12.629578,-6.5136213,73.117714
208,349746568165619,0.045942307,0.021498173,-0.0015454292,-0.02784729,0.009841919,-0.0027160645,12.581757,-6.5079575,73.11641
209,349746572773773,0.04096222,0.07113662,0.08537316,-0.024246216,0.009674072,-0.005218506,12.597839,-6.5124283,73.10997
210,349746577778656,0.01692009,0.0654791,0.165236,-0.017807007,0.007522583,-0.008453369,12.644592,-6.522745,73.0901
