"Timestamp","XminA","YminA","ZminA","XminG","YminG","ZminG","XmaxA","YmaxA","ZmaxA","XmaxG","YmaxG","ZmaxG","XmeanA","YmeanA","ZmeanA","XmeanG","YmeanG","ZmeanG","XrmsA","YrmsA","ZrmsA","XrmsG","YrmsG","ZrmsG","MagnRmsA","MagnRmsG","TotalTime","WindowSize"
"1481653606167",-0.028196335,0.06579924,-0.104892254,-0.027938843,0.015838623,-0.0152282715,0.032794,0.14791107,0.0047295094,0.0004119873,0.017501831,-0.011001587,0.01215286272,0.111309338,-0.04284973172,-0.01584777834,0.016946411,-0.0135528565,0.0254458497996017,0.115085995074527,0.0563988981960248,0.0187342923706463,0.0169598442908925,0.0136552045385851,0.130664123813859,0.0287241125187668,20,5
"1481653606178",-0.059419632,0.06579924,-0.104892254,-0.028808594,0.0043182373,-0.0152282715,0.023504257,0.13269377,0.058299303,-0.018539429,0.017501831,-0.013793945,-0.01744956968,0.092653908,-0.0134076118,-0.0251861574,0.01291198726,-0.0144958495,0.0336470347985729,0.096605514653612,0.0594298734934886,0.0254879545811637,0.0139213467372965,0.0145073324185694,0.118307473456573,0.0324638632576958,19,5
"1481653606187",-0.059419632,0.057304084,-0.035795927,-0.028808594,0.0018463135,-0.014160156,-0.0156030655,0.085568726,0.058299303,-0.022232056,0.015838623,-0.008544922,-0.0369548797,0.071109868,0.00756931308,-0.0265960696,0.00720825196,-0.012271118,0.0405992734432791,0.0717788615546358,0.0359514777555156,0.0266978469885654,0.00875982615410571,0.0124797584497353,0.0899611845353708,0.030744982664473,25,5
"1481653606197",-0.059419632,0.038083434,-0.017130852,-0.02772522,-0.0020446777,-0.013793945,0.036444664,0.085568726,0.08642769,-0.016525269,0.004547119,-0.004547119,-0.0215864181,0.0585552694,0.02665901208,-0.0225372318,0.00231018064,-0.00879516592,0.0406195978322053,0.0610755663039022,0.0475901746836929,0.0229066365721184,0.00332355196285947,0.00937287672532754,0.0874356978231252,0.0249722008402369,25,5
"1481653606212",-0.020461082,0.038083434,-0.017130852,-0.022232056,-0.003692627,-0.008544922,0.036444664,0.085568726,0.08642769,-0.008087158,0.004547119,-0.0043640137,-0.0047573089,0.0606177682,0.0364293574,-0.0157958986,-0.00014953618,-0.00567932126,0.021468511405232,0.0634461419779946,0.0526796680040842,0.0166065463410419,0.00324868897287968,0.00590404726219119,0.0852141850566498,0.0179217503468235,20,5
"1481653606222",-0.039076805,-0.014940441,-0.012453079,-0.016525269,-0.003692627,-0.004547119,0.036444664,0.0780251,0.08642769,-0.0014190674,-0.0008544922,-0.0022125244,-0.0108112334,0.0355790132,0.0509588242,-0.00861511228,-0.00219116212,-0.00379028314,0.027726034101257,0.0480084026124604,0.0630959415942959,0.0101282665390019,0.00237500492269307,0.0039001296998893,0.0839918896921302,0.0111100604473531,20,5
"1481653606232",-0.08474159,-0.014940441,-0.012453079,-0.008087158,-0.004928589,-0.0043640137,-0.020461082,0.058600068,0.10416508,0.004211426,-0.0008544922,-0.0015411377,-0.0499414438,0.0149580956,0.04152569846,-0.00152893056,-0.00267333988,-0.00271606444,0.057525154632412,0.0309342234263801,0.0604318068081073,0.004790302293326,0.00300146242766477,0.00289270582898015,0.0889835539218822,0.00635008029706266,20,5
"1481653606242",-0.08474159,-0.014940441,0.0062685013,-0.0014190674,-0.0055389404,-0.0022125244,-0.022206306,0.034531295,0.10416508,0.004211426,-0.0019226074,-0.0010986328,-0.0677038194,0.010054481,0.05425844266,0.00217285158,-0.0041534424,-0.00167541502,0.0716865219560964,0.0224810422062475,0.066998834338911,0.00294546017625761,0.00437338831246407,0.00173444848520712,0.100663789376388,0.00555072720725439,20,5
"1481653606252",-0.08474159,0.017677605,4.172325e-05,-0.0016479492,-0.0055389404,-0.0021820068,-0.027888298,0.12466365,0.07185936,0.004211426,0.00091552734,-1.5258789e-05,-0.0587923052,0.062319446,0.01805539141,0.001730346708,-0.003518676772,-0.0009826659978,0.0634687652734267,0.0769972623671927,0.0325640418531102,0.00276217804696858,0.00425970627743328,0.00125274562986255,0.104963228795549,0.00522915832102064,20,5
"1481653606262",-0.080916405,0.017677605,4.172325e-05,-0.0051574707,-0.0055389404,-0.0010986328,0.010565758,0.12466365,0.0897243,0.0018310547,0.0033416748,0.0021362305,-0.0326915742,0.086303353,0.02638463915,-0.001602172832,-0.000271606432,0.0003631591822,0.0437353141941117,0.0937931251455882,0.0425498833639479,0.0030150764698407,0.00343174879932765,0.00118211799887373,0.111894685336343,0.0047185791191772,20,5
"1481653606272",-0.032237053,0.03611505,0.0024671555,-0.008026123,0.00088500977,-1.5258789e-05,0.010565758,0.12466365,0.13502765,-0.0016479492,0.0033416748,0.0034179688,-0.0169769286,0.0797050348,0.0682590011,-0.00523986818,0.002041625982,0.0019653320422,0.0225945543711753,0.0852966871151701,0.0827676012610293,0.00578860221611176,0.00227028015527839,0.00235596890957571,0.120981463615547,0.00664926139527634,19,5
"1481653606282",-0.06433582,0.03611505,0.0300498,-0.008026123,-0.004623413,0.0021362305,0.010565758,0.09182334,0.24226046,-0.00033569336,0.0033416748,0.0039978027,-0.0236612312,0.055548787,0.134404994,-0.005319213892,-6.103486e-06,0.00305175782,0.0338466172943197,0.0588924515217893,0.15331298390763,0.00599928165833651,0.00289847914758979,0.00312347077198408,0.167686568881278,0.00735857536813373,19,5
"1481653606291",-0.06433582,0.034249842,0.13502765,-0.008026123,-0.004623413,0.0024871826,-0.0048322678,0.08051205,0.24226046,0.0143585205,0.00088500977,0.0046691895,-0.02979926956,0.0485574726,0.170387698,0.001440429748,-0.002059936486,0.00371398926,0.0358239527545181,0.0514071492143418,0.174811557897764,0.00824513014098345,0.00281233179479839,0.0037850963381843,0.185701726852355,0.00949833329880163,20,5
"1481653606301",-0.06433582,0.034249842,-0.065033436,-0.00033569336,-0.004623413,0.0039978027,-0.0048322678,0.08051205,0.24226046,0.02734375,0.006454468,0.0072021484,-0.02778205776,0.0537318476,0.1024876602,0.014025879028,0.0001495362,0.00527038574,0.0345537486929712,0.056201064187877,0.146869428018949,0.0172816845355358,0.00423558812355053,0.00543492705851699,0.161006677039184,0.0186047106741691,20,5
"1481653606311",-0.03305435,-0.006405115,-0.065033436,0.0143585205,-0.0011291504,0.0046691895,0.0036830902,0.08051205,0.1438694,0.031280518,0.007507324,0.008651733,-0.01677436796,0.0390168676,0.0036577226,0.0249603273,0.0042694092,0.00691833486,0.0206795438265475,0.0509402430434914,0.0798532201606494,0.0256937757182172,0.00522387046247547,0.00704401950130689,0.0969488971790252,0.0271491647017282,20,5
"1481653606321",-0.02702427,-0.006405115,-0.065033436,0.02734375,-0.007965088,0.0072021484,0.024960518,0.06349677,-0.013773441,0.03236389,0.007507324,0.008956909,-0.00782146476,0.0242109062,-0.046417999,0.0304962156,0.00194091798,0.00813293448,0.021020206570053,0.0343913181931398,0.049655671780182,0.0305526354199994,0.00611953925130013,0.0081591442310185,0.0639554344153072,0.0322099973042248,20,5
"1481653606331",-0.041524887,-0.011041522,-0.05151391,0.031280518,-0.01626587,0.008270264,0.024960518,0.038698375,-0.00020647049,0.033050537,0.004928589,0.01083374,-0.01487693776,0.0119505642,-0.031667184698,0.0320953366,-0.00677795422,0.0091583251,0.0292575840314436,0.0200476067706916,0.0378401448065135,0.0321007850163286,0.0103196017505572,0.00920080170981079,0.0518631788417098,0.0349515283078996,20,5
"1481653606341",-0.041524887,-0.011041522,-0.10971093,0.025543213,-0.01626587,0.008270264,0.024960518,0.02215916,-0.00020647049,0.033050537,-0.007675171,0.01361084,-0.0196548458,0.0057971716,-0.055249070698,0.0303497312,-0.0117553712,0.0108245851,0.0305110027361396,0.013747920029421,0.0713339329735479,0.0304759914333946,0.0122307548251551,0.0110041517565937,0.0787937598200181,0.0346333477059833,21,5
"1481653606351",-0.041524887,-0.005076647,-0.13776708,0.012619019,-0.01626587,0.01083374,0.008529663,0.033220053,-0.048170567,0.031799316,0.0049591064,0.01361084,-0.01621379842,0.0125860335,-0.1011802204,0.023641968,-0.00664978041,0.0127990724,0.0241505021349377,0.0184425418774376,0.105300355387123,0.0246342317651598,0.0103055360059709,0.0128463346915048,0.109597166701175,0.0296323769218086,20,5
"1481653606362",-0.022374153,-0.05077648,-0.18107915,-0.00088500977,-0.007675171,0.012542725,0.020581245,0.033220053,-0.054209948,0.025543213,0.0072784424,0.01361084,0.00151119224,-0.0054120299,-0.1166617406,0.012475586046,0.00186462399,0.0133056642,0.0141451004843924,0.0277333892091176,0.123945398917097,0.0156041573976594,0.00578912506270895,0.0133123120095962,0.127795487625566,0.0213124693107921,19,5
"1481653606371",-0.059687614,-0.08113694,-0.18107915,-0.007949829,-0.0058288574,0.010986328,0.020581245,0.033220053,-0.0012321472,0.012619019,0.0072784424,0.01361084,-0.00723819734,-0.0366575114,-0.09457669304,0.000982666046,0.00231628417,0.0124725342,0.0282632860243179,0.0563925217807136,0.113517104593937,0.00747806472487648,0.00533250906189463,0.0125056421945088,0.129865556962081,0.0155160623748974,20,5
"1481653606381",-0.06855297,-0.08961791,-0.09859514,-0.011810303,-0.008132935,0.009399414,0.0020961761,-0.05077648,-0.0012321472,-0.00088500977,0.0055236816,0.012542725,-0.03489189132,-0.075791824,-0.03618507344,-0.007208251954,-0.00318298349,0.0110809326,0.0464047601428728,0.0769705139648406,0.0510583115279897,0.00824359378914688,0.00602548319205519,0.0111385920172475,0.103367368932456,0.0151106425536735,20,5
"1481653606391",-0.06855297,-0.08961791,-0.015896797,-0.011810303,-0.008132935,0.009307861,0.019413948,-0.058376074,0.14872527,-0.007949829,0.0019836426,0.010986328,-0.01978721612,-0.0783199548,0.04266648216,-0.0103942872,-0.0044036866,0.0102081298,0.0389415116204872,0.0790278996624899,0.0788576136376104,0.0104797959742701,0.00571536079824972,0.0102340163992349,0.118238629394,0.0157234399663784,20,5
"1481653606401",-0.06855297,-0.09323859,-0.015896797,-0.011810303,-0.0071258545,0.008758545,0.019413948,-0.058376074,0.14872527,-0.0037231445,0.0030670166,0.010940552,-0.00768432606,-0.0826838968,0.0950164794,-0.0090240481,-0.00071105956,0.0098693848,0.0328250672744615,0.0837209878991979,0.111500028019902,0.00949331447183817,0.00386446419157354,0.00991048663371431,0.143244354530395,0.0142574488765065,20,5
"1481653606411",-0.011520386,-0.10608351,0.11719322,-0.010223389,-0.008285522,0.005569458,0.019413948,-0.07941204,0.14872527,0.00592041,0.0030670166,0.010940552,0.00276317588,-0.092767416,0.1281466008,-0.0028839113,-0.00095214832,0.0085723878,0.0131301303335928,0.093150487781344,0.128640223049564,0.00664990928111724,0.00430839665981965,0.00884740077853853,0.159366623490369,0.0118768714635429,20,5
"1481653606421",-0.013999939,-0.10608351,0.11719322,-0.0037231445,-0.0118255615,0.0012817383,5.054474e-05,-0.020365119,0.16857147,0.012374878,0.0014343262,0.008758545,-0.007306098972,-0.0739744898,0.141574764,0.0050750733,-0.00661315906,0.00512084962,0.00886202806134588,0.0802513840668439,0.143221403375449,0.00759416618335882,0.00836578876896478,0.00574109379978511,0.164411649741851,0.0126735133157834,20,5
"1481653606431",-0.01897335,-0.10608351,-0.010047197,0.00592041,-0.0118255615,-0.0014801025,5.054474e-05,0.012586296,0.16857147,0.013214111,0.0014648438,0.005569458,-0.012648773052,-0.0390027876,0.0961508746,0.010559082,-0.00732421864,0.001782226572,0.0144372835888624,0.0561238470898136,0.120743198595874,0.0108983180595498,0.00876479497865722,0.00303508015520373,0.133929986846668,0.01431106841202,20,5
"1481653606441",-0.01897335,-0.03680569,-0.09653115,0.007217407,-0.0118255615,-0.00579834,0.0027151108,0.012586296,0.16661477,0.013214111,0.0065307617,0.0012817383,-0.006917953288,-0.0190218808,0.010464478,0.0109558104,-0.00112915038,-0.001889038108,0.0120083746353456,0.0253614690809545,0.088934337065596,0.0111707633080866,0.00706917151699876,0.00318726123542325,0.0932562141877101,0.0135984474483256,20,5
"1481653606451",-0.053770065,-0.045740783,-0.09653115,0.0024871826,-0.004333496,-0.0066833496,0.0027151108,0.012586296,-0.003748417,0.012145996,0.0065307617,-0.0014801025,-0.018999671836,-0.0233613014,-0.031822204,0.00722045892,0.0016754150622,-0.00485839846,0.0279485827074001,0.030786572102614,0.0468952326379201,0.00802429517564513,0.00414610807673144,0.00526203939963332,0.0626745493908531,0.0104531614305488,20,5
"1481653606461",-0.053770065,-0.045740783,-0.09653115,-0.0024719238,-0.005340576,-0.008407593,0.0010995865,0.035761833,0.052694082,0.007217407,0.0047302246,-0.00579834,-0.023892211696,-0.007009685,-0.0196551316,0.0023498535068,-0.0015808104978,-0.00698242194,0.0324977981143477,0.0347755203799443,0.0525740890048918,0.0040982164149274,0.00395850744348833,0.00703577459181142,0.0709188165064189,0.00905357846768404,20,5
"1481653606471",-0.053770065,-0.019152164,-0.09813595,-0.0047302246,-0.005340576,-0.009887695,0.019972801,0.059858322,0.052694082,0.0024871826,0.00390625,-0.0066833496,-0.014182472,0.0272469284,-0.024800253,-0.0018493652132,-0.00155029292,-0.00836181642,0.0317416988165273,0.0374613917227112,0.0551953698160418,0.00334830819957979,0.00379885620074805,0.00845065297962932,0.0738743538901774,0.0098517009706676,20,5
"1481653606481",0.0010995865,0.028878272,-0.13886881,-0.0047302246,-0.0029449463,-0.009887695,0.019972801,0.059858322,-0.03486371,-0.0024719238,0.003982544,-0.008102417,0.0071783066,0.0460074308,-0.078011656,-0.00374755858,0.00148010254,-0.0090148926,0.00987746392829965,0.0474895579332969,0.0870038720911744,0.00384248907685697,0.00293095085955023,0.00903947459313132,0.0996117270466297,0.0102502339566826,20,5
"1481653606491",-0.032152176,0.01731193,-0.13886881,-0.0047302246,-0.0064086914,-0.009887695,0.019972801,0.059858322,-0.06930041,-0.0032653809,0.003982544,-0.007019043,-0.0042367934,0.0405262352,-0.094477368,-0.00378112794,0.00024719238,-0.0083892822,0.019618158151731,0.0444072609466192,0.0975247309395881,0.00382053387205146,0.00393580344683043,0.00845158688333344,0.108940121621405,0.0100755321788037,20,5
"1481653606501",-0.060400963,0.01731193,-0.13886881,-0.004333496,-0.011428833,-0.008102417,0.020130157,0.055742145,0.007030964,-0.0032653809,0.0014953613,-0.005935669,-0.0169530868,0.0331771972,-0.0710417752,-0.00369262694,-0.00539245602,-0.00709838872,0.0333700647567201,0.0378407951268866,0.0851338366321294,0.00371630930489427,0.00715285739556004,0.00714003730910902,0.0989608869069432,0.0107682151049434,20,5
"1481653606511",-0.060400963,0.017774224,-0.08783913,-0.004333496,-0.02079773,-0.0071258545,0.020130157,0.10253173,0.13991451,-0.0032653809,-0.0064086914,-0.0056152344,-0.0316669464,0.0545609112,0.000783251399999997,-0.00384521482,-0.01273803708,-0.0064758301,0.042067945553062,0.0636180208240566,0.0798119542052377,0.00386314447737917,0.0137456097951404,0.00650345989010994,0.110394350628483,0.0156895081004993,20,5
"1481653606521",-0.06587982,0.049927235,0.007030964,-0.0040283203,-0.022018433,-0.007461548,0.020130157,0.10253173,0.15745068,-0.0032653809,-0.011428833,-0.0056152344,-0.02715320546,0.07128365,0.0793159014,-0.00354614258,-0.0181762696,-0.0066223145,0.0412880612385681,0.0736365265986672,0.101115923400603,0.00355722923386365,0.0185918186523182,0.00666096046874104,0.131724986299155,0.0200668381911319,20,5
"1481653606531",-0.06587982,0.049927235,0.08114195,-0.0040283203,-0.022018433,-0.007751465,-0.0041046143,0.10253173,0.2143848,-0.0014038086,-0.010803223,-0.0069732666,-0.04717521626,0.071776949,0.154380608,-0.0029510498,-0.018161011,-0.00741271982,0.0522276111873862,0.0737857379307919,0.160596774055431,0.00309178612347158,0.0186141957124132,0.00741956019287666,0.184291568796142,0.0202755344420075,20,5
"1481653606541",-0.06587982,0.049927235,0.10174465,-0.0032653809,-0.020462036,-0.007751465,-0.04387951,0.10354853,0.2143848,0.0026397705,0.0015563965,-0.005859375,-0.05641365,0.0685431,0.159670592,-0.00080566407,-0.00999145516,-0.00715026864,0.0569492563500576,0.0710957092731317,0.163948155685221,0.00228150280144616,0.0128835623287986,0.00718564560370848,0.187554833124769,0.0149273217978022,20,5
"1481653606551",-0.05532646,0.054196835,0.10174465,-0.0014038086,-0.010803223,-0.007751465,-0.016718864,0.10354853,0.1790111,0.0090789795,0.0044403076,-0.0028686523,-0.040155792,0.071175707,0.133079908,0.00344848633,-0.00099182136,-0.0056365967,0.0427025448079473,0.0731508450119254,0.135835395870953,0.00515885194135879,0.00570340401131543,0.00588977006475197,0.160080630403719,0.00968668994470241,20,5
"1481653606561",-0.05532646,0.016583204,0.00571084,0.0026397705,0.0015563965,-0.005859375,-0.009099007,0.10354853,0.14576173,0.015975952,0.0061798096,0.001449585,-0.0276603694,0.062598146,0.0915624612,0.009072876,0.00387573242,-0.00255432128,0.031845586214398,0.0684061385305776,0.104347954340358,0.010121404505957,0.00415617595596327,0.00368747194010064,0.128771257371436,0.0115461715325542,20,5
"1481653606571",-0.027549744,0.016583204,-0.09949231,0.0090789795,0.003829956,-0.0028686523,-0.0065202713,0.08279461,0.11309576,0.017028809,0.0076904297,0.0066375732,-0.01716632846,0.0508276466,0.0043739792,0.0138916017,0.00579223632,0.00162353516,0.0191671236731817,0.0566135238122295,0.0793533882253621,0.0142434892293888,0.00597058302238704,0.00368727617503135,0.0993450045608029,0.0158783139106734,20,5
"1481653606581",-0.027549744,0.02249962,-0.09949231,0.006286621,0.0032196045,0.001449585,0.02713871,0.08279461,0.00571084,0.017028809,0.0076904297,0.0072021484,-0.00488281266,0.0486735944,-0.0543797976,0.0135681153,0.00617980958,0.0052215576,0.0183907102743276,0.0536342040136621,0.0672945146318085,0.014136824717922,0.00637275064621853,0.00570926303783102,0.0879965781386076,0.0165244500162417,20,5
"1481653606591",-0.027549744,-0.004904151,-0.09949231,-0.0046539307,0.0016326904,0.0066375732,0.02713871,0.08279461,0.02093482,0.016143799,0.0076904297,0.0072021484,0.0005792617,0.03002837936,-0.037960434,0.006185913092,0.00438537598,0.00708923336,0.020901827405611,0.0439851840251885,0.0613840642655814,0.00975966991850854,0.00503493336467393,0.00709282939718486,0.0783555112827724,0.0130732528378563,20,5
"1481653606601",-0.0107421875,-0.038300037,-0.024279118,-0.011688232,0.0016326904,0.005065918,0.022433281,0.047795653,0.044564486,0.006286621,0.0074920654,0.0072021484,0.00072231292,0.00032280682,0.0156592372,-0.003872680608,0.0038269043,0.00640563964,0.0123358571243497,0.0275809170412602,0.0291547484008943,0.00773910063414309,0.00434081842515909,0.00648014380175034,0.0419866610978856,0.0109876588460399,20,5
"1481653606611",-0.0107421875,-0.05888295,0.02093482,-0.013717651,0.0023956299,0.005065918,0.020441055,0.0019561648,0.120022774,-0.0046539307,0.008956909,0.0072021484,0.00137233728,-0.02667437758,0.057294322,-0.01062316874,0.00641479492,0.00576782228,0.0110908306387292,0.0348289055863677,0.0669291795786779,0.0111047233225861,0.00692044205109085,0.00582171897857427,0.0762599125863386,0.0143213061596764,20,5
"1481653606621",-0.028885841,-0.097997725,0.044564486,-0.013717651,0.0074920654,0.00088500977,0.020676613,-0.0049335957,0.120022774,-0.0037231445,0.008956909,0.0060272217,0.00304756168,-0.04878340934,0.074935056,-0.0102264403,0.00863952628,0.003866577154,0.0185871440325154,0.0575994059246373,0.0789643133035959,0.0108509129999668,0.00865868443375368,0.00434474828714187,0.0994913878768664,0.0145462011100768,20,5
"1481653606631",-0.028885841,-0.097997725,-0.09311104,-0.013000488,0.008956909,-0.0002746582,0.026021957,-0.007382512,0.120022774,0.0070495605,0.014221191,0.0051879883,0.00574703216,-0.0469596978,0.0438972952,-0.00339965824,0.0108001708,0.00155639648,0.0207205996559515,0.056540392206885,0.084688726617011,0.00795533031950883,0.0110413908418588,0.00254959708696914,0.103915059625742,0.0138455782660408,20,5
"1481653606641",-0.028885841,-0.097997725,-0.12154341,-0.0037231445,0.008148193,-0.0002746582,0.05207348,0.0043646693,0.06728673,0.013656616,0.014221191,0.00088500977,0.0169260028,-0.03122272474,-0.0310764322,0.00581665036,0.0115051268,-2.441406e-05,0.0312316393038875,0.0474652348988936,0.0818299079880351,0.00850284017460293,0.0117655177121462,0.000456745287139582,0.0996217730164725,0.0145235778762326,20,5
"1481653606651",0.021356583,-0.06226462,-0.12154341,0.0070495605,-0.0068359375,-0.0012664795,0.06352615,0.0043646693,-0.056345463,0.019058228,0.014221191,0.00076293945,0.039988708,-0.02319195234,-0.0937597284,0.0132110595,0.00590820292,-0.00026550293,0.0430044265533574,0.0327604908919498,0.096653379670993,0.0138553820463184,0.00992486324443478,0.000694601800856904,0.110745231357787,0.0170574615266143,20,5
"1481653606661",0.022284508,-0.06226462,-0.12154341,0.013656616,-0.017700195,-0.004486084,0.06352615,0.0043646693,-0.011455536,0.020233154,0.008148193,0.00076293945,0.0464075084,-0.03081382494,-0.0697477346,0.017803955,-0.00580749508,-0.00174865725,0.0487457242472753,0.0391190463033711,0.0840452387144482,0.0179948652784761,0.011005480078359,0.00262640067553242,0.104737994856906,0.021256381363113,20,5
"1481653606671",-0.007414818,-0.07816523,-0.115177155,0.016983032,-0.022003174,-0.0056152344,0.057188034,-0.026382983,-0.010351658,0.020233154,-0.0068359375,-0.0012664795,0.0244951248,-0.0510407798,-0.0442967894,0.019342041,-0.0161712645,-0.00387878418,0.032770288977054,0.0542757138182943,0.0604253089449881,0.0193832247768126,0.0170982515782948,0.0041482414919601,0.0875840334263173,0.0261776148122536,20,5
"1481653606681",-0.008910179,-0.10112339,-0.09212208,0.006149292,-0.022003174,-0.008758545,0.057188034,-0.026382983,-0.00883913,0.020233154,-0.01335144,-0.003479004,0.016752243,-0.055102407,-0.0378654008,0.0148254392,-0.018545532,-0.00582275388,0.0298424489548399,0.0624056031243244,0.0514451964813812,0.0158483366287558,0.0187890743836281,0.0061007989314488,0.0862069562270982,0.0253262479987431,20,5
"1481653606691",-0.030326843,-0.10112339,-0.09212208,-0.0077056885,-0.022003174,-0.008758545,0.029445648,-0.034012318,-0.00883913,0.016983032,-0.008224487,-0.0056152344,-0.0039144516,-0.0662541492,-0.0353775504,0.0049163817,-0.0145416258,-0.00711669916,0.0227460632716736,0.070056714171799,0.0488663282602636,0.00998350030145837,0.0154199299564832,0.0071965858314239,0.0883925598257453,0.0197290487799366,20,5
