Timestamp,x,y,z,alpha,beta,gamma
1481653606178,0.0044755936,0.13269377,-0.104892254,-0.018539429,0.017501831,-0.0152282715
1481653606182,0.023504257,0.11789924,-0.022813797,-0.022918701,0.017410278,-0.015136719
1481653606187,-0.028196335,0.06579924,-0.035795927,-0.027938843,0.015838623,-0.014160156
1481653606194,-0.027611732,0.0778687,0.038164616,-0.028808594,0.009490967,-0.014160156
1481653606197,-0.059419632,0.06900859,0.058299303,-0.02772522,0.0043182373,-0.013793945
1481653606210,-0.053943634,0.057304084,-0.0056905746,-0.026275635,0.0018463135,-0.010696411
1481653606212,-0.0156030655,0.085568726,-0.017130852,-0.022232056,0.004547119,-0.008544922
1481653606217,-0.015410423,0.042811513,0.011389494,-0.019927979,0.0028839111,-0.0063934326
1481653606222,0.036444664,0.038083434,0.08642769,-0.016525269,-0.0020446777,-0.004547119
1481653606228,-0.008756638,0.0780251,0.07117152,-0.012207031,-0.003692627,-0.004547119
1481653606232,-0.020461082,0.058600068,0.030288935,-0.008087158,-0.0024414063,-0.0043640137
1481653606237,-0.039076805,0.018126905,-0.012453079,-0.004837036,-8.544922E-4,-0.0032806396
1481653606242,-0.022206306,-0.014940441,0.079359055,-0.0014190674,-0.0019226074,-0.0022125244
1481653606247,-0.083221436,-0.012396574,0.10416508,0.0024871826,-0.0032196045,-0.0015411377
1481653606252,-0.08474159,0.02540052,0.0062685013,0.004211426,-0.004928589,-0.0021820068
1481653606257,-0.06743336,0.034531295,0.07185936,0.003753662,-0.0051574707,-0.0013427734
1481653606262,-0.080916405,0.017677605,0.009640217,0.0018310547,-0.0055389404,-0.0010986328
1481653606267,-0.032981873,0.10932416,4.172325E-5,5.0354004E-4,-0.0028839111,-2.746582E-4
1481653606272,-0.027888298,0.12466365,0.0024671555,-0.0016479492,9.1552734E-4,-1.5258789E-5
1481653606277,-0.032237053,0.08802801,0.0897243,-0.003540039,0.0028076172,0.0010681152
1481653606282,0.010565758,0.09182334,0.0300498,-0.0051574707,0.0033416748,0.0021362305
1481653606286,-0.017762184,0.057895124,0.0840261,-0.007827759,0.0022583008,0.0032196045
1481653606291,-0.017562866,0.03611505,0.13502765,-0.008026123,8.8500977E-4,0.0034179688
1481653606297,-0.029211044,0.049839377,0.18066096,-0.0052490234,-0.0018920898,0.0024871826
1481653606301,-0.06433582,0.042071044,0.24226046,-3.3569336E-4,-0.004623413,0.0039978027
1481653606306,-0.0048322678,0.034249842,0.15012002,0.006454468,-0.003540039,0.0039978027
1481653606311,-0.03305435,0.08051205,0.1438694,0.0143585205,-0.0011291504,0.0046691895
1481653606316,-0.013773918,0.048329532,0.041221857,0.02230835,0.0035858154,0.0064849854
1481653606321,-0.022913933,0.06349677,-0.065033436,0.02734375,0.006454468,0.0072021484
1481653606326,-0.017812729,-0.006405115,-0.057097673,0.029510498,0.007507324,0.007583618
1481653606331,0.0036830902,0.009151101,-0.044671535,0.031280518,0.004928589,0.008651733
1481653606336,-0.02702427,0.038698375,-0.05151391,0.031982422,-0.0012207031,0.008956909
1481653606341,0.024960518,0.0161134,-0.013773441,0.03236389,-0.007965088,0.008270264
1481653606346,-0.03447914,-0.011041522,-2.0647049E-4,0.033050537,-0.013366699,0.0090789795
1481653606351,-0.041524887,0.006831467,-0.048170567,0.031799316,-0.01626587,0.01083374
1481653606356,-0.024856567,0.02215916,-0.10971093,0.0289917,-0.013504028,0.012329102
1481653606362,-0.022374153,-0.005076647,-0.104383945,0.025543213,-0.007675171,0.01361084
1481653606366,0.008529663,0.0057961345,-0.10586858,0.019256592,-7.6293945E-4,0.01361084
1481653606371,-8.430481E-4,0.033220053,-0.13776708,0.012619019,0.0049591064,0.01361084
1481653606376,0.020581245,-0.01022321,-0.18107915,0.005844116,0.0072784424,0.013153076
1481653606381,0.0016622543,-0.05077648,-0.054209948,-8.8500977E-4,0.0055236816,0.012542725
1481653606386,-0.059687614,-0.07437098,-0.09859514,-0.004714966,-3.5095215E-4,0.012069702
1481653606391,0.0020961761,-0.08113694,-0.0012321472,-0.007949829,-0.0058288574,0.010986328
1481653606396,-0.049977303,-0.08305681,-0.010991335,-0.010681152,-0.008132935,0.010406494
1481653606401,-0.06855297,-0.08961791,-0.015896797,-0.011810303,-0.0071258545,0.009399414
1481653606406,-0.0019159317,-0.058376074,0.09272742,-0.011306763,-0.0029144287,0.009307861
1481653606411,0.019413948,-0.07941204,0.14872527,-0.010223389,0.0019836426,0.010940552
1481653606416,0.016983032,-0.09323859,0.119320154,-0.008056641,0.0030670166,0.010940552
1481653606421,-0.0043497086,-0.09277487,0.13020635,-0.0037231445,0.0014343262,0.008758545
1481653606427,-0.006711006,-0.09232807,0.11719322,0.001663208,-0.002960205,0.006652832
1481653606431,-0.011520386,-0.10608351,0.12528801,0.00592041,-0.008285522,0.005569458
1481653606436,-0.013999939,-0.05832088,0.16857147,0.009140015,-0.011428833,0.0033416748
1481653606441,5.054474E-5,-0.020365119,0.16661477,0.012374878,-0.0118255615,0.0012817383
1481653606446,-0.01897335,-0.022830725,0.03032732,0.013214111,-0.0065460205,1.9836426E-4
1481653606451,-0.018800735,0.012586296,-0.010047197,0.012145996,0.0014648438,-0.0014801025
1481653606457,0.0027151108,-0.027694166,-0.038041353,0.00982666,0.0065307617,-0.0036468506
1481653606461,4.1866302E-4,-0.03680569,-0.09653115,0.007217407,0.0047302246,-0.00579834
1481653606466,-0.025561333,-0.045740783,-0.010742903,0.004425049,-1.5258789E-5,-0.0066833496
1481653606471,-0.053770065,-0.019152164,-0.003748417,0.0024871826,-0.004333496,-0.0066833496
1481653606476,-0.04164791,0.030888379,0.052694082,9.1552734E-5,-0.005340576,-0.0073394775
1481653606481,0.0010995865,0.035761833,-0.03994727,-0.0024719238,-0.0029449463,-0.008407593
1481653606486,0.0034332275,0.028878272,-0.03486371,-0.004623413,9.613037E-4,-0.009490967
1481653606491,0.019972801,0.059858322,-0.09813595,-0.0047302246,0.00390625,-0.009887695
1481653606497,0.00333786,0.050403237,-0.07824254,-0.0036468506,0.003982544,-0.009185791
1481653606501,0.008048058,0.05513549,-0.13886881,-0.0032653809,0.0014953613,-0.008102417
1481653606506,-0.02039051,0.01731193,-0.06930041,-0.0032653809,-0.001739502,-0.007751465
1481653606511,-0.032152176,0.019922197,-0.08783913,-0.0039978027,-0.0064086914,-0.007019043
1481653606516,-0.060400963,0.017774224,-0.06623149,-0.004333496,-0.008880615,-0.0066833496
1481653606521,0.020130157,0.055742145,0.007030964,-0.0036010742,-0.011428833,-0.005935669
1481653606526,-0.037002563,0.07683426,0.011041403,-0.0032653809,-0.016174316,-0.0056152344
1481653606531,-0.048909187,0.10253173,0.13991451,-0.0040283203,-0.02079773,-0.0071258545
1481653606536,-0.0041046143,0.07138288,0.08114195,-0.0035705566,-0.022018433,-0.0069732666
1481653606541,-0.06587982,0.049927235,0.15745068,-0.0032653809,-0.020462036,-0.007461548
1481653606546,-0.063342094,0.06642985,0.2143848,-0.0024871826,-0.016723633,-0.007751465
1481653606551,-0.053640366,0.06861305,0.1790111,-0.0014038086,-0.010803223,-0.007751465
1481653606556,-0.04387951,0.054196835,0.10174465,4.8828125E-4,-0.0035247803,-0.0069274902
1481653606561,-0.05532646,0.10354853,0.14576173,0.0026397705,0.0015563965,-0.005859375
1481653606566,-0.03121376,0.06503779,0.1257863,0.006439209,0.0033721924,-0.004776001
1481653606571,-0.016718864,0.06448233,0.11309576,0.0090789795,0.0044403076,-0.0028686523
1481653606576,-0.025943756,0.016583204,0.067457676,0.011230469,0.003829956,-7.171631E-4
1481653606581,-0.009099007,0.063338876,0.00571084,0.015975952,0.0061798096,0.001449585
1481653606586,-0.0065202713,0.026939213,-0.06490207,0.017028809,0.0068206787,0.003616333
1481653606591,-0.027549744,0.08279461,-0.09949231,0.016143799,0.0076904297,0.0066375732
1481653606596,0.02713871,0.02249962,-0.08893633,0.0124053955,0.0069885254,0.0072021484
1481653606601,-0.008383751,0.047795653,-0.024279118,0.006286621,0.0032196045,0.0072021484
1481653606606,0.022433281,-0.004904151,0.001970768,7.4768066E-4,0.0016326904,0.0072021484
1481653606611,-0.0107421875,0.0019561648,0.02093482,-0.0046539307,0.0023956299,0.0072021484
1481653606616,-0.0058431625,-0.038300037,0.03510523,-0.010055542,0.0043945313,0.005355835
1481653606621,0.0061473846,-0.0049335957,0.044564486,-0.011688232,0.0074920654,0.005065918
1481653606626,0.020441055,-0.03321147,0.0658443,-0.013717651,0.008834839,0.0060272217
1481653606631,-0.0031414032,-0.05888295,0.120022774,-0.013000488,0.008956909,0.0051879883
1481653606636,0.020676613,-0.048891306,0.07695699,-0.009002686,0.008956909,0.002166748
1481653606641,-0.028885841,-0.097997725,0.06728673,-0.0037231445,0.008956909,8.8500977E-4
1481653606646,0.014063835,-0.021643996,0.048331022,0.0016784668,0.012908936,-1.8310547E-4
1481653606651,0.026021957,-0.007382512,-0.09311104,0.0070495605,0.014221191,-2.746582E-4
1481653606656,0.021356583,-0.03345406,-0.056345463,0.010421753,0.013290405,-2.746582E-4
1481653606661,0.05207348,0.0043646693,-0.12154341,0.013656616,0.008148193,-2.746582E-4
1481653606666,0.06352615,-0.017223239,-0.082621574,0.01586914,7.171631E-4,7.6293945E-4
1481653606671,0.03696537,-0.06226462,-0.115177155,0.019058228,-0.0068359375,-0.0012664795
1481653606676,0.022284508,-0.052562952,-0.017940998,0.020202637,-0.013366699,-0.004486084
1481653606681,0.057188034,-0.026382983,-0.011455536,0.020233154,-0.017700195,-0.003479004
1481653606686,-0.007414818,-0.035828114,-0.0665586,0.020233154,-0.020950317,-0.004547119
1481653606691,0.01345253,-0.07816523,-0.010351658,0.016983032,-0.022003174,-0.0056152344
1481653606696,0.029445648,-0.10112339,-0.00883913,0.010528564,-0.018722534,-0.006713867
1481653606701,-0.008910179,-0.034012318,-0.09212208,0.006149292,-0.01335144,-0.008758545
1481653606706,-0.023233414,-0.052325428,-0.056428432,-0.001373291,-0.008224487,-0.006713867
1481653606711,-0.030326843,-0.06564438,-0.009146452,-0.0077056885,-0.010406494,-0.0077819824
1481653606716,-0.07991123,-0.116473556,0.061237574,-0.013061523,-0.014724731,-0.00881958
1481653606721,-0.100836754,-0.12899208,0.09546518,-0.016082764,-0.017822266,-0.008743286
1481653606726,-0.08385754,-0.098912,0.20250106,-0.01600647,-0.018585205,-0.007659912
1481653606731,-0.13781548,-0.045529664,0.30160618,-0.014602661,-0.014846802,-0.0066833496
1481653606736,-0.07080555,-0.07058048,0.331707,-0.009384155,-0.004928589,-0.0064849854
1481653606741,-0.046628952,-0.04597944,0.2109375,-0.0062713623,0.006790161,-0.004638672
1481653606746,-0.041314125,0.009027898,0.17427969,-0.0040130615,0.01687622,-0.0053863525
1481653606751,-0.03825569,0.011566937,0.093393326,-8.8500977E-4,0.020446777,-0.0033416748
1481653606756,0.030900955,0.03756833,0.041551113,0.0012664795,0.018035889,-0.002532959
1481653606761,-0.002087593,0.018459558,-0.035978317,0.0031433105,0.013717651,-0.003479004
1481653606766,0.04301071,0.0018725991,-0.046957016,0.002670288,0.009857178,-0.0039367676
1481653606771,0.023942947,0.03509885,-0.013103962,-3.9672852E-4,0.009277344,-0.0068359375
1481653606780,0.0050382614,0.07999903,-0.007827759,-0.0027160645,0.011428833,-0.0079193115
1481653606783,0.057147026,0.070332825,-0.0402627,-0.0057678223,0.01322937,-0.008987427
1481653606787,0.063988686,0.09153134,-0.07945871,-0.0079193115,0.012649536,-0.010253906
1481653606791,0.051852226,0.11030543,-0.06646061,-0.010498047,0.009613037,-0.0116119385
1481653606796,0.027960777,0.07941449,-0.037154675,-0.014175415,0.007659912,-0.009887695
1481653606802,0.016043663,0.06767523,-0.08605194,-0.01524353,0.0068206787,-0.010101318
1481653606806,-0.009950638,0.0820446,-0.09679389,-0.016082764,0.0068206787,-0.01071167
1481653606811,0.013842583,0.06561279,-0.114528894,-0.016082764,0.007293701,-0.009643555
1481653606816,-0.009749413,0.103563845,-0.09193969,-0.016601563,0.00869751,-0.00881958
1481653606821,0.037685394,0.11287439,-0.19461966,-0.018753052,0.0076141357,-0.00881958
1481653606827,0.030409813,0.11742377,-0.11000371,-0.020904541,0.0062713623,-0.008544922
1481653606831,-0.014603615,0.03933853,-0.08988953,-0.022216797,0.0029907227,-0.0071868896
1481653606844,-0.028635025,0.03265518,-0.01347661,-0.020843506,-0.0032043457,-0.0056152344
1481653606845,-0.103749275,-0.009134293,0.08227825,-0.018081665,-0.007980347,-0.005004883
1481653606850,-0.07953453,-0.0039625764,0.085802555,-0.013458252,-0.011520386,-0.0031585693
1481653606855,-0.05792713,-0.0061377883,0.16942477,-0.0074310303,-0.014877319,-0.0014343262
1481653606860,-0.07422066,0.010356307,0.13439655,-8.69751E-4,-0.013961792,0.0014648438
1481653606865,-0.052531242,0.052548885,0.09745455,0.0034332275,-0.009597778,0.0029296875
1481653606870,-0.071118355,-0.0190503,0.17654371,0.007751465,-0.0077819824,0.0036468506
1481653606875,-0.035282135,0.0041823387,0.14630699,0.012420654,-0.008514404,0.00579834
1481653606880,-0.07061005,-0.020182908,0.1256299,0.017440796,-0.01171875,0.007949829
1481653606885,-0.06548691,-0.013797998,0.16417885,0.021362305,-0.011276245,0.009719849
1481653606890,-0.017848969,-0.0028743744,0.16004801,0.024215698,-0.008041382,0.011199951
1481653606895,0.017688751,0.029120266,0.08534145,0.026367188,-0.0036010742,0.012542725
1481653606900,0.048344612,0.08921623,0.0210042,0.026885986,0.0032806396,0.011734009
1481653606905,0.0032978058,0.035618067,-0.06854582,0.024734497,0.008712769,0.009994507
1481653606910,-0.00593853,0.058098912,-0.10770464,0.022583008,0.010437012,0.008926392
1481653606915,0.017906189,0.04031825,-0.0781703,0.020858765,0.008895874,0.008270264
1481653606920,0.0013151169,0.013306916,-0.103405476,0.01977539,0.0034942627,0.007385254
1481653606925,-0.027038574,-0.044128835,0.005911827,0.019165039,-0.0014343262,0.0066070557
1481653606930,-0.01505661,-0.039750338,-0.01794529,0.019622803,-0.00340271,0.0072021484
1481653606935,-0.0031089783,0.014144719,-0.048543453,0.019744873,-4.119873E-4,0.0076904297
1481653606940,-0.01004982,0.006233394,-0.114080906,0.018661499,0.004501343,0.0077819824
1481653606945,0.011457443,0.033809125,-0.18601084,0.017089844,0.0078125,0.0082092285
1481653606950,0.042253494,-0.035656154,-0.19119358,0.0149383545,0.008956909,0.009857178
1481653606955,0.053892136,0.032371163,-0.23413992,0.012252808,0.007904053,0.010940552
1481653606961,0.020486832,-0.025199473,-0.20375395,0.008483887,0.0030975342,0.010955811
1481653606965,0.05096531,-0.032588065,-0.19041419,0.0041656494,-0.0033874512,0.0098724365
1481653606970,0.038622856,-0.013841331,-0.11832833,9.613037E-4,-0.0071105957,0.0087890625
1481653606975,0.04053116,-0.009290218,0.009795666,-0.0017547607,-0.007583618,0.007156372
1481653606980,0.04950142,-0.04951477,-0.07795215,-0.0038452148,-0.0076446533,0.005569458
1481653606985,0.03237629,-0.044495404,0.061531305,-0.004333496,-0.0104522705,0.004501343
1481653606990,0.03653717,-0.06544578,0.04619789,-0.0025787354,-0.015350342,0.0028381348
1481653606995,-0.030239105,-0.08626932,0.089809656,0.0024414063,-0.019546509,0.0018615723
1481653607000,-0.009141922,-0.14245617,0.18256068,0.008911133,-0.020355225,0.0018615723
1481653607005,-0.018842697,-0.07550871,0.12831926,0.012908936,-0.016815186,0.0018615723
1481653607010,-0.026031494,-0.09644413,-0.0055708885,0.014450073,-0.013290405,6.1035156E-4
1481653607015,-0.002439499,-0.11246157,0.05765772,0.01676941,-0.011154175,-9.0026855E-4
1481653607020,0.032785416,-0.1213094,0.033071995,0.019363403,-0.010269165,-7.019043E-4
1481653607026,0.04173851,-0.075779736,0.034628868,0.019577026,-0.010925293,-0.0015716553
1481653607030,0.015194893,-0.08720404,0.0219903,0.017822266,-0.01133728,-0.0024108887
1481653607035,0.01722622,-0.02289635,0.011892319,0.014984131,-0.009307861,-0.003753662
1481653607040,-0.0019750595,-0.00856334,-0.02636385,0.010375977,-0.008132935,-0.004547119
1481653607045,-0.011553764,-0.027291536,0.0042147636,0.004989624,-0.0067443848,-0.004547119
1481653607050,0.007303238,0.051092565,-0.05743313,-0.0018157959,-0.0052948,-0.0059509277
1481653607055,-0.02590084,0.006282866,-0.014611721,-0.010070801,-0.0035095215,-0.0066833496
1481653607060,-0.018667221,0.01625228,-0.033433437,-0.015075684,-0.0020751953,-0.0066833496
1481653607068,3.080368E-4,0.028590202,-0.016681671,-0.018295288,-0.0024719238,-0.0074157715
1481653607070,-0.047002792,0.00781554,0.08720827,-0.02003479,-0.0042877197,-0.007003784
1481653607076,-0.008978844,-0.008107901,0.11932182,-0.019607544,-0.006454468,-0.00592041
1481653607081,-0.023186684,-0.007504225,0.12286186,-0.01776123,-0.004776001,-0.0033111572
1481653607086,-0.013601303,0.00238204,0.08873463,-0.014053345,-0.0015411377,-0.0016326904
1481653607099,-0.034308434,0.040436625,-0.039456367,-0.009735107,9.1552734E-4,2.4414063E-4
1481653607101,-0.017572403,0.03532183,0.014994621,-0.004623413,-1.2207031E-4,7.9345703E-4
1481653607103,-0.017625809,0.041957736,-0.035166264,0.0055999756,-0.011993408,0.0010528564
1481653607111,0.027075768,0.036670864,-0.0025138855,0.00881958,-0.015960693,0.0016326904
1481653607116,0.02182579,0.017200112,0.018039227,0.010375977,-0.015014648,0.0018615723
1481653607121,0.03320217,0.0026365519,-0.01337719,0.011459351,-0.011169434,1.8310547E-4
1481653607127,-0.02390194,0.023642838,-0.039648056,0.013397217,-0.0077056885,-0.0011291504
1481653607131,0.006857872,0.049265027,-0.11751795,0.012084961,-0.005340576,-0.0030670166
1481653607137,0.03262806,0.055869043,-0.076728344,0.010803223,-0.0075683594,-0.003479004
1481653607141,0.008568764,0.043586254,-0.029284954,0.0070648193,-0.009033203,-0.003479004
1481653607145,0.027166367,0.048050523,-0.024784088,0.0036468506,-0.011001587,-0.005264282
1481653607150,0.045591354,0.033741176,-0.022699833,0.0013275146,-0.010437012,-0.0074157715
1481653607156,-0.006922722,0.062094748,-0.03471899,7.6293945E-5,-0.00843811,-0.0068206787
1481653607167,-0.023836136,0.03843969,0.047152042,-0.0028533936,-0.008132935,-0.007598877
1481653607169,-0.04268074,0.043405235,0.09369993,-0.005142212,-0.008132935,-0.009613037
1481653607171,-0.058977127,0.017634869,0.11160135,-0.0044555664,-0.004928589,-0.009994507
1481653607180,-0.05626011,0.017952621,0.19070101,-0.0014343262,-0.0059051514,-0.008911133
1481653607186,-0.077176094,0.013357639,0.2171731,0.004760742,-0.005996704,-0.005859375
1481653607190,-0.067212105,0.06047666,0.1560893,0.010223389,-0.0050201416,-0.0026397705
1481653607195,-0.05728054,0.055057287,0.06018591,0.014602661,-0.001953125,-4.119873E-4
1481653607201,-0.042617798,0.044729292,0.047872543,0.021942139,0.0033111572,0.0027618408
1481653607205,0.045153618,0.0271312,-0.025634289,0.025405884,0.0025939941,0.007003784
1481653607212,0.0141534805,0.03782773,-0.07025576,0.02659607,0.0015106201,0.009262085
1481653607216,0.009349823,0.08377367,-0.11693716,0.02558899,-6.1035156E-4,0.010391235
1481653607220,0.018710136,0.06325251,-0.05945015,0.020324707,-0.0027618408,0.011459351
1481653607225,0.030356407,0.035906255,-0.047273636,0.012802124,-6.713867E-4,0.012542725
1481653607231,0.027791977,0.030234337,-0.13184261,0.004211426,0.0025482178,0.009338379
1481653607236,0.027553558,-0.038939297,-0.15132809,-0.0033569336,0.0024871826,0.008270264
1481653607244,0.03200245,-0.06473184,-0.053402424,-0.009719849,-0.0017852783,0.008270264
1481653607251,0.031648636,-0.047775567,-0.07913351,-0.011810303,-0.0049743652,0.008239746
1481653607255,0.066672325,-0.118264675,-0.04334593,-0.011779785,-0.006088257,0.007171631
1481653607261,0.05885601,-0.10553038,-0.062275887,-0.010543823,-0.008300781,0.0060424805
1481653607266,-0.003232956,-0.13068748,0.029798508,-0.006362915,-0.011398315,0.0039978027
1481653607270,-0.01522541,-0.10137218,0.073908806,-0.004119873,-0.012268066,0.0039367676
1481653607275,0.0012512207,-0.07470071,0.070528984,-9.0026855E-4,-0.010116577,0.0029296875
1481653607281,-0.015394211,-0.05774623,-0.015309811,0.0022583008,-0.0077667236,0.0029296875
1481653607286,-0.0035104752,-0.007917821,-0.06253052,0.0043029785,-0.0036621094,0.0029296875
1481653607290,0.017737389,-0.015177429,-0.02197218,0.0053863525,-0.0017242432,0.0029296875
1481653607295,-0.0013332367,-0.022365212,0.032386303,0.0063476563,-0.0018615723,0.0028076172
1481653607301,9.355545E-4,-0.038910687,0.024778366,0.0063476563,-0.0034484863,0.0018615723
1481653607305,0.010167122,-0.04581982,-0.008944988,0.0061950684,-0.008712769,0.0015869141
1481653607311,0.0027208328,-0.033683896,0.11797476,0.0049743652,-0.012863159,-4.119873E-4
1481653607315,0.054326057,-0.075876296,0.043144703,0.0028076172,-0.015457153,-0.0013427734
1481653607320,0.018198967,-0.044461966,0.07053661,5.0354004E-4,-0.014053345,-0.0014953613
1481653607325,-0.0057678223,-0.03444791,0.029386044,-0.0027008057,-0.011016846,-0.0025634766
1481653607330,0.008248329,-0.064510524,-0.0042905807,-0.0059814453,-0.00920105,-0.0038452148
1481653607334,-0.02035904,-0.023358464,0.07088423,-0.009414673,-0.009414673,-0.0058135986
1481653607340,-0.04873562,-0.04138118,0.105312824,-0.013305664,-0.010070801,-0.007507324
1481653607344,-0.039102554,-0.026092827,0.1701684,-0.014587402,-0.00920105,-0.011169434
1481653607351,-0.07674122,-0.03693807,0.19911432,-0.011962891,-0.008743286,-0.012023926
1481653607355,-0.09748936,-0.012367487,0.19723845,-0.008132935,-0.0063476563,-0.011779785
1481653607362,-0.09200096,-0.0046234727,0.17669535,-0.0052337646,-0.002380371,-0.010955811
1481653607364,-0.09355259,0.002910316,0.102203846,-1.2207031E-4,0.0030517578,-0.010437012
1481653607370,-0.07853985,-0.0110318065,0.04489231,0.0039367676,0.0046844482,-0.008270264
1481653607375,-0.08254051,-0.010872781,0.0824461,0.007736206,0.0043945313,-0.0061187744
1481653607381,-0.079434395,0.036364138,0.018146515,0.012542725,0.003616333,-0.004547119
1481653607385,-0.040899277,0.045348704,-0.014842033,0.015182495,0.0048065186,-0.0039367676
1481653607390,-0.0120277405,0.09433049,0.049438,0.015960693,0.009414673,-0.0024108887
1481653607394,-0.0045547485,0.090958595,-0.101439476,0.015014648,0.014160156,-0.0017700195
1481653607400,-0.0018405914,0.05458367,-0.1707468,0.011764526,0.016098022,-2.746582E-4
1481653607405,-0.0015296936,0.07757789,-0.17813826,0.008865356,0.015014648,-2.746582E-4
1481653607411,0.03417778,0.055547833,-0.2138133,0.006011963,0.014297485,4.272461E-4
1481653607415,0.03417492,0.040817916,-0.26336002,9.918213E-4,0.013931274,0.0022277832
1481653607420,0.024698257,0.026304245,-0.27478313,-0.0051116943,0.012481689,0.0029296875
1481653607425,0.06244564,0.028567612,-0.21069908,-0.009750366,0.009567261,0.0021820068
1481653607431,0.026621819,0.04040855,-0.17090845,-0.013748169,0.005645752,4.119873E-4
1481653607435,0.035881042,0.03815341,-0.110327244,-0.019546509,0.0024108887,-6.713867E-4
1481653607440,0.028494835,0.06200981,-0.11170435,-0.029510498,-0.0014953613,-0.0017547607
1481653607445,0.03293991,-0.020446062,-0.08716202,-0.032104492,-0.004501343,-0.0024108887
1481653607450,-0.0031204224,-0.004483998,0.03364086,-0.031234741,-0.008377075,-0.0024108887
1481653607461,-0.0056829453,0.03631431,0.13917017,-0.029083252,-0.011169434,-0.0015106201
1481653607465,-0.057826996,-0.024848998,0.10210371,-0.025558472,-0.012863159,-2.746582E-4
1481653607470,-0.043427467,0.015868843,0.14325619,-0.02017212,-0.012557983,1.9836426E-4
1481653607475,-0.059814453,-0.05720848,0.23366451,-0.013824463,-0.01133728,7.9345703E-4
1481653607480,-0.014669418,-0.042473495,0.20295906,-0.00579834,-0.010375977,3.2043457E-4
1481653607485,-0.024140358,-0.070521414,0.11594629,0.002822876,-0.0077209473,2.2888184E-4
1481653607490,-0.038197517,-0.046619534,0.10765123,0.011444092,-0.004989624,0.0013122559
1481653607495,-0.030848503,-0.027801692,0.066450596,0.01852417,-0.0028381348,0.0018615723
1481653607500,0.011871338,-0.051736295,0.018546581,0.022872925,-0.0017242432,0.0023956299
1481653607505,0.018836021,0.007093668,0.032428265,0.026641846,-0.0011901855,0.0018615723
1481653607511,0.030469894,0.011162102,-0.08125973,0.029312134,-6.5612793E-4,2.593994E-4
1481653607515,0.05379486,0.0412302,-0.07599783,0.029281616,-0.0012207031,-0.001373291
1481653607520,0.0650959,0.04522133,-0.047213554,0.02708435,-0.0022888184,-0.0035247803
1481653607525,0.03849411,0.037566602,-0.035254,0.023269653,-0.0039520264,-0.0062561035
1481653607530,-0.0068187714,0.016002417,-0.0022277832,0.018371582,-0.0061035156,-0.008331299
1481653607535,0.0072336197,-0.0052606463,0.002158165,0.014770508,-0.0070648193,-0.009399414
1481653607540,-0.028382301,0.046897173,-0.026486874,0.012619019,-0.005874634,-0.009887695
1481653607544,-0.06368828,-0.01707369,-0.0029330254,0.011688232,-0.0055389404,-0.008666992
1481653607550,-0.091656685,-0.012136757,0.025051117,0.012298584,-0.007873535,-0.0071258545
