Timestamp,x,y,z,alpha,beta,gamma
12/06/2016 23:06:18:6,-0.11020923,0.09490585,0.24715757,-0.052597046,-0.046463013,0.02772522
12/06/2016 23:06:18:7,-0.47512078,0.026565552,0.28865147,0.042160034,-0.03277588,0.0036773682
12/06/2016 23:06:18:7,-0.028590143,-0.116205215,-0.27107763,-0.02355957,0.064956665,0.017028809
12/06/2016 23:06:18:8,0.54023767,-0.18609715,0.06451321,-0.022583008,-0.0041503906,-0.14009094
12/06/2016 23:06:18:9,0.01996708,0.31994724,1.2341013,0.11425781,0.05278015,-0.22798157
12/06/2016 23:06:18:9,-0.26273787,-0.36143398,-0.8425875,-0.07501221,-0.016723633,-0.1330719
12/06/2016 23:06:19:0,-0.13876402,0.29500294,0.75008726,-0.0143585205,0.11778259,-0.10638428
12/06/2016 23:06:19:1,-1.0209923,0.14306259,0.3393011,0.055236816,-0.11793518,0.11404419
12/06/2016 23:06:19:1,0.5611761,0.45050716,0.5993557,0.19937134,-0.05303955,0.058380127
12/06/2016 23:06:19:2,-0.003218472,0.04890442,-0.903245,0.06895447,-0.18746948,0.2527008
12/06/2016 23:06:19:3,0.19997245,-0.26195526,0.21691465,-0.16984558,-0.055847168,0.22964478
12/06/2016 23:06:19:3,0.46816206,-0.48180008,-1.3687906,-0.5121765,0.19178772,0.32487488
12/06/2016 23:06:19:4,0.7554219,-0.13071728,0.3116312,0.101364136,-0.012924194,0.084243774
12/06/2016 23:06:19:5,-0.36290386,-0.08760071,-0.14366436,0.06846619,-0.08906555,-0.0014038086
12/06/2016 23:06:19:5,0.3333712,0.17329979,0.45342255,0.30613708,-0.10501099,-0.29100037
12/06/2016 23:06:19:6,0.37315613,0.15930367,-0.12685394,-0.024978638,-0.063308716,0.12802124
12/06/2016 23:06:19:7,0.171862,-0.018860817,1.2226925,0.2829132,-0.14929199,-0.19111633
12/06/2016 23:06:19:7,-0.24108186,-0.11573982,-0.78686476,-0.24531555,0.023208618,0.109939575
12/06/2016 23:06:19:8,-0.30211064,0.010298729,0.92617273,-0.005050659,0.05001831,-0.026245117
12/06/2016 23:06:19:9,0.2415564,-0.06699276,-0.6086178,0.029678345,0.030761719,-0.053359985
12/06/2016 23:06:19:9,0.70707387,0.088168144,0.52650356,0.11054993,-0.17068481,-0.09295654
12/06/2016 23:06:20:0,-0.95478904,0.17343903,-0.6955414,0.039733887,0.012939453,-0.08351135
12/06/2016 23:06:20:1,0.32252523,-0.10262489,0.38298416,-0.04664612,-0.040634155,-0.001663208
12/06/2016 23:06:20:1,0.04874766,0.07344055,-0.16780663,0.052642822,0.003540039,-0.013458252
12/06/2016 23:06:20:2,0.16545859,-0.011995316,0.25243998,-0.049972534,-0.03152466,-0.016540527
12/06/2016 23:06:20:3,0.05527702,0.1724348,-0.5401058,-0.23225403,-0.13064575,0.254364
12/06/2016 23:06:20:3,0.45036143,-0.43403053,0.40229464,-0.31121826,0.13215637,0.29632568
12/06/2016 23:06:20:5,-0.44810107,0.44348145,-0.39704084,0.02909851,0.15205383,0.1650238
12/06/2016 23:06:20:5,-0.7696425,-0.29210472,0.59866047,-0.16963196,0.22827148,0.15159607
12/06/2016 23:06:20:6,0.19577068,0.13412571,-0.11872673,-0.026031494,-0.16607666,0.05192566
12/06/2016 23:06:20:6,-0.43079877,0.2653303,-1.095819,-0.18934631,0.1409607,0.22358704
12/06/2016 23:06:20:7,1.4760915,-0.2546215,0.31775856,-0.46043396,0.27703857,0.31784058
12/06/2016 23:06:20:8,-0.117808074,-0.22575474,-0.74952555,0.07899475,-0.0063934326,-0.016113281
12/06/2016 23:06:20:9,-0.22369015,0.132658,2.0832705,-0.09291077,0.27331543,-0.06774902
12/06/2016 23:06:20:9,-0.3851668,0.37281895,-0.8805914,0.1617279,-0.008422852,-0.119384766
12/06/2016 23:06:21:0,-0.96233386,-0.5921612,-0.29163504,-0.17778015,0.055358887,0.0770874
12/06/2016 23:06:21:0,0.5760529,-0.05020809,0.09656954,-0.008041382,-0.031204224,0.07707214
12/06/2016 23:06:21:1,0.52442884,0.07602358,1.3081288,-0.26748657,0.0047302246,-0.030181885
12/06/2016 23:06:21:2,0.8708409,-0.23978424,-0.4817338,0.28799438,-0.7357483,-0.32167053
12/06/2016 23:06:21:3,-0.10100064,0.10879612,0.08622837,0.05847168,0.08805847,-0.04560852
12/06/2016 23:06:21:3,0.6438149,0.12445831,0.1999383,0.079315186,0.0010223389,-0.04496765
12/06/2016 23:06:21:4,0.57054317,-0.41248894,0.25073195,-0.26296997,-0.05821228,-0.08364868
12/06/2016 23:06:21:5,-0.9460152,0.07976723,0.3279662,-0.14997864,0.01171875,-0.063323975
12/06/2016 23:06:21:5,0.12439346,-0.100973606,0.34889603,0.04725647,-0.005004883,-0.01335144
12/06/2016 23:06:21:6,-0.34288114,0.051208496,-0.9522705,0.06492615,-0.09957886,-0.066726685
12/06/2016 23:06:21:6,0.8215083,-0.38458776,0.9229927,0.029281616,-0.34153748,-0.1642456
12/06/2016 23:06:21:7,-1.6079527,0.27301311,0.33815336,-0.0332489,0.22335815,-0.18603516
