Timestamp,x,y,z,alpha,beta,gamma
12/06/2016 23:01:50:9,0.0047473907,-0.015478075,-0.013541222,0.005218506,4.7302246E-4,-0.0016174316
12/06/2016 23:01:51:0,-0.030561447,-0.0030274987,0.001636982,0.016952515,0.004425049,-0.005630493
12/06/2016 23:01:51:1,0.036042213,0.011980474,0.049358845,0.014953613,-0.004272461,-0.0074920654
12/06/2016 23:01:51:1,0.0043144226,-0.061915457,0.021173,-0.0067443848,0.0064849854,0.003967285
12/06/2016 23:01:51:2,-0.020401001,0.018971264,-0.06235075,0.008956909,0.0012969971,-0.0021362305
12/06/2016 23:01:51:2,0.0100746155,0.04455459,0.050617218,-0.013809204,-0.02003479,-0.0031585693
12/06/2016 23:01:51:3,0.006632805,0.061251312,-3.1137466E-4,0.030410767,-0.008026123,-0.008621216
12/06/2016 23:01:51:4,-0.05493164,-0.118917555,0.10432863,0.01701355,-0.013549805,-9.918213E-4
12/06/2016 23:01:51:4,-0.024058342,0.049530476,0.021902084,-0.036834717,-0.005584717,-0.0014190674
12/06/2016 23:01:51:5,0.014996529,-0.0070383847,0.15524054,-0.0010986328,-0.043518066,0.0066223145
12/06/2016 23:01:51:6,0.02173233,0.06263247,-0.25965452,-0.01687622,0.03227234,0.003036499
12/06/2016 23:01:51:7,0.017317772,-0.024564207,0.060421944,0.004348755,0.0074310303,-0.004180908
12/06/2016 23:01:51:8,-0.012422562,0.0027378798,-0.0038905144,0.031814575,-0.026016235,-3.8146973E-4
12/06/2016 23:01:51:8,-0.029830933,-0.07225716,-0.1101408,-0.013015747,0.0138549805,-0.0015106201
12/06/2016 23:01:51:9,-0.0014286041,-0.04614812,0.14860678,0.025100708,-0.0021820068,0.001449585
12/06/2016 23:01:52:0,-0.007209778,0.0023761094,-0.056916714,-0.02708435,-0.0050354004,0.0070648193
12/06/2016 23:01:52:0,0.017903328,0.086471826,-0.041336536,0.015716553,0.014389038,-0.0063171387
12/06/2016 23:01:52:1,-0.0054473877,-0.025307953,0.03862667,0.023223877,-0.015304565,-0.007904053
12/06/2016 23:01:52:1,-0.0014829636,-0.024018466,0.029259682,-0.01638794,0.016723633,0.0025177002
12/06/2016 23:01:52:2,-0.033055305,-0.014793843,-0.03860569,0.015853882,-0.0058898926,0.0041656494
12/06/2016 23:01:52:3,-0.016010284,-0.062469512,0.058003902,-0.024795532,0.0069885254,0.00831604
12/06/2016 23:01:52:3,-0.0031661987,-0.022521913,0.029488564,0.0072021484,1.8310547E-4,-0.0071105957
12/06/2016 23:01:52:4,0.011943817,-0.020496637,-0.024013996,0.007019043,0.007659912,0.002380371
12/06/2016 23:01:52:5,-9.5939636E-4,-0.0014702678,-0.0046520233,-0.009262085,-0.0017547607,5.493164E-4
12/06/2016 23:01:52:6,0.010308266,-0.010930449,0.038983345,0.025299072,-0.013626099,-0.0026550293
12/06/2016 23:01:52:6,-0.015810013,-0.016278177,-0.09959173,-0.026626587,0.013916016,0.004043579
12/06/2016 23:01:52:7,0.022492409,0.038675636,0.098475456,0.009185791,-0.017532349,-0.0017089844
12/06/2016 23:01:52:7,0.014754295,-0.0122128725,0.027101994,-0.008453369,-0.0028381348,-0.0071105957
12/06/2016 23:01:52:8,0.07238293,0.016137362,-0.020243168,0.013397217,-0.03024292,6.866455E-4
12/06/2016 23:01:52:8,-0.01588726,-0.021426588,-0.124565125,-0.03390503,-0.010757446,0.0035247803
12/06/2016 23:01:52:9,0.027323723,-0.044210494,0.061451912,0.0019989014,-0.019058228,0.01461792
12/06/2016 23:01:53:0,-0.03916931,0.0244779,-0.04543066,0.032318115,-0.010025024,0.0028839111
12/06/2016 23:01:53:0,-0.038075447,-0.00948748,-0.079589844,0.025436401,-0.008331299,-0.014663696
12/06/2016 23:01:53:1,0.0027894974,-0.048683494,0.08111429,0.05079651,0.019577026,-0.024398804
12/06/2016 23:01:53:1,-0.0023622513,-0.05968228,0.076393604,0.055404663,-0.005264282,-0.032302856
12/06/2016 23:01:53:3,-0.058577538,0.0025490522,-0.0067038536,0.04359436,0.0206604,-0.018066406
12/06/2016 23:01:53:3,0.009263992,-0.01666367,-0.023195267,0.066329956,0.0077056885,-0.007080078
12/06/2016 23:01:53:4,0.018825531,0.05259317,0.0218544,0.10006714,-0.023620605,-0.010284424
12/06/2016 23:01:53:4,-0.014533997,0.079484105,0.021003246,0.09173584,-0.018554688,-0.016845703
12/06/2016 23:01:53:5,0.019806862,0.019382417,0.0075359344,-0.014526367,0.018875122,-0.022399902
12/06/2016 23:01:53:6,0.019311905,0.12418324,-0.015898705,-0.034744263,-0.012130737,9.1552734E-4
12/06/2016 23:01:53:6,0.014115334,0.024464548,0.01548481,-0.060424805,0.07688904,0.00944519
12/06/2016 23:01:53:7,0.05936718,0.0953688,-0.070261955,-0.048339844,-0.011383057,0.022155762
12/06/2016 23:01:53:7,-0.022364616,-0.023457706,0.059885025,-0.0385437,0.0063934326,0.017623901
12/06/2016 23:01:53:9,-0.0077762604,-0.055582225,-0.059692383,-0.042541504,0.02986145,-0.013244629
12/06/2016 23:01:53:9,0.02209282,0.015672088,0.021986485,-0.0061798096,-5.79834E-4,0.0010986328
12/06/2016 23:01:54:0,-0.058197975,-0.14423704,-0.062256813,-0.042404175,0.016494751,0.014511108
12/06/2016 23:01:54:1,0.026124,0.07308477,-8.2969666E-4,-0.04246521,0.002609253,0.01977539
12/06/2016 23:01:54:2,-0.0727272,-0.047218025,-0.01884079,-0.01234436,-0.001449585,-5.0354004E-4
12/06/2016 23:01:54:2,-0.009486198,0.07011339,-0.06746197,-0.045410156,-0.0076904297,0.024490356
12/06/2016 23:01:54:3,-0.03104496,-0.1455122,0.050796032,-0.050933838,-0.015197754,0.010116577
12/06/2016 23:01:54:4,-0.027014732,-0.07448083,0.011484623,0.018081665,-0.022720337,0.01737976
12/06/2016 23:01:54:4,0.110378265,0.10243121,0.23193026,-0.056152344,0.037384033,-0.004852295
12/06/2016 23:01:54:5,0.013253212,0.038514733,-0.13286972,0.056243896,0.025848389,-0.012298584
12/06/2016 23:01:54:5,0.021220207,-0.060049206,8.8500977E-4,-0.015548706,0.039474487,-0.018844604
12/06/2016 23:01:54:6,-0.047961235,-0.06486842,0.11017847,0.02331543,0.0048675537,0.0051574707
12/06/2016 23:01:54:8,0.0643034,0.041686386,0.027804852,-0.017089844,0.0107421875,-0.007385254
12/06/2016 23:01:54:8,-0.024662018,0.040936798,-0.10304737,-0.0045776367,0.0132751465,0.006881714
12/06/2016 23:01:54:8,0.013391495,-0.014810473,0.01132822,-0.013183594,-0.014419556,0.0033569336
12/06/2016 23:01:54:9,-0.02519703,-0.0839358,0.20583868,0.025314331,-0.042129517,0.014831543
12/06/2016 23:01:55:0,-0.026807785,0.0095870495,-0.020169735,-0.044631958,0.04827881,-0.0041046143
12/06/2016 23:01:55:0,0.034111023,0.009752631,-0.12545395,0.030197144,-0.016815186,-0.00390625
12/06/2016 23:01:55:1,-0.013100624,-0.0328435,0.08512068,-0.01953125,-0.0010528564,0.0035247803
12/06/2016 23:01:55:1,-0.024451256,0.03424281,-0.2438116,0.023422241,0.013137817,-0.0025482178
12/06/2016 23:01:55:2,0.016340256,0.008653611,0.1422987,-0.015670776,-0.054718018,0.009490967
12/06/2016 23:01:55:3,0.03378296,0.24185285,-0.18922997,-0.028625488,0.0028839111,0.029251099
12/06/2016 23:01:55:4,-0.014554977,-0.06993741,0.047199726,0.018676758,-0.008987427,-0.024307251
12/06/2016 23:01:55:4,-0.124316216,-0.101267844,0.03753233,-0.014175415,-0.039245605,0.0018615723
12/06/2016 23:01:55:5,0.028782845,-0.13215178,0.2902465,0.0521698,-0.06713867,-0.0021514893
12/06/2016 23:01:55:6,-0.063241005,-0.009045571,-0.12573004,-0.035079956,0.05706787,0.02458191
12/06/2016 23:01:55:6,-0.011744499,0.13693532,-0.23085785,0.013320923,0.008026123,-0.019332886
12/06/2016 23:01:55:7,0.015561104,-0.13176155,0.0802083,-9.3078613E-4,-0.010818481,-0.0054473877
12/06/2016 23:01:55:7,-0.0024175644,-0.040431917,-0.0021104813,-0.011779785,-0.0076446533,0.007675171
12/06/2016 23:01:55:8,-0.0035524368,0.050286025,-0.053661823,0.0181427,-0.007385254,-0.0050964355
12/06/2016 23:01:55:9,-0.017354012,0.008500487,-0.005769253,0.036590576,-0.012969971,-0.006652832
12/06/2016 23:01:55:9,0.037197113,0.058689952,0.041626453,-0.04550171,0.0052337646,0.009887695
12/06/2016 23:01:56:0,0.012820244,-0.07236141,-0.062437534,0.05845642,-0.008636475,-0.017730713
12/06/2016 23:01:56:0,-0.037059784,0.028136611,0.031687737,-0.07588196,0.03100586,0.01789856
12/06/2016 23:01:56:1,-0.012334824,0.005865395,-0.19463205,0.049545288,-0.022445679,-0.0010528564
12/06/2016 23:01:56:2,0.015646935,-0.035022706,0.19671202,-8.239746E-4,0.008956909,-0.011474609
12/06/2016 23:01:56:2,0.012666702,-0.059169292,-0.041762352,0.033859253,-0.058441162,-0.003189087
12/06/2016 23:01:56:3,0.0056610107,0.07994202,-0.10899973,0.004852295,0.0023498535,0.0012664795
12/06/2016 23:01:56:3,-0.02727604,0.012481958,-0.15751743,0.022567749,0.019439697,-0.007736206
12/06/2016 23:01:56:5,0.009771347,-0.07026261,0.07478428,-0.018249512,0.012161255,-0.0061035156
12/06/2016 23:01:56:6,0.0042619705,0.031489342,-0.1166687,-0.03250122,0.021118164,0.030212402
12/06/2016 23:01:56:6,0.014275551,0.031624287,0.14900637,0.025512695,-0.013244629,-0.0018310547
12/06/2016 23:01:56:7,-0.0063495636,0.021876454,-0.18872118,3.0517578E-5,0.020141602,-0.0012054443
12/06/2016 23:01:56:8,0.013537407,-0.021969408,0.10867977,-0.004501343,-0.01524353,-0.015365601
12/06/2016 23:01:56:8,0.03489399,0.017525762,0.0013775826,0.037765503,-0.019500732,0.0060272217
12/06/2016 23:01:56:9,-0.06648636,-0.12251118,0.013114929,-0.0076904297,0.0020751953,9.765625E-4
12/06/2016 23:01:56:9,-0.10352039,0.16095588,0.22138357,-3.5095215E-4,-0.02243042,-2.2888184E-4
12/06/2016 23:01:57:0,0.09213066,-0.1441387,0.2003417,-0.026016235,0.034088135,0.0029144287
12/06/2016 23:01:57:1,-0.007188797,0.05095154,-0.1319232,0.006591797,0.019927979,-0.0036010742
12/06/2016 23:01:57:1,0.0010251999,-0.015232533,-0.046981335,0.032958984,0.018875122,-0.02041626
12/06/2016 23:01:57:2,-0.019730568,-0.051966578,0.014962196,-0.012664795,-0.0029144287,0.0033569336
12/06/2016 23:01:57:2,-0.0025491714,-0.13489869,0.14834929,0.069747925,-0.052322388,-0.02458191
12/06/2016 23:01:57:4,-0.0069437027,0.0019540787,-0.17569685,0.018203735,0.0037384033,-0.020645142
12/06/2016 23:01:57:4,0.005795479,-0.08914605,0.20799398,0.0209198,0.010009766,0.0017089844
12/06/2016 23:01:57:5,0.0027065277,0.11096555,-0.12801647,-0.008117676,-0.0118255615,-0.009124756
12/06/2016 23:01:57:5,0.009168625,0.013036609,0.17992496,-0.046875,0.039642334,0.015151978
12/06/2016 23:01:57:6,-0.042168617,0.0074635446,-0.22739649,0.004699707,-0.0059661865,0.008926392
12/06/2016 23:01:57:7,-0.0066251755,-0.12196538,0.0020370483,-0.01020813,-0.009094238,0.024246216
12/06/2016 23:01:57:7,0.042928696,0.08589974,-0.005259514,-0.0018005371,0.021469116,-0.0059661865
12/06/2016 23:01:57:8,0.016501427,0.13121337,-0.10403538,0.017120361,-0.03175354,-0.0098724365
12/06/2016 23:01:57:8,-0.10789299,-0.025068462,-0.279984,0.027008057,0.009353638,-0.0016326904
12/06/2016 23:01:58:0,0.04118061,-0.15023363,-0.14829874,-0.01423645,-0.019515991,0.0038452148
12/06/2016 23:01:58:0,0.052226067,0.04163915,0.18429041,-0.03387451,0.019973755,0.017166138
12/06/2016 23:01:58:1,-0.013224602,-0.03111428,-0.103420734,0.008392334,-0.020080566,-9.3078613E-4
12/06/2016 23:01:58:1,-0.01482296,0.018509269,0.030897617,0.008666992,0.006011963,-0.005859375
12/06/2016 23:01:58:2,-0.014475822,0.03481993,-1.745224E-4,0.015014648,-0.009307861,-0.006088257
12/06/2016 23:01:58:3,0.044667244,-0.027950227,0.058891773,0.0020446777,-0.01600647,0.0021514893
12/06/2016 23:01:58:3,0.024762154,-0.030886441,-0.02099371,-0.03768921,0.002746582,0.02079773
12/06/2016 23:01:58:4,0.009183884,-0.105495095,-0.05069542,0.019897461,-0.03213501,-0.002319336
12/06/2016 23:01:58:4,0.031931877,0.23640546,0.034430027,0.0043945313,0.015151978,-0.005859375
12/06/2016 23:01:58:5,-0.014391899,-0.013997078,-0.08412886,-0.014892578,0.017501831,-0.003540039
12/06/2016 23:01:58:6,-0.024442673,-0.15889418,0.21743011,0.024383545,-0.029525757,0.02406311
12/06/2016 23:01:58:7,-0.030104637,0.018697053,-0.12285519,-0.027191162,0.023025513,-0.0035552979
12/06/2016 23:01:58:7,0.02287674,0.091374844,-0.026473999,-0.0017547607,0.0021209717,-0.0074920654
12/06/2016 23:01:58:8,-9.946823E-4,-0.029839784,0.12389612,0.0051116943,-0.011383057,0.0023345947
12/06/2016 23:01:58:9,-4.272461E-4,0.009101659,-0.04307604,-0.004760742,0.005630493,0.0010528564
12/06/2016 23:01:58:9,-4.1675568E-4,0.0059916973,0.058137894,0.0063171387,0.036621094,4.5776367E-5
12/06/2016 23:01:59:0,0.048773766,-0.145087,0.12149954,-0.03277588,0.004699707,0.03529358
12/06/2016 23:01:59:1,0.032876015,0.084287524,0.11396694,0.017990112,-0.04156494,0.011703491
12/06/2016 23:01:59:2,0.003689766,0.088281184,0.010325909,-0.005493164,0.056655884,-0.008605957
12/06/2016 23:01:59:2,-0.01859665,0.054129988,-0.03699875,0.029953003,-0.032226563,-0.011367798
12/06/2016 23:01:59:3,0.0048685074,-0.04372841,-0.039378643,0.010375977,-0.0054779053,-0.004257202
12/06/2016 23:01:59:3,-0.07000828,-0.062349826,-0.06680822,0.006164551,0.006591797,0.013763428
12/06/2016 23:01:59:4,9.860992E-4,-0.062759966,-0.021697044,-0.012741089,-0.01663208,-0.0071105957
12/06/2016 23:01:59:5,-0.06573963,-0.050118327,-0.14156866,0.046798706,-0.005706787,-0.020812988
12/06/2016 23:01:59:6,-0.044905663,-0.07247284,-0.36636353,-0.020721436,0.03729248,0.0010986328
12/06/2016 23:01:59:6,0.0627861,-0.0075024962,0.2617836,0.0043792725,-0.026901245,-0.005996704
12/06/2016 23:01:59:7,-0.075873375,-0.0465737,-0.32441282,-0.03579712,0.021881104,0.023162842
12/06/2016 23:01:59:8,-8.9645386E-4,-0.0018003285,0.2164278,-0.014160156,0.0131073,4.5776367E-5
12/06/2016 23:01:59:8,-5.121231E-4,0.103082895,-0.09836054,0.025772095,-0.00289917,-0.0074920654
12/06/2016 23:01:59:9,-0.0068922043,-0.025485426,0.13632059,0.014190674,-0.016311646,-0.016708374
12/06/2016 23:01:59:9,0.026064873,-0.080568016,0.04363966,0.02432251,6.1035156E-4,0.005050659
12/06/2016 23:02:00:0,0.06967831,-0.06261432,-0.2725606,-0.042434692,0.04385376,0.013946533
12/06/2016 23:02:00:1,0.021247864,0.050624043,0.3066392,0.011398315,-0.03326416,-0.014144897
12/06/2016 23:02:00:2,-0.022015572,0.046491146,-0.22347069,-0.02217102,0.026290894,-0.0041046143
12/06/2016 23:02:00:2,-0.017926216,-0.08030453,0.12628794,0.011810303,-0.008285522,0.0036468506
12/06/2016 23:02:00:3,-0.008963585,0.0232369,0.027497292,-0.032409668,0.0181427,-0.010482788
12/06/2016 23:02:00:4,-0.031424522,0.07054049,-0.09042263,-0.002105713,-0.008361816,0.015853882
12/06/2016 23:02:00:4,0.009078026,0.029931217,-0.04036045,-0.029953003,0.0126953125,0.011062622
12/06/2016 23:02:00:5,0.007095337,0.010174602,-0.013814449,0.03942871,-0.007583618,1.5258789E-5
12/06/2016 23:02:00:6,-0.022240639,-0.002892524,-0.14826679,-0.029754639,0.017227173,-0.0035247803
12/06/2016 23:02:00:7,0.018265724,-0.037762463,0.072794914,0.041519165,0.010360718,-0.005844116
12/06/2016 23:02:00:8,-0.023880005,0.08635619,0.025280952,-0.020446777,-0.0058288574,-0.005355835
12/06/2016 23:02:00:8,-0.029704094,-0.034534127,0.003229618,0.04447937,-0.02557373,-0.0019226074
12/06/2016 23:02:00:9,0.029444695,0.0086582005,-0.018930912,0.0033874512,-0.0038757324,-0.0024414063
12/06/2016 23:02:01:0,0.07745838,0.10378891,0.102116585,-0.028915405,-0.029022217,-8.087158E-4
12/06/2016 23:02:01:0,-0.095433235,-0.10623887,-0.17126894,0.003616333,0.0022125244,0.016143799
12/06/2016 23:02:01:1,-0.016848564,-0.0213646,0.07739496,0.0022735596,0.0018005371,-0.010314941
12/06/2016 23:02:01:1,0.04782009,-0.017639458,-0.22916794,-0.003189087,-0.08833313,-0.0012207031
12/06/2016 23:02:01:2,0.0015335083,0.020554066,0.18026209,0.010986328,0.024490356,-0.013870239
12/06/2016 23:02:01:3,-0.035305023,0.014607608,-0.23926926,0.010787964,0.0345459,-0.0018920898
12/06/2016 23:02:01:3,0.015631676,-0.01936528,0.13003588,-0.0036315918,-0.01890564,-6.713867E-4
12/06/2016 23:02:01:4,-0.007730484,-0.0022726655,0.014888763,0.0054473877,-8.239746E-4,-0.019042969
12/06/2016 23:02:01:5,0.025218964,0.059118837,-0.024650097,0.042556763,-0.03352356,-0.012466431
12/06/2016 23:02:01:6,-0.046590805,-0.048526168,0.16590881,0.048339844,-0.02218628,-0.0018157959
12/06/2016 23:02:01:6,0.01296711,0.077729434,-0.27718735,-0.058242798,0.052749634,-3.6621094E-4
12/06/2016 23:02:01:7,0.03602791,0.018146038,0.1916132,0.010040283,0.004928589,0.005493164
12/06/2016 23:02:01:7,-0.06695843,0.009726316,-0.28022957,-0.052886963,0.049118042,0.006866455
12/06/2016 23:02:01:8,0.041506767,0.060043126,0.12522173,0.008926392,-0.020767212,0.0095825195
12/06/2016 23:02:01:9,0.023195267,-0.044243068,0.011574268,0.02659607,0.005264282,-0.008300781
12/06/2016 23:02:01:9,-0.009581566,0.033806235,-0.11521959,-3.0517578E-5,-0.0152282715,-0.006225586
12/06/2016 23:02:02:0,-0.006136894,0.0071691275,-0.16210127,-0.013046265,0.012634277,-0.0015106201
12/06/2016 23:02:02:1,-0.01854992,-0.13228297,0.09898758,0.001159668,-0.013809204,0.011047363
12/06/2016 23:02:02:2,-0.0049209595,-0.039271474,0.0019412041,0.02571106,-0.006790161,-0.0056762695
12/06/2016 23:02:02:2,-0.0049180984,0.047422945,0.13457966,0.0029144287,-0.024719238,4.7302246E-4
12/06/2016 23:02:02:3,-0.03958893,-0.09616706,0.14293289,-0.015335083,0.018234253,0.004714966
12/06/2016 23:02:02:3,-0.027760506,0.01832679,-0.27368975,0.005722046,0.024505615,0.020523071
12/06/2016 23:02:02:4,-0.0077228546,-0.09452364,0.094875336,-0.03727722,-0.0132751465,-0.003967285
12/06/2016 23:02:02:5,0.08363056,0.1579302,0.02257061,0.020126343,0.013961792,-0.0025939941
12/06/2016 23:02:02:5,-0.04846573,-0.069235206,-0.1344614,0.019256592,-0.015289307,-0.015075684
12/06/2016 23:02:02:6,0.03330517,0.023205876,0.18999434,-0.014846802,0.013305664,0.0076141357
12/06/2016 23:02:02:6,-0.009396553,-0.0039711595,-0.02855444,-0.02835083,0.032058716,0.016311646
12/06/2016 23:02:02:8,0.01770401,-0.03749183,-0.16302538,0.013412476,-0.023330688,-3.9672852E-4
12/06/2016 23:02:02:8,0.015853882,0.02980885,0.14260721,-0.013259888,0.04144287,-0.0066833496
12/06/2016 23:02:02:9,0.039985657,0.05052629,-0.070552826,0.057617188,0.0016326904,-0.01071167
12/06/2016 23:02:02:9,-0.054732323,-0.11908808,0.06236267,-0.036102295,0.0012207031,-3.6621094E-4
12/06/2016 23:02:03:0,-0.0446167,-0.12496722,-0.016897202,0.020111084,-0.019470215,0.0053863525
12/06/2016 23:02:03:1,0.043945313,0.0617404,0.11251831,0.014907837,9.613037E-4,-0.010559082
12/06/2016 23:02:03:2,-0.039499283,0.022123307,-0.18139839,-0.024642944,0.021484375,7.6293945E-5
12/06/2016 23:02:03:2,-0.019203186,-0.06942117,0.20778894,0.06604004,-0.03060913,-0.0040130615
12/06/2016 23:02:03:3,-0.10991669,-0.0058375895,-0.014104843,-0.006164551,0.0017242432,0.0011291504
12/06/2016 23:02:03:4,0.03848362,0.03978288,0.016141415,-0.00819397,8.239746E-4,-0.010375977
12/06/2016 23:02:03:4,-0.014455795,-0.057887226,-0.020483017,-0.037338257,0.022705078,0.021896362
12/06/2016 23:02:03:5,8.3351135E-4,0.008278221,0.06907272,0.010803223,0.003189087,-0.007369995
12/06/2016 23:02:03:5,0.026014328,0.059449136,-0.11248827,0.021759033,-0.018997192,-7.9345703E-4
12/06/2016 23:02:03:6,0.011562347,-0.034186035,-0.06527281,-0.02078247,0.008743286,2.89917E-4
12/06/2016 23:02:03:7,-0.008976936,-0.06838453,-0.0025253296,-0.015014648,-0.008239746,0.0026397705
12/06/2016 23:02:03:8,0.013551712,-0.0024224222,0.016634941,-0.0052948,-0.021469116,0.014389038
12/06/2016 23:02:03:8,-0.055509567,0.0021282732,-0.585022,-0.0030517578,0.011627197,0.0031433105
12/06/2016 23:02:03:9,-0.035266876,-0.0010766089,-0.024381638,0.0074157715,0.032943726,-0.0067596436
12/06/2016 23:02:04:0,0.052106857,0.0036405623,-0.06644249,0.054382324,0.009963989,-0.019332886
12/06/2016 23:02:04:0,-0.04465294,-0.12956354,0.038060665,-0.0032806396,-1.2207031E-4,-0.008880615
12/06/2016 23:02:04:1,0.082654,0.03561771,0.03984022,0.0039978027,0.022109985,0.014816284
12/06/2016 23:02:04:1,0.026628494,0.0835582,0.061931133,-0.003326416,-0.0069885254,-0.007507324
12/06/2016 23:02:04:2,-0.0055179596,-0.09399915,-0.03197193,0.009017944,0.009613037,-0.0054016113
12/06/2016 23:02:04:3,0.06520462,0.1120297,0.11934757,0.059020996,-0.04953003,-0.01210022
12/06/2016 23:02:04:3,0.008571625,-0.034110725,0.03728342,-0.001373291,0.002670288,-0.014984131
12/06/2016 23:02:04:4,1.4591217E-4,0.0373002,0.15019369,-0.030838013,-0.034606934,0.012817383
12/06/2016 23:02:04:4,-0.011068344,0.023991704,-0.0063614845,-0.00579834,0.04675293,-1.9836426E-4
12/06/2016 23:02:04:5,0.008091927,-0.02581501,-0.05282545,0.0058898926,0.009277344,0.008651733
12/06/2016 23:02:04:6,-0.044168472,-0.05131474,0.0654068,0.0030975342,0.0087890625,-0.0029449463
12/06/2016 23:02:04:6,0.004904747,-0.08151463,0.0390954,0.027008057,-0.03186035,-0.013366699
12/06/2016 23:02:04:7,-0.011476517,-0.0061060786,-0.098118305,-0.018859863,0.026947021,0.014968872
12/06/2016 23:02:04:8,0.0027923584,-0.0052284,0.15801239,-0.02142334,0.0068206787,0.0076141357
12/06/2016 23:02:04:9,-0.015280724,0.02672401,-0.045582294,-0.006790161,-0.009536743,0.0059661865
12/06/2016 23:02:04:9,-0.025688171,-0.0037122369,-0.14188099,0.020324707,0.005584717,-0.0019989014
12/06/2016 23:02:05:0,0.0153951645,-0.013235301,0.073272705,0.023468018,-0.0124053955,-0.0025177002
12/06/2016 23:02:05:0,0.01371479,-0.027255714,-0.11279869,-0.017196655,0.0079193115,4.5776367E-4
12/06/2016 23:02:05:1,0.0042181015,-0.08296701,0.0327425,0.020843506,-0.010772705,0.005065918
12/06/2016 23:02:05:2,0.028953552,0.073770225,0.014419556,-0.024871826,-0.017364502,0.005340576
12/06/2016 23:02:05:2,-0.01642418,0.07853946,-0.03383398,-0.0039520264,0.026824951,0.0013885498
12/06/2016 23:02:05:3,-0.011728287,-0.040565044,0.022335052,0.0075683594,-0.02017212,-0.018463135
12/06/2016 23:02:05:4,0.033988,0.10594079,-0.07208967,-0.013336182,0.016555786,0.019561768
12/06/2016 23:02:05:5,-0.06363487,-0.1691519,0.15322828,-9.918213E-4,-0.008285522,-0.018325806
12/06/2016 23:02:05:5,-0.007205963,-0.055036306,-0.23224068,0.027114868,-0.013549805,-0.0021514893
12/06/2016 23:02:05:6,0.0045986176,-0.0120001435,0.1506095,0.039794922,-0.016036987,-0.0033874512
12/06/2016 23:02:05:6,0.010558128,-0.03328806,-0.0025920868,0.020019531,0.022583008,0.003921509
12/06/2016 23:02:05:8,-0.007809639,-0.12896079,0.090662,-0.022003174,0.033081055,0.0023040771
12/06/2016 23:02:05:8,0.034920692,0.10187554,-0.08445549,0.0013427734,-0.0055999756,0.003616333
12/06/2016 23:02:05:9,0.05652523,-0.01358515,0.06687021,-0.015365601,0.03640747,-0.0016021729
12/06/2016 23:02:05:9,0.030716896,-0.0822998,0.051813126,0.034072876,-0.037872314,-0.011352539
12/06/2016 23:02:06:0,0.008926392,0.12059456,-0.016223907,0.023788452,-0.010681152,-0.0050964355
12/06/2016 23:02:06:1,-0.0560894,-0.04152754,0.024615288,0.009979248,0.003616333,-5.340576E-4
12/06/2016 23:02:06:1,-0.004640579,0.14134711,0.017777443,-0.025680542,0.002532959,6.4086914E-4
12/06/2016 23:02:06:2,-0.045923233,-0.021938205,-0.11460781,-0.052139282,0.05569458,0.013595581
12/06/2016 23:02:06:2,0.018836975,-0.028880626,0.18280506,0.03340149,-0.03277588,-0.007537842
12/06/2016 23:02:06:3,-8.2206726E-4,-0.002845645,-0.20687532,-0.01676941,0.012283325,-7.9345703E-4
