Timestamp,x,y,z,alpha,beta,gamma,keyPressed,key_x,key_y,key_down,key_released
12/06/2016 22:59:14:2,0.015845299,0.16545504,0.11812067,-0.047790527,-0.0357666,-0.0076141357,KEYCODE_5,1073.0,750.0
12/06/2016 22:59:14:6,0.20616531,0.15828294,0.034281254,0.001083374,-0.05682373,-0.010559082,KEYCODE_8,1142.0,869.0
12/06/2016 22:59:15:2,-0.09591961,-0.0280132,-0.10235071,-0.08459473,0.044570923,0.018814087,KEYCODE_7,383.0,848.0
12/06/2016 22:59:15:8,0.098955154,-0.07217133,0.13992882,-0.026382446,-0.053756714,3.3569336E-4,KEYCODE_0,1054.0,991.0
12/06/2016 22:59:16:3,0.23903275,-0.025284946,0.29204082,-0.048217773,-0.0491333,0.020568848,KEYCODE_9,1330.0,893.0
12/06/2016 22:59:16:8,0.05710125,0.10320416,0.12158871,0.012863159,-0.08303833,-0.029785156,KEYCODE_8,1067.0,869.0
12/06/2016 22:59:17:4,-0.008965492,-0.0240798,-0.030482769,-0.0095825195,0.010635376,-0.005630493,KEYCODE_4,306.0,712.0
12/06/2016 22:59:17:9,-0.18788624,-0.07926473,-0.09126282,0.055633545,-0.093185425,-0.02796936,KEYCODE_6,1446.0,742.0
12/06/2016 22:59:18:9,-0.07972431,0.011629432,-0.00782299,3.0517578E-4,-0.08351135,-0.012084961,KEYCODE_2,1087.0,592.0
12/06/2016 22:59:19:4,-0.06158638,0.0056556165,-0.044522285,-0.010757446,0.0062561035,-0.0137786865,KEYCODE_5,1110.0,741.0
12/06/2016 22:59:19:9,-0.002409935,0.14630878,-0.1524725,-0.0027313232,0.021392822,-0.022415161,KEYCODE_3,1459.0,563.0
12/06/2016 22:59:20:4,0.030877113,0.07628265,0.050183773,-0.031311035,0.06480408,-0.013580322,KEYCODE_7,374.0,850.0
12/06/2016 22:59:21:0,-0.057388306,-0.021393776,-0.1973362,-0.019226074,0.03300476,-0.010040283,KEYCODE_1,265.0,572.0
12/06/2016 22:59:21:6,0.009575844,0.09508675,-0.088365555,0.020263672,-0.10992432,-0.012802124,KEYCODE_2,1044.0,603.0
12/06/2016 22:59:22:1,0.03387928,-0.06263724,-0.008994579,0.11758423,-0.10322571,-0.03691101,KEYCODE_6,1434.0,751.0
12/06/2016 22:59:22:6,0.01926899,0.044943452,0.23270416,-0.0045166016,-0.07572937,-0.0059509277,KEYCODE_9,1384.0,892.0
12/06/2016 22:59:23:2,-0.015984535,0.007130027,-0.118411064,-0.05895996,0.025512695,0.0087890625,KEYCODE_7,366.0,855.0
12/06/2016 22:59:23:7,0.0012350082,0.12695658,-0.03236866,0.014328003,-0.041000366,0.0068969727,KEYCODE_3,1471.0,582.0
12/06/2016 22:59:24:2,0.009711266,-0.08720556,0.058824062,-0.11160278,0.04071045,0.023391724,KEYCODE_4,322.0,711.0
12/06/2016 22:59:24:7,-0.024487495,0.065689325,-0.009233475,2.1362305E-4,-0.05180359,-0.0073547363,KEYCODE_5,1104.0,737.0
12/06/2016 22:59:25:2,-0.12512302,0.09258038,-0.03746319,0.13423157,-0.13018799,-0.030822754,KEYCODE_0,1064.0,1014.0
12/06/2016 22:59:25:8,0.004175186,-0.035097063,0.0323658,-0.0471344,0.07408142,-0.008773804,KEYCODE_1,272.0,558.0
12/06/2016 22:59:26:3,-0.021144867,0.13180873,-0.12053776,0.050064087,-0.04611206,-0.014312744,KEYCODE_8,1088.0,855.0
12/06/2016 22:59:26:9,-0.07858467,0.24445596,-0.11729765,-0.023788452,-0.06542969,-0.0026245117,KEYCODE_9,1398.0,863.0
12/06/2016 22:59:27:4,-0.044294357,-0.031247497,-0.09573078,-0.06906128,2.746582E-4,0.0016174316,KEYCODE_7,388.0,853.0
12/06/2016 22:59:28:0,-0.004340172,0.115103155,-0.12689161,0.022827148,-0.051864624,-0.026779175,KEYCODE_3,1474.0,619.0
12/06/2016 22:59:28:5,-0.035625458,-0.13194063,0.073999405,-0.025527954,0.01838684,-0.013549805,KEYCODE_1,272.0,602.0
12/06/2016 22:59:29:1,0.0054912567,0.055310935,-0.020807743,0.04296875,-0.030273438,-0.018356323,KEYCODE_5,1071.0,721.0
12/06/2016 22:59:29:6,0.011172295,-0.026153505,-0.107476234,0.04901123,-0.099609375,-0.017562866,KEYCODE_8,1100.0,890.0
12/06/2016 22:59:30:1,0.07387543,-0.02308774,0.07845688,-0.06150818,0.037841797,-0.002746582,KEYCODE_2,1065.0,587.0
12/06/2016 22:59:30:6,0.02190876,0.016849339,-0.28868818,-0.008056641,-0.037384033,0.027526855,KEYCODE_6,1452.0,755.0
12/06/2016 22:59:31:1,0.009151459,0.17722675,-0.22284222,0.07998657,-0.07069397,0.006378174,KEYCODE_0,1026.0,1014.0
12/06/2016 22:59:31:8,-0.007927895,-0.08284441,-0.04278183,-0.12678528,0.08451843,3.8146973E-4,KEYCODE_4,309.0,723.0
12/06/2016 22:59:32:4,0.037039757,0.14487255,0.15075874,0.04046631,-0.030822754,0.010696411,KEYCODE_9,1467.0,887.0
12/06/2016 22:59:33:0,-0.104774475,-0.027901322,0.015024185,0.025878906,-0.04611206,-0.007217407,KEYCODE_8,1084.0,861.0
