Timestamp,x,y,z,alpha,beta,gamma
12/07/2016 00:02:18:9580,0.017527103,-0.099597454,0.11239147,-0.034500122,-0.023590088,-0.025024414
12/07/2016 00:02:19:0330,-0.060834408,0.060671568,-0.026910305,-0.008422852,-0.19989014,-0.061706543
12/07/2016 00:02:19:1380,0.10070324,-0.00791955,0.04954195,0.040496826,-0.18833923,-0.055755615
12/07/2016 00:02:19:1980,0.06683397,-0.041893005,0.12981987,0.17016602,-0.3945923,-0.04840088
12/07/2016 00:02:19:2580,-0.03655672,-0.07806349,-0.012870312,0.050476074,-0.05303955,-0.018936157
12/07/2016 00:02:19:3180,0.0038146973,-0.061199903,0.040399075,0.029342651,0.055541992,0.01701355
12/07/2016 00:02:19:3780,0.041879177,0.06357169,-0.029688358,0.032043457,-0.021118164,3.0517578E-4
12/07/2016 00:02:19:4380,-0.082641125,0.068861246,-0.06857014,-0.008865356,0.031219482,0.0345459
12/07/2016 00:02:19:4980,-0.11963034,0.013038397,0.014009476,-0.06100464,0.16744995,0.04359436
12/07/2016 00:02:19:5720,0.109372616,-0.014928579,-0.012565613,-0.038345337,0.08831787,0.035858154
12/07/2016 00:02:19:6310,-0.006298542,0.0069377422,-0.045288563,-0.03945923,0.05278015,0.009918213
12/07/2016 00:02:19:7410,0.012580872,-0.017475605,-0.029525757,-0.008636475,0.04776001,0.0040740967
12/07/2016 00:02:19:8010,-0.026983738,-0.0044794083,0.010650635,-0.0045166016,0.018600464,-0.0064697266
12/07/2016 00:02:19:8620,0.03571081,-0.023733854,-0.02627182,-0.01411438,0.024642944,-0.0055389404
12/07/2016 00:02:19:9180,-0.027192116,-0.055882692,-0.027352333,0.0043792725,0.00819397,-2.746582E-4
12/07/2016 00:02:19:9780,5.1927567E-4,-0.032248497,-0.012841225,-4.7302246E-4,0.010314941,-0.0093688965
12/07/2016 00:02:20:0380,0.045541286,-0.023834944,-0.010046959,-0.009292603,0.019134521,-0.020904541
12/07/2016 00:02:20:2020,-0.04443884,0.0034184456,-0.03223753,-0.043167114,0.018432617,-0.03591919
12/07/2016 00:02:20:2170,-0.087608814,-0.048484325,0.0547781,-0.025924683,-5.950928E-4,-0.023483276
12/07/2016 00:02:20:2740,-0.04378271,-0.02536583,0.011859417,-0.007446289,-0.00630188,-0.00970459
12/07/2016 00:02:20:3340,-0.0053839684,-0.010379076,-0.0020384789,-0.0087890625,-0.0065460205,-0.012252808
12/07/2016 00:02:20:4460,0.01967001,-0.03163767,0.051193237,-0.0053100586,-0.007369995,-0.007522583
12/07/2016 00:02:20:4830,0.0066580772,-0.012157917,0.012902737,0.007232666,-0.009292603,-0.014251709
12/07/2016 00:02:20:5690,-0.027345657,-0.02705264,0.017094612,-0.005722046,0.0011749268,-0.02015686
12/07/2016 00:02:20:6290,0.030340672,-0.017448425,-0.034111977,-0.0016784668,0.009292603,-0.013458252
12/07/2016 00:02:20:7240,0.03955555,-0.079977274,0.04559326,-0.007659912,0.020217896,0.0043945313
12/07/2016 00:02:20:7840,-0.005973339,-0.024873972,0.08196306,0.035980225,-0.023834229,0.0466156
12/07/2016 00:02:20:8440,0.02902937,-0.039717913,0.014864922,0.051513672,-0.069488525,0.051254272
12/07/2016 00:02:20:9040,0.120153904,-0.009660959,0.17889309,0.12298584,-0.16769409,0.08041382
12/07/2016 00:02:20:9630,0.2634158,-0.005737543,0.1700859,0.1453247,-0.06323242,-0.009017944
12/07/2016 00:02:21:0240,0.65646887,-0.03969574,-0.30466175,0.026412964,-0.28631592,-0.23147583
12/07/2016 00:02:21:0850,0.59460163,-0.28946948,-0.306612,0.1365509,-0.27479553,-0.17089844
12/07/2016 00:02:21:1440,-1.4079018,-0.62073755,1.0595641,0.53881836,-1.0210571,0.31640625
12/07/2016 00:02:21:2040,-0.21910381,0.014636278,-1.7241197,-0.37727356,-0.03251648,0.26049805
12/07/2016 00:02:21:2640,-0.5765314,-0.1332078,-0.54174805,-0.33303833,-0.6404419,0.46902466
12/07/2016 00:02:21:3240,-0.90906334,0.8717966,1.4622273,0.35221863,0.67118835,1.0681152
12/07/2016 00:02:21:3840,0.41476965,1.3669789,0.57901764,-0.5036926,1.1422882,0.66223145
12/07/2016 00:02:21:4440,0.67817783,3.6265798,-1.0415416,-0.55685425,0.673996,0.40222168
12/07/2016 00:02:21:5030,0.077301025,4.0029135,-0.24516201,-0.25398254,0.6034088,2.437622
12/07/2016 00:02:21:5640,-1.7026968,3.2174344,-0.9976711,1.1305542,0.9341736,3.2874603
12/07/2016 00:02:21:6250,-1.3721185,1.518463,-1.0832529,1.3663635,1.206253,4.0330963
12/07/2016 00:02:21:7440,-1.7471313,-0.8873792,-0.015433311,1.1536255,1.4833527,3.0149078
12/07/2016 00:02:21:8040,-2.5209792,-3.4543378,0.054605484,0.61216736,1.3410492,3.1858978
12/07/2016 00:02:21:8640,-2.6562972,-3.0978348,1.1495266,1.939209,0.89134216,3.1487122
12/07/2016 00:02:21:9240,-2.507537,-1.0307678,0.8507681,2.5543518,1.8227081,2.7686005
12/07/2016 00:02:21:9840,-2.6532512,-1.0673349,1.7064772,1.0298615,0.3325348,2.1079254
12/07/2016 00:02:52:2880,0.011367738,-0.0082497,0.011732101,-0.0014343262,4.5776367E-5,-4.4250488E-4
12/07/2016 00:02:52:3290,-0.0064834952,0.0052906573,-0.014986038,-0.0014038086,-5.187988E-4,-7.019043E-4
12/07/2016 00:02:52:3890,-0.019951686,0.0027112365,0.021921158,-8.087158E-4,5.645752E-4,-3.6621094E-4
12/07/2016 00:02:52:4490,-0.005201325,0.010200366,-0.0036859512,-3.8146973E-4,6.2561035E-4,-0.0011291504
12/07/2016 00:02:52:5690,0.0040335655,-0.009082288,0.016471863,-4.5776367E-4,-7.6293945E-5,-4.272461E-4
12/07/2016 00:02:52:6290,-0.003195703,0.015380129,0.0047693253,-7.4768066E-4,0.0014953613,2.89917E-4
12/07/2016 00:02:52:6890,-0.0022982806,-0.01647994,0.026816368,0.0015106201,4.5776367E-4,2.746582E-4
12/07/2016 00:03:21:2880,0.8133092,0.63094676,0.010241032,0.36515808,-0.66922,0.8568878
12/07/2016 00:03:21:3690,0.20772123,0.90596974,-1.3265467,0.42590332,0.23936462,0.75730896
12/07/2016 00:03:23:2890,-1.2325702,-1.3914316,0.14010334,3.1663818,1.9403839,-3.6977234
12/07/2016 00:03:23:2970,0.44937253,-2.7602458,-2.2484307,2.4688263,1.3513947,-5.0170135
12/07/2016 00:03:23:3580,0.2601583,-6.3500657,1.45119,2.6844025,-0.36476135,-7.7130585
12/07/2016 00:03:23:4720,-2.5683322,-6.5949826,-3.850772,0.26327515,-1.9524231,-6.4772644
12/07/2016 00:03:23:5040,-3.4035401,-2.020886,2.6361036,-0.4271698,-1.6651764,-2.8656769
12/07/2016 00:03:23:5530,-3.4180512,-0.56815815,2.6373062,-0.060287476,-1.68367,0.20062256
12/07/2016 00:03:23:6130,-1.6820531,0.30238104,1.977633,1.2403717,-2.8507996,0.112472534
12/07/2016 00:03:23:6730,1.3071139,-0.9941225,1.1066575,1.8616943,-2.0005035,-0.083862305
12/07/2016 00:03:23:7350,0.35811853,-1.0505238,1.8799915,1.1326447,-0.0655365,0.035583496
12/07/2016 00:03:23:7940,0.45421124,-0.9989042,0.845181,1.2069855,0.9045563,0.4206543
12/07/2016 00:03:23:8540,-0.36748075,-1.144597,-1.130537,1.0964203,1.1763306,0.7575531
12/07/2016 00:03:23:9810,1.2981265,0.7641454,0.11310625,0.48025513,0.35565186,0.6324768
12/07/2016 00:03:24:0450,0.8235853,-0.27981234,-1.8949876,-0.8938141,-0.08616638,-0.23789978
12/07/2016 00:03:24:0940,-0.41494405,-0.8006277,1.8017015,0.12828064,0.22006226,0.037582397
12/07/2016 00:03:24:1540,0.07207191,-0.49246454,0.19850016,-0.26792908,-0.04182434,-0.119628906
12/07/2016 00:03:24:2120,-0.75177467,-0.85587263,1.1335807,0.020553589,-0.09333801,0.12234497
12/07/2016 00:03:24:2780,0.5027075,-0.2020545,0.6985493,-0.014984131,0.0048217773,-0.008361816
12/07/2016 00:03:24:3300,-0.110480785,-0.22075367,1.0259724,-0.038482666,-0.10760498,-0.012527466
12/07/2016 00:03:24:3870,0.08160961,-0.5445061,0.61791563,-0.0012359619,0.17254639,0.031967163
12/07/2016 00:03:24:4470,-0.07815528,-0.37573624,0.47449207,0.019332886,0.07269287,0.05961609
12/07/2016 00:03:24:5070,-0.37709308,-0.35183525,0.6352663,0.009155273,-0.06637573,0.08703613
12/07/2016 00:03:24:5670,-0.22212541,-0.26153708,0.5467725,-0.20423889,-0.16323853,-0.011047363
12/07/2016 00:03:24:6270,-0.4821278,-0.3527007,0.60720253,-0.2619934,-0.36717224,-0.009597778
12/07/2016 00:03:24:6880,0.27285707,-0.40267658,0.84238243,-0.19642639,-0.15370178,-0.25274658
12/07/2016 00:03:24:7480,0.28336322,-0.4769411,1.1328344,-0.26345825,-0.038650513,0.063964844
12/07/2016 00:03:24:8680,-0.12528384,-0.5663519,0.33879519,-0.10614014,0.13374329,0.02154541
12/07/2016 00:03:24:9290,-0.23516929,-0.53671694,0.64152336,-0.36289978,-0.35333252,0.20675659
