Timestamp,x,y,z,alpha,beta,gamma
12/06/2016 23:58:01:6260,-0.080440044,-0.056250364,-0.111411095,9.765625E-4,0.0121154785,0.0045776367
12/06/2016 23:58:01:6910,0.051623344,-0.019331247,0.030478477,-0.0010681152,0.009567261,0.009185791
12/06/2016 23:58:01:7560,-0.036486864,-0.08794811,0.0840044,-0.013748169,-0.0181427,0.007904053
12/06/2016 23:58:01:8210,0.04883051,0.060913563,-0.058379173,0.013046265,-0.011886597,0.0020141602
12/06/2016 23:58:01:8860,-0.032605648,0.014053613,-0.09754753,0.015136719,-0.0116119385,0.0018463135
12/06/2016 23:58:01:9510,-0.029700518,-0.049865037,0.15874672,0.009460449,-0.025527954,0.003250122
12/06/2016 23:58:02:0160,0.017270327,-0.044583708,0.022582054,0.0033569336,-0.025970459,0.0051879883
12/06/2016 23:58:02:0810,0.009676218,0.0366728,-0.04887104,-0.014801025,0.0149383545,0.0013122559
12/06/2016 23:58:02:1460,0.006186962,0.014224082,0.028409958,0.047454834,-0.05731201,-0.0014953613
12/06/2016 23:58:02:2110,-0.038594007,0.050622016,0.004723549,-0.067474365,0.03791809,-0.007461548
12/06/2016 23:58:02:2790,0.0031952858,-0.06786737,0.08821201,-3.0517578E-5,0.008117676,0.010284424
12/06/2016 23:58:02:3420,0.059806585,0.033913404,-0.19210434,0.0040893555,0.031082153,-0.03138733
12/06/2016 23:58:02:4060,-0.07898378,-0.036324233,0.13702965,-0.033798218,-0.07090759,0.020523071
12/06/2016 23:58:02:4710,0.0037107468,0.1354715,0.16096306,-0.0922699,-0.15464783,0.007949829
12/06/2016 23:58:02:6010,-0.12542772,-0.40896985,-0.054024696,0.07777405,0.15533447,0.022155762
12/06/2016 23:58:02:6660,0.12797499,0.26133627,-0.14861584,-0.005218506,0.029083252,0.042633057
12/06/2016 23:58:02:7310,0.012626886,0.21699709,-0.08719063,0.028549194,-0.09008789,-0.094955444
12/06/2016 23:58:02:7960,-0.15154958,-0.2867225,0.051517487,0.047973633,-0.099853516,-0.043777466
12/06/2016 23:58:02:8610,0.057133436,0.10664114,0.06918526,0.049728394,-0.058807373,0.007904053
12/06/2016 23:58:02:9260,-0.06262827,0.03746912,0.1422453,0.031143188,-0.03491211,-0.026763916
12/06/2016 23:58:02:9910,-0.057626724,0.03623852,-0.1468792,0.06964111,-0.0011749268,0.0059661865
12/06/2016 23:58:03:0560,-0.044032574,-0.03473246,-0.04955387,0.02168274,0.018661499,-0.001739502
12/06/2016 23:58:03:1220,0.109675884,0.07646024,0.26758575,-0.054138184,0.008651733,-0.008804321
12/06/2016 23:58:03:1850,0.021716356,-0.035535574,-0.08571434,-0.003921509,0.008056641,-0.00340271
12/06/2016 23:58:03:2510,-0.049158335,0.0058555305,0.1303196,0.01411438,0.020523071,-0.00579834
12/06/2016 23:58:03:3150,0.104029655,0.05262357,-0.38802242,0.030914307,-0.0016479492,-0.018737793
12/06/2016 23:58:03:3810,-0.3305545,0.11541414,0.8472662,-0.027542114,0.03186035,0.0010986328
12/06/2016 23:58:03:4450,0.027092457,-0.15245146,-0.048012733,-0.04425049,0.05404663,-2.89917E-4
12/06/2016 23:58:03:5100,0.085710526,0.10615808,-0.322546,0.015670776,0.03791809,-0.0031280518
12/06/2016 23:58:03:5750,0.100164175,-0.05179134,7.095337E-4,-0.03387451,0.01927185,-0.017852783
12/06/2016 23:58:03:6410,0.004011631,-0.08401197,-0.00874424,-0.11872864,-0.08869934,-0.031341553
12/06/2016 23:58:03:7700,-0.043373585,-0.20724985,0.23349571,-0.06541443,-0.102508545,-0.01473999
12/06/2016 23:58:03:8350,0.021306992,-0.055347234,-0.10478115,-0.018325806,-0.017028809,-0.0037078857
12/06/2016 23:58:03:9000,0.053493977,-0.010433614,0.08820057,-0.025375366,-0.002029419,-0.006439209
12/06/2016 23:58:03:9650,0.055574894,0.058260053,-0.12520123,-0.0074768066,-0.01020813,-0.017425537
12/06/2016 23:58:04:0300,-0.06683707,-0.122510016,0.4713087,-0.043670654,0.028427124,-0.045074463
12/06/2016 23:58:04:0950,0.10242748,-0.016660571,-0.46509838,3.9672852E-4,0.0050354004,0.021362305
12/06/2016 23:58:04:1600,0.01529026,0.07546374,0.06076145,0.01687622,0.039093018,0.00592041
12/06/2016 23:58:04:2250,0.035966873,-0.0042922497,-0.08392906,-0.0058135986,0.02545166,0.00340271
12/06/2016 23:58:04:2900,-0.01971054,-0.07525627,0.1705265,-0.006286621,0.024642944,0.0027160645
12/06/2016 23:58:04:3550,0.17432046,0.13536666,-0.105480194,-0.03778076,0.06689453,0.016036987
12/06/2016 23:58:04:4210,0.028136969,0.16346517,0.14926815,-0.15663147,0.13745117,-0.047943115
12/06/2016 23:58:04:4850,-0.057252645,-0.211254,-0.20689201,0.101486206,0.2529297,-0.066589355
12/06/2016 23:58:04:5500,-0.29826307,-0.1365397,0.34062862,-0.0978241,-0.1342926,-0.03955078
12/06/2016 23:58:04:6160,0.035847187,-0.0485449,-0.020497322,0.010299683,-0.03916931,0.04876709
12/06/2016 23:58:04:6810,-0.020837784,-0.031709,0.046102524,0.012969971,-0.014846802,-4.5776367E-5
12/06/2016 23:58:04:7480,-0.024415731,0.010260269,-0.056253433,0.03503418,-0.0074157715,0.022201538
12/06/2016 23:58:04:8110,0.007091522,-0.0644881,-0.21513748,0.030029297,-0.011230469,-0.0016784668
12/06/2016 23:58:04:8760,0.018791437,-0.07727784,0.058265686,0.02293396,-0.0075531006,0.004547119
12/06/2016 23:58:04:9410,0.03275442,0.04153663,-0.07933426,-0.07872009,-0.023330688,0.01928711
12/06/2016 23:58:05:0050,-0.078489065,-0.16168821,-0.1573925,0.030456543,-0.025787354,-0.025100708
12/06/2016 23:58:05:0710,0.09851098,0.041514948,0.05967617,-0.034820557,-0.030227661,0.006225586
12/06/2016 23:58:05:1350,0.013961792,-0.034352742,-0.030155182,-0.0181427,-0.012878418,-0.008636475
12/06/2016 23:58:05:2000,0.11937308,0.106280625,-0.06328678,-0.012878418,0.022262573,-0.0018615723
12/06/2016 23:58:05:2660,-0.03926325,-0.08190642,-0.0059375763,-0.0021362305,-0.0074005127,-0.013198853
12/06/2016 23:58:05:3300,-0.025976896,-0.07694798,0.10987663,0.004257202,0.0040283203,0.0011749268
12/06/2016 23:58:05:4600,0.07092166,0.01954016,-0.9159851,-0.027709961,-0.019088745,-0.005432129
12/06/2016 23:58:05:5250,-0.044888735,-0.12602186,0.36212635,0.03742981,-0.022750854,0.004776001
12/06/2016 23:58:05:5900,0.065984726,0.10729529,-0.051808357,0.048461914,0.008605957,0.016296387
12/06/2016 23:58:05:6550,0.0065414906,-0.0062991977,-0.07324314,0.0038909912,0.0098724365,-0.007980347
12/06/2016 23:58:05:7200,-0.014221191,-0.04559414,0.26530266,0.012039185,0.009918213,-0.015274048
12/06/2016 23:58:05:7850,-0.08447361,-0.12910144,-0.09410477,-0.0016937256,-0.016342163,-0.0022277832
12/06/2016 23:58:05:8500,0.03298664,-0.023325294,0.14015388,0.025344849,-0.0013122559,-8.392334E-4
12/06/2016 23:58:05:9150,0.03319335,0.045400217,0.099155426,-0.0040893555,0.010192871,0.016036987
12/06/2016 23:58:05:9800,0.016578436,0.0672147,0.076719284,-0.011810303,0.0025177002,0.0027160645
12/06/2016 23:58:06:0450,0.054696083,-0.015993446,0.07449436,-0.022247314,-9.613037E-4,0.0046081543
12/06/2016 23:58:06:1100,-0.012229204,0.012505814,-0.0073652267,-0.0084991455,-0.0039978027,-0.0067443848
12/06/2016 23:58:06:1740,0.044450283,-0.096072756,0.041321754,-0.032546997,-0.081848145,0.009979248
12/06/2016 23:58:06:2390,0.04234481,0.078601755,-0.28995514,0.06538391,0.0017700195,0.029541016
12/06/2016 23:58:06:3050,-0.013857365,0.08772735,0.061598778,0.020263672,-0.011413574,-0.02142334
12/06/2016 23:58:06:3700,0.0050899982,-0.0866186,-0.062309265,-0.006088257,-1.373291E-4,0.013671875
12/06/2016 23:58:06:4340,-0.034831047,-0.027788222,0.14103222,-0.0019073486,0.0016784668,-0.013504028
12/06/2016 23:58:06:5010,-0.15978503,-0.14682129,0.01091671,0.043014526,-0.040771484,0.0039520264
12/06/2016 23:58:06:5650,-0.2842784,-0.17109816,-0.25757217,0.23440552,-0.09132385,0.03250122
12/06/2016 23:58:06:6290,-0.15571046,-0.084625214,0.34870434,0.16098022,-0.12661743,0.095184326
12/06/2016 23:58:06:6950,0.19500089,0.19425038,0.36883068,0.100128174,-0.20744324,0.028518677
12/06/2016 23:58:06:7590,0.06563187,0.11908227,-0.21751976,0.018997192,-0.09458923,-0.022537231
12/06/2016 23:58:06:8240,-0.014780045,-0.13043368,0.104429245,0.043655396,-0.12605286,-0.009262085
12/06/2016 23:58:06:8900,0.053135157,0.13137618,0.043050766,0.025024414,-0.014816284,0.032104492
12/06/2016 23:58:06:9550,0.25358963,0.029652625,-0.027953148,0.07461548,0.021606445,-0.0022583008
12/06/2016 23:58:07:0200,-0.05017066,-0.043454707,-0.06837559,-0.012176514,0.053497314,-0.006225586
12/06/2016 23:58:07:0840,0.08209872,0.009731919,-0.014538765,-0.07281494,0.05545044,3.0517578E-5
12/06/2016 23:58:07:1490,0.07968211,0.019554704,-0.048085213,-0.07458496,0.03727722,2.1362305E-4
12/06/2016 23:58:07:2150,0.09519887,0.03357804,-0.02586937,-0.04284668,0.05505371,-0.0025482178
12/06/2016 23:58:07:2800,-0.09174037,-0.05524823,0.034780502,-0.066833496,0.05029297,-0.019180298
12/06/2016 23:58:07:3450,-0.060721874,-0.16303337,0.025183678,-0.04676819,0.05870056,-0.030670166
12/06/2016 23:58:07:4090,0.020790577,-0.21244064,-0.110878944,-0.021987915,0.16009521,0.002746582
12/06/2016 23:58:07:4740,-0.13513613,-0.14155456,0.04179859,0.0012817383,0.12451172,0.025756836
12/06/2016 23:58:07:5390,0.066470385,0.041232586,0.07675552,0.029541016,-0.036712646,-7.6293945E-4
12/06/2016 23:58:07:6040,0.1798265,0.14192948,-0.12103081,0.03488159,-0.01449585,-0.011367798
12/06/2016 23:58:07:6690,-0.16021109,-0.22051203,0.117902756,0.04737854,0.004501343,-2.89917E-4
12/06/2016 23:58:07:7340,0.07403731,0.024572909,-0.30516148,0.049560547,0.030090332,-0.008026123
12/06/2016 23:58:07:7990,-0.016371965,0.05283594,0.20224762,-0.04812622,0.05227661,-0.023468018
12/06/2016 23:58:07:8650,0.010644674,0.035053015,0.10855293,-0.0499115,0.064331055,-0.010726929
12/06/2016 23:58:07:9290,-0.092604876,-0.13040864,-0.01420784,0.008758545,0.041519165,-0.009933472
12/06/2016 23:58:07:9950,0.050955057,-0.021601021,0.027722359,-0.009521484,-0.0052337646,-0.0015411377
12/06/2016 23:58:08:1240,-0.05613637,0.1759662,-0.22116852,-0.028335571,-0.059539795,-0.020462036
12/06/2016 23:58:08:1890,-0.06666803,0.057964712,0.36742687,-0.05593872,-0.09849548,-0.0872345
12/06/2016 23:58:08:2540,-0.11695838,-0.35122374,-0.101252556,-0.0152282715,0.12434387,-0.091552734
12/06/2016 23:58:08:3190,0.14384699,0.26184502,0.0484457,0.104278564,0.031723022,0.033569336
12/06/2016 23:58:08:3840,0.081635475,-0.0866659,0.080700874,0.005203247,-0.0137786865,-0.024139404
12/06/2016 23:58:08:4490,0.120547295,-0.018995076,-0.2994709,0.018936157,0.087875366,0.028823853
12/06/2016 23:58:08:5140,0.021862507,-0.1221821,-0.014554977,0.10032654,0.035873413,-0.024307251
12/06/2016 23:58:08:5790,-0.016034603,-0.16091082,-0.06835461,-0.08880615,0.04118347,0.003479004
12/06/2016 23:58:08:6440,0.11435008,0.20451257,-0.19779968,0.15093994,0.031814575,-0.012329102
12/06/2016 23:58:08:7090,0.0919199,0.17971697,-0.18685722,-0.05630493,0.06762695,-0.006958008
12/06/2016 23:58:08:8390,0.09774995,0.055001497,0.23914051,-0.07469177,0.0039520264,-0.008422852
12/06/2016 23:58:08:9040,-0.13791537,-0.35449767,-0.073539734,-0.18011475,0.009963989,-0.032730103
12/06/2016 23:58:08:9690,0.15765285,0.06981702,-0.14385986,-0.03755188,-0.072525024,0.06591797
12/06/2016 23:58:09:0340,0.04188037,-0.10643037,0.29087257,0.02973938,0.009994507,-0.0095825195
12/06/2016 23:58:09:0990,0.017426014,-2.8589368E-4,-0.21084404,-0.024520874,-0.035079956,0.011398315
12/06/2016 23:58:09:1640,0.09864473,-0.12356895,0.09877205,0.007217407,-0.005126953,0.019134521
12/06/2016 23:58:09:2290,0.01820612,0.146626,-0.18822956,0.0064697266,0.011291504,0.0028076172
12/06/2016 23:58:09:2940,0.08413386,0.08254607,0.06999874,0.004348755,0.024536133,0.0040130615
12/06/2016 23:58:09:3590,0.015963078,-0.09656751,-0.21363544,-0.028274536,0.021072388,-0.011734009
12/06/2016 23:58:09:4240,0.06079483,-0.021387577,0.04223728,-0.019607544,0.037582397,-4.8828125E-4
12/06/2016 23:58:09:4890,-0.0038645267,-0.07801053,0.07029629,0.018661499,0.020889282,-0.010070801
12/06/2016 23:58:09:5540,0.0037837029,-0.010589823,-0.18081856,0.029724121,0.0018310547,-0.001159668
12/06/2016 23:58:09:6190,0.04640913,0.09835705,-0.024653435,-6.866455E-4,-0.07185364,-0.0032653809
12/06/2016 23:58:09:6840,0.043858528,-0.133408,0.2578516,-0.05076599,-0.105148315,-0.052215576
12/06/2016 23:58:09:7490,-0.08025241,-0.0944891,0.09935188,-0.05291748,-0.039901733,-0.027359009
12/06/2016 23:58:09:8140,0.08778739,0.050288565,-0.013580322,-0.04902649,-0.010131836,0.022247314
12/06/2016 23:58:09:8790,0.05812502,0.005678743,-0.1758995,-0.07406616,-0.036636353,-0.0011291504
12/06/2016 23:58:09:9430,-0.06300354,-0.0060155727,-0.056301117,-0.0071868896,-0.01612854,-0.002319336
12/06/2016 23:58:10:0080,-0.014815807,-0.0631931,0.08736324,-0.017669678,0.029724121,-0.0054626465
12/06/2016 23:58:10:0740,-2.5200844E-4,0.0038956963,0.082959175,0.028366089,0.053604126,-0.009597778
12/06/2016 23:58:10:1390,-0.029476881,-0.0058448836,-0.07587719,0.004562378,0.03312683,0.0020599365
12/06/2016 23:58:10:2040,-0.10459232,-0.10759391,0.1638279,0.027832031,-0.0019226074,0.012420654
12/06/2016 23:58:10:2690,-0.03705311,0.046642147,0.15996933,-0.0033874512,-0.045135498,0.016845703
12/06/2016 23:58:10:3330,0.05202198,0.04777076,-0.17432976,-0.037857056,-0.06655884,-0.0055389404
12/06/2016 23:58:10:3990,-0.23215461,-0.18687017,-0.49654484,-0.05732727,0.10084534,-0.02645874
12/06/2016 23:58:10:4630,0.10049462,-0.39672637,0.94375896,-0.43492126,-0.008239746,-0.08786011
12/06/2016 23:58:10:5290,0.10725975,-0.11907983,0.0075159073,0.26231384,0.117630005,0.019058228
12/06/2016 23:58:10:5930,0.39718938,0.38819286,-0.09090519,0.34423828,0.13510132,0.05140686
12/06/2016 23:58:10:6580,0.11821318,-0.011480808,0.15866089,0.13459778,-0.0103302,0.03590393
12/06/2016 23:58:10:7240,0.18041015,0.18222518,-0.24783325,0.035995483,-0.12651062,0.045303345
12/06/2016 23:58:10:7900,-0.028062105,-0.010057762,0.50563717,0.062026978,0.031280518,-0.0021209717
12/06/2016 23:58:10:8530,0.142025,0.020605177,-0.31353378,-0.030731201,0.09843445,0.0024261475
12/06/2016 23:58:10:9190,0.11541629,-0.010302454,-0.01902008,-0.036071777,0.062698364,-0.0152282715
12/06/2016 23:58:10:9840,-0.0058424473,-0.06881569,-0.12454128,-0.0126953125,0.03955078,0.006439209
12/06/2016 23:58:11:0480,-0.047985315,-0.060808107,0.0050439835,-0.025848389,-0.0020599365,-0.009918213
12/06/2016 23:58:11:1780,0.06475258,-0.034615815,0.12792778,-0.036880493,-0.0368042,-0.012680054
12/06/2016 23:58:11:2430,0.13672042,0.07612957,0.0074748993,-0.038970947,-0.012619019,-0.0027160645
12/06/2016 23:58:11:3080,-0.024589777,-0.029508509,0.12867928,-0.013580322,-0.007537842,-0.0021209717
12/06/2016 23:58:11:3740,0.06834698,0.0600345,-0.024970055,-0.013153076,-0.013061523,-0.0048675537
12/06/2016 23:58:11:4380,-0.06018114,-0.028521642,0.27075863,-0.036590576,-0.036132813,-0.0036773682
12/06/2016 23:58:11:5030,0.051954746,-0.06236632,-0.6191101,-0.02911377,-0.06578064,0.022598267
12/06/2016 23:58:11:5680,-0.04544449,0.037340753,0.03682518,0.019683838,-0.010314941,0.018951416
12/06/2016 23:58:11:6330,0.010913849,0.010569856,0.039263725,0.011154175,0.034103394,-0.022354126
12/06/2016 23:58:11:6980,-0.010101795,-0.04324451,0.1429739,0.0036010742,0.010620117,-0.009307861
12/06/2016 23:58:11:7630,0.042158365,-0.04344716,-0.09333229,0.0032958984,0.027114868,-0.011077881
12/06/2016 23:58:11:8280,-0.05652523,0.04451509,0.2088747,-0.008346558,-0.03401184,-0.009353638
12/06/2016 23:58:11:8930,-0.09328842,0.0055952296,3.604889E-4,0.012298584,-0.04171753,-0.010498047
12/06/2016 23:58:11:9580,0.030987978,-0.03786972,0.044315338,0.07548523,0.041030884,-0.013900757
12/06/2016 23:58:12:0240,-0.055945635,0.15974456,-0.034449577,0.093826294,0.12307739,-0.0021209717
12/06/2016 23:58:12:0880,-0.016850233,-0.100411594,0.20221615,0.043060303,0.025634766,-0.023529053
12/06/2016 23:58:12:1530,0.058990717,0.042019695,-0.10046387,0.019302368,-0.015106201,-0.015274048
12/06/2016 23:58:12:2190,-0.073970556,-0.01788786,-0.3303814,0.01689148,-0.009902954,0.007583618
12/06/2016 23:58:12:2830,0.020848036,0.06532231,0.4820881,-0.01322937,0.032318115,-0.007293701
12/06/2016 23:58:12:3480,0.011411905,0.0070620775,-0.14756298,0.0023040771,-0.004547119,-0.0077819824
12/06/2016 23:58:12:4130,-0.057508945,-0.0958229,0.29019928,-0.16227722,-0.048339844,0.006149292
12/06/2016 23:58:12:4780,0.03878784,-0.074673206,-0.12873745,-0.116989136,-0.01828003,0.030471802
12/06/2016 23:58:12:5420,-0.01953888,0.017664507,0.04243374,-0.19935608,-0.10632324,0.01600647
12/06/2016 23:58:12:6080,-0.19949341,-0.23278913,-0.18331814,0.1285553,0.026931763,0.0036315918
12/06/2016 23:58:12:6730,-0.18381667,-0.0032846853,0.40123844,0.26428223,-0.14466858,0.14959717
12/06/2016 23:58:12:7380,0.2069912,0.0775823,0.112036705,0.282547,-0.47821045,0.08981323
12/06/2016 23:58:12:8030,0.30648565,0.3873757,-0.707181,-0.04034424,0.014831543,0.02330017
12/06/2016 23:58:12:8680,-0.064832926,-0.07488927,-0.043359756,-0.01965332,-0.013168335,-0.05760193
