Timestamp,x,y,z,alpha,beta,gamma,keyPressed,key_x,key_y,key_down,key_released
12/06/2016 23:53:55:5,-0.21554661,-0.1857925,0.26505852,-0.016952515,0.051071167,0.041900635,KEYCODE_2,765.0,585.0
12/06/2016 23:53:56:2,0.3478663,-0.009205073,-0.53698826,0.039367676,-0.05253601,0.01739502,KEYCODE_4,265.0,760.0
12/06/2016 23:53:57:0,0.056414366,0.022351712,-0.028008461,0.05441284,-0.011795044,-0.009963989,KEYCODE_3,1515.0,572.0
12/06/2016 23:53:57:7,-0.03202319,-0.028152645,0.014418602,-0.033462524,0.0178833,-0.028198242,KEYCODE_5,1033.0,738.0
12/06/2016 23:53:58:6,0.027173996,0.005179018,-0.050190926,0.038024902,0.029388428,0.008331299,KEYCODE_7,261.0,881.0
12/06/2016 23:53:59:3,3.3593178E-4,0.030382216,0.084858894,0.23951721,0.06729126,-0.049942017,KEYCODE_0,1031.0,1026.0
12/06/2016 23:54:00:1,-0.013141394,0.090886146,0.12739086,-0.015625,-0.007858276,-0.027359009,KEYCODE_9,1508.0,869.0
12/06/2016 23:54:00:9,0.06619334,-0.20298977,-0.51532936,0.07688904,-0.07206726,0.034103394,KEYCODE_1,242.0,568.0
12/06/2016 23:54:01:7,-0.1202023,-0.18380463,-0.0013084412,-0.055160522,0.027877808,-9.3078613E-4,KEYCODE_8,1034.0,888.0
12/06/2016 23:54:02:5,-0.0028910637,0.019829005,0.14302921,0.04083252,-0.00579834,-0.029815674,KEYCODE_6,1520.0,736.0
12/06/2016 23:54:03:3,-0.033442974,-0.05491367,-0.24706364,0.051589966,0.02180481,0.016998291,KEYCODE_4,196.0,743.0
12/06/2016 23:54:04:0,0.078671455,-0.073081255,-0.28301525,0.015686035,0.028381348,0.0056610107,KEYCODE_1,189.0,586.0
12/06/2016 23:54:04:7,0.0021424294,-0.07129854,0.040634155,0.0025939941,0.015594482,-0.024169922,KEYCODE_8,1025.0,887.0
12/06/2016 23:54:05:6,0.014975071,0.012201518,0.13501644,-0.018295288,0.0048217773,-0.01512146,KEYCODE_9,1479.0,878.0
12/06/2016 23:54:06:5,-0.105642796,-0.045752585,0.39198685,0.037139893,0.009597778,0.010864258,KEYCODE_7,256.0,895.0
12/06/2016 23:54:07:3,-0.08342409,-0.024106681,0.0631094,0.01890564,0.027359009,0.0051116943,KEYCODE_2,1045.0,596.0
12/06/2016 23:54:08:1,0.020025969,0.058892787,0.1175642,0.03842163,-0.014221191,-0.008804321,KEYCODE_3,1549.0,575.0
12/06/2016 23:54:08:9,0.018901825,0.020889819,0.15205097,0.007965088,0.0030975342,-0.008468628,KEYCODE_6,1473.0,756.0
12/06/2016 23:54:09:8,-0.0071475506,-0.0161888,0.05735874,0.06782532,0.01260376,0.0031433105,KEYCODE_5,1001.0,758.0
12/06/2016 23:54:10:5,-0.09171963,0.010192275,-0.067064285,0.10588074,0.07673645,-0.016311646,KEYCODE_0,1013.0,1027.0
12/06/2016 23:54:11:3,0.06650972,0.11928409,0.030768394,0.023010254,-0.04852295,-0.015060425,KEYCODE_3,1514.0,594.0
12/06/2016 23:54:12:2,0.07481551,-0.26024574,-0.5953016,0.09286499,-0.011886597,0.010345459,KEYCODE_7,234.0,897.0
12/06/2016 23:54:12:8,-0.0811739,-0.06444806,-0.1761713,0.08735657,0.055252075,-0.019943237,KEYCODE_2,1017.0,590.0
12/06/2016 23:54:13:5,0.09098005,-0.07183963,0.1475811,0.03100586,0.020645142,-0.011306763,KEYCODE_8,1041.0,899.0
12/06/2016 23:54:14:3,0.03614998,-0.06000796,-0.016458511,0.07321167,0.006072998,-0.0021362305,KEYCODE_0,1038.0,1027.0
12/06/2016 23:54:15:0,0.060536623,-0.09609619,-0.41231537,0.02571106,-0.08692932,0.03843689,KEYCODE_4,245.0,718.0
12/06/2016 23:54:15:7,0.02633667,-0.010498196,0.22325897,-0.046218872,-0.01335144,-0.0146484375,KEYCODE_6,1525.0,745.0
12/06/2016 23:54:16:4,0.061507463,0.003914535,0.14006805,-0.03779602,-0.14572144,0.036087036,KEYCODE_9,1482.0,885.0
12/06/2016 23:54:17:1,-0.05102849,-0.03324011,0.06958485,0.048309326,0.033584595,0.0033874512,KEYCODE_5,1105.0,736.0
12/06/2016 23:54:18:1,0.0936749,-0.34087056,-0.61220646,-0.054870605,-0.054397583,0.016906738,KEYCODE_1,288.0,547.0
12/06/2016 23:54:18:8,0.0033659935,-0.1458227,-0.46387196,-0.008392334,-0.02859497,0.0035095215,KEYCODE_1,231.0,583.0
12/06/2016 23:54:19:7,0.008170128,0.044870496,0.10415554,0.056869507,0.029083252,-0.024139404,KEYCODE_5,1053.0,744.0
12/06/2016 23:54:20:5,0.09857726,0.05876422,0.1598072,0.03010559,0.033950806,-0.0037841797,KEYCODE_8,1026.0,880.0
12/06/2016 23:54:21:2,0.105754375,-0.045431852,-0.22616196,-0.03694153,-0.012573242,-4.5776367E-5,KEYCODE_4,256.0,737.0
12/06/2016 23:54:21:9,0.066480875,-0.060123384,-0.020993233,0.036376953,0.037139893,-5.79834E-4,KEYCODE_0,1031.0,1027.0
12/06/2016 23:54:22:8,0.01396966,-0.07313749,-0.22611523,0.015899658,0.0158844,-0.0076141357,KEYCODE_9,1515.0,865.0
12/06/2016 23:54:23:4,0.013722658,-0.24757981,-0.042531967,0.0071868896,-0.15899658,0.012634277,KEYCODE_7,270.0,890.0
12/06/2016 23:54:24:0,0.04505992,0.074495524,0.092505455,0.007751465,0.018997192,-0.0012207031,KEYCODE_6,1514.0,736.0
