Timestamp,x,y,z,alpha,beta,gamma,keyPressed,key_x,key_y
1481368924826,-0.1124177,0.0402996,0.076725006,0.027740479,-0.01499939,0.037628174,null,0,0
1481368924829,-0.10848236,0.25923035,0.014201164,0.03466797,-0.024108887,0.04396057,null,0,0
1481368924833,-0.12371826,0.37323174,-0.13369656,0.03944397,-0.03805542,0.04119873,null,0,0
1481368924838,-0.11594057,0.37998283,-0.012917519,0.04319763,-0.056228638,0.029922485,null,0,0
1481368924843,-0.14649391,0.3307641,0.133255,0.048034668,-0.0738678,0.01272583,null,0,0
1481368924848,-0.055739403,0.2687202,0.17827988,0.055038452,-0.08773804,-0.0054473877,null,0,0
1481368924853,-0.025679111,0.22900888,0.22458363,0.06468201,-0.09893799,-0.019241333,null,0,0
1481368924859,-0.00598526,0.14787404,0.30731678,0.07426453,-0.103012085,-0.025527954,null,0,0
1481368924864,0.08102417,0.19190337,0.36523247,0.082229614,-0.095962524,-0.026565552,null,0,0
1481368924869,0.066224575,0.20448902,0.42709827,0.08642578,-0.078201294,-0.027648926,null,0,0
1481368924874,0.0056586266,0.1840289,0.14906883,0.08532715,-0.05647278,-0.030853271,null,0,0
1481368924879,-0.0015468597,0.13590084,1.821518E-4,0.07783508,-0.039993286,-0.035110474,null,0,0
1481368924885,-0.0617404,0.14294213,-0.005384445,0.06329346,-0.027648926,-0.038330078,null,0,0
1481368924889,-0.01976633,0.12712973,-0.116018295,0.044036865,-0.011001587,-0.041000366,null,0,0
1481368924894,0.0784812,0.31632152,-0.20584011,0.020492554,0.015258789,-0.043670654,null,0,0
1481368924899,0.110714436,0.4357596,-0.06406498,-0.006866455,0.05343628,-0.046905518,null,0,0
1481368924904,0.033887386,0.6812931,0.16311455,-0.037887573,0.10430908,-0.050079346,null,0,0
1481368924909,-0.16857243,0.6269232,0.29193974,-0.068725586,0.15911865,-0.051132202,null,0,0
1481368924914,-0.2649479,0.45519388,0.22312546,-0.091033936,0.19404602,-0.04676819,null,0,0
1481368924919,-0.23651314,0.36901134,0.2523241,-0.10270691,0.19645691,-0.034423828,null,0,0
1481368924924,0.007442951,0.41106707,0.10290432,-0.10800171,0.18360901,-0.02166748,null,0,0
1481368924929,0.13946676,0.30235702,0.1595068,-0.10848999,0.17353821,-0.015319824,null,0,0
1481368924934,0.22935057,0.1387611,0.18227291,-0.10472107,0.1769104,-0.014282227,null,0,0
1481368924939,0.14679432,-0.04857416,0.41848564,-0.0977478,0.19570923,-0.014266968,null,0,0
1481368924945,0.24698114,-0.18436617,0.5205116,-0.09030151,0.23278809,-0.013198853,null,0,0
1481368924949,0.44137955,-0.123782404,0.3942852,-0.08660889,0.2911682,-0.015396118,null,0,0
1481368924954,0.7626014,0.074466385,0.101968765,-0.08988953,0.35029602,-0.027252197,null,0,0
1481368924959,0.748651,0.31988767,-0.39665127,-0.10661316,0.38796997,-0.052490234,null,0,0
1481368924964,0.45929384,0.40838,-0.5473547,-0.13822937,0.4016571,-0.082901,null,0,0
1481368924969,0.16952467,0.33565503,-0.61364555,-0.17996216,0.39671326,-0.10684204,null,0,0
1481368924974,-0.18500233,0.62112,-0.6487179,-0.22589111,0.3724823,-0.12388611,null,0,0
1481368924979,-0.37870836,0.73384124,-0.42299843,-0.26312256,0.32580566,-0.13285828,null,0,0
1481368924985,-0.50859404,0.68012166,-0.06002617,-0.28053284,0.2605133,-0.13117981,null,0,0
1481368924990,-0.38574648,0.5878742,0.06430054,-0.28042603,0.18408203,-0.12042236,null,0,0
1481368924995,-0.20646334,0.41895145,0.16426659,-0.27130127,0.10668945,-0.106552124,null,0,0
1481368925000,0.019196033,0.33371314,0.28013802,-0.25845337,0.039535522,-0.09590149,null,0,0
1481368925005,0.041794777,0.10522027,0.40022278,-0.24240112,-0.00831604,-0.08682251,null,0,0
1481368925010,-0.09317112,-0.07915101,0.34846973,-0.22695923,-0.040283203,-0.075027466,null,0,0
1481368925015,-0.18324327,-0.32824335,0.30838776,-0.21740723,-0.060440063,-0.060058594,null,0,0
1481368925020,-0.26846886,-0.5682596,0.17655087,-0.2137146,-0.066726685,-0.044540405,null,0,0
1481368925025,-0.28241253,-0.66501504,-0.026893616,-0.21647644,-0.065093994,-0.0317688,null,0,0
1481368925030,-0.31738853,-0.71376693,0.023835182,-0.22285461,-0.06462097,-0.02166748,null,0,0
1481368925035,-0.337852,-0.76916116,0.22945595,-0.22491455,-0.062942505,-0.010971069,null,0,0
1481368925040,-0.52054214,-0.9584248,0.2846012,-0.21842957,-0.051086426,0.0045928955,null,0,0
1481368925045,-0.45827436,-0.56235456,0.5302372,-0.20448303,-0.023132324,0.024368286,null,0,0
1481368925050,-0.36019897,-0.2516293,0.6161814,-0.18624878,0.018188477,0.04034424,null,0,0
1481368925055,-0.30620003,-0.114938155,0.5184994,-0.16812134,0.05593872,0.04989624,null,0,0
1481368925060,-0.27943468,0.09010203,0.30732155,-0.1538086,0.07865906,0.05680847,null,0,0
1481368925065,-0.3721714,0.19094497,0.18130493,-0.14367676,0.08491516,0.06593323,null,0,0
1481368925070,-0.48493624,0.29014975,0.030802727,-0.13786316,0.07789612,0.080947876,null,0,0
1481368925075,-0.60396767,0.500909,-0.14898968,-0.13574219,0.060699463,0.10020447,null,0,0
1481368925080,-0.5387492,0.3579247,-0.2213583,-0.13467407,0.030654907,0.12049866,null,0,0
1481368925085,-0.41653252,0.08150196,-0.114601135,-0.13360596,-0.009994507,0.13642883,null,0,0
1481368925090,-0.33494568,-0.21858247,0.11038208,-0.1330719,-0.049972534,0.1416626,null,0,0
1481368925095,-0.23227453,-0.4876607,0.15782547,-0.13417053,-0.07975769,0.13516235,null,0,0
1481368925100,-0.24974918,-0.76817155,0.13340855,-0.13684082,-0.09565735,0.121780396,null,0,0
1481368925106,-0.19467211,-0.9254254,0.10651302,-0.1411438,-0.09983826,0.10682678,null,0,0
1481368925110,-0.0601449,-1.0052998,0.05856991,-0.14485168,-0.094955444,0.090774536,null,0,0
1481368925115,0.049734116,-1.0792706,0.020638466,-0.14317322,-0.08425903,0.073150635,null,0,0
1481368925120,0.12366104,-1.1027795,0.12954521,-0.13674927,-0.076309204,0.054992676,null,0,0
1481368925125,0.1217618,-1.1000649,0.27304173,-0.12600708,-0.07203674,0.038467407,null,0,0
1481368925131,0.11768675,-0.96306825,0.17711067,-0.11103821,-0.06668091,0.026763916,null,0,0
1481368925136,0.076118946,-0.7097721,0.08451843,-0.09719849,-0.060806274,0.021484375,null,0,0
1481368925141,0.04460144,-0.46867183,-0.01892376,-0.088134766,-0.057647705,0.022628784,null,0,0
1481368925146,0.07250357,-0.23722827,-0.07420063,-0.084472656,-0.054382324,0.029632568,null,0,0
1481368925151,0.1191659,-0.029334098,0.052749634,-0.082855225,-0.041992188,0.037582397,null,0,0
1481368925156,0.2650957,0.16469663,0.058547974,-0.080718994,-0.018417358,0.0423584,null,0,0
1481368925161,0.2573986,0.26011994,-0.06496048,-0.0758667,0.001739502,0.045562744,null,0,0
1481368925166,0.2648096,0.28131068,-0.10435867,-0.06893921,0.006942749,0.048233032,null,0,0
1481368925171,0.17563295,0.10135722,-0.015862465,-0.06086731,0.0031585693,0.05091858,null,0,0
1481368925176,0.0728941,-0.05389273,0.059990883,-0.051254272,-0.001083374,0.05630493,null,0,0
1481368925181,0.053462505,-0.09742129,0.06428242,-0.041732788,0.0016479492,0.061569214,null,0,0
1481368925186,0.09569216,-0.23554158,0.12051678,-0.034805298,0.011810303,0.061553955,null,0,0
1481368925191,-0.08862448,-0.6796858,-0.9636574,-0.032669067,0.017654419,0.056152344,null,0,0
1481368925196,0.09944868,-0.62910455,0.31245518,-0.027236938,0.018188477,0.041610718,null,0,0
1481368925201,-0.06104994,-0.74407566,0.35281944,-0.010574341,0.0143585205,0.020248413,null,0,0
1481368925206,-0.1425128,-0.87009823,-0.095908165,0.008590698,-0.0066833496,0.0037841797,KEYCODE_2,1031,562
1481368925212,-0.18407965,-0.88691497,-0.32897186,0.019714355,-0.044143677,-0.0052490234,null,0,0
1481368925216,-0.17496443,-0.7574992,-0.0038909912,0.025039673,-0.07873535,-0.010025024,null,0,0
1481368925221,-0.13199234,-0.54901433,0.42153645,0.034210205,-0.08856201,-0.0116119385,null,0,0
1481368925226,-0.2786579,-0.25526923,0.6378031,0.052978516,-0.06585693,-0.009429932,null,0,0
1481368925231,-0.3027649,-0.08755809,0.42312813,0.07647705,-0.0284729,-0.0035247803,null,0,0
1481368925236,-0.28022814,-0.019156963,0.08594513,0.096725464,-0.0036010742,0.0017700195,null,0,0
1481368925241,-0.20723343,-0.006600976,0.07314491,0.11000061,-3.0517578E-5,0.0022583008,null,0,0
1481368925247,-0.15121126,0.04776293,0.17382336,0.11689758,-0.006454468,-9.613037E-4,null,0,0
1481368925252,-0.12425947,0.08256951,0.24989891,0.11790466,-0.012298584,-0.0063171387,null,0,0
1481368925256,-0.13083935,0.10300025,0.3346491,0.11413574,-0.0149383545,-0.01109314,null,0,0
1481368925261,-0.057227135,0.18018273,0.38323402,0.10877991,-0.019836426,-0.013763428,null,0,0
1481368925266,-0.03400278,0.28536233,0.48561478,0.10180664,-0.031661987,-0.019180298,null,0,0
1481368925272,-0.09411383,0.32393715,0.5373068,0.091659546,-0.049835205,-0.029327393,null,0,0
1481368925276,-0.12145805,0.3345506,0.4441805,0.0766449,-0.068481445,-0.042175293,null,0,0
1481368925281,-0.038444996,0.23505801,0.4930601,0.05732727,-0.080718994,-0.05555725,null,0,0
1481368925286,0.10236645,0.05254224,0.44923496,0.03807068,-0.081588745,-0.0667572,null,0,0
1481368925292,0.33398104,-0.12502831,0.49311543,0.022125244,-0.069122314,-0.072525024,null,0,0
1481368925296,0.28799152,-0.1799188,0.74231625,0.017578125,-0.04446411,-0.073013306,null,0,0
1481368925302,0.24577522,-0.10666183,0.45416164,0.027267456,-0.0048828125,-0.06867981,null,0,0
1481368925307,0.21977568,-0.10770762,-0.20130634,0.04008484,0.053726196,-0.06227112,null,0,0
1481368925312,0.19174957,-0.08347097,-1.0483007,0.042541504,0.117889404,-0.056915283,null,0,0
1481368925317,0.17378426,-0.0030182004,-1.3650837,0.032806396,0.15625,-0.05102539,null,0,0
