Timestamp,x,y,z,alpha,beta,gamma,keyPressed,key_x,key_y
1481369142194,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_4,282,722
1481369142694,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_8,1043,881
1481369143144,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_5,1092,755
1481369143693,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_1,231,565
1481369144184,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_8,1044,877
1481369144718,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_0,1013,1016
1481369145233,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_4,277,735
1481369145758,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_2,1075,582
1481369146258,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_3,1498,562
1481369146699,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_9,1386,883
1481369147116,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_6,1422,740
1481369147632,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_7,327,873
1481369148106,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_8,1064,874
1481369148531,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_9,1357,885
1481369149014,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_6,1413,738
1481369149513,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_7,321,860
1481369149988,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_5,1076,728
1481369150496,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_2,1089,585
1481369151013,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_3,1465,583
1481369151553,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_1,241,599
1481369152044,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_4,290,728
1481369152543,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_0,1013,1009
1481369153034,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_1,257,577
1481369153542,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_8,1026,845
1481369153999,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_9,1351,847
1481369154532,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_2,1090,559
1481369154989,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_6,1432,747
1481369155471,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_4,272,733
1481369155979,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_7,308,878
1481369156453,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_3,1443,597
1481369156978,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_0,1023,1012
1481369157469,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_5,1104,761
1481369157977,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_3,1482,588
1481369158434,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_4,253,702
1481369158950,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_0,982,1028
1481369159433,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_5,1093,749
1481369159974,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_7,314,860
1481369160540,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_2,1099,597
1481369161047,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_8,1052,873
1481369161522,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_9,1352,874
1481369162046,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_1,205,598
1481369162595,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_6,1466,730
1481369163103,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_3,1453,578
1481369163727,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_5,1083,727
1481369164193,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_4,244,702
1481369164717,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_9,1382,890
1481369165241,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_0,1068,996
1481369165732,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_6,1438,719
1481369166257,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_7,315,864
1481369166772,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_8,1043,871
1481369167305,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_2,1091,593
1481369167922,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_1,179,557
1481369168479,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_9,1376,896
1481369168987,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_4,255,738
1481369169486,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_6,1430,754
1481369169994,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_3,1451,578
1481369170510,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_7,331,871
1481369171059,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_1,239,569
1481369171575,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_8,1068,894
1481369172058,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_5,1113,741
1481369172624,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_0,1028,1008
1481369173232,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_2,1057,566
1481369173739,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_5,1087,728
1481369174230,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_6,1431,717
1481369174730,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_8,1059,892
1481369175271,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_1,220,561
1481369175820,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_3,1524,550
1481369176403,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_2,1121,593
1481369177010,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_7,307,855
1481369177526,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_9,1354,894
1481369178067,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_0,1047,1007
1481369178541,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_4,231,704
1481369179074,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_7,292,846
1481369179648,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_1,237,549
1481369180222,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_8,1059,888
1481369180730,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_3,1518,537
1481369181188,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_6,1404,763
1481369181704,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_4,279,730
1481369182196,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_0,1031,1023
1481369182636,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_9,1353,875
1481369183169,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_5,1122,718
1481369183661,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_2,1131,603
1481369184194,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_1,191,568
1481369184760,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_2,1097,579
1481369185269,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_8,1122,853
1481369185851,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_7,297,843
1481369186343,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_0,1065,986
1481369186843,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_9,1385,870
1481369187317,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_3,1482,589
1481369187850,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_6,1404,730
1481369188358,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_4,239,701
1481369188824,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_5,1080,722
1481369189298,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_4,279,725
1481369189848,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_6,1419,733
1481369190389,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_8,1092,874
1481369190856,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_9,1371,888
1481369191338,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_1,216,604
1481369191878,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_2,1091,592
1481369192420,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_7,315,863
1481369192902,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_5,1089,716
1481369193394,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_0,1041,1005
1481369193927,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_3,1571,552
1481369194326,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_6,1454,735
1481369194868,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_1,223,575
1481369195326,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_4,240,695
1481369195893,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_2,1094,589
1481369196367,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_3,1486,594
1481369196901,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_5,1088,715
1481369197382,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_0,1041,1022
1481369197957,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_7,318,861
1481369198448,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_8,1082,885
1481369198931,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_9,1349,879
1481369199414,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_8,1101,874
1481369199905,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_1,206,561
1481369200429,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_7,289,831
1481369200946,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_2,1053,627
1481369201420,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_6,1400,747
1481369202011,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_5,1062,731
1481369202618,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_0,1048,1003
1481369203200,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_3,1488,555
1481369203692,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_9,1412,868
1481369204192,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_4,244,697
1481369204740,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_6,1423,755
1481369205215,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_3,1483,569
1481369205739,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_1,221,586
1481369206273,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_2,1119,601
1481369206780,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_9,1339,884
1481369207313,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_4,304,743
1481369207912,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_7,287,865
1481369208395,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_8,1086,893
1481369208945,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_0,1052,999
1481369209403,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_5,1089,759
1481369209871,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_9,1387,860
1481369210295,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_6,1392,725
1481369210770,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_3,1496,564
1481369211270,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_1,216,566
1481369211819,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_2,1063,582
1481369212327,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_8,1059,885
1481369212794,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_5,1105,712
1481369213269,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_7,293,846
1481369213694,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_4,216,683
1481369214218,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_0,1011,1017
1481369214726,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_3,1450,558
1481369215234,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_1,205,588
1481369215759,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_5,1085,761
1481369216284,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_8,1087,861
1481369216801,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_7,316,881
1481369217334,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_9,1430,879
1481369217784,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_4,241,729
1481369218350,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_2,1021,611
1481369218858,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_0,982,1020
1481369219358,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_6,1395,758
1481369219899,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_3,1435,589
1481369220424,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_0,976,1005
1481369220890,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_4,263,734
1481369221423,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_1,236,584
1481369221922,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_7,314,885
1481369222514,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_2,1058,587
1481369223029,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_5,1073,709
1481369223479,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_9,1360,854
1481369224004,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_8,1050,884
1481369224428,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_6,1420,717
1481369224928,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_1,207,590
1481369225435,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_3,1452,552
1481369225961,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_5,1061,755
1481369226452,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_9,1335,884
1481369226976,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_8,1042,839
1481369227517,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_0,1055,986
1481369228008,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_6,1371,754
1481369228599,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_7,339,849
1481369229116,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_2,1084,589
1481369229590,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_4,243,703
1481369230081,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_7,306,861
1481369230622,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_2,1046,597
1481369231121,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_8,1084,853
1481369231579,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_6,1437,751
1481369232087,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_0,1043,988
1481369232554,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_5,1050,740
1481369233028,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_3,1479,548
1481369233503,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_4,258,715
1481369233927,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_9,1313,882
1481369234411,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_1,237,586
1481369234911,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_8,1049,844
1481369235410,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_0,1039,992
1481369235934,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_3,1505,521
1481369236376,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_4,271,734
1481369236825,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_9,1327,894
1481369237333,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_7,344,889
1481369237849,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_2,1054,612
1481369238340,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_1,200,562
1481369238815,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_5,1040,746
1481369239290,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_6,1432,727
1481369239739,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_5,1077,712
1481369240221,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_6,1423,716
1481369240662,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_4,250,718
1481369241429,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_7,324,875
1481369241970,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_9,1387,881
1481369242536,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_2,1067,594
1481369243010,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_1,197,593
1481369243543,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_8,1046,869
1481369244026,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_3,1485,561
1481369244584,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_0,1054,1012
1481369245050,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_6,1423,755
1481369245575,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_8,1070,865
1481369246050,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_5,1074,740
1481369246541,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_9,1379,885
1481369247116,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_2,1028,583
1481369247591,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_3,1468,584
1481369248124,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_1,212,570
1481369248615,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_0,973,1026
1481369249116,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_7,338,869
1481369249557,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_4,300,707
1481369250040,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_3,1480,555
1481369250589,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_1,244,571
1481369251189,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_7,316,887
1481369251671,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_4,259,740
1481369252146,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_5,1028,743
1481369252596,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_0,1020,1001
1481369253095,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_2,1098,555
1481369253536,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_8,1043,890
1481369253986,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_6,1413,738
1481369254443,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_9,1338,894
1481369255508,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_9,1337,899
1481369256141,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_2,1083,572
1481369256624,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_1,192,588
1481369257123,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_0,1020,1040
1481369257691,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_5,1083,720
1481369258181,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_4,242,681
1481369258689,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_8,1088,852
1481369259239,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_7,330,853
1481369259746,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_3,1454,565
1481369260171,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_6,1413,752
1481369260846,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_6,1428,738
1481369261362,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_1,226,582
1481369261845,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_5,1081,742
1481369262352,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_9,1432,895
1481369262851,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_3,1557,535
1481369263359,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_4,265,724
1481369263901,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_0,1003,1008
1481369264433,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_2,1033,569
1481369264900,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_8,1021,871
1481369265533,0.0,0.0,0.0,0.0,0.0,0.0,KEYCODE_7,327,867
